game_id,team,wr1_snap_share,skill_snap_share,ol_starter_share,ol_starters,season
2018_11_CAR_DET,det,0.94,0.45545454545454545,1.0,5,2018
2018_11_CIN_BAL,bal,0.67,0.43454545454545457,0.968,5,2018
2018_11_CIN_BAL,cin,0.95,0.4481818181818182,1.0,5,2018
2018_11_DAL_ATL,atl,0.91,0.415,1.0,5,2018
2018_11_DAL_ATL,dal,0.81,0.38384615384615384,0.986,5,2018
2018_11_DEN_LAC,den,0.89,0.4166666666666667,1.0,5,2018
2018_11_DEN_LAC,lac,0.9,0.4116666666666666,0.8433333333333334,6,2018
2018_11_GB_SEA,gb,0.98,0.4166666666666667,1.0,5,2018
2018_11_GB_SEA,sea,0.89,0.38916666666666666,0.982,5,2018
2018_11_HOU_WAS,hou,1.0,0.4563636363636363,0.93,5,2018
2018_11_HOU_WAS,was,0.85,0.45,1.0,5,2018
2018_11_KC_LA,kc,0.96,0.45454545454545453,1.0,5,2018
2018_11_KC_LA,la,0.99,0.4563636363636363,1.0,5,2018
2018_11_MIN_CHI,chi,0.91,0.41583333333333333,1.0,5,2018
2018_11_MIN_CHI,min,1.0,0.41500000000000004,0.908,5,2018
2018_11_OAK_ARI,ari,0.93,0.45454545454545453,1.0,5,2018
2018_11_OAK_ARI,oak,0.96,0.40166666666666667,0.994,5,2018
2018_11_PHI_NO,no,0.81,0.43636363636363634,0.8800000000000001,5,2018
2018_11_PHI_NO,phi,1.0,0.4518181818181818,0.976,5,2018
2018_11_PIT_JAX,jax,0.74,0.45363636363636367,0.942,5,2018
2018_11_PIT_JAX,pit,0.98,0.4518181818181818,1.0,5,2018
2018_11_TB_NYG,nyg,0.87,0.41583333333333333,1.0,5,2018
2018_11_TB_NYG,tb,0.92,0.4175,1.0,5,2018
2018_11_TEN_IND,ind,0.68,0.4509090909090909,0.9359999999999999,5,2018
2018_11_TEN_IND,ten,0.92,0.5,1.0,5,2018
2018_12_ARI_LAC,ari,0.91,0.45363636363636367,0.9960000000000001,5,2018
2018_12_ARI_LAC,lac,0.91,0.38384615384615384,0.805,6,2018
2018_12_ATL_NO,atl,0.89,0.3830769230769231,1.0,5,2018
2018_12_ATL_NO,no,0.91,0.4227272727272728,1.0,5,2018
2018_12_CHI_DET,chi,0.88,0.4141666666666666,1.0,5,2018
2018_12_CHI_DET,det,0.98,0.45363636363636367,0.9960000000000001,5,2018
2018_12_CLE_CIN,cin,0.97,0.45454545454545453,0.9460000000000001,5,2018
2018_12_CLE_CIN,cle,0.61,0.4141666666666666,1.0,5,2018
2018_12_GB_MIN,gb,1.0,0.4175,0.874,5,2018
2018_12_GB_MIN,min,0.97,0.4481818181818182,0.942,5,2018
2018_12_JAX_BUF,buf,0.95,0.41583333333333333,0.9179999999999999,5,2018
2018_12_JAX_BUF,jax,0.76,0.44909090909090915,0.9460000000000001,5,2018
2018_12_MIA_IND,ind,0.87,0.485,1.0,5,2018
2018_12_MIA_IND,mia,0.96,0.3853846153846154,0.9480000000000001,5,2018
2018_12_NE_NYJ,ne,0.86,0.44636363636363635,1.0,5,2018
2018_12_NE_NYJ,nyj,0.94,0.45545454545454545,1.0,5,2018
2018_12_NYG_PHI,nyg,0.92,0.45363636363636367,1.0,5,2018
2018_12_NYG_PHI,phi,0.98,0.45454545454545453,0.9879999999999999,5,2018
2018_12_OAK_BAL,bal,0.7,0.4327272727272727,0.9560000000000001,5,2018
2018_12_OAK_BAL,oak,0.9,0.3761538461538461,1.0,5,2018
2018_12_PIT_DEN,den,0.77,0.41333333333333333,1.0,5,2018
2018_12_PIT_DEN,pit,0.92,0.45454545454545453,1.0,5,2018
2018_12_SEA_CAR,car,0.92,0.45,1.0,5,2018
2018_12_SEA_CAR,sea,0.9,0.4318181818181818,1.0,5,2018
2018_12_SF_TB,sf,0.91,0.45454545454545453,1.0,5,2018
2018_12_SF_TB,tb,0.79,0.45272727272727276,0.858,5,2018
2018_12_TEN_HOU,hou,0.98,0.45454545454545453,0.9640000000000001,5,2018
2018_12_TEN_HOU,ten,0.96,0.49799999999999994,0.9960000000000001,5,2018
2018_12_WAS_DAL,dal,0.67,0.41583333333333333,0.998,5,2018
2018_12_WAS_DAL,was,0.94,0.4527272727272727,0.9960000000000001,5,2018
2018_13_ARI_GB,ari,0.97,0.41583333333333333,0.9199999999999999,5,2018
2018_13_ARI_GB,gb,0.95,0.3853846153846154,0.9099999999999999,5,2018
2018_13_BAL_ATL,atl,0.83,0.41500000000000004,1.0,5,2018
2018_13_BAL_ATL,bal,0.81,0.41500000000000004,0.9359999999999999,5,2018
2018_13_BUF_MIA,buf,0.92,0.4141666666666666,0.976,5,2018
2018_13_BUF_MIA,mia,0.87,0.3823076923076923,1.0,5,2018
2018_13_CAR_TB,car,0.94,0.4166666666666667,0.9199999999999999,5,2018
2018_13_CAR_TB,tb,0.88,0.45272727272727276,0.978,5,2018
2018_13_CHI_NYG,chi,0.92,0.41333333333333333,1.0,5,2018
2018_13_CHI_NYG,nyg,0.93,0.41250000000000003,1.0,5,2018
2018_13_CLE_HOU,cle,0.81,0.4175,1.0,5,2018
2018_13_CLE_HOU,hou,0.99,0.5,0.9,5,2018
2018_13_DEN_CIN,cin,0.97,0.4527272727272727,1.0,5,2018
2018_13_DEN_CIN,den,0.8,0.4091666666666667,1.0,5,2018
2018_13_IND_JAX,ind,0.87,0.44,0.99,5,2018
2018_13_IND_JAX,jax,0.88,0.45545454545454545,0.982,5,2018
2018_13_KC_OAK,kc,0.92,0.45454545454545453,0.992,5,2018
2018_13_KC_OAK,oak,0.91,0.41,1.0,5,2018
2018_13_LAC_PIT,lac,0.92,0.4116666666666667,1.0,5,2018
2018_13_LAC_PIT,pit,0.99,0.44727272727272727,1.0,5,2018
2018_13_LA_DET,det,0.97,0.54,0.994,5,2018
2018_13_LA_DET,la,0.97,0.5,1.0,5,2018
2018_13_MIN_NE,min,1.0,0.4509090909090909,1.0,5,2018
2018_13_MIN_NE,ne,0.89,0.41083333333333333,0.994,5,2018
2018_13_NO_DAL,dal,0.79,0.4116666666666667,1.0,5,2018
2018_13_NO_DAL,no,0.98,0.44,1.0,5,2018
2018_13_NYJ_TEN,nyj,0.87,0.45454545454545453,1.0,5,2018
2018_13_NYJ_TEN,ten,0.96,0.45545454545454545,0.908,5,2018
2018_13_SF_SEA,sea,0.93,0.41,0.9620000000000001,5,2018
2018_13_SF_SEA,sf,0.93,0.45272727272727276,1.0,5,2018
2018_13_WAS_PHI,phi,0.88,0.4166666666666667,0.9800000000000001,5,2018
2018_13_WAS_PHI,was,0.96,0.45454545454545453,0.906,5,2018
2018_14_ATL_GB,atl,0.89,0.44727272727272727,0.97,5,2018
2018_14_ATL_GB,gb,0.86,0.38461538461538464,0.986,5,2018
2018_14_BAL_KC,bal,0.72,0.41250000000000003,1.0,5,2018
2018_14_BAL_KC,kc,0.99,0.45363636363636367,0.9339999999999999,5,2018
2018_14_CAR_CLE,car,0.93,0.45,1.0,5,2018
2018_14_CAR_CLE,cle,0.81,0.4175,1.0,5,2018
2018_14_CIN_LAC,cin,0.96,0.4481818181818182,0.9179999999999999,5,2018
2018_14_CIN_LAC,lac,0.95,0.45454545454545453,1.0,5,2018
2018_14_DEN_SF,den,0.97,0.4166666666666667,1.0,5,2018
2018_14_DEN_SF,sf,0.85,0.4183333333333333,0.976,5,2018
2018_14_DET_ARI,ari,0.96,0.45545454545454545,1.0,5,2018
2018_14_DET_ARI,det,0.83,0.43727272727272726,0.916,5,2018
2018_14_IND_HOU,hou,1.0,0.45599999999999996,1.0,5,2018
2018_14_IND_HOU,ind,0.81,0.4254545454545454,0.9039999999999999,5,2018
2018_14_JAX_TEN,jax,0.92,0.4509090909090909,1.0,5,2018
2018_14_JAX_TEN,ten,0.82,0.4509090909090909,0.9199999999999999,5,2018
2018_14_LA_CHI,chi,0.86,0.37615384615384617,1.0,5,2018
2018_14_LA_CHI,la,1.0,0.45454545454545453,0.974,5,2018
2018_14_MIN_SEA,min,0.97,0.4390909090909091,0.968,5,2018
2018_14_MIN_SEA,sea,0.85,0.442,0.9316666666666666,6,2018
2018_14_NE_MIA,mia,0.88,0.3853846153846154,0.9960000000000001,5,2018
2018_14_NE_MIA,ne,0.91,0.4141666666666666,1.0,5,2018
2018_14_NO_TB,no,0.91,0.4372727272727273,1.0,5,2018
2018_14_NO_TB,tb,0.87,0.4518181818181818,0.9800000000000001,5,2018
2018_14_NYG_WAS,nyg,0.67,0.45454545454545453,1.0,5,2018
2018_14_NYG_WAS,was,0.89,0.45454545454545453,0.906,5,2018
2018_14_NYJ_BUF,buf,0.96,0.45363636363636367,0.998,5,2018
2018_14_NYJ_BUF,nyj,0.81,0.3975,1.0,5,2018
2018_14_PHI_DAL,dal,0.91,0.41583333333333333,0.932,5,2018
2018_14_PHI_DAL,phi,0.98,0.415,0.9039999999999999,5,2018
2018_14_PIT_OAK,oak,0.94,0.41083333333333333,1.0,5,2018
2018_14_PIT_OAK,pit,0.98,0.4141666666666666,1.0,5,2018
2018_15_ARI_ATL,ari,0.96,0.45454545454545453,0.9620000000000001,5,2018
2018_15_ARI_ATL,atl,0.91,0.4116666666666667,0.9099999999999999,5,2018
2018_15_CLE_DEN,cle,0.85,0.45363636363636367,1.0,5,2018
2018_15_CLE_DEN,den,0.99,0.4166666666666667,1.0,5,2018
2018_15_DAL_IND,dal,0.8,0.41500000000000004,0.93,5,2018
2018_15_DAL_IND,ind,0.68,0.4318181818181818,1.0,5,2018
2018_15_DET_BUF,buf,0.97,0.44181818181818183,0.974,5,2018
2018_15_DET_BUF,det,0.91,0.48200000000000004,1.0,5,2018
2018_15_GB_CHI,chi,0.77,0.4166666666666667,1.0,5,2018
2018_15_GB_CHI,gb,0.94,0.38461538461538464,1.0,5,2018
2018_15_HOU_NYJ,hou,0.96,0.499,1.0,5,2018
2018_15_HOU_NYJ,nyj,0.95,0.488,0.8416666666666667,6,2018
2018_15_LAC_KC,kc,0.95,0.45454545454545453,1.0,5,2018
2018_15_LAC_KC,lac,0.89,0.497,1.0,5,2018
2018_15_MIA_MIN,mia,0.96,0.38461538461538464,1.0,5,2018
2018_15_MIA_MIN,min,0.91,0.41,1.0,5,2018
2018_15_NE_PIT,ne,0.94,0.4166666666666667,1.0,5,2018
2018_15_NE_PIT,pit,0.95,0.38461538461538464,1.0,5,2018
2018_15_NO_CAR,car,0.98,0.49800000000000005,1.0,5,2018
2018_15_NO_CAR,no,0.93,0.4318181818181818,0.8620000000000001,5,2018
2018_15_OAK_CIN,cin,0.91,0.488,1.0,5,2018
2018_15_OAK_CIN,oak,0.97,0.4141666666666666,1.0,5,2018
2018_15_PHI_LA,la,1.0,0.4166666666666667,1.0,5,2018
2018_15_PHI_LA,phi,1.0,0.45363636363636367,0.99,5,2018
2018_15_SEA_SF,sea,0.91,0.42454545454545456,0.9199999999999999,5,2018
2018_15_SEA_SF,sf,0.92,0.41583333333333333,1.0,5,2018
2018_15_TB_BAL,bal,0.76,0.4454545454545455,0.9480000000000001,5,2018
2018_15_TB_BAL,tb,0.9,0.4509090909090909,0.968,5,2018
2018_15_TEN_NYG,nyg,1.0,0.5,0.932,5,2018
2018_15_TEN_NYG,ten,0.93,0.5,0.984,5,2018
2018_15_WAS_JAX,jax,0.83,0.45545454545454545,1.0,5,2018
2018_15_WAS_JAX,was,0.82,0.45363636363636367,0.944,5,2018
2018_16_ATL_CAR,atl,0.67,0.41583333333333333,0.992,5,2018
2018_16_ATL_CAR,car,0.95,0.45363636363636367,0.906,5,2018
2018_16_BAL_LAC,bal,0.69,0.44727272727272727,0.9460000000000001,5,2018
2018_16_BAL_LAC,lac,0.94,0.45454545454545453,1.0,5,2018
2018_16_BUF_NE,buf,1.0,0.45363636363636367,0.908,5,2018
2018_16_BUF_NE,ne,0.83,0.4175,1.0,5,2018
2018_16_CHI_SF,chi,0.8,0.38384615384615384,1.0,5,2018
2018_16_CHI_SF,sf,0.95,0.41583333333333333,0.9960000000000001,5,2018
2018_16_CIN_CLE,cin,0.96,0.489,1.0,5,2018
2018_16_CIN_CLE,cle,0.84,0.4527272727272727,1.0,5,2018
2018_16_DEN_OAK,den,0.99,0.4481818181818182,1.0,5,2018
2018_16_DEN_OAK,oak,0.79,0.4166666666666667,1.0,5,2018
2018_16_GB_NYJ,gb,0.96,0.38461538461538464,0.984,5,2018
2018_16_GB_NYJ,nyj,0.93,0.43363636363636365,1.0,5,2018
2018_16_HOU_PHI,hou,1.0,0.499,1.0,5,2018
2018_16_HOU_PHI,phi,0.87,0.4166666666666667,0.9879999999999999,5,2018
2018_16_JAX_MIA,jax,0.79,0.4518181818181818,0.9259999999999999,5,2018
2018_16_JAX_MIA,mia,0.78,0.4166666666666667,1.0,5,2018
2018_16_KC_SEA,kc,0.95,0.41583333333333333,1.0,5,2018
2018_16_KC_SEA,sea,0.86,0.49800000000000005,0.9199999999999999,5,2018
2018_16_LA_ARI,ari,0.98,0.41500000000000004,0.982,5,2018
2018_16_LA_ARI,la,0.88,0.5,0.952,5,2018
2018_16_MIN_DET,det,0.83,0.42818181818181816,0.998,5,2018
2018_16_MIN_DET,min,0.93,0.4166666666666667,1.0,5,2018
2018_16_NYG_IND,ind,0.87,0.4454545454545455,0.922,5,2018
2018_16_NYG_IND,nyg,0.89,0.41500000000000004,1.0,5,2018
2018_16_PIT_NO,no,0.92,0.42818181818181816,0.8516666666666667,6,2018
2018_16_PIT_NO,pit,0.96,0.38153846153846155,1.0,5,2018
2018_16_TB_DAL,dal,0.85,0.3853846153846154,1.0,5,2018
2018_16_TB_DAL,tb,0.82,0.45363636363636367,0.93,5,2018
2018_16_WAS_TEN,ten,0.88,0.496,1.0,5,2018
2018_16_WAS_TEN,was,0.89,0.488,0.906,5,2018
2018_17_ARI_SEA,ari,1.0,0.45454545454545453,1.0,5,2018
2018_17_ARI_SEA,sea,0.9,0.4509090909090909,1.0,5,2018
2018_17_ATL_TB,atl,0.79,0.3853846153846154,0.9640000000000001,5,2018
2018_17_ATL_TB,tb,0.84,0.4563636363636363,0.9039999999999999,5,2018
2018_17_CAR_NO,car,0.82,0.45363636363636367,0.9359999999999999,5,2018
2018_17_CAR_NO,no,0.79,0.44090909090909086,0.984,5,2018
2018_17_CHI_MIN,chi,0.84,0.4033333333333333,0.8960000000000001,5,2018
2018_17_CHI_MIN,min,0.98,0.4116666666666667,1.0,5,2018
2018_17_CIN_PIT,cin,1.0,0.499,0.812,5,2018
2018_17_CIN_PIT,pit,0.93,0.4166666666666667,1.0,5,2018
2018_17_CLE_BAL,bal,0.82,0.4518181818181818,0.9460000000000001,5,2018
2018_17_CLE_BAL,cle,0.95,0.45545454545454545,1.0,5,2018
2018_17_DAL_NYG,dal,0.84,0.4166666666666667,0.916,5,2018
2018_17_DAL_NYG,nyg,0.93,0.483,1.0,5,2018
2018_17_DET_GB,det,0.73,0.483,1.0,5,2018
2018_17_DET_GB,gb,0.91,0.4175,0.8320000000000001,5,2018
2018_17_IND_TEN,ind,0.81,0.42818181818181816,1.0,5,2018
2018_17_IND_TEN,ten,0.88,0.492,0.984,5,2018
2018_17_JAX_HOU,hou,0.97,0.499,1.0,5,2018
2018_17_JAX_HOU,jax,0.94,0.501,1.0,5,2018
2018_17_LAC_DEN,den,0.94,0.488,0.95,5,2018
2018_17_LAC_DEN,lac,0.76,0.41333333333333333,0.898,5,2018
2018_17_MIA_BUF,buf,0.94,0.4075,0.785,6,2018
2018_17_MIA_BUF,mia,0.92,0.4175,1.0,5,2018
2018_17_NYJ_NE,ne,0.94,0.499,0.976,5,2018
2018_17_NYJ_NE,nyj,0.96,0.44090909090909086,1.0,5,2018
2018_17_OAK_KC,kc,0.67,0.4183333333333334,0.882,5,2018
2018_17_OAK_KC,oak,0.89,0.4141666666666666,1.0,5,2018
2018_17_PHI_WAS,phi,0.9,0.4518181818181818,0.9720000000000001,5,2018
2018_17_PHI_WAS,was,0.93,0.45272727272727276,0.9019999999999999,5,2018
2018_17_SF_LA,la,0.96,0.45545454545454545,0.8779999999999999,5,2018
2018_17_SF_LA,sf,0.94,0.45454545454545453,0.9039999999999999,5,2018
2018_18_IND_HOU,hou,1.0,0.5,1.0,5,2018
2018_18_IND_HOU,ind,0.78,0.43363636363636365,1.0,5,2018
2018_18_LAC_BAL,bal,0.84,0.4166666666666667,0.9120000000000001,5,2018
2018_18_LAC_BAL,lac,0.88,0.3761538461538461,1.0,5,2018
2018_18_PHI_CHI,chi,0.94,0.4141666666666666,1.0,5,2018
2018_18_PHI_CHI,phi,0.97,0.41583333333333333,1.0,5,2018
2018_18_SEA_DAL,dal,0.83,0.41250000000000003,1.0,5,2018
2018_18_SEA_DAL,sea,0.95,0.475,1.0,5,2018
2018_19_DAL_LA,dal,0.93,0.41083333333333333,1.0,5,2018
2018_19_DAL_LA,la,0.97,0.45454545454545453,1.0,5,2018
2018_19_IND_KC,ind,0.96,0.45,0.9400000000000001,5,2018
2018_19_IND_KC,kc,0.93,0.4141666666666666,1.0,5,2018
2018_19_LAC_NE,lac,0.94,0.4116666666666666,1.0,5,2018
2018_19_LAC_NE,ne,0.96,0.45363636363636367,0.992,5,2018
2018_19_PHI_NO,no,0.87,0.4309090909090909,1.0,5,2018
2018_19_PHI_NO,phi,0.9,0.45,0.892,5,2018
2018_20_LA_NO,la,1.0,0.45454545454545453,1.0,5,2018
2018_20_LA_NO,no,0.96,0.43636363636363634,1.0,5,2018
2018_20_NE_KC,kc,0.9,0.38384615384615384,1.0,5,2018
2018_20_NE_KC,ne,0.96,0.4509090909090909,1.0,5,2018
2018_21_NE_LA,la,0.96,0.45454545454545453,1.0,5,2018
2018_21_NE_LA,ne,1.0,0.45454545454545453,1.0,5,2018
2019_01_ATL_MIN,atl,0.84,0.41500000000000004,0.8379999999999999,5,2019
2019_01_ATL_MIN,min,0.87,0.4058333333333333,0.9960000000000001,5,2019
2019_01_BAL_MIA,bal,0.67,0.4175,0.9039999999999999,5,2019
2019_01_BAL_MIA,mia,0.76,0.41583333333333333,1.0,5,2019
2019_01_BUF_NYJ,buf,0.85,0.4166666666666667,0.9099999999999999,5,2019
2019_01_BUF_NYJ,nyj,0.96,0.45272727272727276,1.0,5,2019
2019_01_CIN_SEA,cin,0.89,0.4166666666666667,1.0,5,2019
2019_01_CIN_SEA,sea,0.9,0.43636363636363634,0.9960000000000001,5,2019
2019_01_DEN_OAK,den,0.89,0.4183333333333334,0.968,5,2019
2019_01_DEN_OAK,oak,0.95,0.4083333333333334,1.0,5,2019
2019_01_DET_ARI,ari,0.95,0.4509090909090909,1.0,5,2019
2019_01_DET_ARI,det,0.98,0.4175,0.9460000000000001,5,2019
2019_01_GB_CHI,chi,0.96,0.45454545454545453,1.0,5,2019
2019_01_GB_CHI,gb,0.97,0.4166666666666667,1.0,5,2019
2019_01_HOU_NO,hou,0.98,0.41583333333333333,1.0,5,2019
2019_01_HOU_NO,no,0.89,0.43363636363636365,1.0,5,2019
2019_01_IND_LAC,ind,0.89,0.4175,1.0,5,2019
2019_01_IND_LAC,lac,0.83,0.4509090909090909,1.0,5,2019
2019_01_KC_JAX,jax,0.83,0.4183333333333333,1.0,5,2019
2019_01_KC_JAX,kc,0.96,0.41250000000000003,1.0,5,2019
2019_01_LA_CAR,car,0.94,0.415,1.0,5,2019
2019_01_LA_CAR,la,0.95,0.45454545454545453,1.0,5,2019
2019_01_NYG_DAL,dal,0.78,0.4166666666666667,0.9640000000000001,5,2019
2019_01_NYG_DAL,nyg,0.99,0.4481818181818182,1.0,5,2019
2019_01_PIT_NE,ne,0.96,0.41583333333333333,0.97,5,2019
2019_01_PIT_NE,pit,0.9,0.4175,0.958,5,2019
2019_01_SF_TB,sf,0.88,0.41583333333333333,0.986,5,2019
2019_01_SF_TB,tb,0.91,0.4166666666666667,1.0,5,2019
2019_01_TEN_CLE,cle,1.0,0.45454545454545453,0.9259999999999999,5,2019
2019_01_TEN_CLE,ten,0.73,0.4141666666666666,1.0,5,2019
2019_01_WAS_PHI,phi,0.8,0.41333333333333333,0.9460000000000001,5,2019
2019_01_WAS_PHI,was,0.97,0.45454545454545453,1.0,5,2019
2019_02_ARI_BAL,ari,0.95,0.4563636363636364,1.0,5,2019
2019_02_ARI_BAL,bal,0.65,0.41583333333333333,1.0,5,2019
2019_02_BUF_NYG,buf,0.8,0.41583333333333333,0.8960000000000001,5,2019
2019_02_BUF_NYG,nyg,0.78,0.45545454545454545,1.0,5,2019
2019_02_CHI_DEN,chi,0.9,0.4141666666666666,1.0,5,2019
2019_02_CHI_DEN,den,0.95,0.4166666666666667,1.0,5,2019
2019_02_CLE_NYJ,cle,0.99,0.45454545454545453,1.0,5,2019
2019_02_CLE_NYJ,nyj,0.98,0.45454545454545453,0.944,5,2019
2019_02_DAL_WAS,dal,0.91,0.4509090909090909,1.0,5,2019
2019_02_DAL_WAS,was,0.9,0.44636363636363635,1.0,5,2019
2019_02_IND_TEN,ind,0.9,0.45454545454545453,1.0,5,2019
2019_02_IND_TEN,ten,0.83,0.4518181818181818,1.0,5,2019
2019_02_JAX_HOU,hou,0.94,0.4563636363636363,0.9960000000000001,5,2019
2019_02_JAX_HOU,jax,0.86,0.5,1.0,5,2019
2019_02_KC_OAK,kc,0.92,0.41333333333333333,0.99,5,2019
2019_02_KC_OAK,oak,0.94,0.4141666666666666,0.958,5,2019
2019_02_LAC_DET,det,0.92,0.4166666666666667,0.914,5,2019
2019_02_LAC_DET,lac,0.91,0.45272727272727276,1.0,5,2019
2019_02_MIN_GB,gb,0.96,0.4166666666666667,0.95,5,2019
2019_02_MIN_GB,min,0.98,0.41583333333333333,1.0,5,2019
2019_02_NE_MIA,mia,0.92,0.4166666666666667,0.954,5,2019
2019_02_NE_MIA,ne,0.93,0.4166666666666667,0.95,5,2019
2019_02_NO_LA,la,0.99,0.5,0.9199999999999999,5,2019
2019_02_NO_LA,no,0.98,0.462,0.8383333333333334,6,2019
2019_02_PHI_ATL,atl,0.83,0.41583333333333333,0.9120000000000001,5,2019
2019_02_PHI_ATL,phi,0.96,0.497,0.998,5,2019
2019_02_SEA_PIT,pit,0.82,0.43363636363636365,1.0,5,2019
2019_02_SEA_PIT,sea,0.88,0.39916666666666667,0.942,5,2019
2019_02_SF_CIN,cin,0.86,0.4175,0.892,5,2019
2019_02_SF_CIN,sf,0.5,0.4166666666666667,0.9279999999999999,5,2019
2019_02_TB_CAR,car,0.97,0.45363636363636367,1.0,5,2019
2019_02_TB_CAR,tb,0.95,0.4175,1.0,5,2019
2019_03_ATL_IND,atl,0.82,0.41583333333333333,0.976,5,2019
2019_03_ATL_IND,ind,0.55,0.4509090909090909,1.0,5,2019
2019_03_BAL_KC,bal,0.74,0.41583333333333333,1.0,5,2019
2019_03_BAL_KC,kc,0.96,0.41583333333333333,0.994,5,2019
2019_03_CAR_ARI,ari,0.96,0.38384615384615384,0.958,5,2019
2019_03_CAR_ARI,car,0.78,0.45363636363636367,0.882,5,2019
2019_03_CHI_WAS,chi,0.89,0.41083333333333333,1.0,5,2019
2019_03_CHI_WAS,was,0.9,0.45363636363636367,0.986,5,2019
2019_03_CIN_BUF,buf,0.88,0.4141666666666666,0.944,5,2019
2019_03_CIN_BUF,cin,1.0,0.4175,1.0,5,2019
2019_03_DEN_GB,den,0.89,0.4166666666666667,1.0,5,2019
2019_03_DEN_GB,gb,0.91,0.41583333333333333,1.0,5,2019
2019_03_DET_PHI,det,0.82,0.45363636363636367,0.9380000000000001,5,2019
2019_03_DET_PHI,phi,0.99,0.488,0.9560000000000001,5,2019
2019_03_HOU_LAC,hou,0.97,0.4509090909090909,1.0,5,2019
2019_03_HOU_LAC,lac,0.93,0.41333333333333333,1.0,5,2019
2019_03_LA_CLE,cle,0.99,0.4563636363636363,1.0,5,2019
2019_03_LA_CLE,la,0.98,0.5,1.0,5,2019
2019_03_MIA_DAL,dal,0.92,0.501,1.0,5,2019
2019_03_MIA_DAL,mia,0.96,0.4563636363636364,0.8560000000000001,5,2019
2019_03_NO_SEA,no,0.88,0.4318181818181818,1.0,5,2019
2019_03_NO_SEA,sea,0.98,0.44,0.942,5,2019
2019_03_NYG_TB,nyg,0.95,0.4166666666666667,1.0,5,2019
2019_03_NYG_TB,tb,0.97,0.38461538461538464,0.998,5,2019
2019_03_NYJ_NE,ne,0.92,0.4166666666666667,0.9879999999999999,5,2019
2019_03_NYJ_NE,nyj,1.0,0.45454545454545453,1.0,5,2019
2019_03_OAK_MIN,min,0.87,0.4175,0.924,5,2019
2019_03_OAK_MIN,oak,0.97,0.45272727272727276,0.97,5,2019
2019_03_PIT_SF,pit,1.0,0.45363636363636367,1.0,5,2019
2019_03_PIT_SF,sf,0.67,0.4175,0.994,5,2019
2019_03_TEN_JAX,jax,0.8,0.45272727272727276,0.7142857142857143,7,2019
2019_03_TEN_JAX,ten,0.73,0.4481818181818182,0.9640000000000001,5,2019
2019_04_CAR_HOU,car,0.9,0.4166666666666667,0.998,5,2019
2019_04_CAR_HOU,hou,0.99,0.4116666666666667,0.994,5,2019
2019_04_CIN_PIT,cin,0.94,0.4166666666666667,0.952,5,2019
2019_04_CIN_PIT,pit,0.76,0.43000000000000005,0.986,5,2019
2019_04_CLE_BAL,bal,0.81,0.4141666666666666,1.0,5,2019
2019_04_CLE_BAL,cle,0.96,0.4518181818181818,0.9960000000000001,5,2019
2019_04_DAL_NO,dal,0.97,0.4518181818181818,0.9720000000000001,5,2019
2019_04_DAL_NO,no,0.97,0.43727272727272726,1.0,5,2019
2019_04_JAX_DEN,den,0.95,0.4166666666666667,1.0,5,2019
2019_04_JAX_DEN,jax,0.78,0.44272727272727275,0.9179999999999999,5,2019
2019_04_KC_DET,det,0.97,0.45363636363636367,0.938,5,2019
2019_04_KC_DET,kc,0.99,0.41583333333333333,1.0,5,2019
2019_04_LAC_MIA,lac,0.84,0.5466666666666666,0.93,5,2019
2019_04_LAC_MIA,mia,0.83,0.4166666666666667,1.0,5,2019
2019_04_MIN_CHI,chi,0.94,0.489,0.914,5,2019
2019_04_MIN_CHI,min,0.95,0.41583333333333333,1.0,5,2019
2019_04_NE_BUF,buf,0.92,0.45363636363636367,0.9099999999999999,5,2019
2019_04_NE_BUF,ne,0.95,0.38,1.0,5,2019
2019_04_OAK_IND,ind,0.73,0.45454545454545453,1.0,5,2019
2019_04_OAK_IND,oak,0.92,0.45272727272727276,0.924,5,2019
2019_04_PHI_GB,gb,0.86,0.41583333333333333,0.93,5,2019
2019_04_PHI_GB,phi,0.9,0.45,1.0,5,2019
2019_04_SEA_ARI,ari,0.94,0.501,0.93,5,2019
2019_04_SEA_ARI,sea,0.97,0.4309090909090909,1.0,5,2019
2019_04_TB_LA,la,0.98,0.45545454545454545,1.0,5,2019
2019_04_TB_LA,tb,0.95,0.3853846153846154,1.0,5,2019
2019_04_TEN_ATL,atl,0.78,0.4141666666666666,0.944,5,2019
2019_04_TEN_ATL,ten,0.87,0.45272727272727276,0.9259999999999999,5,2019
2019_04_WAS_NYG,nyg,0.91,0.4116666666666667,1.0,5,2019
2019_04_WAS_NYG,was,0.88,0.49000000000000005,1.0,5,2019
2019_05_ARI_CIN,ari,0.96,0.45363636363636367,1.0,5,2019
2019_05_ARI_CIN,cin,1.0,0.4166666666666667,0.906,5,2019
2019_05_ATL_HOU,atl,0.84,0.4166666666666667,1.0,5,2019
2019_05_ATL_HOU,hou,0.99,0.4454545454545455,1.0,5,2019
2019_05_BAL_PIT,bal,0.7,0.4175,1.0,5,2019
2019_05_BAL_PIT,pit,0.91,0.48900000000000005,1.0,5,2019
2019_05_BUF_TEN,buf,0.81,0.4175,0.8640000000000001,5,2019
2019_05_BUF_TEN,ten,0.86,0.4445454545454545,0.9960000000000001,5,2019
2019_05_CHI_OAK,chi,1.0,0.45363636363636367,1.0,5,2019
