date,home_key,away_key,home_close_ml,away_close_ml,home_close_spread,away_close_spread,home_open_ml,away_open_ml,home_open_spread,away_open_spread,home_spread_odds,away_spread_odds,open_total,close_total,source
2007-11-18,sf,stl,165,-175,3.0,-3.0,,,,,117,-125,,39.0,nflverse
2007-11-19,den,ten,-110,100,-1.0,1.0,,,,,-104,-104,,38.0,nflverse
2007-11-22,atl,ind,630,-700,13.5,-13.5,,,,,-106,-102,,41.0,nflverse
2007-11-22,dal,nyj,-965,875,-14.0,14.0,,,,,-112,104,,47.5,nflverse
2007-11-22,det,gb,160,-170,3.5,-3.5,,,,,-122,114,,46.5,nflverse
2007-11-25,ari,sf,-510,460,-10.0,10.0,,,,,-116,108,,37.5,nflverse
2007-11-25,car,no,159,-169,3.0,-3.0,,,,,107,-115,,42.0,nflverse
2007-11-25,chi,den,-110,100,-1.0,1.0,,,,,-105,-103,,42.5,nflverse
2007-11-25,cin,ten,-115,105,-1.0,1.0,,,,,-111,103,,47.0,nflverse
2007-11-25,cle,hou,-169,159,-3.0,3.0,,,,,-120,112,,52.0,nflverse
2007-11-25,jax,buf,-400,360,-9.5,9.5,,,,,112,-120,,37.0,nflverse
2007-11-25,kc,oak,-217,197,-4.0,4.0,,,,,-112,104,,34.5,nflverse
2007-11-25,ne,phi,-2500,1700,-24.0,24.0,,,,,-102,-106,,51.0,nflverse
2007-11-25,nyg,min,-340,310,-7.0,7.0,,,,,-110,102,,40.0,nflverse
2007-11-25,sd,bal,-405,365,-9.0,9.0,,,,,-110,102,,38.5,nflverse
2007-11-25,stl,sea,171,-181,3.0,-3.0,,,,,116,-124,,45.5,nflverse
2007-11-25,tb,was,-181,171,-3.5,3.5,,,,,101,-109,,38.0,nflverse
2007-11-26,pit,mia,-900,700,-15.0,15.0,,,,,101,-109,,37.5,nflverse
2007-11-29,dal,gb,-285,265,-7.0,7.0,,,,,-107,-101,,51.5,nflverse
2007-12-02,ari,cle,-109,-101,-1.0,1.0,,,,,-104,-104,,52.0,nflverse
2007-12-02,car,sf,-163,153,-3.0,3.0,,,,,-116,108,,35.0,nflverse
2007-12-02,chi,nyg,-107,-103,1.0,-1.0,,,,,-112,104,,40.0,nflverse
2007-12-02,ind,jax,-281,261,-7.0,7.0,,,,,102,-110,,45.0,nflverse
2007-12-02,kc,sd,220,-240,6.0,-6.0,,,,,-115,107,,37.0,nflverse
2007-12-02,mia,nyj,-135,125,-1.0,1.0,,,,,-130,122,,37.0,nflverse
2007-12-02,min,det,-240,220,-5.5,5.5,,,,,-109,101,,44.0,nflverse
2007-12-02,no,tb,-260,240,-5.5,5.5,,,,,-112,104,,41.0,nflverse
2007-12-02,oak,den,181,-196,3.5,-3.5,,,,,-103,-105,,41.0,nflverse
2007-12-02,phi,sea,-165,155,-3.0,3.0,,,,,-111,103,,40.5,nflverse
2007-12-02,pit,cin,-275,255,-7.0,7.0,,,,,108,-116,,40.0,nflverse
2007-12-02,stl,atl,-163,153,-3.0,3.0,,,,,-109,101,,40.0,nflverse
2007-12-02,ten,hou,-185,175,-3.5,3.5,,,,,105,-113,,39.5,nflverse
2007-12-02,was,buf,-300,270,-6.5,6.5,,,,,-111,103,,37.0,nflverse
2007-12-03,bal,ne,1100,-1500,19.0,-19.0,,,,,-102,-106,,46.0,nflverse
2007-12-06,was,chi,-160,150,-3.0,3.0,,,,,-114,106,,39.0,nflverse
2007-12-09,bal,ind,330,-360,8.5,-8.5,,,,,102,-110,,41.0,nflverse
2007-12-09,buf,mia,-280,260,-7.0,7.0,,,,,102,-110,,34.0,nflverse
2007-12-09,cin,stl,-460,420,-10.0,10.0,,,,,-108,100,,45.0,nflverse
2007-12-09,den,kc,-350,320,-7.5,7.5,,,,,-111,103,,37.5,nflverse
2007-12-09,det,dal,465,-515,10.0,-10.0,,,,,105,-113,,50.0,nflverse
2007-12-09,gb,oak,-450,410,-10.5,10.5,,,,,108,-116,,40.5,nflverse
2007-12-09,hou,tb,131,-141,3.0,-3.0,,,,,-113,105,,39.0,nflverse
2007-12-09,jax,car,-540,490,-11.0,11.0,,,,,102,-110,,39.0,nflverse
2007-12-09,ne,pit,-550,500,-11.0,11.0,,,,,-119,111,,49.0,nflverse
2007-12-09,nyj,cle,149,-159,3.0,-3.0,,,,,-104,-104,,47.0,nflverse
2007-12-09,phi,nyg,-161,151,-3.0,3.0,,,,,-113,105,,41.5,nflverse
2007-12-09,sea,ari,-360,330,-7.5,7.5,,,,,-116,108,,44.0,nflverse
2007-12-09,sf,min,310,-340,7.5,-7.5,,,,,-101,-107,,39.0,nflverse
2007-12-09,ten,sd,-105,-105,1.0,-1.0,,,,,-108,100,,40.0,nflverse
2007-12-10,atl,no,183,-201,4.0,-4.0,,,,,-101,-107,,44.0,nflverse
2007-12-13,hou,den,128,-138,2.5,-2.5,,,,,104,-112,,47.0,nflverse
2007-12-15,sf,cin,320,-350,9.0,-9.0,,,,,-117,109,,42.0,nflverse
2007-12-16,car,sea,280,-310,7.0,-7.0,,,,,102,-110,,37.0,nflverse
2007-12-16,cle,buf,-210,190,-4.5,4.5,,,,,104,-112,,36.5,nflverse
2007-12-16,dal,phi,-480,440,-10.0,10.0,,,,,-108,100,,48.5,nflverse
2007-12-16,kc,ten,172,-182,3.5,-3.5,,,,,-110,102,,34.0,nflverse
2007-12-16,mia,bal,146,-156,3.0,-3.0,,,,,-104,-104,,37.5,nflverse
2007-12-16,ne,nyj,-1500,1000,-20.5,20.5,,,,,-109,101,,41.0,nflverse
2007-12-16,no,ari,-210,190,-4.0,4.0,,,,,-104,-104,,49.5,nflverse
2007-12-16,nyg,was,-260,240,-6.0,6.0,,,,,-104,-104,,35.5,nflverse
2007-12-16,oak,ind,372,-412,9.5,-9.5,,,,,-111,103,,44.5,nflverse
2007-12-16,pit,jax,-163,153,-3.5,3.5,,,,,117,-125,,34.5,nflverse
2007-12-16,sd,det,-420,380,-9.5,9.5,,,,,-104,-104,,45.5,nflverse
2007-12-16,stl,gb,281,-311,7.0,-7.0,,,,,-102,-106,,47.0,nflverse
2007-12-16,tb,atl,-641,581,-13.0,13.0,,,,,-106,-102,,37.5,nflverse
2007-12-17,min,chi,-480,440,-10.5,10.5,,,,,100,-108,,43.0,nflverse
2007-12-20,stl,pit,321,-351,9.0,-9.0,,,,,-123,115,,43.0,nflverse
2007-12-22,car,dal,490,-540,10.5,-10.5,,,,,105,-113,,42.5,nflverse
2007-12-23,ari,atl,-480,440,-11.0,11.0,,,,,-105,-103,,44.0,nflverse
2007-12-23,buf,nyg,109,-119,1.0,-1.0,,,,,106,-114,,32.0,nflverse
2007-12-23,chi,gb,295,-325,9.0,-9.0,,,,,-126,118,,32.0,nflverse
2007-12-23,cin,cle,121,-131,1.0,-1.0,,,,,116,-124,,43.0,nflverse
2007-12-23,det,kc,-260,240,-6.0,6.0,,,,,-110,102,,43.5,nflverse
2007-12-23,ind,hou,-271,251,-6.5,6.5,,,,,-109,101,,44.5,nflverse
2007-12-23,jax,oak,-800,720,-14.0,14.0,,,,,-109,101,,40.0,nflverse
2007-12-23,min,was,-240,220,-6.0,6.0,,,,,-105,-103,,40.5,nflverse
2007-12-23,ne,mia,-2100,1600,-22.0,22.0,,,,,-112,104,,45.0,nflverse
2007-12-23,no,phi,-160,150,-3.0,3.0,,,,,-109,101,,47.5,nflverse
2007-12-23,sea,bal,-650,590,-12.5,12.5,,,,,-112,104,,39.0,nflverse
2007-12-23,sf,tb,250,-270,6.5,-6.5,,,,,102,-110,,36.5,nflverse
2007-12-23,ten,nyj,-366,336,-9.0,9.0,,,,,112,-120,,37.0,nflverse
2007-12-24,sd,den,-385,355,-9.0,9.0,,,,,-103,-105,,47.0,nflverse
2007-12-29,nyg,ne,650,-850,13.0,-13.0,,,,,104,-112,,46.5,nflverse
2007-12-30,ari,stl,-215,195,-6.0,6.0,,,,,102,-110,,49.5,nflverse
2007-12-30,atl,sea,117,-127,2.0,-2.0,,,,,-102,-106,,38.0,nflverse
2007-12-30,bal,pit,162,-172,3.0,-3.0,,,,,112,-120,,34.5,nflverse
2007-12-30,chi,no,-114,104,-1.0,1.0,,,,,-109,101,,42.0,nflverse
2007-12-30,cle,sf,-520,470,-11.5,11.5,,,,,104,-112,,41.0,nflverse
2007-12-30,den,min,124,-134,3.0,-3.0,,,,,-124,116,,41.0,nflverse
2007-12-30,gb,det,-177,167,-3.5,3.5,,,,,100,-108,,39.0,nflverse
2007-12-30,hou,jax,-316,286,-7.0,7.0,,,,,-119,111,,42.0,nflverse
2007-12-30,ind,ten,199,-219,4.0,-4.0,,,,,105,-113,,40.5,nflverse
2007-12-30,mia,cin,122,-132,1.0,-1.0,,,,,119,-127,,45.0,nflverse
2007-12-30,nyj,kc,-210,190,-4.0,4.0,,,,,-102,-106,,35.5,nflverse
2007-12-30,oak,sd,380,-420,9.0,-9.0,,,,,-106,-102,,41.5,nflverse
2007-12-30,phi,buf,-400,360,-9.5,9.5,,,,,-102,-106,,39.0,nflverse
2007-12-30,tb,car,140,-150,3.0,-3.0,,,,,-110,102,,35.5,nflverse
2007-12-30,was,dal,-400,360,-9.0,9.0,,,,,100,-108,,38.0,nflverse
2008-01-05,pit,jax,141,-151,2.5,-2.5,,,,,114,-122,,40.0,nflverse
2008-01-05,sea,was,-180,170,-3.0,3.0,,,,,-120,112,,38.5,nflverse
2008-01-06,sd,ten,-575,525,-10.5,10.5,,,,,-110,102,,38.5,nflverse
2008-01-06,tb,nyg,-166,156,-3.0,3.0,,,,,-114,106,,39.5,nflverse
2008-01-12,gb,sea,-320,290,-9.0,9.0,,,,,115,-123,,44.0,nflverse
2008-01-12,ne,jax,-761,691,-13.5,13.5,,,,,-104,-104,,51.0,nflverse
2008-01-13,dal,nyg,-282,262,-7.0,7.0,,,,,-112,104,,47.0,nflverse
2008-01-13,ind,sd,-531,481,-10.5,10.5,,,,,-107,-101,,46.0,nflverse
2008-01-20,gb,nyg,-345,315,-7.5,7.5,,,,,-104,-104,,41.0,nflverse
2008-01-20,ne,sd,-780,710,-14.0,14.0,,,,,-106,-102,,47.5,nflverse
2008-02-03,ne,nyg,-475,435,-12.5,12.5,,,,,100,-106,,54.5,nflverse
2008-09-04,nyg,was,,,-4.5,4.5,,,,,,,,41.5,nflverse
2008-09-07,atl,det,,,3.0,-3.0,,,,,,,,41.0,nflverse
2008-09-07,bal,cin,,,2.0,-2.0,,,,,,,,37.5,nflverse
2008-09-07,buf,sea,,,-1.0,1.0,,,,,,,,38.5,nflverse
2008-09-07,cle,dal,,,6.0,-6.0,,,,,,,,48.5,nflverse
2008-09-07,ind,chi,,,-10.0,10.0,,,,,,,,44.0,nflverse
2008-09-07,mia,nyj,,,3.0,-3.0,,,,,,,,36.0,nflverse
2008-09-07,ne,kc,,,-16.0,16.0,,,,,,,,43.5,nflverse
2008-09-07,no,tb,,,-3.0,3.0,,,,,,,,42.5,nflverse
2008-09-07,phi,stl,,,-8.0,8.0,,,,,,,,44.0,nflverse
2008-09-07,pit,hou,,,-6.5,6.5,,,,,,,,43.0,nflverse
2008-09-07,sd,car,,,-9.5,9.5,,,,,,,,41.0,nflverse
2008-09-07,sf,ari,,,2.5,-2.5,,,,,,,,42.0,nflverse
2008-09-07,ten,jax,,,3.0,-3.0,,,,,,,,36.5,nflverse
2008-09-08,gb,min,,,-2.5,2.5,,,,,,,,37.5,nflverse
2008-09-08,oak,den,,,3.0,-3.0,,,,,,,,40.5,nflverse
2008-09-14,ari,mia,,,-6.5,6.5,,,,,,,,40.5,nflverse
2008-09-14,car,chi,,,-3.0,3.0,,,,,,,,37.5,nflverse
2008-09-14,cin,ten,,,-1.0,1.0,,,,,,,,37.0,nflverse
2008-09-14,cle,pit,,,6.5,-6.5,,,,,,,,43.5,nflverse
2008-09-14,den,sd,,,-1.0,1.0,,,,,,,,46.5,nflverse
2008-09-14,det,gb,,,3.0,-3.0,,,,,,,,47.0,nflverse
2008-09-14,jax,buf,,,-4.0,4.0,,,,,,,,37.0,nflverse
2008-09-14,kc,oak,,,-3.5,3.5,,,,,,,,36.0,nflverse
2008-09-14,min,ind,,,1.0,-1.0,,,,,,,,43.5,nflverse
2008-09-14,nyj,ne,,,-1.0,1.0,,,,,,,,37.0,nflverse
2008-09-14,sea,sf,,,-6.5,6.5,,,,,,,,38.0,nflverse
2008-09-14,stl,nyg,,,8.0,-8.0,,,,,,,,43.5,nflverse
2008-09-14,tb,atl,,,-7.0,7.0,,,,,,,,37.5,nflverse
2008-09-14,was,no,,,-1.0,1.0,,,,,,,,43.5,nflverse
2008-09-15,dal,phi,,,-6.5,6.5,,,,,,,,46.5,nflverse
2008-09-21,atl,kc,,,-6.5,6.5,,,,,,,,37.0,nflverse
2008-09-21,bal,cle,,,-2.5,2.5,,,,,,,,37.0,nflverse
2008-09-21,buf,oak,,,-10.0,10.0,,,,,,,,37.5,nflverse
2008-09-21,chi,tb,,,-3.0,3.0,,,,,,,,35.0,nflverse
2008-09-21,den,no,,,-5.5,5.5,,,,,,,,52.0,nflverse
2008-09-21,gb,dal,,,3.0,-3.0,,,,,,,,51.0,nflverse
2008-09-21,ind,jax,,,-4.0,4.0,,,,,,,,42.0,nflverse
2008-09-21,min,car,,,-3.0,3.0,,,,,,,,37.5,nflverse
2008-09-21,ne,mia,,,-12.5,12.5,,,,,,,,37.0,nflverse
2008-09-21,nyg,cin,,,-13.0,13.0,,,,,,,,42.5,nflverse
2008-09-21,phi,pit,,,-3.5,3.5,,,,,,,,45.0,nflverse
2008-09-21,sea,stl,,,-8.0,8.0,,,,,,,,44.5,nflverse
2008-09-21,sf,det,,,-5.0,5.0,,,,,,,,47.0,nflverse
2008-09-21,ten,hou,,,-5.0,5.0,,,,,,,,40.0,nflverse
2008-09-21,was,ari,,,-3.0,3.0,,,,,,,,43.5,nflverse
2008-09-22,sd,nyj,,,-8.0,8.0,,,,,,,,46.5,nflverse
2008-09-28,car,atl,,,-7.0,7.0,,,,,,,,39.0,nflverse
2008-09-28,chi,phi,,,3.0,-3.0,,,,,,,,39.0,nflverse
2008-09-28,cin,cle,,,-1.0,1.0,,,,,,,,42.0,nflverse
2008-09-28,dal,was,,,-10.0,10.0,,,,,,,,47.0,nflverse
2008-09-28,jax,hou,,,-6.5,6.5,,,,,,,,43.0,nflverse
2008-09-28,kc,den,,,9.0,-9.0,,,,,,,,47.0,nflverse
2008-09-28,no,sf,,,-4.0,4.0,,,,,,,,48.5,nflverse
2008-09-28,nyj,ari,,,-1.5,1.5,,,,,,,,43.5,nflverse
2008-09-28,oak,sd,,,8.0,-8.0,,,,,,,,45.5,nflverse
2008-09-28,stl,buf,,,8.5,-8.5,,,,,,,,43.5,nflverse
2008-09-28,tb,gb,,,-2.0,2.0,,,,,,,,43.0,nflverse
2008-09-28,ten,min,,,-3.0,3.0,,,,,,,,35.0,nflverse
2008-09-29,pit,bal,,,-6.0,6.0,,,,,,,,34.5,nflverse
2008-10-05,ari,buf,-134,124,-1.0,1.0,,,,,-123,115,,44.5,nflverse
2008-10-05,bal,ten,-105,-105,1.0,-1.0,,,,,-109,101,,33.5,nflverse
2008-10-05,car,kc,-441,401,-10.0,10.0,,,,,105,-113,,38.0,nflverse
2008-10-05,dal,cin,-1000,700,-16.0,16.0,,,,,100,-108,,45.5,nflverse
2008-10-05,den,tb,-189,176,-3.5,3.5,,,,,-110,102,,47.0,nflverse
2008-10-05,det,chi,157,-167,3.5,-3.5,,,,,-122,114,,45.5,nflverse
2008-10-05,gb,atl,-230,210,-5.0,5.0,,,,,-109,101,,42.0,nflverse
2008-10-05,hou,ind,175,-185,4.0,-4.0,,,,,101,-109,,48.0,nflverse
2008-10-05,jax,pit,-237,217,-5.5,5.5,,,,,-110,102,,37.5,nflverse
2008-10-05,mia,sd,220,-240,6.0,-6.0,,,,,-113,105,,44.5,nflverse
2008-10-05,nyg,sea,-265,245,-6.5,6.5,,,,,102,-110,,43.5,nflverse
2008-10-05,phi,was,-270,250,-6.5,6.5,,,,,-104,-104,,41.5,nflverse
2008-10-05,sf,ne,155,-165,3.0,-3.0,,,,,102,-110,,41.0,nflverse
2008-10-06,no,min,-151,141,-3.0,3.0,,,,,104,-112,,47.0,nflverse
2008-10-12,ari,dal,202,-222,4.5,-4.5,,,,,103,-111,,53.0,nflverse
2008-10-12,atl,chi,120,-130,3.0,-3.0,,,,,-124,116,,43.0,nflverse
2008-10-12,den,jax,-168,158,-3.5,3.5,,,,,117,-125,,48.5,nflverse
2008-10-12,hou,mia,-153,143,-3.0,3.0,,,,,100,-108,,45.0,nflverse
2008-10-12,ind,bal,-215,195,-4.0,4.0,,,,,-106,-102,,39.0,nflverse
2008-10-12,min,det,-700,500,-13.0,13.0,,,,,-104,-104,,44.5,nflverse
2008-10-12,no,oak,-267,247,-7.0,7.0,,,,,106,-114,,47.0,nflverse
2008-10-12,nyj,cin,-400,360,-9.5,9.5,,,,,-112,104,,43.5,nflverse
2008-10-12,sd,ne,-260,240,-6.0,6.0,,,,,-111,103,,45.0,nflverse
2008-10-12,sea,gb,-103,-107,-1.0,1.0,,,,,104,-112,,44.0,nflverse
2008-10-12,sf,phi,200,-220,4.5,-4.5,,,,,102,-110,,41.5,nflverse
2008-10-12,tb,car,-131,121,-1.0,1.0,,,,,-121,113,,37.0,nflverse
2008-10-12,was,stl,-550,425,-12.0,12.0,,,,,103,-111,,44.0,nflverse
2008-10-13,cle,nyg,295,-325,9.0,-9.0,,,,,-125,117,,43.5,nflverse
2008-10-19,buf,sd,105,-115,1.0,-1.0,,,,,101,-109,,44.5,nflverse
2008-10-19,car,no,-146,136,-3.0,3.0,,,,,102,-110,,44.5,nflverse
2008-10-19,chi,min,-162,152,-3.0,3.0,,,,,-110,102,,38.0,nflverse
2008-10-19,cin,pit,334,-364,9.0,-9.0,,,,,-124,116,,36.5,nflverse
2008-10-19,gb,ind,130,-140,1.0,-1.0,,,,,125,-133,,46.5,nflverse
2008-10-19,hou,det,-521,461,-11.0,11.0,,,,,-111,103,,47.5,nflverse
2008-10-19,kc,ten,350,-380,9.0,-9.0,,,,,-106,-102,,35.0,nflverse
2008-10-19,mia,bal,-160,150,-3.0,3.0,,,,,-110,102,,35.5,nflverse
2008-10-19,nyg,sf,-470,430,-10.0,10.0,,,,,-110,102,,46.5,nflverse
2008-10-19,oak,nyj,155,-165,3.0,-3.0,,,,,104,-112,,41.0,nflverse
2008-10-19,stl,dal,280,-310,9.0,-9.0,,,,,-117,109,,45.0,nflverse
2008-10-19,tb,sea,-520,460,-10.5,10.5,,,,,-108,100,,39.5,nflverse
2008-10-19,was,cle,-275,255,-7.0,7.0,,,,,104,-112,,41.5,nflverse
2008-10-20,ne,den,-140,130,-3.0,3.0,,,,,108,-116,,48.0,nflverse
2008-10-26,bal,oak,-350,320,-9.0,9.0,,,,,107,-115,,34.5,nflverse
2008-10-26,car,ari,-219,199,-5.0,5.0,,,,,-106,-102,,43.0,nflverse
2008-10-26,dal,tb,-124,114,-1.0,1.0,,,,,-112,104,,40.5,nflverse
2008-10-26,det,was,260,-280,7.0,-7.0,,,,,-107,-101,,42.0,nflverse
2008-10-26,hou,cin,-379,349,-9.0,9.0,,,,,-107,-101,,45.5,nflverse
2008-10-26,jax,cle,-280,260,-7.0,7.0,,,,,-101,-107,,42.0,nflverse
2008-10-26,mia,buf,-110,100,-1.0,1.0,,,,,-104,-104,,41.5,nflverse
2008-10-26,ne,stl,-370,325,-9.0,9.0,,,,,102,-110,,41.0,nflverse
2008-10-26,no,sd,162,-172,3.0,-3.0,,,,,111,-119,,45.5,nflverse
2008-10-26,nyj,kc,-650,550,-14.0,14.0,,,,,-107,-101,,41.0,nflverse
2008-10-26,phi,atl,-400,340,-9.5,9.5,,,,,100,-108,,45.0,nflverse
2008-10-26,pit,nyg,-137,127,-3.0,3.0,,,,,107,-115,,41.0,nflverse
2008-10-26,sf,sea,-228,208,-5.0,5.0,,,,,-113,105,,41.0,nflverse
2008-10-27,ten,ind,-175,165,-4.0,4.0,,,,,107,-115,,40.5,nflverse
2008-11-02,buf,nyj,-210,190,-5.0,5.0,,,,,-101,-107,,43.0,nflverse
2008-11-02,chi,det,-636,536,-12.5,12.5,,,,,-109,101,,43.5,nflverse
2008-11-02,cin,jax,265,-285,7.0,-7.0,,,,,-106,-102,,40.0,nflverse
2008-11-02,cle,bal,-161,151,-1.0,1.0,,,,,-146,138,,36.5,nflverse
2008-11-02,den,mia,-205,187,-4.0,4.0,,,,,-106,-102,,50.0,nflverse
2008-11-02,ind,ne,-284,264,-6.5,6.5,,,,,-112,104,,44.0,nflverse
2008-11-02,kc,tb,380,-420,9.5,-9.5,,,,,-108,100,,36.5,nflverse
2008-11-02,min,hou,-253,233,-6.5,6.5,,,,,102,-110,,46.5,nflverse
2008-11-02,nyg,dal,-350,320,-9.5,9.5,,,,,111,-119,,42.0,nflverse
2008-11-02,oak,atl,126,-136,3.0,-3.0,,,,,-122,114,,41.0,nflverse
2008-11-02,sea,phi,270,-300,7.0,-7.0,,,,,-103,-105,,43.5,nflverse
2008-11-02,stl,ari,157,-167,3.0,-3.0,,,,,114,-122,,49.5,nflverse
2008-11-02,ten,gb,-167,157,-3.5,3.5,,,,,106,-114,,41.0,nflverse
2008-11-03,was,pit,-132,122,-1.0,1.0,,,,,-126,118,,37.5,nflverse
2008-11-06,cle,den,-164,154,-3.0,3.0,,,,,-115,107,,47.0,nflverse
2008-11-09,atl,no,-121,111,-1.0,1.0,,,,,-116,108,,51.0,nflverse
2008-11-09,chi,ten,119,-129,1.0,-1.0,,,,,116,-124,,37.0,nflverse
2008-11-09,det,jax,227,-247,5.5,-5.5,,,,,-104,-104,,43.0,nflverse
2008-11-09,hou,bal,-132,122,-2.5,2.5,,,,,-109,101,,43.5,nflverse
2008-11-09,mia,sea,-310,280,-9.0,9.0,,,,,121,-129,,41.5,nflverse
2008-11-09,min,gb,-129,119,-2.5,2.5,,,,,-106,-102,,44.0,nflverse
2008-11-09,ne,buf,-177,167,-3.5,3.5,,,,,-101,-107,,41.0,nflverse
2008-11-09,nyj,stl,-370,340,-9.5,9.5,,,,,-103,-105,,43.5,nflverse
2008-11-09,oak,car,400,-450,10.0,-10.0,,,,,-109,101,,37.5,nflverse
2008-11-09,phi,nyg,-155,145,-3.0,3.0,,,,,-108,100,,42.5,nflverse
2008-11-09,pit,ind,-166,156,-3.5,3.5,,,,,111,-119,,38.5,nflverse
2008-11-09,sd,kc,-850,700,-14.5,14.5,,,,,-106,-102,,47.0,nflverse
2008-11-10,ari,sf,-465,425,-9.5,9.5,,,,,-110,102,,47.5,nflverse
2008-11-13,ne,nyj,-147,137,-3.0,3.0,,,,,-101,-107,,40.5,nflverse
2008-11-16,atl,den,-260,240,-6.5,6.5,,,,,-105,-103,,51.5,nflverse
2008-11-16,car,det,-740,670,-14.0,14.0,,,,,-105,-103,,40.5,nflverse
2008-11-16,cin,phi,339,-379,9.5,-9.5,,,,,-120,112,,41.0,nflverse
2008-11-16,gb,chi,-185,175,-3.5,3.5,,,,,-105,-103,,43.0,nflverse
2008-11-16,ind,hou,-335,305,-9.0,9.0,,,,,119,-127,,50.5,nflverse
2008-11-16,jax,ten,117,-127,1.0,-1.0,,,,,112,-120,,39.5,nflverse
2008-11-16,kc,no,234,-254,6.0,-6.0,,,,,101,-109,,51.0,nflverse
2008-11-16,mia,oak,-450,410,-10.0,10.0,,,,,-104,-104,,38.0,nflverse
2008-11-16,nyg,bal,-265,245,-7.0,7.0,,,,,110,-118,,39.0,nflverse
2008-11-16,pit,sd,-213,193,-4.5,4.5,,,,,104,-112,,40.5,nflverse
2008-11-16,sea,ari,125,-135,3.0,-3.0,,,,,-120,112,,47.5,nflverse
2008-11-16,sf,stl,-276,256,-7.0,7.0,,,,,-102,-106,,43.5,nflverse
2008-11-16,tb,min,-220,200,-4.5,4.5,,,,,-104,-104,,39.5,nflverse
2008-11-16,was,dal,110,-120,1.0,-1.0,,,,,106,-114,,42.5,nflverse
2008-11-17,buf,cle,-214,194,-4.5,4.5,,,,,-105,-103,,40.5,nflverse
2008-11-20,pit,cin,-735,635,-11.5,11.5,,,,,-105,-103,,34.5,nflverse
2008-11-23,ari,nyg,132,-142,3.0,-3.0,,,,,-116,108,,48.0,nflverse
2008-11-23,atl,car,103,-113,-1.0,1.0,,,,,106,-114,,41.0,nflverse
2008-11-23,bal,phi,-129,119,-1.0,1.0,,,,,-123,115,,39.5,nflverse
2008-11-23,cle,hou,-154,144,-3.0,3.0,,,,,-104,-104,,49.5,nflverse
2008-11-23,dal,sf,-405,365,-9.5,9.5,,,,,-101,-107,,45.5,nflverse
2008-11-23,den,oak,-400,330,-9.0,9.0,,,,,100,-108,,43.5,nflverse
2008-11-23,det,tb,300,-330,9.0,-9.0,,,,,-116,108,,42.0,nflverse
2008-11-23,jax,min,-120,110,-1.0,1.0,,,,,-114,106,,41.5,nflverse
2008-11-23,kc,buf,135,-145,3.0,-3.0,,,,,-114,106,,43.0,nflverse
2008-11-23,mia,ne,114,-124,1.0,-1.0,,,,,110,-118,,42.5,nflverse
2008-11-23,sd,ind,-143,133,-3.0,3.0,,,,,103,-111,,48.5,nflverse
2008-11-23,sea,was,139,-149,3.0,-3.0,,,,,-109,101,,40.0,nflverse
2008-11-23,stl,chi,260,-280,7.0,-7.0,,,,,-117,109,,44.5,nflverse
2008-11-23,ten,nyj,-205,187,-5.5,5.5,,,,,104,-112,,41.0,nflverse
2008-11-24,no,gb,-104,-106,-1.0,1.0,,,,,105,-113,,51.5,nflverse
2008-11-27,dal,sea,-750,670,-11.5,11.5,,,,,-106,-102,,46.0,nflverse
2008-11-27,det,ten,480,-530,11.0,-11.0,,,,,-109,101,,43.5,nflverse
2008-11-27,phi,ari,-166,156,-3.0,3.0,,,,,-116,108,,48.5,nflverse
2008-11-30,buf,sf,-257,237,-6.5,6.5,,,,,102,-110,,43.0,nflverse
2008-11-30,cin,bal,270,-300,7.0,-7.0,,,,,-106,-102,,35.5,nflverse
2008-11-30,cle,ind,187,-207,4.0,-4.0,,,,,-105,-103,,44.0,nflverse
2008-11-30,gb,car,-146,136,-3.0,3.0,,,,,107,-115,,41.0,nflverse
2008-11-30,min,chi,-229,209,-5.0,5.0,,,,,-108,100,,41.5,nflverse
2008-11-30,ne,pit,-135,125,-1.0,1.0,,,,,-127,119,,39.0,nflverse
2008-11-30,nyj,den,-340,310,-7.5,7.5,,,,,-104,-104,,48.0,nflverse
2008-11-30,oak,kc,-175,165,-3.0,3.0,,,,,-124,116,,41.0,nflverse
2008-11-30,sd,atl,-245,225,-6.5,6.5,,,,,-104,-104,,48.0,nflverse
2008-11-30,stl,mia,270,-300,7.0,-7.0,,,,,-107,-101,,44.5,nflverse
2008-11-30,tb,no,-187,177,-3.5,3.5,,,,,100,-108,,44.0,nflverse
2008-11-30,was,nyg,178,-191,3.5,-3.5,,,,,-104,-104,,41.0,nflverse
2008-12-01,hou,jax,-165,155,-3.0,3.0,,,,,-116,108,,48.5,nflverse
2008-12-04,sd,oak,-440,400,-9.5,9.5,,,,,-101,-107,,41.0,nflverse
2008-12-07,ari,stl,-800,650,-14.0,14.0,,,,,-115,107,,48.5,nflverse
2008-12-07,bal,was,-260,240,-6.0,6.0,,,,,-105,-103,,34.5,nflverse
2008-12-07,buf,mia,-120,110,-1.0,1.0,,,,,-113,105,,43.0,nflverse
2008-12-07,chi,jax,-270,250,-6.5,6.5,,,,,-101,-107,,40.5,nflverse
2008-12-07,den,kc,-400,340,-9.0,9.0,,,,,105,-113,,48.5,nflverse
2008-12-07,det,min,357,-387,10.5,-10.5,,,,,-103,-105,,45.0,nflverse
2008-12-07,gb,hou,,,-7.0,7.0,,,,,,,,47.5,nflverse
2008-12-07,ind,cin,,,-13.5,13.5,,,,,,,,41.5,nflverse
