date,home_key,away_key,home_close_ml,away_close_ml,home_close_spread,away_close_spread,home_spread_odds,away_spread_odds,source
2013-04-06,den,hou,-220,180,-5.5,5.5,-110,-110,sbr-archive
2013-04-07,okc,ny,-340,280,-7.5,7.5,-110,-110,sbr-archive
2013-04-07,lac,lal,-185,160,-4.5,4.5,-110,-110,sbr-archive
2013-04-07,sac,mem,190,-220,5.5,-5.5,-110,-110,sbr-archive
2013-04-07,bos,wsh,-320,270,-7.0,7.0,-110,-110,sbr-archive
2013-04-07,cle,orl,-240,200,-5.5,5.5,-110,-110,sbr-archive
2013-04-07,det,chi,160,-185,4.5,-4.5,-110,-110,sbr-archive
2013-04-07,gs,utah,-220,190,-5.0,5.0,-110,-110,sbr-archive
2013-04-07,phx,no,115,-135,2.5,-2.5,-110,-110,sbr-archive
2013-04-07,por,dal,150,-170,4.0,-4.0,-110,-110,sbr-archive
2013-04-09,ind,cle,-1790,1190,-14.0,14.0,-110,-110,sbr-archive
2013-04-09,mia,mil,-270,230,-6.5,6.5,-110,-110,sbr-archive
2013-04-09,bkn,phi,-375,315,-8.5,8.5,-110,-110,sbr-archive
2013-04-09,ny,wsh,-460,360,-8.5,8.5,-110,-110,sbr-archive
2013-04-09,chi,tor,-160,140,-3.5,3.5,-110,-110,sbr-archive
2013-04-09,hou,phx,-1850,1200,-14.5,14.5,-110,-110,sbr-archive
2013-04-09,mem,cha,-1640,1140,-14.0,14.0,-110,-110,sbr-archive
2013-04-09,utah,okc,145,-165,3.5,-3.5,-110,-110,sbr-archive
2013-04-09,gs,min,-300,250,-7.0,7.0,-110,-110,sbr-archive
2013-04-09,lal,no,-475,375,-8.5,8.5,-110,-110,sbr-archive
2013-04-10,orl,mil,180,-210,5.0,-5.0,-110,-110,sbr-archive
2013-04-10,phi,atl,140,-160,3.5,-3.5,-110,-110,sbr-archive
2013-04-10,cle,det,-145,125,-2.5,2.5,-110,-110,sbr-archive
2013-04-10,wsh,mia,-170,150,-4.0,4.0,-110,-110,sbr-archive
2013-04-10,bos,bkn,-150,130,-3.0,3.0,-110,-110,sbr-archive
2013-04-10,dal,phx,-1340,940,-13.5,13.5,-110,-110,sbr-archive
2013-04-10,por,lal,255,-305,6.5,-6.5,-110,-110,sbr-archive
2013-04-10,sac,no,-235,195,-5.5,5.5,-110,-110,sbr-archive
2013-04-10,lac,min,-1315,915,-12.5,12.5,-110,-110,sbr-archive
2013-04-10,den,sa,-175,155,-3.5,3.5,-110,-110,sbr-archive
2013-04-11,chi,ny,145,-165,4.5,-4.5,-110,-110,sbr-archive
2013-04-11,gs,okc,155,-175,4.0,-4.0,-110,-110,sbr-archive
2013-04-12,ind,bkn,-250,210,-6.0,6.0,-110,-110,sbr-archive
2013-04-12,wsh,phi,-225,190,-5.5,5.5,-110,-110,sbr-archive
2013-04-12,tor,chi,-140,120,-2.5,2.5,-110,-110,sbr-archive
2013-04-12,atl,mil,-330,270,-7.5,7.5,-110,-110,sbr-archive
2013-04-12,mia,bos,-935,635,-12.0,12.0,-110,-110,sbr-archive
2013-04-12,cle,ny,160,-180,4.0,-4.0,-110,-110,sbr-archive
2013-04-12,det,cha,-330,270,-7.0,7.0,-110,-110,sbr-archive
2013-04-12,hou,mem,-135,115,-2.5,2.5,-110,-110,sbr-archive
2013-04-12,no,lac,400,-505,9.0,-9.0,-110,-110,sbr-archive
2013-04-12,dal,den,140,-160,3.0,-3.0,-110,-110,sbr-archive
2013-04-12,sa,sac,-945,645,-11.5,11.5,-110,-110,sbr-archive
2013-04-12,utah,min,-540,430,-9.5,9.5,-110,-110,sbr-archive
2013-04-12,por,okc,425,-535,9.5,-9.5,-110,-110,sbr-archive
2013-04-12,lal,gs,-335,275,-7.0,7.0,-110,-110,sbr-archive
2013-04-13,orl,bos,160,-185,4.5,-4.5,-110,-110,sbr-archive
2013-04-13,cha,mil,160,-185,4.5,-4.5,-110,-110,sbr-archive
2013-04-13,mem,lac,-135,115,-2.5,2.5,-110,-110,sbr-archive
2013-04-13,min,phx,-185,160,-4.5,4.5,-110,-110,sbr-archive
2013-04-14,mia,chi,-625,475,-10.0,10.0,-110,-110,sbr-archive
2013-04-14,phi,cle,-240,200,-6.0,6.0,-110,-110,sbr-archive
2013-04-14,ny,ind,-150,130,-3.0,3.0,-110,-110,sbr-archive
2013-04-14,tor,bkn,155,-175,4.0,-4.0,-110,-110,sbr-archive
2013-04-14,den,por,-2195,1495,-15.0,15.0,-110,-110,sbr-archive
2013-04-14,no,dal,140,-160,3.5,-3.5,-110,-110,sbr-archive
2013-04-14,hou,sac,-840,590,-11.0,11.0,-110,-110,sbr-archive
2013-04-14,lal,sa,140,-160,3.5,-3.5,-110,-110,sbr-archive
2013-04-15,orl,chi,190,-225,5.5,-5.5,-110,-110,sbr-archive
2013-04-15,cle,mia,-130,110,-1.5,1.5,-110,-110,sbr-archive
2013-04-15,cha,ny,-130,110,-191.5,191.5,-110,-110,sbr-archive
2013-04-15,bkn,wsh,-180,160,-4.0,4.0,-110,-110,sbr-archive
2013-04-15,det,phi,-165,145,-4.0,4.0,-110,-110,sbr-archive
2013-04-15,dal,mem,145,-165,3.5,-3.5,-110,-110,sbr-archive
2013-04-15,min,utah,165,-190,4.5,-4.5,-110,-110,sbr-archive
2013-04-15,okc,sac,-2100,1400,-15.0,15.0,-110,-110,sbr-archive
2013-04-15,mil,den,190,-225,5.5,-5.5,-110,-110,sbr-archive
2013-04-15,phx,hou,275,-335,8.0,-8.0,-110,-110,sbr-archive
2013-04-15,gs,sa,-290,250,-199.0,199.0,-110,-110,sbr-archive
2013-04-16,atl,tor,-230,190,-5.0,5.0,-110,-110,sbr-archive
2013-04-16,lac,por,-3000,1650,-16.0,16.0,-110,-110,sbr-archive
2013-04-17,ind,phi,-145,125,-2.5,2.5,-110,-110,sbr-archive
2013-04-17,mia,orl,-310,255,-7.5,7.5,-110,-110,sbr-archive
2013-04-17,tor,bos,-230,190,-6.0,6.0,-110,-110,sbr-archive
2013-04-17,chi,wsh,-440,340,-8.5,8.5,-110,-110,sbr-archive
2013-04-17,okc,mil,-160,140,-3.5,3.5,-110,-110,sbr-archive
2013-04-17,ny,atl,-200,170,-5.5,5.5,-110,-110,sbr-archive
2013-04-17,bkn,det,-210,175,-5.0,5.0,-110,-110,sbr-archive
2013-04-17,cha,cle,-140,120,-2.0,2.0,-110,-110,sbr-archive
2013-04-17,dal,no,-370,305,-8.5,8.5,-110,-110,sbr-archive
2013-04-17,sa,min,-500,400,-9.5,9.5,-110,-110,sbr-archive
2013-04-17,mem,utah,-180,160,-4.5,4.5,-110,-110,sbr-archive
2013-04-17,den,phx,-800,600,-13.0,13.0,-110,-110,sbr-archive
2013-04-17,sac,lac,250,-300,7.0,-7.0,-110,-110,sbr-archive
2013-04-17,por,gs,335,-430,8.5,-8.5,-110,-110,sbr-archive
2013-04-17,lal,hou,-140,120,-206.0,206.0,-110,-110,sbr-archive
2013-04-20,ny,bos,-350,290,-7.5,7.5,-110,-110,sbr-archive
2013-04-20,den,gs,-370,305,-7.5,7.5,-110,-110,sbr-archive
2013-04-20,bkn,chi,-190,165,-4.0,4.0,-110,-110,sbr-archive
2013-04-20,lac,mem,-250,210,-5.0,5.0,-110,-110,sbr-archive
2013-04-21,ind,atl,-350,290,-7.0,7.0,-110,-110,sbr-archive
2013-04-21,sa,lal,-500,400,-9.0,9.0,-110,-110,sbr-archive
2013-04-21,mia,mil,-2000,1100,-13.5,13.5,-110,-110,sbr-archive
2013-04-21,okc,hou,-775,575,-10.5,10.5,-110,-110,sbr-archive
2013-04-22,bkn,chi,-240,200,-5.5,5.5,-110,-110,sbr-archive
2013-04-22,lac,mem,-270,230,-5.5,5.5,-110,-110,sbr-archive
2013-04-23,mia,mil,-2700,1300,-14.0,14.0,-110,-110,sbr-archive
2013-04-23,ny,bos,-300,250,-6.5,6.5,-110,-110,sbr-archive
2013-04-23,den,gs,-450,350,-8.0,8.0,-110,-110,sbr-archive
2013-04-24,okc,hou,-1000,650,-11.0,11.0,-110,-110,sbr-archive
2013-04-24,ind,atl,-360,300,-6.5,6.5,-110,-110,sbr-archive
2013-04-24,sa,lal,-530,415,-9.0,9.0,-110,-110,sbr-archive
2013-04-25,mil,mia,305,-370,7.0,-7.0,-110,-110,sbr-archive
2013-04-25,chi,bkn,-165,145,-3.5,3.5,-110,-110,sbr-archive
2013-04-25,mem,lac,-200,170,-4.5,4.5,-110,-110,sbr-archive
2013-04-26,bos,ny,-135,115,-2.5,2.5,-110,-110,sbr-archive
2013-04-26,lal,sa,255,-310,6.5,-6.5,-110,-110,sbr-archive
2013-04-26,gs,den,-115,-105,-1.5,1.5,-110,-110,sbr-archive
2013-04-27,chi,bkn,-140,120,-2.5,2.5,-110,-110,sbr-archive
2013-04-27,mem,lac,-160,140,-3.0,3.0,-110,-110,sbr-archive
2013-04-27,atl,ind,-120,100,-2.0,2.0,-110,-110,sbr-archive
2013-04-27,hou,okc,130,-150,206.5,-206.5,-110,-110,sbr-archive
2013-04-28,bos,ny,105,-125,1.5,-1.5,-110,-110,sbr-archive
2013-04-28,mil,mia,400,-500,8.5,-8.5,-110,-110,sbr-archive
2013-04-28,lal,sa,600,-800,11.5,-11.5,-110,-110,sbr-archive
2013-04-28,gs,den,105,-125,2.0,-2.0,-110,-110,sbr-archive
2013-04-29,atl,ind,-115,-105,-1.5,1.5,-110,-110,sbr-archive
2013-04-29,bkn,chi,-295,255,-6.5,6.5,-110,-110,sbr-archive
2013-04-29,hou,okc,-105,-115,1.5,-1.5,-110,-110,sbr-archive
2013-04-30,den,gs,-370,305,-7.5,7.5,-110,-110,sbr-archive
2013-04-30,lac,mem,-260,220,-5.5,5.5,-110,-110,sbr-archive
2013-05-01,ny,bos,-560,430,-9.5,9.5,-110,-110,sbr-archive
2013-05-01,ind,atl,-350,290,-7.0,7.0,-110,-110,sbr-archive
2013-05-01,okc,hou,-500,400,-9.0,9.0,-110,-110,sbr-archive
2013-05-02,chi,bkn,100,-120,183.5,-183.5,-110,-110,sbr-archive
2013-05-02,gs,den,-150,130,-211.5,211.5,-110,-110,sbr-archive
2013-05-03,bos,ny,125,-145,2.5,-2.5,-110,-110,sbr-archive
2013-05-03,atl,ind,-120,100,-1.0,1.0,-110,-110,sbr-archive
2013-05-03,hou,okc,100,-120,1.0,-1.0,-110,-110,sbr-archive
2013-05-03,mem,lac,-290,245,-6.5,6.5,-110,-110,sbr-archive
2013-05-04,bkn,chi,-340,280,-7.0,7.0,-110,-110,sbr-archive
2013-05-05,ny,ind,-220,180,-5.0,5.0,-110,-110,sbr-archive
2013-05-05,okc,mem,-165,145,-3.5,3.5,-110,-110,sbr-archive
2013-05-06,sa,gs,-500,400,-9.0,9.0,-110,-110,sbr-archive
2013-05-06,mia,chi,-1300,850,-13.0,13.0,-110,-110,sbr-archive
2013-05-07,ny,ind,-260,220,-5.5,5.5,-110,-110,sbr-archive
2013-05-07,okc,mem,-135,115,-2.5,2.5,-110,-110,sbr-archive
2013-05-08,mia,chi,-1200,750,-13.0,13.0,-110,-110,sbr-archive
2013-05-08,sa,gs,-320,260,-7.5,7.5,-110,-110,sbr-archive
2013-05-10,chi,mia,320,-400,8.5,-8.5,-110,-110,sbr-archive
2013-05-10,gs,sa,-150,130,-2.5,2.5,-110,-110,sbr-archive
2013-05-11,mem,okc,-220,180,-5.0,5.0,-110,-110,sbr-archive
2013-05-11,ind,ny,-200,170,-5.0,5.0,-110,-110,sbr-archive
2013-05-12,gs,sa,105,-125,198.0,-198.0,-110,-110,sbr-archive
2013-05-13,chi,mia,310,-380,7.0,-7.0,-110,-110,sbr-archive
2013-05-13,mem,okc,-180,160,-5.0,5.0,-110,-110,sbr-archive
2013-05-14,ind,ny,-200,170,-5.0,5.0,-110,-110,sbr-archive
2013-05-14,sa,gs,-280,240,-7.0,7.0,-110,-110,sbr-archive
2013-05-15,mia,chi,-2100,1200,-14.0,14.0,-110,-110,sbr-archive
2013-05-15,okc,mem,-210,175,-4.5,4.5,-110,-110,sbr-archive
2013-05-16,ny,ind,-190,165,-5.0,5.0,-110,-110,sbr-archive
2013-05-16,gs,sa,110,-130,194.5,-194.5,-110,-110,sbr-archive
2013-05-18,ind,ny,-240,200,-5.5,5.5,-110,-110,sbr-archive
2013-05-19,sa,mem,-200,170,-4.5,4.5,-110,-110,sbr-archive
2013-05-21,sa,mem,-230,190,-5.0,5.0,-110,-110,sbr-archive
2013-05-22,mia,ind,-450,350,-8.5,8.5,-110,-110,sbr-archive
2013-05-24,mia,ind,-350,290,-7.5,7.5,-110,-110,sbr-archive
2013-05-25,mem,sa,-200,170,-4.5,4.5,-110,-110,sbr-archive
2013-05-26,ind,mia,110,-130,2.0,-2.0,-110,-110,sbr-archive
2013-05-27,mem,sa,-145,125,-2.5,2.5,-110,-110,sbr-archive
2013-05-28,ind,mia,130,-150,2.5,-2.5,-110,-110,sbr-archive
2013-05-30,mia,ind,-370,305,-7.5,7.5,-110,-110,sbr-archive
2013-06-01,ind,mia,120,-140,3.0,-3.0,-110,-110,sbr-archive
2013-06-03,mia,ind,-325,265,-7.0,7.0,-110,-110,sbr-archive
2013-06-06,mia,sa,-215,175,-5.5,5.5,-110,-110,sbr-archive
2013-06-09,mia,sa,-340,280,-6.5,6.5,-110,-110,sbr-archive
2013-06-11,sa,mia,-125,105,-2.0,2.0,-110,-110,sbr-archive
2013-06-13,sa,mia,110,-130,186.5,-186.5,-110,-110,sbr-archive
2013-06-16,sa,mia,-110,-110,189.0,-189.0,-110,-110,sbr-archive
2013-06-18,mia,sa,-280,240,-7.0,7.0,-110,-110,sbr-archive
2013-10-29,ind,orl,-1025,675,-12.0,12.0,-110,-110,sbr-archive
2013-10-29,mia,chi,-220,180,-5.0,5.0,-110,-110,sbr-archive
2013-10-29,lal,lac,435,-575,9.5,-9.5,-110,-110,sbr-archive
2013-10-30,phi,mia,495,-795,9.5,-9.5,-110,-110,sbr-archive
2013-10-30,cle,bkn,135,-155,3.0,-3.0,-110,-110,sbr-archive
2013-10-30,tor,bos,-385,305,-8.0,8.0,-110,-110,sbr-archive
2013-10-30,det,wsh,-140,120,-2.5,2.5,-110,-110,sbr-archive
2013-10-30,ny,mil,-360,290,-8.0,8.0,-110,-110,sbr-archive
2013-10-30,hou,cha,-1630,1030,-13.0,13.0,-110,-110,sbr-archive
2013-10-30,min,orl,-795,495,-10.5,10.5,-110,-110,sbr-archive
2013-10-30,no,ind,-120,100,-187.5,187.5,-110,-110,sbr-archive
2013-10-30,dal,atl,-245,205,-6.0,6.0,-110,-110,sbr-archive
2013-10-30,sa,mem,-250,210,-6.0,6.0,-110,-110,sbr-archive
2013-10-30,utah,okc,225,-275,6.5,-6.5,-110,-110,sbr-archive
2013-10-30,phx,por,180,-215,5.5,-5.5,-110,-110,sbr-archive
2013-10-30,sac,den,-140,120,-203.5,203.5,-110,-110,sbr-archive
2013-10-30,gs,lal,-1090,690,-12.5,12.5,-110,-110,sbr-archive
2013-10-31,chi,ny,-350,290,-7.5,7.5,-110,-110,sbr-archive
2013-10-31,lac,gs,-250,210,-6.0,6.0,-110,-110,sbr-archive
2013-11-01,orl,no,155,-175,4.0,-4.0,-110,-110,sbr-archive
2013-11-01,cha,cle,145,-165,3.5,-3.5,-110,-110,sbr-archive
2013-11-01,wsh,phi,-530,405,-9.5,9.5,-110,-110,sbr-archive
2013-11-01,atl,tor,-160,140,-3.5,3.5,-110,-110,sbr-archive
2013-11-01,bos,mil,-140,120,-2.5,2.5,-110,-110,sbr-archive
2013-11-01,hou,dal,-280,230,-6.5,6.5,-110,-110,sbr-archive
2013-11-01,mem,det,-335,275,-7.5,7.5,-110,-110,sbr-archive
2013-11-01,min,okc,-135,115,-201.0,201.0,-110,-110,sbr-archive
2013-11-01,bkn,mia,150,-170,4.0,-4.0,-110,-110,sbr-archive
2013-11-01,den,por,-190,165,-4.5,4.5,-110,-110,sbr-archive
2013-11-01,phx,utah,-155,135,-3.0,3.0,-110,-110,sbr-archive
2013-11-01,sac,lac,145,-165,3.5,-3.5,-110,-110,sbr-archive
2013-11-01,lal,sa,285,-345,7.0,-7.0,-110,-110,sbr-archive
2013-11-02,ind,cle,-430,350,-8.0,8.0,-110,-110,sbr-archive
2013-11-02,phi,chi,370,-450,9.0,-9.0,-110,-110,sbr-archive
2013-11-02,no,cha,-420,340,-8.5,8.5,-110,-110,sbr-archive
2013-11-02,mil,tor,100,-120,190.5,-190.5,-110,-110,sbr-archive
2013-11-02,dal,mem,-150,130,-3.0,3.0,-110,-110,sbr-archive
2013-11-02,utah,hou,220,-260,6.0,-6.0,-110,-110,sbr-archive
2013-11-02,por,sa,120,-140,2.5,-2.5,-110,-110,sbr-archive
2013-11-02,gs,sac,-750,520,-11.0,11.0,-110,-110,sbr-archive
2013-11-03,det,bos,-471,367,-9.0,9.0,-110,-110,sbr-archive
2013-11-03,mia,wsh,-1500,890,-12.5,12.5,-110,-110,sbr-archive
2013-11-03,orl,bkn,200,-240,5.5,-5.5,-110,-110,sbr-archive
2013-11-03,okc,phx,-1400,850,-12.5,12.5,-110,-110,sbr-archive
2013-11-03,ny,min,-155,135,-3.0,3.0,-110,-110,sbr-archive
2013-11-03,lal,atl,100,-120,,,-110,-110,sbr-archive
2013-11-04,phi,gs,230,-280,7.0,-7.0,-110,-110,sbr-archive
2013-11-04,cle,min,-130,110,-1.5,1.5,-110,-110,sbr-archive
2013-11-04,mem,bos,-1060,660,-12.0,12.0,-110,-110,sbr-archive
2013-11-04,lac,hou,-205,175,-5.0,5.0,-110,-110,sbr-archive
2013-11-05,tor,mia,182,-215,5.5,-5.5,-110,-110,sbr-archive
2013-11-05,bkn,utah,-570,435,-9.5,9.5,-110,-110,sbr-archive
2013-11-05,ny,cha,-550,425,-9.5,9.5,-110,-110,sbr-archive
2013-11-05,det,ind,-101,-119,,,-110,-110,sbr-archive
2013-11-05,no,phx,-525,405,-9.5,9.5,-110,-110,sbr-archive
2013-11-05,dal,lal,-455,355,-9.0,9.0,-110,-110,sbr-archive
2013-11-05,den,sa,175,-205,5.0,-5.0,-110,-110,sbr-archive
2013-11-05,por,hou,-145,125,-208.0,208.0,-110,-110,sbr-archive
2013-11-05,sac,atl,-135,115,-2.0,2.0,-110,-110,sbr-archive
2013-11-06,orl,lac,240,-290,7.0,-7.0,-110,-110,sbr-archive
2013-11-06,ind,chi,-130,110,-2.0,2.0,-110,-110,sbr-archive
2013-11-06,cha,tor,125,-145,2.5,-2.5,-110,-110,sbr-archive
2013-11-06,phi,wsh,130,-150,3.0,-3.0,-110,-110,sbr-archive
2013-11-06,bos,utah,-190,162,-4.5,4.5,-110,-110,sbr-archive
2013-11-06,mem,no,-320,265,-7.5,7.5,-110,-110,sbr-archive
2013-11-06,mil,cle,130,-150,3.0,-3.0,-110,-110,sbr-archive
2013-11-06,min,gs,-105,-115,210.5,-210.5,-110,-110,sbr-archive
2013-11-06,sa,phx,-1400,850,-13.0,13.0,-110,-110,sbr-archive
2013-11-06,okc,dal,-294,243,-7.0,7.0,-110,-110,sbr-archive
2013-11-07,mia,lac,-260,215,-6.0,6.0,-110,-110,sbr-archive
2013-11-07,den,atl,-205,175,-5.0,5.0,-110,-110,sbr-archive
2013-11-07,hou,lal,-1700,970,-13.5,13.5,-110,-110,sbr-archive
2013-11-08,cha,ny,135,-155,3.5,-3.5,-110,-110,sbr-archive
2013-11-08,ind,tor,-425,325,-8.5,8.5,-110,-110,sbr-archive
2013-11-08,orl,bos,-230,190,-5.5,5.5,-110,-110,sbr-archive
2013-11-08,phi,cle,135,-155,3.0,-3.0,-110,-110,sbr-archive
2013-11-08,wsh,bkn,100,-120,1.5,-1.5,-110,-110,sbr-archive
2013-11-08,det,okc,135,-155,3.0,-3.0,-110,-110,sbr-archive
2013-11-08,chi,utah,-1105,705,-12.5,12.5,-110,-110,sbr-archive
2013-11-08,min,dal,-185,160,-4.5,4.5,-110,-110,sbr-archive
2013-11-08,no,lal,-505,395,-9.5,9.5,-110,-110,sbr-archive
2013-11-08,sa,gs,-245,205,-6.0,6.0,-110,-110,sbr-archive
2013-11-08,phx,den,-125,105,-1.5,1.5,-110,-110,sbr-archive
2013-11-08,por,sac,-365,295,-8.0,8.0,-110,-110,sbr-archive
2013-11-09,tor,utah,-450,345,-9.0,9.0,-110,-110,sbr-archive
2013-11-09,atl,orl,-280,230,-6.5,6.5,-110,-110,sbr-archive
2013-11-09,bkn,ind,-110,-110,,,-110,-110,sbr-archive
2013-11-09,cle,phi,-390,310,-8.0,8.0,-110,-110,sbr-archive
2013-11-09,mia,bos,-1665,1065,-13.5,13.5,-110,-110,sbr-archive
2013-11-09,hou,lac,-150,130,-3.0,3.0,-110,-110,sbr-archive
2013-11-09,mem,gs,-130,110,-2.0,2.0,-110,-110,sbr-archive
2013-11-09,mil,dal,130,-150,3.0,-3.0,-110,-110,sbr-archive
2013-11-09,sac,por,-130,110,-2.0,2.0,-110,-110,sbr-archive
2013-11-10,ny,sa,130,-150,3.0,-3.0,-110,-110,sbr-archive
2013-11-10,okc,wsh,-433,344,-8.5,8.5,-110,-110,sbr-archive
2013-11-10,phx,no,105,-125,1.5,-1.5,-110,-110,sbr-archive
2013-11-10,lal,min,150,-175,4.0,-4.0,-110,-110,sbr-archive
2013-11-11,cha,atl,105,-125,2.0,-2.0,-110,-110,sbr-archive
2013-11-11,ind,mem,-285,235,-6.0,6.0,-110,-110,sbr-archive
2013-11-11,phi,sa,235,-285,6.5,-6.5,-110,-110,sbr-archive
2013-11-11,bos,orl,-120,100,-1.5,1.5,-110,-110,sbr-archive
2013-11-11,chi,cle,-400,320,-8.5,8.5,-110,-110,sbr-archive
2013-11-11,hou,tor,-295,245,-7.0,7.0,-110,-110,sbr-archive
2013-11-11,utah,den,110,-130,2.0,-2.0,-110,-110,sbr-archive
2013-11-11,por,det,-200,170,-5.0,5.0,-110,-110,sbr-archive
2013-11-11,lac,min,-260,215,-6.5,6.5,-110,-110,sbr-archive
2013-11-12,mia,mil,-1710,1110,-13.5,13.5,-110,-110,sbr-archive
2013-11-12,dal,wsh,-225,185,-5.5,5.5,-110,-110,sbr-archive
2013-11-12,gs,det,-480,375,-9.0,9.0,-110,-110,sbr-archive
2013-11-12,lal,no,140,-160,3.5,-3.5,-110,-110,sbr-archive
2013-11-13,orl,mil,-325,265,-7.5,7.5,-110,-110,sbr-archive
2013-11-13,phi,hou,210,-250,6.5,-6.5,-110,-110,sbr-archive
2013-11-13,bos,cha,-230,190,-5.5,5.5,-110,-110,sbr-archive
2013-11-13,mem,tor,-240,200,-6.0,6.0,-110,-110,sbr-archive
2013-11-13,min,cle,-390,310,-8.0,8.0,-110,-110,sbr-archive
2013-11-13,atl,ny,-175,155,-4.0,4.0,-110,-110,sbr-archive
2013-11-13,sa,wsh,-785,485,-11.0,11.0,-110,-110,sbr-archive
2013-11-13,den,lal,-505,395,-9.5,9.5,-110,-110,sbr-archive
2013-11-13,utah,no,125,-145,2.5,-2.5,-110,-110,sbr-archive
2013-11-13,por,phx,-320,260,-7.0,7.0,-110,-110,sbr-archive
2013-11-13,sac,bkn,150,-170,4.0,-4.0,-110,-110,sbr-archive
2013-11-13,lac,okc,-185,160,-4.5,4.5,-110,-110,sbr-archive
2013-11-14,ny,hou,110,-130,2.0,-2.0,-110,-110,sbr-archive
2013-11-14,gs,okc,-200,175,-5.0,5.0,-110,-110,sbr-archive
2013-11-15,ind,mil,-1930,1230,-14.0,14.0,-110,-110,sbr-archive
2013-11-15,tor,chi,-120,100,-1.5,1.5,-110,-110,sbr-archive
2013-11-15,atl,phi,-430,330,-8.5,8.5,-110,-110,sbr-archive
2013-11-15,bos,por,100,-120,1.5,-1.5,-110,-110,sbr-archive
2013-11-15,cle,cha,-250,210,-6.0,6.0,-110,-110,sbr-archive
2013-11-15,mia,dal,-430,330,-8.5,8.5,-110,-110,sbr-archive
2013-11-15,den,min,110,-130,2.0,-2.0,-110,-110,sbr-archive
2013-11-15,phx,bkn,-115,-105,-1.0,1.0,-110,-110,sbr-archive
2013-11-15,utah,sa,445,-670,10.0,-10.0,-110,-110,sbr-archive
2013-11-15,lal,mem,130,-150,3.0,-3.0,-110,-110,sbr-archive
2013-11-15,sac,det,-130,110,-2.0,2.0,-110,-110,sbr-archive
2013-11-16,cha,mia,320,-410,8.5,-8.5,-110,-110,sbr-archive
2013-11-16,orl,dal,120,-140,2.5,-2.5,-110,-110,sbr-archive
2013-11-16,wsh,cle,-350,290,-7.5,7.5,-110,-110,sbr-archive
2013-11-16,ny,atl,-185,160,-4.0,4.0,-110,-110,sbr-archive
2013-11-16,chi,ind,-130,110,-1.5,1.5,-110,-110,sbr-archive
2013-11-16,hou,den,-410,320,-8.0,8.0,-110,-110,sbr-archive
2013-11-16,min,bos,-580,425,-10.0,10.0,-110,-110,sbr-archive
2013-11-16,no,phi,-450,345,-8.5,8.5,-110,-110,sbr-archive
2013-11-16,mil,okc,505,-805,10.5,-10.5,-110,-110,sbr-archive
2013-11-16,gs,utah,-3185,1585,-15.5,15.5,-110,-110,sbr-archive
2013-11-16,lac,bkn,-1610,1010,-14.0,14.0,-110,-110,sbr-archive
2013-11-17,tor,por,-130,110,-2.0,2.0,-110,-110,sbr-archive
2013-11-17,sac,mem,120,-140,2.5,-2.5,-110,-110,sbr-archive
2013-11-17,lal,det,115,-135,2.5,-2.5,-110,-110,sbr-archive
2013-11-18,bkn,por,-125,105,-1.5,1.5,-110,-110,sbr-archive
2013-11-18,chi,cha,-1130,730,-13.0,13.0,-110,-110,sbr-archive
2013-11-18,okc,den,-495,390,-9.0,9.0,-110,-110,sbr-archive
2013-11-18,dal,phi,-1040,640,-11.5,11.5,-110,-110,sbr-archive
2013-11-18,utah,gs,305,-385,8.0,-8.0,-110,-110,sbr-archive
2013-11-18,lac,mem,-460,355,-8.5,8.5,-110,-110,sbr-archive
2013-11-19,wsh,min,140,-160,3.5,-3.5,-110,-110,sbr-archive
2013-11-19,det,ny,-180,155,-4.0,4.0,-110,-110,sbr-archive
2013-11-19,mia,atl,-450,345,-8.5,8.5,-110,-110,sbr-archive
2013-11-19,hou,bos,-795,495,-10.5,10.5,-110,-110,sbr-archive
2013-11-19,sac,phx,-160,140,-3.5,3.5,-110,-110,sbr-archive
2013-11-20,cha,bkn,125,-145,2.5,-2.5,-110,-110,sbr-archive
2013-11-20,cle,wsh,-150,130,-3.0,3.0,-110,-110,sbr-archive
2013-11-20,ny,ind,210,-250,6.5,-6.5,-110,-110,sbr-archive
2013-11-20,orl,mia,250,-300,7.0,-7.0,-110,-110,sbr-archive
2013-11-20,phi,tor,155,-175,4.5,-4.5,-110,-110,sbr-archive
2013-11-20,atl,det,-220,180,-5.5,5.5,-110,-110,sbr-archive
2013-11-20,mil,por,175,-210,5.5,-5.5,-110,-110,sbr-archive
2013-11-20,min,lac,-125,105,-2.0,2.0,-110,-110,sbr-archive
2013-11-20,no,utah,-700,500,-11.0,11.0,-110,-110,sbr-archive
2013-11-20,sa,bos,-2300,1350,-14.5,14.5,-110,-110,sbr-archive
2013-11-20,phx,sac,-240,200,-5.5,5.5,-110,-110,sbr-archive
2013-11-20,dal,hou,-140,120,-2.5,2.5,-110,-110,sbr-archive
2013-11-20,gs,mem,-220,180,-5.0,5.0,-110,-110,sbr-archive
2013-11-21,okc,lac,-235,195,-5.5,5.5,-110,-110,sbr-archive
2013-11-21,den,chi,100,-120,1.0,-1.0,-110,-110,sbr-archive
2013-11-22,cha,phx,-160,140,-3.5,3.5,-110,-110,sbr-archive
2013-11-22,phi,mil,-150,130,-3.0,3.0,-110,-110,sbr-archive
2013-11-22,tor,wsh,-190,165,-4.5,4.5,-110,-110,sbr-archive
2013-11-22,bos,ind,285,-345,7.5,-7.5,-110,-110,sbr-archive
