game_id,season,team,epa_off,sr_off,explosive_off,plays_off,sack_rate_off,qb_hit_rate_off,early_down_epa_off,third_down_sr_off,redzone_epa_off,pass_epa_off,rush_epa_off,epa_def,sr_def,plays_def,sack_rate_def,qb_hit_rate_def
2002_01_ARI_WAS,2002,was,0.18070029589937253,0.4722222222222222,0.041666666666666664,72,0.013888888888888888,0.013888888888888888,0.005860835526478835,0.625,0.35669822968983467,0.17753263439178793,0.19764080326522476,0.019974102230538356,0.3333333333333333,57,0.017543859649122806,0.017543859649122806
2002_01_ATL_GB,2002,atl,0.30836183457547284,0.5254237288135594,0.06779661016949153,59,0.06779661016949153,0.06779661016949153,0.2600863326423279,0.5,0.44082121690602993,0.2812976232686592,0.37127194467029767,0.19904734801415452,0.5,76,0.02631578947368421,0.02631578947368421
2002_01_ATL_GB,2002,gb,0.19904734801415452,0.5,0.02631578947368421,76,0.02631578947368421,0.02631578947368421,0.1603715531809056,0.5333333333333333,0.3288515444731484,0.3194442374089781,0.06527302646435058,0.30836183457547284,0.5254237288135594,59,0.06779661016949153,0.06779661016949153
2002_01_BAL_CAR,2002,bal,-0.023257363355852108,0.45454545454545453,0.03636363636363636,55,0.03636363636363636,0.03636363636363636,0.11146879175212235,0.35714285714285715,1.0924380896613002,-0.02760212163331937,-0.01585992254290937,-0.05195723078083656,0.35714285714285715,56,0.03571428571428571,0.03571428571428571
2002_01_BAL_CAR,2002,car,-0.05195723078083656,0.35714285714285715,0.05357142857142857,56,0.03571428571428571,0.03571428571428571,-0.02856003098820177,0.35714285714285715,0.12422058993642515,0.042333994939413276,-0.1117240828663096,-0.023257363355852108,0.45454545454545453,55,0.03636363636363636,0.03636363636363636
2002_01_DAL_HOU,2002,dal,-0.18730313728677833,0.3275862068965517,0.08620689655172414,58,0.05172413793103448,0.05172413793103448,-0.007739792276300828,0.15384615384615385,-0.5265720222696716,-0.3745829618071976,0.08140168429615544,-0.32888613586608145,0.25,64,0.09375,0.09375
2002_01_DAL_HOU,2002,hou,-0.32888613586608145,0.25,0.03125,64,0.09375,0.09375,-0.11623087233116773,0.13333333333333333,-0.23220043065957724,-0.2774435624558003,-0.38243674659444127,-0.18730313728677833,0.3275862068965517,58,0.05172413793103448,0.05172413793103448
2002_01_DET_MIA,2002,det,-0.061464919851177593,0.3448275862068966,0.034482758620689655,58,0.05172413793103448,0.034482758620689655,-0.2039183282664284,0.5714285714285714,0.7510014395083999,-0.08564591451868182,-0.007729376145612655,0.3285863562153228,0.5147058823529411,68,0.0,0.0
2002_01_DET_MIA,2002,mia,0.3285863562153228,0.5147058823529411,0.058823529411764705,68,0.0,0.0,0.35740411634785385,0.5,0.9247259737700612,0.640374727474911,0.10197311150998734,-0.061464919851177593,0.3448275862068966,58,0.05172413793103448,0.034482758620689655
2002_01_IND_JAX,2002,ind,0.07203702078857327,0.45161290322580644,0.06451612903225806,62,0.016129032258064516,0.016129032258064516,-0.018948484246958167,0.6428571428571429,0.6258239932822455,0.17823958687027808,0.00807114605063193,-0.5254083825297592,0.4714285714285714,70,0.014285714285714285,0.0
2002_01_IND_JAX,2002,jax,-0.5254083825297592,0.4714285714285714,0.02857142857142857,70,0.014285714285714285,0.0,-0.4351549481052011,0.4375,-2.2121549828444222,-0.5887861821723062,-0.4561082582824446,0.07203702078857327,0.45161290322580644,62,0.016129032258064516,0.016129032258064516
2002_01_KC_CLE,2002,cle,0.18041999926989752,0.4838709677419355,0.0967741935483871,62,0.016129032258064516,0.0,0.3378908215428237,0.45454545454545453,-0.4829100639698332,0.31708382500213467,-0.0863998509692322,0.3544179831425684,0.4838709677419355,62,0.0,0.0
2002_01_KC_CLE,2002,kc,0.3544179831425684,0.4838709677419355,0.11290322580645161,62,0.0,0.0,0.459321558890571,0.5454545454545454,0.8404391702287313,0.4046890189073959,0.32512259892103346,0.18041999926989752,0.4838709677419355,62,0.016129032258064516,0.0
2002_01_MIN_CHI,2002,chi,0.09194756684288075,0.45901639344262296,0.09836065573770492,61,0.01639344262295082,0.01639344262295082,-0.002999000441396926,0.6153846153846154,1.1947577540762722,0.37731530614799696,-0.3038893655105667,0.15349655214936173,0.4603174603174603,63,0.015873015873015872,0.0
2002_01_MIN_CHI,2002,min,0.15349655214936173,0.4603174603174603,0.06349206349206349,63,0.015873015873015872,0.0,0.22119029711252458,0.46153846153846156,-0.6073371982165419,0.2616763456968147,0.05026826028414624,0.09194756684288075,0.45901639344262296,61,0.01639344262295082,0.01639344262295082
2002_01_NO_TB,2002,no,0.05229134343551543,0.358974358974359,0.05128205128205128,78,0.02564102564102564,0.02564102564102564,-0.11403747782380128,0.5,-0.6191804494084208,0.14123038191751497,-0.07555852438235888,-0.06498321781287918,0.3717948717948718,78,0.038461538461538464,0.02564102564102564
2002_01_NO_TB,2002,tb,-0.06498321781287918,0.3717948717948718,0.02564102564102564,78,0.038461538461538464,0.02564102564102564,-0.04295146896320012,0.42105263157894735,0.8728048956138081,-0.045510525911272526,-0.13024163223484433,0.05229134343551543,0.358974358974359,78,0.02564102564102564,0.02564102564102564
2002_01_NYJ_BUF,2002,buf,-0.0029948497697266318,0.4473684210526316,0.02631578947368421,76,0.05263157894736842,0.05263157894736842,-0.06639979391028257,0.47058823529411764,0.5007035262907655,0.030539913700638573,-0.04815077723833383,-0.0504325908032298,0.4897959183673469,49,0.061224489795918366,0.061224489795918366
2002_01_NYJ_BUF,2002,nyj,-0.0504325908032298,0.4897959183673469,0.061224489795918366,49,0.061224489795918366,0.061224489795918366,0.07580216454642794,0.25,0.4188278412744397,0.1713070705286902,-0.6513034167586476,-0.0029948497697266318,0.4473684210526316,76,0.05263157894736842,0.05263157894736842
2002_01_PHI_TEN,2002,phi,-0.051235117153065446,0.40625,0.015625,64,0.09375,0.078125,-0.19960203668718654,0.4666666666666667,0.6726314514507172,-0.09114147792740997,0.03047790728964,0.09250208456199246,0.41935483870967744,62,0.016129032258064516,0.016129032258064516
2002_01_PHI_TEN,2002,ten,0.09250208456199246,0.41935483870967744,0.04838709677419355,62,0.016129032258064516,0.016129032258064516,-0.05843481704020329,0.7,0.7006288441160228,0.3356213094098381,-0.29055909588349904,-0.051235117153065446,0.40625,64,0.09375,0.078125
2002_01_PIT_NE,2002,ne,-0.01737942704191836,0.34375,0.0625,64,0.03125,0.03125,-0.07845953323412687,0.38461538461538464,-0.5708427631391655,0.16682534429623191,-0.47885687911184505,-0.17052034469858934,0.4117647058823529,68,0.07352941176470588,0.058823529411764705
2002_01_PIT_NE,2002,pit,-0.17052034469858934,0.4117647058823529,0.029411764705882353,68,0.07352941176470588,0.058823529411764705,-0.24889827470349915,0.35714285714285715,0.18697306673129788,-0.24038693249539667,-0.05244772259175079,-0.01737942704191836,0.34375,64,0.03125,0.03125
2002_01_SD_CIN,2002,cin,-0.24229137928677844,0.3333333333333333,0.020833333333333332,48,0.08333333333333333,0.08333333333333333,-0.30248256705109833,0.36363636363636365,-0.8197888517236215,-0.19026340034792455,-0.4172945811720142,0.36858318955657793,0.5538461538461539,65,0.015384615384615385,0.015384615384615385
2002_01_SD_CIN,2002,lac,0.36858318955657793,0.5538461538461539,0.07692307692307693,65,0.015384615384615385,0.015384615384615385,0.3164016809643967,0.7,0.27450467291352704,0.5254166152530034,0.30240833623442664,-0.24229137928677844,0.3333333333333333,48,0.08333333333333333,0.08333333333333333
2002_01_SEA_OAK,2002,lv,0.08272634527201456,0.4857142857142857,0.07142857142857142,70,0.02857142857142857,0.02857142857142857,-0.006169666142995355,0.5833333333333334,-0.43045553287935945,0.22382997610303193,-0.036097764901473726,0.02012807483539096,0.39622641509433965,53,0.05660377358490566,0.05660377358490566
2002_01_SEA_OAK,2002,sea,0.02012807483539096,0.39622641509433965,0.0,53,0.05660377358490566,0.05660377358490566,0.007680553282493449,0.2727272727272727,0.26010358094854297,0.11559572231665156,-0.20631053580824907,0.08272634527201456,0.4857142857142857,70,0.02857142857142857,0.02857142857142857
2002_01_SF_NYG,2002,nyg,-0.05132926157946322,0.3888888888888889,0.06944444444444445,72,0.041666666666666664,0.041666666666666664,-0.15216912204534333,0.5625,-0.0777935419449796,0.127939999276687,-0.4745127046799531,0.04523539984136864,0.43137254901960786,51,0.0,0.0
2002_01_SF_NYG,2002,sf,0.04523539984136864,0.43137254901960786,0.058823529411764705,51,0.0,0.0,-0.06503365329580191,0.4166666666666667,-0.33364272167461634,0.09846895402894447,-0.019570666126114983,-0.05132926157946322,0.3888888888888889,72,0.041666666666666664,0.041666666666666664
2002_01_STL_DEN,2002,den,-0.08701485367009149,0.41379310344827586,0.034482758620689655,58,0.06896551724137931,0.05172413793103448,0.003746992632255165,0.2,-0.12710823001260504,-0.08549246950434511,-0.09676565300964861,-0.002210282426224733,0.49122807017543857,57,0.05263157894736842,0.05263157894736842
2002_01_STL_DEN,2002,la,-0.002210282426224733,0.49122807017543857,0.07017543859649122,57,0.05263157894736842,0.05263157894736842,0.15475251315563748,0.4166666666666667,-0.6333170559705121,0.05397244702105281,-0.21289551785351554,-0.08701485367009149,0.41379310344827586,58,0.06896551724137931,0.05172413793103448
2002_02_ARI_SEA,2002,ari,0.09310361523442459,0.423728813559322,0.05084745762711865,59,0.03389830508474576,0.01694915254237288,-0.042916393945115094,0.46153846153846156,0.08556451441165362,-0.056151639752967566,0.21069866461843054,-0.13613524683093417,0.4155844155844156,77,0.012987012987012988,0.012987012987012988
2002_02_ARI_SEA,2002,sea,-0.13613524683093417,0.4155844155844156,0.05194805194805195,77,0.012987012987012988,0.012987012987012988,-0.0791918594147622,0.38461538461538464,-0.47203367038925115,-0.10062723664341196,-0.2093446906332651,0.09310361523442459,0.423728813559322,59,0.03389830508474576,0.01694915254237288
2002_02_BUF_MIN,2002,buf,0.2067391261214112,0.4626865671641791,0.1044776119402985,67,0.04477611940298507,0.04477611940298507,0.1526888402808001,0.5,0.07697392088271966,0.4215716863611532,-0.5764433029032437,0.006014446605735015,0.4065934065934066,91,0.054945054945054944,0.03296703296703297
2002_02_BUF_MIN,2002,min,0.006014446605735015,0.4065934065934066,0.06593406593406594,91,0.054945054945054944,0.03296703296703297,-0.021565168824630568,0.4375,0.0804457867856762,-0.18475616083547947,0.3059686710592359,0.2067391261214112,0.4626865671641791,67,0.04477611940298507,0.04477611940298507
2002_02_CHI_ATL,2002,atl,-0.23017328831822242,0.3492063492063492,0.031746031746031744,63,0.06349206349206349,0.06349206349206349,-0.2669124708439724,0.38461538461538464,0.10858927573163941,-0.202023691963768,-0.28433403622603454,-0.15965252339701944,0.35714285714285715,56,0.017857142857142856,0.017857142857142856
2002_02_CHI_ATL,2002,chi,-0.15965252339701944,0.35714285714285715,0.03571428571428571,56,0.017857142857142856,0.017857142857142856,-0.1151480633028162,0.3076923076923077,-0.21539208222384332,-0.029121938724891355,-0.2737497614036935,-0.23017328831822242,0.3492063492063492,63,0.06349206349206349,0.06349206349206349
2002_02_CIN_CLE,2002,cin,-0.08032275927856183,0.4819277108433735,0.012048192771084338,83,0.060240963855421686,0.03614457831325301,-0.012672133091273867,0.5,-3.8750348025059793,-0.260583031164781,0.24634867695216411,-0.026313511694367277,0.41379310344827586,58,0.017241379310344827,0.017241379310344827
2002_02_CIN_CLE,2002,cle,-0.026313511694367277,0.41379310344827586,0.05172413793103448,58,0.017241379310344827,0.017241379310344827,0.12921980836836156,0.3333333333333333,1.3077424671428162,0.13878870411071642,-0.22417821175790428,-0.08032275927856183,0.4819277108433735,83,0.060240963855421686,0.03614457831325301
2002_02_DEN_SF,2002,den,0.1349925091460679,0.46551724137931033,0.034482758620689655,58,0.06896551724137931,0.06896551724137931,0.12867831813839628,0.5,0.5375495269432632,0.3193307435583869,-0.004958163177023732,0.05102307671321589,0.5087719298245614,57,0.03508771929824561,0.03508771929824561
2002_02_DEN_SF,2002,sf,0.05102307671321589,0.5087719298245614,0.017543859649122806,57,0.03508771929824561,0.03508771929824561,-0.10879991321020167,0.6153846153846154,0.9881628090515733,0.17437573428323958,-0.23921847051036926,0.1349925091460679,0.46551724137931033,58,0.06896551724137931,0.06896551724137931
2002_02_DET_CAR,2002,car,0.028676247773033247,0.36923076923076925,0.09230769230769231,65,0.0,0.0,0.2218429999751495,0.21428571428571427,-0.1509219990910878,0.32451223418467384,-0.29483158742823584,-0.3774057294785021,0.2413793103448276,58,0.10344827586206896,0.06896551724137931
2002_02_DET_CAR,2002,det,-0.3774057294785021,0.2413793103448276,0.034482758620689655,58,0.10344827586206896,0.06896551724137931,-0.14504618796473912,0.13333333333333333,0.9159574926015921,-0.5981232423479301,0.04195754497341113,0.028676247773033247,0.36923076923076925,65,0.0,0.0
2002_02_GB_NO,2002,gb,-0.19575644659243951,0.4626865671641791,0.029850746268656716,67,0.014925373134328358,0.014925373134328358,0.07390179079112724,0.38461538461538464,-0.02068389757814937,-0.1470288801351849,-0.3265960292284083,0.1356987602091169,0.38181818181818183,55,0.01818181818181818,0.01818181818181818
2002_02_GB_NO,2002,no,0.1356987602091169,0.38181818181818183,0.09090909090909091,55,0.01818181818181818,0.01818181818181818,-0.025150294958924253,0.5833333333333334,0.4412296585922179,0.12219882062729957,0.1597942770458758,-0.19575644659243951,0.4626865671641791,67,0.014925373134328358,0.014925373134328358
2002_02_HOU_SD,2002,hou,-0.5547966301938543,0.22950819672131148,0.03278688524590164,61,0.14754098360655737,0.13114754098360656,-0.5306838331337975,0.07142857142857142,-0.31791657680878416,-0.7542261114026219,-0.2698285599967321,-0.18297758711195233,0.375,64,0.03125,0.015625
2002_02_HOU_SD,2002,lac,-0.18297758711195233,0.375,0.0625,64,0.03125,0.015625,-0.12503184622270055,0.2857142857142857,0.6998397816399423,-0.2875880130377255,-0.07836716118617915,-0.5547966301938543,0.22950819672131148,61,0.14754098360655737,0.13114754098360656
2002_02_JAX_KC,2002,jax,0.2683268881737403,0.453125,0.046875,64,0.0,0.0,0.1410507877165704,0.6,-0.14264290443658567,0.5061969572052154,-0.12812322687871833,-0.01378819216801192,0.4126984126984127,63,0.015873015873015872,0.015873015873015872
2002_02_JAX_KC,2002,kc,-0.01378819216801192,0.4126984126984127,0.031746031746031744,63,0.015873015873015872,0.015873015873015872,0.006895730512042064,0.46153846153846156,-0.10823924357206502,-0.020825579233468918,-0.0059476449128447306,0.2683268881737403,0.453125,64,0.0,0.0
2002_02_MIA_IND,2002,ind,-0.11073382024385245,0.5064935064935064,0.03896103896103896,77,0.0,0.0,-0.011301963660498,0.4166666666666667,-0.5470803328744971,-0.1644226423416816,-0.03210208703530952,0.1954590837365767,0.5192307692307693,52,0.019230769230769232,0.0
2002_02_MIA_IND,2002,mia,0.1954590837365767,0.5192307692307693,0.057692307692307696,52,0.019230769230769232,0.0,0.11336516654232472,0.5,0.44457001622058373,0.41017487294448074,0.06323789985201203,-0.11073382024385245,0.5064935064935064,77,0.0,0.0
2002_02_NE_NYJ,2002,ne,0.18577916432777475,0.44,0.05333333333333334,75,0.0,0.0,-0.10275875196729435,0.625,0.24912324998455362,0.1890785920929309,0.19251806845606648,-0.6943342502066947,0.32608695652173914,46,0.10869565217391304,0.08695652173913043
2002_02_NE_NYJ,2002,nyj,-0.6943342502066947,0.32608695652173914,0.06521739130434782,46,0.10869565217391304,0.08695652173913043,-0.3066383679761202,0.08333333333333333,-4.868792993598618,-0.7311998090038124,-0.48894042262275306,0.18577916432777475,0.44,75,0.0,0.0
2002_02_NYG_STL,2002,la,-0.06314976154636387,0.46551724137931033,0.06896551724137931,58,0.017241379310344827,0.017241379310344827,-0.03552138705074074,0.3333333333333333,0.1445654261753791,0.008543613076731278,-0.25081089411469293,0.08477912408689535,0.40298507462686567,67,0.029850746268656716,0.029850746268656716
2002_02_NYG_STL,2002,nyg,0.08477912408689535,0.40298507462686567,0.1044776119402985,67,0.029850746268656716,0.029850746268656716,0.029779546515783295,0.4,-0.6180972333107556,0.5396587418831313,-0.2919322484075542,-0.06314976154636387,0.46551724137931033,58,0.017241379310344827,0.017241379310344827
2002_02_OAK_PIT,2002,lv,0.046483602240868734,0.4943820224719101,0.0449438202247191,89,0.056179775280898875,0.056179775280898875,-0.19110974579364923,0.6,-0.9810526261161199,-0.00712850111309306,0.2727079810208136,-0.32669634237867523,0.4423076923076923,52,0.0,0.0
2002_02_OAK_PIT,2002,pit,-0.32669634237867523,0.4423076923076923,0.038461538461538464,52,0.0,0.0,-0.42544250894953184,0.4,-0.5151991505311647,-0.18268063447897312,-0.650731685153005,0.046483602240868734,0.4943820224719101,89,0.056179775280898875,0.056179775280898875
2002_02_PHI_WAS,2002,phi,0.20793131201502082,0.4782608695652174,0.08695652173913043,69,0.028985507246376812,0.028985507246376812,0.30710307618294164,0.4666666666666667,-0.20216389729605208,0.3023665407410084,0.05381997108692303,-0.29604802755488047,0.4074074074074074,54,0.07407407407407407,0.07407407407407407
2002_02_PHI_WAS,2002,was,-0.29604802755488047,0.4074074074074074,0.018518518518518517,54,0.07407407407407407,0.07407407407407407,-0.28847373129489523,0.3333333333333333,,-0.40465821730243545,-0.06338996548583964,0.20793131201502082,0.4782608695652174,69,0.028985507246376812,0.028985507246376812
2002_02_TB_BAL,2002,bal,-0.4214983448174199,0.2903225806451613,0.03225806451612903,62,0.04838709677419355,0.04838709677419355,-0.32398494132821515,0.3333333333333333,-3.897597197268624,-0.4938828824679068,-0.3188791039981879,0.03275038328030065,0.4098360655737705,61,0.01639344262295082,0.01639344262295082
2002_02_TB_BAL,2002,tb,0.03275038328030065,0.4098360655737705,0.04918032786885246,61,0.01639344262295082,0.01639344262295082,0.0021496329775444515,0.4666666666666667,-0.587410599281288,0.2573120161439274,-0.21504176332783917,-0.4214983448174199,0.2903225806451613,62,0.04838709677419355,0.04838709677419355
2002_02_TEN_DAL,2002,dal,0.05047905012934451,0.3584905660377358,0.09433962264150944,53,0.018867924528301886,0.018867924528301886,0.14228847338400114,0.3076923076923077,2.5012274658074602,0.4482106743423544,-0.3927624395995129,-0.08320169241901865,0.40540540540540543,74,0.04054054054054054,0.02702702702702703
2002_02_TEN_DAL,2002,ten,-0.08320169241901865,0.40540540540540543,0.02702702702702703,74,0.04054054054054054,0.02702702702702703,-0.12598913903831382,0.4117647058823529,0.21331559150951995,-0.10258202079196313,-0.046719281791328365,0.05047905012934451,0.3584905660377358,53,0.018867924528301886,0.018867924528301886
2002_03_BUF_DEN,2002,buf,0.014115494702205095,0.4918032786885246,0.06557377049180328,61,0.06557377049180328,0.06557377049180328,-3.2081671007391476e-05,0.42857142857142855,0.4010802915984171,0.2090562246037969,-0.6253957967814391,0.059367527224003264,0.47692307692307695,65,0.06153846153846154,0.06153846153846154
2002_03_BUF_DEN,2002,den,0.059367527224003264,0.47692307692307695,0.09230769230769231,65,0.06153846153846154,0.06153846153846154,0.15203463687153998,0.5,0.5764965714188293,0.060751789006558365,0.05966937319694639,0.014115494702205095,0.4918032786885246,61,0.06557377049180328,0.06557377049180328
2002_03_CAR_MIN,2002,car,0.02897150169074645,0.44776119402985076,0.1044776119402985,67,0.04477611940298507,0.04477611940298507,-0.039612276284435,0.4666666666666667,0.8483387363802649,-0.03743255469561821,0.0962534823707701,-0.27061832484010934,0.3148148148148148,54,0.09259259259259259,0.05555555555555555
2002_03_CAR_MIN,2002,min,-0.27061832484010934,0.3148148148148148,0.05555555555555555,54,0.09259259259259259,0.05555555555555555,-0.19707967389521877,0.3,0.554159473705416,-0.3366486727662911,-0.12138266508312275,0.02897150169074645,0.44776119402985076,67,0.04477611940298507,0.04477611940298507
2002_03_CIN_ATL,2002,atl,0.09816473372438524,0.4838709677419355,0.03225806451612903,62,0.016129032258064516,0.016129032258064516,0.06803879721479936,0.42857142857142855,0.20543427648841192,0.07827537835357448,0.11801523930338782,-0.34374248056246853,0.3125,64,0.03125,0.015625
2002_03_CIN_ATL,2002,cin,-0.34374248056246853,0.3125,0.015625,64,0.03125,0.015625,-0.21144082979034548,0.3125,-0.15320835680467804,-0.5025593140943037,0.005952161271125078,0.09816473372438524,0.4838709677419355,62,0.016129032258064516,0.016129032258064516
2002_03_CLE_TEN,2002,cle,-0.011497651622046814,0.49333333333333335,0.05333333333333334,75,0.04,0.04,-0.017626568862793526,0.5333333333333333,0.8331291102880537,0.12409991282436986,-0.4595246464598955,-0.07143420591774773,0.3508771929824561,57,0.017543859649122806,0.017543859649122806
2002_03_CLE_TEN,2002,ten,-0.07143420591774773,0.3508771929824561,0.0,57,0.017543859649122806,0.017543859649122806,-0.05966141834979617,0.3076923076923077,0.4869612489551814,0.037666254101269364,-0.1696246199348631,-0.011497651622046814,0.49333333333333335,75,0.04,0.04
2002_03_DAL_PHI,2002,dal,-0.2792332702749022,0.4,0.015384615384615385,65,0.046153846153846156,0.03076923076923077,-0.21246334838192873,0.3076923076923077,-0.9857427653026829,-0.16000456135403127,-0.4580763336562086,0.06093653892436108,0.5,70,0.04285714285714286,0.04285714285714286
2002_03_DAL_PHI,2002,phi,0.06093653892436108,0.5,0.1,70,0.04285714285714286,0.04285714285714286,0.19031934487806024,0.3,-0.6628390359045485,0.19667077172590908,-0.25873196590691805,-0.2792332702749022,0.4,65,0.046153846153846156,0.03076923076923077
2002_03_GB_DET,2002,det,-0.3324131460369599,0.3333333333333333,0.03508771929824561,57,0.017543859649122806,0.017543859649122806,-0.01946003627116707,0.23076923076923078,-0.454649171567012,-0.4341467067158551,-0.158012756301711,0.060483634906195724,0.475,80,0.0125,0.0
2002_03_GB_DET,2002,gb,0.060483634906195724,0.475,0.075,80,0.0125,0.0,-0.08215678267470937,0.5714285714285714,0.24595662600542192,0.19179380742736174,-0.1455803988005902,-0.3324131460369599,0.3333333333333333,57,0.017543859649122806,0.017543859649122806
2002_03_IND_HOU,2002,hou,-0.2705129628664773,0.3508771929824561,0.017543859649122806,57,0.07017543859649122,0.05263157894736842,-0.11161759343447683,0.38461538461538464,-0.3924022678646234,-0.4184359945687481,-0.1216516681813152,-0.03091735162459074,0.3898305084745763,59,0.05084745762711865,0.05084745762711865
2002_03_IND_HOU,2002,ind,-0.03091735162459074,0.3898305084745763,0.1016949152542373,59,0.05084745762711865,0.05084745762711865,-0.006938977745206406,0.46153846153846156,-0.7498569805201334,0.12383856369276654,-0.22257529938536091,-0.2705129628664773,0.3508771929824561,57,0.07017543859649122,0.05263157894736842
2002_03_KC_NE,2002,kc,0.17629918882749343,0.5238095238095238,0.047619047619047616,63,0.047619047619047616,0.047619047619047616,0.07776291532939592,0.5454545454545454,0.9813566158250482,-0.03931229561760553,0.3839443051456328,0.18121294873193494,0.48148148148148145,81,0.04938271604938271,0.04938271604938271
2002_03_KC_NE,2002,ne,0.18121294873193494,0.48148148148148145,0.06172839506172839,81,0.04938271604938271,0.04938271604938271,0.14193121870536538,0.47058823529411764,0.4979416405228026,0.2063914607141563,0.11473806022186764,0.17629918882749343,0.5238095238095238,63,0.047619047619047616,0.047619047619047616
2002_03_NO_CHI,2002,chi,-0.0030586610014090637,0.375,0.06944444444444445,72,0.013888888888888888,0.013888888888888888,0.00017111231205542345,0.4,-0.4791649962802939,0.03207489950064956,-0.05404721969409428,0.008220444068640897,0.4098360655737705,61,0.01639344262295082,0.01639344262295082
2002_03_NO_CHI,2002,no,0.008220444068640897,0.4098360655737705,0.06557377049180328,61,0.01639344262295082,0.01639344262295082,0.19662169380078806,0.4166666666666667,0.9036528100114213,0.28388996034597147,-0.4675623365890827,-0.0030586610014090637,0.375,72,0.013888888888888888,0.013888888888888888
2002_03_NYJ_MIA,2002,mia,0.1349993320976733,0.417910447761194,0.04477611940298507,67,0.014925373134328358,0.014925373134328358,0.22599194823012042,0.42857142857142855,0.1686772076350827,0.046199504121125244,0.22789004892566606,-0.37025227713785797,0.33962264150943394,53,0.05660377358490566,0.03773584905660377
2002_03_NYJ_MIA,2002,nyj,-0.37025227713785797,0.33962264150943394,0.018867924528301886,53,0.05660377358490566,0.03773584905660377,-0.39175976908509025,0.25,-0.20392726162747177,-0.4607236983142741,-0.25433028764590354,0.1349993320976733,0.417910447761194,67,0.014925373134328358,0.014925373134328358
2002_03_SD_ARI,2002,ari,-0.19760535177497582,0.3387096774193548,0.06451612903225806,62,0.04838709677419355,0.04838709677419355,-0.30317315242461707,0.4375,-0.7239575521467254,-0.24681648633985367,-0.09102349430193296,-0.014813364480605126,0.29411764705882354,68,0.029411764705882353,0.029411764705882353
2002_03_SD_ARI,2002,lac,-0.014813364480605126,0.29411764705882354,0.014705882352941176,68,0.029411764705882353,0.029411764705882353,-0.1512249594278938,0.5333333333333333,0.6893586592195788,0.07346690889561656,-0.1118328311258665,-0.19760535177497582,0.3387096774193548,62,0.04838709677419355,0.04838709677419355
2002_03_SEA_NYG,2002,nyg,-0.08267589469241131,0.358974358974359,0.05128205128205128,78,0.038461538461538464,0.038461538461538464,-0.11387854721805636,0.4444444444444444,-0.86667048603014,0.15103060141585767,-0.36117069840166416,-0.22875883253469204,0.4,45,0.044444444444444446,0.044444444444444446
2002_03_SEA_NYG,2002,sea,-0.22875883253469204,0.4,0.0,45,0.044444444444444446,0.044444444444444446,-0.2764648492836083,0.3333333333333333,-0.6598043192182149,-0.14697426472303607,-0.35143568425217603,-0.08267589469241131,0.358974358974359,78,0.038461538461538464,0.038461538461538464
2002_03_STL_TB,2002,la,-0.1682462409117891,0.42857142857142855,0.07142857142857142,70,0.07142857142857142,0.04285714285714286,-0.131904082132678,0.3076923076923077,-0.9337058485369198,-0.24619670836902927,0.07477580469019492,-0.03414159813412039,0.4423076923076923,52,0.019230769230769232,0.0
2002_03_STL_TB,2002,tb,-0.03414159813412039,0.4423076923076923,0.038461538461538464,52,0.019230769230769232,0.0,0.15519446409598459,0.36363636363636365,0.08819934757539294,-0.05981074603606268,0.01613764139074192,-0.1682462409117891,0.42857142857142855,70,0.07142857142857142,0.04285714285714286
2002_03_WAS_SF,2002,sf,0.025356202624213876,0.4411764705882353,0.014705882352941176,68,0.029411764705882353,0.029411764705882353,0.07588861301687926,0.35714285714285715,0.08927385947329058,-0.16099478976684622,0.201058566878642,-0.17863203370705963,0.35294117647058826,51,0.058823529411764705,0.0392156862745098
2002_03_WAS_SF,2002,was,-0.17863203370705963,0.35294117647058826,0.0196078431372549,51,0.058823529411764705,0.0392156862745098,-0.19831245627908692,0.3333333333333333,0.23867916269057177,-0.07064197780796781,-0.4236905282123189,0.025356202624213876,0.4411764705882353,68,0.029411764705882353,0.029411764705882353
2002_04_CAR_GB,2002,car,-0.0837498070952909,0.328125,0.078125,64,0.0625,0.03125,-0.07633866097098596,0.2857142857142857,-0.8671610196951619,-0.04427035092417749,-0.11772622366347564,-0.12778341279187902,0.3559322033898305,59,0.06779661016949153,0.06779661016949153
2002_04_CAR_GB,2002,gb,-0.12778341279187902,0.3559322033898305,0.05084745762711865,59,0.06779661016949153,0.06779661016949153,-0.029488097072549242,0.2727272727272727,-0.7079369574071933,-0.12589888859943538,-0.13718868935913114,-0.0837498070952909,0.328125,64,0.0625,0.03125
2002_04_CHI_BUF,2002,buf,0.1222030531372525,0.546875,0.0625,64,0.03125,0.03125,0.10371331524668047,0.5454545454545454,0.8685327502244036,0.4353229305758225,-0.41704007922820596,-0.009466970827550126,0.3508771929824561,57,0.0,0.0
2002_04_CHI_BUF,2002,chi,-0.009466970827550126,0.3508771929824561,0.05263157894736842,57,0.0,0.0,0.013096573296934366,0.42857142857142855,0.18282851090787577,0.2616391482090691,-0.34601723726606,0.1222030531372525,0.546875,64,0.03125,0.03125
2002_04_CLE_PIT,2002,cle,-0.07938535852236525,0.3448275862068966,0.034482758620689655,58,0.05172413793103448,0.05172413793103448,-0.07529151109961926,0.42857142857142855,-0.33197036600379953,-0.2004535347405338,0.07542342989166238,-0.036220479366238484,0.5,72,0.0,0.0
