"last_name, first_name","player_id","year","player_id","pa","fastball_avg_speed","whiff_percent"
"Roe, Chaz",475054,2020,475054,39,"89.2",22.1
"De Jong, Chase",608328,2020,608328,38,"93",31.3
"Almonte, Yency",622075,2020,622075,113,"94.8",27.9
"Matz, Steven",571927,2020,571927,142,"94.5",23.4
"Phelps, David",475479,2020,475479,85,"92.7",26.4
"Bracho, Silvino",611093,2020,611093,5,"92",11.1
"Eflin, Zach",621107,2020,621107,245,"93.8",24.2
"Brice, Austin",592169,2020,592169,87,"93.7",34.4
"Brach, Brad",542960,2020,542960,59,"88.8",32.5
"Payamps, Joel",606303,2020,606303,13,"94.1",23.5
"Pérez, Cionel",672335,2020,672335,32,"95",31.5
"Garcia, Rico",670329,2020,670329,44,"95.8",23.3
"Harvey, Joe",642840,2020,642840,14,"95.2",29.6
"Black, Ray",605143,2020,605143,14,"95.7",23.1
"Smith, Will",519293,2020,519293,62,"92.6",36.7
"McClain, Reggie",596035,2020,596035,29,"93.3",18.8
"Lynn, Lance",458681,2020,458681,344,"92.5",25.4
"Fulmer, Michael",605242,2020,605242,136,"91.6",19.2
"Mills, Alec",621219,2020,621219,252,"89.8",17.9
"McGee, Jake",459429,2020,459429,79,"94.9",34.2
"Guilbeau, Taylor",607555,2020,607555,36,"91.4",13.5
"Blackburn, Paul",621112,2020,621112,14,"89.8",10.5
"Petit, Yusmeiro",433589,2020,433589,88,"86.7",26.1
"Miller, Tyson",668338,2020,668338,20,"91.9",13.2
"Pearson, Nate",663878,2020,663878,81,"96.3",26.3
"Shafer, Justin",596101,2020,596101,30,"90.8",22.9
"Díaz, Jairo",545064,2020,545064,106,"95.1",23.5
"Curtiss, John",595928,2020,595928,99,"94",24.4
"Kolarek, Adam",592473,2020,592473,72,"89.2",17.6
"Wheeler, Zack",554430,2020,554430,288,"95.4",22.6
"Reid-Foley, Sean",656887,2020,656887,30,"94.4",30
"Andriese, Matt",542882,2020,542882,126,"90.8",22.5
"Pazos, James",572021,2020,572021,29,"92.1",11.9
"Sobotka, Chad",656977,2020,656977,20,"93.7",12.1
"Luzardo, Jesús",666200,2020,666200,248,"95.5",29.6
"Foster, Matt",641582,2020,641582,109,"93.8",30.3
"Yacabonis, Jimmy",642231,2020,642231,13,"92.9",15.8
"Anderson, Chase",502624,2020,502624,154,"90.7",28.3
"Duffey, Tyler",608648,2020,608648,92,"92.6",36.2
"McRae, Alex",656725,2020,656725,10,"92.3",18.8
"Waddell, Brandon",663399,2020,663399,14,"93.2",18.8
"DeSclafani, Anthony",543101,2020,543101,158,"94.8",23.4
"Edwards Jr., Carl",605218,2020,605218,17,"93.3",41.7
"Lucchesi, Joey",664192,2020,664192,32,"89.9",31.6
"Kikuchi, Yusei",579328,2020,579328,194,"93.5",29.7
"Romero, JoJo",668941,2020,668941,47,"95",28.3
"Bubic, Kris",663460,2020,663460,222,"91.4",24.6
"Espinal, Santiago",669289,2020,669289,11,,0
"Griffin, Foster",656492,2020,656492,6,"89",30.8
"Arrieta, Jake",453562,2020,453562,190,"92",18.9
"Treinen, Blake",595014,2020,595014,107,"96.6",22.8
"Morejon, Adrian",670970,2020,670970,79,"96.6",28.5
"Kimbrel, Craig",518886,2020,518886,69,"96.9",35.4
"Quijada, José",650671,2020,650671,20,"93.3",33.3
"Bummer, Aaron",607481,2020,607481,38,"95",35
"Hill, Tim",657612,2020,657612,79,"90.6",22.8
"Cole, Gerrit",543037,2020,543037,288,"96.7",34.2
"Urquidy, José",664353,2020,664353,116,"93.1",20.9
"Cederlind, Blake",664977,2020,664977,16,"95",32.1
"Urías, Julio",628711,2020,628711,224,"94.2",26
"Smith, Caleb",592761,2020,592761,60,"92.1",36
"Strasburg, Stephen",544931,2020,544931,23,"91.9",26.3
"Manaea, Sean",640455,2020,640455,222,"90.1",22
"Morgan, Adam",605388,2020,605388,58,"91.5",33
"Ryan, Kyle",594986,2020,594986,66,"86.7",16.5
"Giles, Ken",571704,2020,571704,18,"94.3",54.5
"Perdomo, Luis",606131,2020,606131,74,"93.9",26.4
"Suárez, Andrew",605498,2020,605498,42,"91.7",16
"Melancon, Mark",453343,2020,453343,95,"91.9",19.7
"Ottavino, Adam",493603,2020,493603,85,"92.8",26.5
"Lindblom, Josh",458676,2020,458676,191,"88.5",29.5
"Gsellman, Robert",607229,2020,607229,71,"93.5",16.4
"Kuhnel, Joel",669270,2020,669270,13,"95.4",15.8
"Herget, Jimmy",623474,2020,623474,87,"93",25.7
"Nova, Iván",467100,2020,467100,88,"92.2",19.6
"Menez, Conner",669214,2020,669214,45,"91.8",20
"Bieber, Shane",669456,2020,669456,297,"92.7",40.7
"Plesac, Zach",668676,2020,668676,206,"92.7",29.8
"Bass, Anthony",542914,2020,542914,100,"94.6",28
"Wood, Alex",622072,2020,622072,65,"91.1",28.7
"Lin, Tzu-Wei",624407,2020,624407,7,,8.3
"Bashlor, Tyler",641341,2020,641341,38,"95.1",22.4
"Cody, Kyle",621129,2020,621129,92,"94.3",21.2
"Flores Jr., Bernardo",641576,2020,641576,10,"91.3",20
"Rea, Colin",607067,2020,607067,62,"91.5",17.4
"Marshall, Evan",605359,2020,605359,93,"92.9",34.5
"Grace, Matt",594840,2020,594840,10,"88.8",31.6
"Abreu, Albert",656061,2020,656061,11,"96.4",33.3
"Braymer, Ben",664069,2020,664069,34,"88.7",20.7
"Alcala, Jorge",660896,2020,660896,94,"96.9",32.1
"Minter, A.J.",621345,2020,621345,85,"91.5",29.1
"Sandoval, Patrick",663776,2020,663776,159,"92.8",27.5
"García, Jarlín",606424,2020,606424,74,"93.7",15.8
"Soto, Gregory",642397,2020,642397,98,"97.3",28.8
"Nola, Aaron",605400,2020,605400,289,"92.3",31.2
"Fry, Paul",643316,2020,643316,98,"92.8",29.2
"Misiewicz, Anthony",664948,2020,664948,83,"91.3",31.6
"Tanaka, Masahiro",547888,2020,547888,197,"92.1",29.7
"Barnes, Matt",598264,2020,598264,102,"95.6",28.6
"Gibaut, Ian",664139,2020,664139,59,"95.2",27.2
"Benjamin, Wes",605138,2020,605138,98,"89.2",26.6
"Bassitt, Chris",605135,2020,605135,261,"91.4",23
"Borucki, Ryan",621366,2020,621366,73,"94.8",32.2
"Eshelman, Thomas",664045,2020,664045,144,"86.3",17.3
"Speier, Gabe",642100,2020,642100,30,"92",30.4
"Ramirez, Nick",598286,2020,598286,46,"88.7",23.5
"Romo, Sergio",489265,2020,489265,87,"85.6",28.6
"Milner, Hoby",571948,2020,571948,59,"87.9",19.8
"Rogers, Trevor",669432,2020,669432,130,"90.3",30.1
"Gant, John",607231,2020,607231,61,"93.8",32.7
"Bourque, James",630263,2020,630263,19,"93.6",17.2
"Heaney, Andrew",571760,2020,571760,279,"91.5",27.9
"Davidson, Tucker",656353,2020,656353,13,"92",16.7
"Suarez, José",660761,2020,660761,23,"93.2",32.4
"Pérez, Martín",527048,2020,527048,262,"90.4",22.1
"Garcia, Bryan",650530,2020,650530,93,"94.4",20.1
"Yajure, Miguel",664337,2020,664337,29,"91.4",22
"Font, Wilmer",521655,2020,521655,85,"94.9",19.3
"Santos, Antonio",665733,2020,665733,35,"93.1",11.7
"Medina, Adonis",658431,2020,658431,18,"92.2",28.2
"Littell, Zack",641793,2020,641793,31,"93.9",13.3
"Báez, Pedro",520980,2020,520980,70,"94.4",28.8
"Montgomery, Jordan",656756,2020,656756,193,"92.2",28.2
"Velasquez, Vince",592826,2020,592826,154,"93.7",26.6
"Allard, Kolby",663465,2020,663465,152,"89.6",23.1
"Gray, Sonny",543243,2020,543243,235,"93",29.7
"Smith, Drew",622098,2020,622098,29,"92.8",39.3
"Wick, Rowan",592858,2020,592858,74,"94.3",25.4
"Gonzales, Marco",594835,2020,594835,277,"87",19.8
"Plutko, Adam",592644,2020,592644,116,"89.4",23.3
"Keller, Mitch",656605,2020,656605,87,"91.9",21.2
"Hernández, Elieser",622694,2020,622694,106,"91.1",29.1
"Ponce, Cody",664074,2020,664074,66,"91.9",19.1
"Gallegos, Giovanny",606149,2020,606149,57,"93.7",38.1
"Doyle, Tommy",656382,2020,656382,17,"94.8",33.3
"López, Jorge",605347,2020,605347,174,"93.7",21.6
"Baez, Michel",673258,2020,673258,23,"95.4",25.5
"Bauer, Trevor",545333,2020,545333,278,"90.9",30.4
"Jefferies, Daulton",641726,2020,641726,13,"93.3",23.1
"Hamels, Cole",430935,2020,430935,14,"86.9",26.9
"Hirano, Yoshihisa",673633,2020,673633,63,"89.9",26.7
"López, Yoan",661255,2020,661255,87,"95.4",25.2
"Rusin, Chris",543734,2020,543734,17,"85.3",12
"Rainey, Tanner",663432,2020,663432,75,"96.6",47.3
"Hearn, Taylor",621368,2020,621368,76,"95",24.5
"Hall, Matt",664180,2020,664180,54,"86.8",15.5
"Lamet, Dinelson",659275,2020,659275,267,"97",32.7
"Burrows, Beau",663366,2020,663366,30,"93.2",19.6
"Weems, Jordan",607179,2020,607179,58,"95.3",32.3
"Goudeau, Ashton",623485,2020,623485,39,"93.3",14.3
"Sneed, Cy",605482,2020,605482,83,"93",24.5
"Peña, Félix",570240,2020,570240,115,"94.4",27.5
"Fedde, Erick",607200,2020,607200,222,"92.3",15.3
"Zeuch, T.J.",643615,2020,643615,47,"90.7",15.2
"Davis, Austin",656354,2020,656354,32,"93.4",32.3
"Watson, Tony",453265,2020,453265,73,"89.8",27
"Williams, Trevor",592866,2020,592866,252,"91.2",24.1
"Detwiler, Ross",446321,2020,446321,81,"91.1",28.4
"Bickford, Phil",641360,2020,641360,9,"89.4",25
"Guerra, Javy",457915,2020,457915,70,"91.8",25
"Kremer, Dean",665152,2020,665152,83,"91.3",26.4
"Thornburg, Tyler",592804,2020,592804,32,"93",32.2
"Morton, Charlie",450203,2020,450203,170,"92.1",24.9
"Freeland, Kyle",607536,2020,607536,304,"89.5",20.5
"Garrett, Braxton",666129,2020,666129,34,"89.6",23.1
"Jansen, Kenley",445276,2020,445276,102,"91.3",30.6
"Soroka, Michael",647336,2020,647336,57,"92.1",22.6
"Boxberger, Brad",502202,2020,502202,79,"92.5",24.2
"Hatch, Thomas",641672,2020,641672,109,"93.4",31.3
"Barnes, Jacob",606930,2020,606930,78,"92.2",33.6
"Lambert, Jimmy",669424,2020,669424,8,"92.7",28.6
"Patiño, Luis",672715,2020,672715,85,"96.7",26.4
"Rosso, Ramón",665759,2020,665759,46,"93.7",31.2
"Alexander, Tyler",641302,2020,641302,152,"89.3",21.9
"May, Dustin",669160,2020,669160,224,"96.7",19.1
"Hughes, Jared",453172,2020,453172,109,"91.4",32.1
"Sánchez, Sixto",664350,2020,664350,158,"95.3",25.1
"Ramírez, Erasmo",541640,2020,541640,53,"89.4",21.1
"Rogers, Taylor",573124,2020,573124,91,"94.6",23.6
"Romero, Seth",656913,2020,656913,18,"91.7",38.2
"Erlin, Robbie",572362,2020,572362,122,"89.3",19.2
"Chapman, Aroldis",547973,2020,547973,45,"98",41.6
"Smyly, Drew",592767,2020,592767,111,"92.5",34.5
"Pérez, Oliver",424144,2020,424144,72,"89.9",19.2
"Gray, Jon",592351,2020,592351,174,"94",22
"Leone, Dominic",608678,2020,608678,47,"92.9",36.8
"Kaprielian, James",621076,2020,621076,17,"94.9",37.5
"Tepera, Ryan",572193,2020,572193,89,"90.9",43.7
"Ramirez, Noé",598287,2020,598287,85,"88.7",25.2
"Rosenthal, Trevor",572096,2020,572096,91,"98",38.1
"Webb, Jacob",657097,2020,657097,40,"93.6",32.9
"Palumbo, Joe",643478,2020,643478,14,"92.2",42.9
"Trivino III, Lou",642152,2020,642152,93,"94.1",28.5
"Rodriguez, Nivaldo",670550,2020,670550,46,"93",22.6
"Biagini, Joe",607352,2020,607352,27,"92.9",28.3
"Hembree, Heath",592390,2020,592390,90,"93.9",26.9
"Hoffman, Jeff",656546,2020,656546,104,"94.4",22.2
"Pomeranz, Drew",519141,2020,519141,73,"94.6",34.7
"Lakins, Travis",664042,2020,664042,116,"91.9",22.5
"Fernández, Junior",658551,2020,658551,16,"94",20
"Boyd, Matthew",571510,2020,571510,271,"91.7",28.1
"Brewer, Colten",605155,2020,605155,122,"93.8",22.4
"Doolittle, Sean",448281,2020,448281,36,"90.7",18.4
"King, John",667463,2020,667463,51,"93.1",19.5
"Alexander, Scott",518397,2020,518397,52,"93.1",23.2
"Greinke, Zack",425844,2020,425844,273,"88.1",27.7
"Bednar, David",670280,2020,670280,32,"95.7",27.7
"Alzolay, Adbert",640470,2020,640470,87,"94.6",27.5
"Porcello, Rick",519144,2020,519144,261,"90.4",15.5
"McKenzie, Triston",663474,2020,663474,127,"92.8",29.2
"Rosario, Randy",600968,2020,600968,21,"91.9",18.2
"Kela, Keone",605309,2020,605309,10,"96.2",25
"Kintzler, Brandon",445213,2020,445213,101,"91.3",15.2
"Avilán, Luis",501593,2020,501593,39,"90.7",31.8
"Anderson, Shaun",641312,2020,641312,67,"94.4",33.6
"Graveman, Kendall",608665,2020,608665,77,"94.7",18.6
"Strop, Pedro",467008,2020,467008,14,"90.1",36.4
"Miller, Andrew",453192,2020,453192,55,"90.2",32.2
"Colomé, Alex",517008,2020,517008,90,"90.8",30.9
"Roark, Tanner",543699,2020,543699,220,"90.6",26.6
"Strickland, Hunter",519326,2020,519326,16,"95.3",25
"Holland, Derek",502706,2020,502706,179,"92.3",26.5
"Tarpley, Stephen",605501,2020,605501,53,"91",23
"Knebel, Corey",608349,2020,608349,62,"94.2",21.4
"Mella, Keury",622492,2020,622492,42,"95.2",23.7
"Guerra, Deolis",500610,2020,500610,36,"91.8",33.3
"Cahill, Trevor",502239,2020,502239,105,"89.4",28.4
"Fiers, Mike",571666,2020,571666,257,"88",15.6
"Ponce de Leon, Daniel",594965,2020,594965,143,"92.2",31.4
"Buttrey, Ty",621142,2020,621142,112,"96.1",20
"Anderson, Tyler",542881,2020,542881,260,"88.7",24.5
"Cease, Dylan",656302,2020,656302,255,"97.5",25.3
"Cessa, Luis",570666,2020,570666,93,"93.6",27.7
"Buchter, Ryan",488748,2020,488748,29,"91.9",25.5
"Farmer, Buck",571656,2020,571656,89,"93.1",19.9
"Voth, Austin",608723,2020,608723,225,"91.1",22
"Fleming, Josh",676596,2020,676596,130,"88.7",20.9
"Ynoa, Huascar",660623,2020,660623,100,"94.8",25.4
"Sparkman, Glenn",642098,2020,642098,27,"93.2",22.4
"Kline, Branden",571858,2020,571858,20,"95.1",39.2
"López, Reynaldo",625643,2020,625643,121,"94.2",21.9
"Finnegan, Kyle",640448,2020,640448,107,"95",28.3
"Díaz, Edwin",621242,2020,621242,109,"97.7",47.8
