"last_name, first_name","player_id","year","player_id","pa","fastball_avg_speed","whiff_percent"
"Blach, Ty",621389,2018,621389,512,"90",18.2
"Robertson, David",502085,2018,502085,283,"92.3",32.5
"Shaw, Bryan",543766,2018,543766,257,"93.5",27
"Eickhoff, Jerad",595191,2018,595191,26,"91.1",42.2
"Wieck, Brad",623364,2018,623364,24,"92.1",30
"Báez, Sandy",622783,2018,622783,66,"95.1",19.7
"Marshall, Evan",605359,2018,605359,37,"93.4",33.8
"Hutchison, Drew",571800,2018,571800,199,"90.2",19.8
"Chirinos, Yonny",630023,2018,630023,370,"93.6",24
"Claudio, Alex",592222,2018,592222,299,"86",24.4
"Santos, Luis",608601,2018,608601,91,"93.5",33.7
"Familia, Jeurys",544727,2018,544727,302,"96.2",30.6
"Hancock, Justin",606995,2018,606995,49,"96.4",20
"Neal, Zach",594943,2018,594943,5,"89.4",0
"Covey, Dylan",592229,2018,592229,541,"93.8",17.6
"Black, Ray",605143,2018,605143,95,"97.9",37
"Morris, Akeel",592570,2018,592570,65,"92.3",17.4
"Alvarado, José",621237,2018,621237,263,"96.2",31.8
"Skaggs, Tyler",572140,2018,572140,533,"91.4",25.7
"Solís, Sammy",519301,2018,519301,177,"93.3",28.4
"Fry, Paul",643316,2018,643316,159,"91.3",25.3
"Moya, Gabriel",622382,2018,622382,159,"89.6",21.9
"Kintzler, Brandon",445213,2018,445213,263,"92.6",17
"Hendricks, Kyle",543294,2018,543294,812,"86.8",22.1
"Barnes, Matt",598264,2018,598264,265,"96.6",36.1
"Paulino, David",600944,2018,600944,28,"93.1",22.8
"Soria, Joakim",465657,2018,465657,255,"92.3",29.2
"Johnson, DJ",597113,2018,597113,27,"93.5",32.1
"LeBlanc, Wade",453281,2018,453281,662,"85",21.9
"Bettis, Chad",518452,2018,518452,518,"89.1",21.3
"Alexander, Scott",518397,2018,518397,268,"93.3",27.7
"Mella, Keury",622492,2018,622492,48,"94.4",23.8
"Holmes, Clay",605280,2018,605280,129,"93.6",21.7
"Reyes, Jesús",660875,2018,660875,24,"94.2",23.7
"Stephenson, Robert",596112,2018,596112,63,"93.2",25.2
"Thompson, Jake",622097,2018,622097,76,"90.7",20.9
"Sewald, Paul",623149,2018,623149,253,"90.3",21.4
"Tanaka, Masahiro",547888,2018,547888,635,"91.2",29.4
"Webster, Allen",543903,2018,543903,15,"95.2",34.5
"Rucinski, Drew",607968,2018,607968,154,"92.1",23.7
"Chargois, JT",608638,2018,608638,135,"95.2",30.7
"Peters, Dillon",596071,2018,596071,129,"90.8",17.8
"Scahill, Rob",543746,2018,543746,25,"92.3",16.7
"Reed, Addison",592665,2018,592665,242,"90.8",24.1
"Avila, Alex",488671,2018,488671,7,,0
"López, Jorge",605347,2018,605347,234,"93.7",20.7
"Conlon, P.J.",664869,2018,664869,38,"86.8",17.9
"Hanhold, Eric",621098,2018,621098,13,"95.5",14.3
"Hill, Rich",448179,2018,448179,547,"89.2",24.7
"Fillmyer, Heath",641571,2018,641571,344,"92.5",22
"Parker, Blake",453284,2018,453284,276,"92.1",24.9
"Biagini, Joe",607352,2018,607352,328,"93.2",20.6
"Suárez, Andrew",605498,2018,605498,665,"92.1",18.3
"Ponce de Leon, Daniel",594965,2018,594965,132,"92.4",28.1
"Minaya, Juan",573668,2018,573668,209,"95",26.8
"Sims, Lucas",608371,2018,608371,77,"92.4",28.1
"Hu, Chih-Wei",629496,2018,629496,50,"92.7",22.1
"Bashlor, Tyler",641341,2018,641341,135,"96.2",24.5
"Lucchesi, Joey",664192,2018,664192,548,"90.4",25.8
"Hammel, Jason",434628,2018,434628,582,"91.7",20.6
"Sampson, Adrian",592716,2018,592716,96,"91.1",15.5
"Bell, Chad",518445,2018,518445,36,"90.5",24.6
"Paxton, James",572020,2018,572020,645,"94.2",30
"Okert, Steven",595345,2018,595345,27,"91.5",31.4
"Caratini, Victor",605170,2018,605170,8,,9.1
"Williams, Trevor",592866,2018,592866,701,"90.4",18.8
"Suero, Wander",593833,2018,593833,200,"91.8",24.3
"Gausman, Kevin",592332,2018,592332,776,"93.6",24.7
"Walden, Marcus",519393,2018,519393,59,"92.2",27.3
"Báez, Pedro",520980,2018,520980,237,"96",30.9
"Maton, Phil",664208,2018,664208,214,"90.8",32.8
"Suarez, Ranger",624133,2018,624133,69,"91.8",19.4
"Sherfy, James",642073,2018,642073,69,"93.4",24.8
"Brasier, Ryan",518489,2018,518489,124,"96.8",31
"Faria, Jake",607188,2018,607188,281,"91.5",20.1
"Betances, Dellin",476454,2018,476454,272,"97.7",37.5
"Strop, Pedro",467008,2018,467008,240,"92.2",34.3
"Hembree, Heath",592390,2018,592390,260,"94.5",31.3
"Eflin, Zach",621107,2018,621107,548,"94.3",23.8
"Junis, Jakob",596001,2018,596001,758,"91",22.4
"Quinn, Roman",596451,2018,596451,14,"78.4",14.3
"Bundy, Dylan",605164,2018,605164,750,"91.6",26.8
"Allard, Kolby",663465,2018,663465,47,"89.4",13.5
"Doolittle, Sean",448281,2018,448281,163,"93.8",33.5
"Garver, Mitch",641598,2018,641598,4,,14.3
"Hoover, J.J.",543331,2018,543331,10,"90.2",13.3
"Lucas, Josh",572998,2018,572998,66,"91",25.2
"McCreery, Adam",607030,2018,607030,7,"92",30.8
"Santana, Dennis",642701,2018,642701,19,"93",30.3
"Giles, Ken",571704,2018,571704,212,"97.3",31.3
"Winkler, Dan",595465,2018,595465,256,"91.4",28.5
"Miley, Wade",489119,2018,489119,338,"88.6",22.1
"Carrasco, Carlos",471911,2018,471911,784,"93.5",33.1
"Anderson, Tyler",542881,2018,542881,736,"90.2",25.4
"Stewart, Kohl",640464,2018,640464,159,"92.5",17.9
"Márquez, Germán",608566,2018,608566,815,"95.2",28.5
"Osich, Josh",592612,2018,592612,61,"93.5",27.1
"Lyles, Jordan",543475,2018,543475,371,"93.6",23.2
"Gant, John",607231,2018,607231,487,"93.2",26.2
"Meisinger, Ryan",664682,2018,664682,87,"91",26.5
"Ray, Robbie",592662,2018,592662,526,"93.6",32
"Kela, Keone",605309,2018,605309,212,"96.8",31.1
"López, Pablo",641154,2018,641154,247,"92.4",24.5
"Rosscup, Zac",573127,2018,573127,47,"92.3",42.4
"Tazawa, Junichi",547749,2018,547749,134,"91.5",16.5
"Paredes, Eduardo",622161,2018,622161,86,"93.3",18.2
"McCullers Jr., Lance",621121,2018,621121,527,"94.2",31.8
"Sucre, Jesús",491696,2018,491696,7,"85",5.9
"Lester, Jon",452657,2018,452657,761,"90",20.3
"Chavez, Jesse",445926,2018,445926,377,"92.2",23.7
"Wood, Blake",502028,2018,502028,47,"95.2",24.7
"Ross, Tyson",475115,2018,475115,634,"90.7",21.8
"Fernández, José Manuel",622774,2018,622774,45,"94.2",20.5
"Bibens-Dirkx, Austin",502212,2018,502212,203,"89.3",22.2
"Wainwright, Adam",425794,2018,425794,181,"87.5",23.3
"Barria, Jaime",642545,2018,642545,537,"91.1",24.5
"Morton, Charlie",450203,2018,450203,695,"94.9",28.5
"La Stella, Tommy",600303,2018,600303,6,"75.8",8.3
"Voth, Austin",608723,2018,608723,55,"91.3",22
"Fulmer, Michael",605242,2018,605242,558,"95.6",23.2
"Dull, Ryan",623430,2018,623430,101,"90.8",24.1
"Clevinger, Mike",605182,2018,605182,809,"93.6",27.8
"Brebbia, John",605154,2018,605154,209,"94.6",29.6
"Ramírez, Erasmo",541640,2018,541640,202,"88.3",19.5
"Ottavino, Adam",493603,2018,493603,308,"92.5",32.7
"Wick, Rowan",592858,2018,592858,38,"93.2",20.3
"Blackburn, Paul",621112,2018,621112,119,"88.5",18.8
"Rogers, Josh",642028,2018,642028,56,"89.4",12.1
"Fields, Josh",451661,2018,451661,154,"94.6",26.5
"Green, Chad",643338,2018,643338,298,"96.1",28.5
"Lockett, Walker",621141,2018,621141,76,"92.3",21.6
"Vázquez, Felipe",553878,2018,553878,296,"98",30
"Carle, Shane",641438,2018,641438,258,"94.8",26.3
"Smoker, Josh",519294,2018,519294,38,"92.7",7.7
"Newcomb, Sean",656794,2018,656794,696,"93",24.9
"Maples, Dillon",596027,2018,596027,29,"97",20.5
"deGrom, Jacob",594798,2018,594798,835,"95.9",31.4
"Kennedy, Brett",664028,2018,664028,128,"91.4",20.1
"Cashner, Andrew",488768,2018,488768,681,"92.4",17.2
"Kelly, Joe",523260,2018,523260,285,"98.1",25.6
"Kittredge, Andrew",552640,2018,552640,181,"93",22.6
"Berríos, José",621244,2018,621244,797,"93.2",26.1
"Bumgarner, Madison",518516,2018,518516,551,"88.1",21.6
"Farmer, Buck",571656,2018,571656,308,"94.4",26.8
"DeSclafani, Anthony",543101,2018,543101,484,"93.5",23
"Flaherty, Jack",656427,2018,656427,615,"92.6",31.5
"Nola, Aaron",605400,2018,605400,831,"92.4",27.7
"Feliz, Michael",593140,2018,593140,217,"94.7",24.2
"Shackelford, Kevin",594992,2018,594992,41,"93.4",17.5
"Venters, Jonny",458924,2018,458924,145,"93.1",24.4
"James, Josh",657624,2018,657624,91,"97.1",31.3
"Woodruff, Brandon",605540,2018,605540,176,"95.3",25.4
"McGowin, Kyle",641851,2018,641851,34,"90.7",32.7
"Parsons, Wes",641149,2018,641149,23,"91",21.9
"Stout, Eric",657770,2018,657770,16,"91.1",20
"Oh, Seunghwan",493200,2018,493200,274,"88.9",31.6
"Jerez, Williams",605301,2018,605301,71,"95.3",27.8
"Cingrani, Tony",571561,2018,571561,95,"93.5",31.2
"Scott, Tanner",656945,2018,656945,240,"97",35.2
"Davidson, Matt",571602,2018,571602,11,"89.7",25
"Mills, Alec",621219,2018,621219,71,"90.6",27.6
"Rodriguez, Jefry",622446,2018,622446,233,"95.3",20.9
"Gray, Jon",592351,2018,592351,742,"94.7",29.2
"Littell, Zack",641793,2018,641793,101,"91.9",17.4
"Moronta, Reyes",606625,2018,606625,262,"96.8",34.8
"Sale, Chris",519242,2018,519242,617,"94.8",35
"Snelten, D.J.",592769,2018,592769,26,"89",20.8
"Lauer, Eric",641778,2018,641778,504,"90.4",20
"Houser, Adrian",605288,2018,605288,59,"94.2",23.6
"O'Grady, Chris",622217,2018,622217,32,"84.3",25
"Barnes, Jacob",606930,2018,606930,217,"92.7",30.3
"González, Miguel",456068,2018,456068,66,"89.7",15.6
"Gonzalez, Gio",461829,2018,461829,746,"89.7",24
"Pivetta, Nick",601713,2018,601713,694,"94.8",27.5
"Infante, Gregory",500872,2018,500872,42,"93.4",16.1
"Minor, Mike",501985,2018,501985,640,"92.8",22.3
"Brigham, Jeff",656257,2018,656257,77,"92.9",20.4
"Milner, Hoby",571948,2018,571948,38,"89.2",17.2
"Neris, Héctor",593576,2018,593576,203,"94.6",41.5
"Brice, Austin",592169,2018,592169,162,"93.9",21.8
"Thornburg, Tyler",592804,2018,592804,107,"92.9",20.9
"Gimenez, Chris",460269,2018,460269,15,"67.8",16.7
"Stock, Robert",476594,2018,476594,166,"97.5",25.7
"Poyner, Bobby",596074,2018,596074,93,"90",25.2
"Bailey, Homer",456701,2018,456701,494,"93.1",19.5
"Dyson, Sam",473879,2018,473879,273,"92.7",25.1
"Musgrove, Joe",605397,2018,605397,486,"92.1",23.7
"Mann, Brandon",448167,2018,448167,36,"91.9",20.3
"Price, David",456034,2018,456034,722,"91.2",22.9
"Tuivailala, Sam",592815,2018,592815,165,"95.1",22.4
"Law, Derek",571882,2018,571882,66,"93.7",30.4
"Greene, Shane",572888,2018,572888,279,"92.4",21.9
"Stratton, Chris",608717,2018,608717,625,"91",20.8
"Sabathia, CC",282332,2018,282332,665,"89.4",24.8
"Medlen, Kris",450665,2018,450665,25,"89.6",23.3
"Váldez, José A.",572308,2018,572308,24,"95.4",15.4
"Fry, Jace",605240,2018,605240,214,"90.7",34.3
"Crockett, Kyle",641490,2018,641490,46,"87.4",16.3
"McRae, Alex",656725,2018,656725,32,"92.4",17
"Reyes, Alex",621052,2018,621052,15,"94.8",10
"Underwood Jr., Duane",621249,2018,621249,16,"92.3",12.1
"Hunter, Tommy",488984,2018,488984,270,"94.5",21.3
"Peterson, Jace",607054,2018,607054,8,"90.4",18.8
"Descalso, Daniel",518614,2018,518614,15,"76",18.5
"Moore, Matt",519043,2018,519043,471,"92",21.9
"Domínguez, Seranthony",622554,2018,622554,231,"98",35
"Stammen, Craig",489334,2018,489334,317,"90.5",30
"Clippard, Tyler",461325,2018,461325,285,"90.9",31.8
"Yates, Kirby",489446,2018,489446,250,"93.9",34.5
"Boyer, Blaine",430641,2018,430641,109,"92.6",14.2
"Axford, John",446099,2018,446099,233,"95.5",21.6
"Turnbull, Spencer",605513,2018,605513,69,"94.2",21.2
"Montgomery, Mike",543557,2018,543557,534,"90.9",21.6
"Bassitt, Chris",605135,2018,605135,204,"90.3",17.3
"Freeland, Kyle",607536,2018,607536,844,"89.4",21.8
"Arrieta, Jake",453562,2018,453562,722,"93",19.5
"Manaea, Sean",640455,2018,640455,654,"90.4",20.2
"Kiekhefer, Dean",518883,2018,518883,14,"87.1",18.2
"Barnette, Tony",501817,2018,501817,104,"91.8",26.3
"Romine, Andrew",461865,2018,461865,17,"84.1",4
"Tseng, Jen-Ho",627500,2018,627500,10,"90.7",29.2
"Petricka, Jake",502593,2018,502593,208,"94.8",25.7
"Sherriff, Ryan",595411,2018,595411,27,"90.8",15
"Ramírez, Carlos",570702,2018,570702,37,"91.7",22.7
"Delgado, Randall",517414,2018,517414,51,"91.9",23.2
"Venditte, Pat",519381,2018,519381,57,"88.2",24.1
"Venditte, Pat",519381,2018,519381,57,"83.1",24.1
"Kershaw, Clayton",477132,2018,477132,649,"90.8",23
"Gonzales, Marco",594835,2018,594835,686,"88.9",21.1
"Chacín, Jhoulys",468504,2018,468504,796,"90.1",21.3
"O'Day, Darren",503285,2018,503285,82,"86.6",26.3
"Smith, Drew",622098,2018,622098,120,"96.3",19
"Beck, Chris",571476,2018,571476,148,"95.2",24.4
"Glover, Koda",606983,2018,606983,71,"95.5",21.4
"Loup, Aaron",571901,2018,571901,183,"90.4",25.9
"Sánchez, Aníbal",434671,2018,434671,553,"89.8",24.7
"Rzepczynski, Marc",519240,2018,519240,57,"91.9",30.9
"Barrett, Jake",545332,2018,545332,30,"94.1",21.7
"Goody, Nick",580792,2018,580792,58,"91.1",28.2
"Gallegos, Giovanny",606149,2018,606149,45,"94.3",17.9
"McGuire, Deck",592547,2018,592547,177,"93.3",21.9
"Conley, Adam",543045,2018,543045,202,"95.2",30.8
"Salas, Fernando",477569,2018,477569,170,"90.5",22
"Blevins, Jerry",460283,2018,460283,188,"88.7",24.6
"Duensing, Brian",488846,2018,488846,181,"91",21.1
"Scott, Robby",582494,2018,582494,41,"89.1",28.6
"Arcia, Francisco",516472,2018,516472,13,,5
"Spangenberg, Cory",605486,2018,605486,12,"88.3",6.7
"Howard, Sam",607572,2018,607572,20,"91.4",17
"Ogando, Alexi",468396,2018,468396,8,"93.5",15.4
"Burdi, Nick",595897,2018,595897,10,"96.3",35.7
"Pressly, Ryan",519151,2018,519151,292,"95.8",36.9
"Bergman, Christian",548357,2018,548357,57,"88.5",15.1
"Davies, Zach",605200,2018,605200,280,"89.4",20.6
"Busenitz, Alan",641427,2018,641427,126,"95.3",26.9
"Taillon, Jameson",592791,2018,592791,785,"95.2",23.8
"Leake, Mike",502190,2018,502190,783,"88.2",16.7
"Richards, Trevor",670950,2018,670950,547,"90.7",25.8
"Miller, Andrew",453192,2018,453192,154,"93",32.1
"Hall, Matt",664180,2018,664180,48,"89.3",14.9
"Norwood, James",656803,2018,656803,54,"97.6",17.8
"Hellickson, Jeremy",476451,2018,476451,370,"89.3",19.7
"Phillips, Evan",623465,2018,623465,59,"94.1",21.1
"Kluber, Corey",446372,2018,446372,842,"90.5",26.9
"Santana, Ervin",429722,2018,429722,114,"88.9",10.7
"Peacock, Brad",502748,2018,502748,272,"92.7",31.4
"Archer, Chris",502042,2018,502042,638,"94.7",28.6
"Snell, Blake",605483,2018,605483,700,"95.8",34.7
"Mathis, Jeff",425772,2018,425772,4,,0
"Kingham, Nick",592468,2018,592468,342,"91.7",24.7
"Vizcaíno, Arodys",527055,2018,527055,158,"97.6",31.7
"Taylor, Ben",664701,2018,664701,25,"92.9",23.9
"Morgan, Adam",605388,2018,605388,213,"94",28.5
"Yacabonis, Jimmy",642231,2018,642231,177,"93.5",24.8
"Montas, Frankie",593423,2018,593423,283,"95.7",19.6
"Ríos, Yacksel",605441,2018,605441,165,"95.9",25.5
"Guilmet, Preston",543258,2018,543258,52,"90.9",21
"Bridwell, Parker",592170,2018,592170,36,"90.7",24.6
"Cueto, Johnny",456501,2018,456501,214,"89.5",21.6
"Carpenter, Ryan",543001,2018,543001,107,"89.9",20.5
"Andriese, Matt",542882,2018,542882,340,"92.2",25.6
"Hamels, Cole",430935,2018,430935,805,"90.7",27
"Rondón, Héctor",444468,2018,444468,250,"97.2",30.4
"Rodríguez, Richard",593144,2018,593144,279,"92.9",30.7
"Tepera, Ryan",572193,2018,572193,263,"92.8",30.4
"Sparkman, Glenn",642098,2018,642098,176,"93.9",22
"Neverauskas, Dovydas",596720,2018,596720,119,"95",27.3
"Webb, Tyler",643778,2018,643778,90,"89.8",22.9
"Musgrave, Harrison",643466,2018,643466,185,"90.9",24.3
"Diekman, Jake",518617,2018,518617,243,"94.9",28.4
"Anderson, Brett",474463,2018,474463,333,"90.3",17.2
"Schultz, Jaime",621289,2018,621289,125,"94.9",33.1
"Burnes, Corbin",669203,2018,669203,152,"95.2",32.3
"Rodríguez, Ricardo",600965,2018,600965,31,"95.1",13.3
"Zimmermann, Jordan",519455,2018,519455,556,"91.1",20.6
"Shafer, Justin",596101,2018,596101,39,"92.1",18.6
"Wisler, Matt",605538,2018,605538,166,"92.3",22.6
"Ferguson, Caleb",657571,2018,657571,202,"93.8",26.1
"Haley, Justin",595234,2018,595234,35,"91.9",9.7
"Pagán, Emilio",641941,2018,641941,262,"91.1",29.6
"Hirano, Yoshihisa",673633,2018,673633,262,"91.4",28.1
"Chen, Wei-Yin",612672,2018,612672,572,"91.1",20.4
"Duffey, Tyler",608648,2018,608648,107,"93",23.2
"Ortiz, Luis",656814,2018,656814,18,"92.2",19.4
"Farrell, Luke",608652,2018,608652,141,"92.4",26.8
"Cishek, Steve",518553,2018,518553,288,"90.3",29.4
"Pazos, James",572021,2018,572021,212,"93.7",20.4
