season,week,team,injuries,out,ol_out,skill_out
2012,14,sf,11,1.0,0.0,1.0
2012,14,stl,6,2.0,0.0,1.5
2012,14,tb,4,1.5,0.0,0.0
2012,14,ten,11,3.5,0.5,1.5
2012,14,was,6,1.5,0.5,0.0
2012,15,ari,12,4.0,0.0,1.5
2012,15,atl,7,2.0,0.0,1.0
2012,15,bal,17,6.0,0.5,1.5
2012,15,buf,21,6.5,1.5,1.5
2012,15,car,11,4.5,1.0,1.5
2012,15,chi,15,6.5,0.0,1.5
2012,15,cin,9,3.5,0.0,1.0
2012,15,cle,9,0.0,0.0,0.0
2012,15,dal,10,3.5,0.5,0.5
2012,15,den,6,1.0,0.5,0.0
2012,15,det,10,2.5,0.0,1.0
2012,15,gb,13,5.5,0.5,2.5
2012,15,hou,22,3.5,0.5,0.0
2012,15,ind,11,5.0,2.0,1.0
2012,15,jax,12,5.0,0.0,3.0
2012,15,kc,11,4.5,2.5,1.0
2012,15,mia,10,2.0,0.0,1.0
2012,15,min,11,0.5,0.0,0.0
2012,15,ne,20,9.0,2.0,2.0
2012,15,no,6,5.5,2.0,1.5
2012,15,nyg,9,4.5,0.0,1.0
2012,15,nyj,21,5.5,0.0,3.0
2012,15,oak,8,1.0,0.0,0.0
2012,15,phi,13,5.5,0.0,3.5
2012,15,pit,13,4.0,2.0,0.0
2012,15,sd,8,5.5,2.0,1.5
2012,15,sea,7,3.0,0.0,1.0
2012,15,sf,12,1.0,0.0,1.0
2012,15,stl,10,0.5,0.0,0.0
2012,15,tb,6,1.0,0.0,0.0
2012,15,ten,11,3.0,0.0,1.0
2012,15,was,9,1.5,0.5,0.5
2012,16,ari,13,6.0,1.5,2.0
2012,16,atl,7,3.0,0.5,0.5
2012,16,bal,18,5.5,0.5,2.0
2012,16,buf,17,5.5,0.5,1.0
2012,16,car,10,2.0,1.5,0.5
2012,16,chi,9,4.0,0.5,0.5
2012,16,cin,9,2.0,0.0,0.5
2012,16,cle,16,4.5,0.0,2.5
2012,16,dal,9,2.0,0.0,0.5
2012,16,den,12,1.5,1.0,0.5
2012,16,det,7,1.5,0.0,1.0
2012,16,gb,14,6.5,0.5,3.5
2012,16,hou,18,1.0,0.0,0.0
2012,16,ind,15,5.5,2.0,1.0
2012,16,jax,11,3.0,0.0,2.0
2012,16,kc,16,3.0,1.0,1.0
2012,16,mia,12,5.0,0.0,2.0
2012,16,min,10,0.5,0.0,0.0
2012,16,ne,20,9.5,2.5,2.0
2012,16,no,6,2.0,0.0,1.5
2012,16,nyg,11,3.5,1.0,1.0
2012,16,nyj,23,5.0,0.0,2.5
2012,16,oak,7,2.0,0.0,0.5
2012,16,phi,11,2.0,0.0,2.0
2012,16,pit,11,2.0,1.0,0.0
2012,16,sd,8,1.5,0.0,0.0
2012,16,sea,10,2.0,0.0,0.5
2012,16,sf,18,2.5,0.0,0.5
2012,16,stl,6,0.5,0.0,0.0
2012,16,tb,7,1.5,0.0,0.0
2012,16,ten,9,3.5,1.0,1.0
2012,16,was,10,1.0,0.5,0.0
2012,17,ari,12,4.0,1.0,2.5
2012,17,atl,6,4.0,0.0,0.5
2012,17,bal,16,3.5,0.5,1.5
2012,17,buf,15,3.0,0.0,1.0
2012,17,car,13,2.0,0.5,1.0
2012,17,chi,9,4.0,0.0,0.5
2012,17,cin,6,2.0,0.0,0.0
2012,17,cle,14,5.5,0.0,4.0
2012,17,dal,11,1.5,0.0,0.0
2012,17,den,11,2.5,0.5,1.0
2012,17,det,8,3.0,0.0,1.0
2012,17,gb,13,3.5,0.0,1.5
2012,17,hou,21,2.0,0.0,0.0
2012,17,ind,14,7.0,2.0,1.5
2012,17,jax,10,1.0,1.0,0.0
2012,17,kc,18,6.0,0.5,2.5
2012,17,mia,11,2.5,0.5,1.0
2012,17,min,8,1.0,0.0,0.0
2012,17,ne,21,11.0,2.5,2.0
2012,17,no,6,3.0,0.0,1.0
2012,17,nyg,11,4.5,0.0,0.5
2012,17,nyj,25,6.0,0.0,3.5
2012,17,oak,12,3.0,0.5,1.0
2012,17,phi,8,3.5,0.0,1.5
2012,17,pit,7,4.0,1.0,1.0
2012,17,sd,5,1.5,0.0,0.5
2012,17,sea,10,2.0,0.5,0.0
2012,17,sf,18,2.5,0.0,0.5
2012,17,stl,6,0.0,0.0,0.0
2012,17,tb,8,1.0,1.0,0.0
2012,17,ten,14,6.5,1.0,3.0
2012,17,was,13,1.0,0.5,0.0
2012,18,bal,22,1.5,0.5,0.5
2012,18,cin,8,1.5,0.0,0.0
2012,18,gb,10,2.5,0.0,1.5
2012,18,hou,16,1.0,1.0,0.0
2012,18,ind,16,3.5,2.0,0.5
2012,18,min,11,2.0,0.0,0.5
2012,18,sea,2,0.0,0.0,0.0
2012,18,was,16,1.0,0.5,0.0
2012,19,atl,5,2.0,0.0,0.0
2012,19,bal,18,1.0,1.0,0.0
2012,19,den,8,1.0,0.0,0.0
2012,19,gb,9,2.0,0.0,1.0
2012,19,hou,15,0.0,0.0,0.0
2012,19,ne,20,0.0,0.0,0.0
2012,19,sea,4,1.5,0.0,0.0
2012,19,sf,13,0.0,0.0,0.0
2012,20,atl,5,1.0,0.0,0.0
2012,20,bal,21,3.0,0.0,1.5
2012,20,ne,7,0.0,0.0,0.0
2012,20,sf,14,0.0,0.0,0.0
2012,21,bal,14,0.0,0.0,0.0
2012,21,sf,13,0.0,0.0,0.0
2013,1,ari,9,1.5,0.0,1.0
2013,1,atl,5,1.5,0.0,0.5
2013,1,bal,7,4.0,1.0,1.0
2013,1,buf,5,4.0,1.0,0.0
2013,1,car,9,4.5,0.5,1.5
2013,1,cin,8,3.0,2.0,0.0
2013,1,cle,13,3.0,1.0,0.0
2013,1,dal,5,4.0,0.0,1.0
2013,1,den,8,4.0,1.0,2.0
2013,1,det,3,0.0,0.0,0.0
2013,1,gb,4,2.0,0.0,0.0
2013,1,hou,15,2.5,1.0,0.0
2013,1,ind,12,3.0,0.0,0.5
2013,1,jax,8,2.5,0.5,2.0
2013,1,kc,11,3.0,0.5,0.5
2013,1,mia,9,3.5,0.0,1.0
2013,1,min,11,1.0,0.0,0.0
2013,1,ne,7,4.0,1.0,2.0
2013,1,no,11,2.0,0.0,0.0
2013,1,nyg,9,4.5,2.0,1.5
2013,1,nyj,21,3.0,0.0,1.5
2013,1,oak,6,3.5,2.0,1.0
2013,1,phi,2,2.0,1.0,0.0
2013,1,pit,5,2.0,0.0,2.0
2013,1,sd,7,1.0,0.0,0.0
2013,1,sea,9,4.5,1.0,0.0
2013,1,sf,2,1.0,0.0,0.5
2013,1,stl,4,4.0,0.0,1.0
2013,1,tb,7,4.0,1.0,2.0
2013,1,ten,4,3.0,0.5,1.0
2013,1,was,3,0.5,0.0,0.0
2013,2,ari,7,2.0,0.0,1.5
2013,2,atl,9,3.0,0.5,1.0
2013,2,bal,7,5.0,1.0,2.5
2013,2,buf,6,6.0,1.0,1.0
2013,2,car,8,2.0,0.0,1.0
2013,2,chi,2,0.0,0.0,0.0
2013,2,cin,5,3.5,1.5,0.0
2013,2,cle,6,3.0,1.0,0.5
2013,2,dal,7,1.5,0.0,0.0
2013,2,den,12,4.0,0.5,2.0
2013,2,det,8,2.5,1.0,0.0
2013,2,gb,6,2.5,0.5,0.0
2013,2,hou,18,0.5,0.0,0.0
2013,2,ind,7,4.0,0.0,2.5
2013,2,jax,15,5.0,0.5,2.5
2013,2,kc,8,1.0,0.0,0.5
2013,2,mia,11,3.5,0.0,1.0
2013,2,min,8,0.0,0.0,0.0
2013,2,ne,14,6.0,0.5,4.5
2013,2,no,16,6.5,0.0,0.0
2013,2,nyg,8,3.5,1.0,1.0
2013,2,nyj,21,3.0,0.0,2.0
2013,2,oak,5,2.5,1.0,1.0
2013,2,phi,3,2.0,1.0,0.0
2013,2,pit,6,4.0,0.0,2.0
2013,2,sd,5,1.0,0.0,0.0
2013,2,sea,10,3.5,0.0,0.0
2013,2,sf,1,0.5,0.0,0.5
2013,2,stl,5,2.5,0.0,0.0
2013,2,tb,6,3.0,0.5,1.0
2013,2,ten,5,2.0,0.5,1.0
2013,2,was,6,0.5,0.0,0.0
2013,3,ari,6,2.0,0.0,1.0
2013,3,atl,9,4.0,1.0,2.0
2013,3,bal,8,7.5,1.0,3.0
2013,3,buf,6,5.0,0.5,1.0
2013,3,car,11,5.0,0.0,1.0
2013,3,chi,4,0.5,0.0,0.0
2013,3,cin,12,5.5,1.5,0.0
2013,3,cle,7,3.5,1.0,1.0
2013,3,dal,6,1.5,0.0,0.0
2013,3,den,11,1.5,0.0,0.5
2013,3,det,9,4.0,1.0,1.5
2013,3,gb,9,4.5,0.0,1.5
2013,3,hou,16,1.5,0.5,0.5
2013,3,ind,11,3.5,0.5,0.0
2013,3,jax,15,5.5,0.5,3.5
2013,3,kc,8,2.0,0.0,1.5
2013,3,mia,16,4.5,0.5,1.0
2013,3,min,10,1.0,0.0,1.0
2013,3,ne,10,5.0,1.0,3.5
2013,3,no,15,5.0,0.5,0.5
2013,3,nyg,6,3.0,1.0,1.0
2013,3,nyj,16,1.0,1.0,0.0
2013,3,oak,5,3.5,1.5,1.0
2013,3,phi,7,0.0,0.0,0.0
2013,3,pit,7,1.5,0.0,0.5
2013,3,sd,8,3.5,0.5,1.0
2013,3,sea,9,4.5,1.0,1.0
2013,3,sf,9,2.0,0.0,1.0
2013,3,stl,10,2.0,1.0,0.5
2013,3,tb,9,5.0,1.5,1.0
2013,3,ten,8,3.5,0.5,1.0
2013,3,was,6,2.5,0.0,0.5
2013,4,ari,6,2.5,0.0,0.0
2013,4,atl,9,3.0,0.5,2.0
2013,4,bal,12,7.0,1.0,3.0
2013,4,buf,14,6.0,0.0,1.0
2013,4,chi,4,2.5,0.0,0.0
2013,4,cin,9,4.0,1.0,0.0
2013,4,cle,10,5.0,0.5,1.0
2013,4,dal,5,1.5,0.0,1.5
2013,4,den,14,2.5,0.0,0.5
2013,4,det,14,4.0,1.0,2.0
2013,4,hou,19,3.5,0.5,0.5
2013,4,ind,8,3.5,0.0,1.0
2013,4,jax,15,4.0,0.0,2.0
2013,4,kc,9,3.0,0.5,1.5
2013,4,mia,11,3.0,0.0,0.0
2013,4,min,10,4.0,0.0,2.0
2013,4,ne,13,5.0,1.0,3.0
2013,4,no,18,6.0,1.0,1.0
2013,4,nyg,11,6.0,3.0,1.0
2013,4,nyj,14,3.0,1.0,1.0
2013,4,oak,8,3.5,1.5,0.5
2013,4,phi,2,1.0,0.0,0.0
2013,4,pit,5,0.0,0.0,0.0
2013,4,sd,10,4.0,2.5,1.0
2013,4,sea,12,5.0,2.0,1.0
2013,4,sf,13,3.0,0.5,1.0
2013,4,stl,10,2.0,1.0,0.0
2013,4,tb,10,5.5,1.0,2.0
2013,4,ten,9,4.0,0.0,2.0
2013,4,was,8,2.5,0.0,1.0
2013,5,ari,6,2.5,0.5,0.0
2013,5,atl,10,5.5,1.0,2.5
2013,5,bal,11,6.5,1.0,2.5
2013,5,buf,13,5.5,0.0,1.5
2013,5,car,5,3.0,0.0,0.0
2013,5,chi,8,2.0,0.0,0.0
2013,5,cin,8,4.0,1.0,0.0
2013,5,cle,10,4.0,0.5,0.0
2013,5,dal,8,4.0,0.0,1.5
2013,5,den,9,1.0,0.0,0.0
2013,5,det,12,2.5,0.0,1.5
2013,5,gb,10,3.0,1.0,1.0
2013,5,hou,21,3.0,1.5,0.5
2013,5,ind,9,5.0,0.0,2.0
2013,5,jax,15,6.5,0.0,3.5
2013,5,kc,14,3.5,1.0,1.5
2013,5,mia,11,3.0,0.0,0.5
2013,5,ne,18,7.0,0.5,5.0
2013,5,no,8,6.0,0.0,2.0
2013,5,nyg,16,8.0,2.0,1.5
2013,5,nyj,17,4.0,1.0,2.0
2013,5,oak,12,5.5,2.5,1.5
2013,5,phi,3,0.5,0.0,0.0
2013,5,sd,10,4.0,3.0,0.0
2013,5,sea,13,4.0,1.5,1.5
2013,5,sf,13,5.0,0.5,2.0
2013,5,stl,7,4.0,1.0,0.0
2013,5,ten,8,5.0,0.5,2.0
2013,6,ari,10,1.0,0.0,0.5
2013,6,bal,13,6.5,1.0,2.0
2013,6,buf,10,4.5,0.0,2.0
2013,6,car,7,4.0,0.0,1.0
2013,6,chi,10,4.0,0.0,0.5
2013,6,cin,6,2.0,0.0,0.0
2013,6,cle,8,3.0,0.0,1.0
2013,6,dal,7,2.5,0.0,1.0
2013,6,den,11,2.0,0.0,0.0
2013,6,det,9,4.5,1.0,3.5
2013,6,gb,9,5.5,1.0,1.0
2013,6,hou,20,2.0,0.0,1.0
2013,6,ind,5,2.5,0.0,0.0
2013,6,jax,11,5.0,0.0,3.0
2013,6,kc,14,3.0,0.0,2.0
2013,6,min,8,1.0,0.0,0.5
2013,6,ne,17,5.5,0.5,3.5
2013,6,no,15,5.5,0.5,1.0
2013,6,nyg,13,8.5,1.0,3.0
2013,6,nyj,16,3.0,0.5,1.0
2013,6,oak,9,5.5,2.5,1.0
2013,6,phi,9,1.0,0.0,1.0
2013,6,pit,5,1.0,0.0,1.0
2013,6,sd,12,3.0,1.5,0.0
2013,6,sea,10,4.0,1.0,2.0
2013,6,sf,16,5.0,1.5,1.0
2013,6,stl,5,2.5,0.5,0.5
2013,6,tb,11,2.5,0.5,0.5
2013,6,ten,11,6.0,0.5,2.0
2013,6,was,7,2.0,0.0,0.5
2013,7,ari,10,1.5,0.0,1.0
2013,7,atl,6,4.5,1.0,3.0
2013,7,bal,11,6.0,1.0,1.0
2013,7,buf,8,1.0,0.0,1.0
2013,7,car,6,2.0,0.0,0.0
2013,7,chi,8,2.0,0.0,0.5
2013,7,cin,4,0.0,0.0,0.0
2013,7,cle,7,1.5,0.0,0.0
2013,7,dal,9,5.0,0.0,2.0
2013,7,den,11,1.5,1.0,0.0
2013,7,det,9,4.0,1.0,3.0
2013,7,gb,9,7.0,0.0,2.5
2013,7,hou,17,2.0,0.0,1.0
2013,7,ind,6,2.0,0.0,0.0
2013,7,jax,16,6.0,0.0,4.0
2013,7,kc,13,0.5,0.0,0.0
2013,7,mia,12,2.0,0.0,0.5
2013,7,min,13,2.0,0.5,0.5
2013,7,ne,16,8.0,1.0,4.5
2013,7,nyg,10,4.5,0.0,2.0
2013,7,nyj,13,2.0,0.0,2.0
2013,7,phi,6,2.0,0.0,1.0
2013,7,pit,7,2.5,0.0,2.0
2013,7,sd,12,3.5,1.5,0.5
2013,7,sea,6,3.5,1.0,1.0
2013,7,sf,16,3.5,0.0,1.5
2013,7,stl,6,2.0,0.0,1.0
2013,7,tb,7,3.5,1.0,1.5
2013,7,ten,13,5.0,0.5,1.0
2013,7,was,7,0.5,0.0,0.0
2013,8,ari,13,3.5,1.0,1.5
2013,8,atl,9,4.0,0.5,2.0
2013,8,buf,5,3.0,0.0,2.0
2013,8,car,9,0.5,0.0,0.0
2013,8,cin,7,2.5,0.0,0.5
2013,8,cle,8,1.5,0.0,0.0
2013,8,dal,13,4.0,0.0,1.0
2013,8,den,11,2.0,1.0,0.0
2013,8,det,12,3.0,2.0,1.0
2013,8,gb,10,5.0,0.0,3.0
2013,8,jax,16,0.5,0.0,0.5
2013,8,kc,8,1.0,0.0,0.5
2013,8,mia,8,0.0,0.0,0.0
2013,8,min,14,5.0,0.0,4.0
2013,8,ne,15,5.5,0.5,3.0
2013,8,no,10,5.0,0.5,1.0
2013,8,nyg,10,5.0,0.0,2.5
2013,8,nyj,16,2.0,0.5,1.5
2013,8,oak,7,4.5,3.0,0.0
2013,8,phi,9,3.0,0.0,1.0
2013,8,pit,12,2.0,0.0,2.0
2013,8,sea,6,3.0,1.0,1.0
2013,8,sf,15,3.5,0.0,1.5
2013,8,stl,3,1.5,0.5,0.5
2013,8,tb,13,4.5,1.0,3.0
2013,8,was,7,2.0,0.0,0.5
2013,9,atl,10,3.0,0.5,0.5
2013,9,bal,7,1.5,1.0,0.5
2013,9,buf,12,2.5,0.0,2.5
2013,9,car,6,0.5,0.0,0.0
2013,9,chi,6,2.5,0.0,1.5
2013,9,cin,9,6.5,0.5,1.0
2013,9,cle,7,1.0,0.0,0.0
2013,9,dal,14,6.5,1.0,1.0
2013,9,gb,7,3.5,0.0,1.5
2013,9,hou,14,0.5,0.0,0.5
2013,9,ind,7,4.0,0.0,0.5
2013,9,kc,11,1.0,0.0,0.0
2013,9,mia,6,2.0,1.0,1.0
2013,9,min,13,5.0,0.0,2.0
2013,9,ne,13,2.5,0.0,0.5
2013,9,no,14,4.5,0.5,1.0
2013,9,nyj,17,3.0,1.0,2.0
2013,9,oak,5,4.0,2.5,0.5
2013,9,phi,13,3.5,0.0,1.5
2013,9,pit,9,3.0,1.0,1.0
2013,9,sd,7,3.0,1.5,0.5
2013,9,sea,8,3.0,1.0,1.0
2013,9,stl,12,3.5,1.0,2.0
2013,9,tb,12,5.5,1.0,2.5
2013,9,ten,12,4.0,0.5,1.0
2013,9,was,9,0.5,0.0,0.0
2013,10,ari,9,2.5,0.5,1.5
2013,10,atl,5,2.0,0.5,0.5
2013,10,bal,8,3.5,1.0,0.5
2013,10,buf,6,1.5,0.0,1.0
2013,10,car,3,3.0,1.0,0.0
2013,10,chi,9,4.0,0.0,0.0
2013,10,cin,7,4.0,0.0,1.0
2013,10,dal,13,4.5,0.0,1.0
2013,10,den,13,1.5,0.0,0.0
2013,10,det,9,4.0,1.0,1.0
2013,10,gb,7,3.0,0.5,1.0
2013,10,hou,14,2.0,0.0,1.0
2013,10,ind,9,5.0,0.5,0.5
2013,10,jax,10,2.0,0.5,1.5
2013,10,mia,10,3.0,1.0,0.0
2013,10,min,12,8.5,2.0,2.5
2013,10,no,13,5.0,0.5,1.0
2013,10,nyg,9,3.0,0.0,1.0
2013,10,oak,13,7.0,2.5,2.0
2013,10,phi,12,2.5,0.0,1.0
2013,10,pit,10,1.0,1.0,0.0
2013,10,sd,8,2.5,1.0,0.5
2013,10,sea,9,5.5,2.0,1.0
2013,10,sf,10,2.5,0.0,1.0
2013,10,stl,5,3.0,1.0,2.0
2013,10,tb,11,2.0,1.0,1.0
2013,10,ten,6,3.0,0.5,0.0
2013,10,was,6,0.5,0.0,0.5
2013,11,ari,6,2.0,0.0,1.0
2013,11,atl,9,3.5,0.0,1.5
2013,11,bal,10,3.0,0.0,0.5
2013,11,buf,4,2.0,0.0,2.0
2013,11,car,7,3.5,1.0,1.0
2013,11,chi,7,5.5,0.0,1.5
2013,11,cin,11,4.5,1.0,0.0
2013,11,cle,7,1.5,0.5,1.0
2013,11,den,15,1.5,0.0,0.0
2013,11,det,8,4.0,0.5,2.0
2013,11,gb,11,4.0,0.5,1.0
2013,11,hou,18,4.0,0.0,1.0
2013,11,ind,5,3.0,0.0,0.0
2013,11,jax,15,3.5,1.0,2.0
2013,11,kc,8,0.0,0.0,0.0
2013,11,mia,14,3.5,2.5,0.5
2013,11,min,15,4.0,0.0,2.5
2013,11,ne,10,3.5,0.0,0.5
2013,11,no,9,2.0,0.0,1.0
2013,11,nyg,5,2.0,0.0,0.5
2013,11,nyj,18,2.0,0.0,1.0
2013,11,oak,9,5.5,0.5,2.5
2013,11,phi,11,4.0,0.5,0.5
2013,11,pit,10,3.0,0.5,0.0
2013,11,sd,12,3.5,1.5,1.0
2013,11,sea,16,1.5,0.0,0.0
2013,11,sf,14,5.5,0.0,3.5
2013,11,tb,10,2.0,1.0,0.5
2013,11,ten,8,5.5,1.0,2.0
2013,11,was,6,1.5,0.0,0.0
2013,12,ari,8,1.0,0.0,0.5
2013,12,atl,9,3.0,0.0,1.0
2013,12,bal,5,1.5,0.0,0.0
2013,12,car,6,4.0,1.0,1.0
2013,12,chi,9,4.5,0.0,1.0
2013,12,cle,9,2.5,0.0,1.0
2013,12,dal,11,3.0,0.0,0.0
2013,12,den,11,1.0,0.0,0.5
2013,12,det,13,1.5,0.0,0.5
2013,12,gb,13,6.5,1.0,1.0
2013,12,hou,18,4.5,0.0,0.0
2013,12,ind,9,4.5,0.0,1.5
2013,12,jax,18,3.5,0.0,2.5
2013,12,kc,9,3.0,1.5,0.0
2013,12,mia,12,3.0,2.0,0.0
2013,12,min,15,5.5,0.5,2.0
2013,12,ne,12,3.5,0.0,1.5
2013,12,no,14,5.5,1.0,1.0
2013,12,nyg,7,2.0,0.0,1.0
2013,12,nyj,11,2.0,0.0,1.0
2013,12,oak,11,6.0,0.0,3.0
2013,12,pit,9,3.0,0.0,0.0
2013,12,sd,11,3.0,1.0,0.5
2013,12,sf,11,4.5,1.0,2.0
2013,12,stl,6,3.0,1.0,1.0
2013,12,tb,8,2.0,1.0,0.0
2013,12,ten,7,2.5,0.5,1.0
2013,12,was,6,2.5,0.0,1.5
2013,13,ari,6,0.5,0.0,0.5
2013,13,atl,6,2.5,0.0,0.5
2013,13,bal,2,1.0,0.0,0.0
2013,13,buf,4,0.5,0.0,0.0
2013,13,car,9,5.0,1.0,2.5
2013,13,chi,10,5.0,0.0,1.0
2013,13,cin,8,1.5,1.0,0.0
2013,13,cle,12,4.5,0.5,1.5
2013,13,dal,13,5.5,0.0,1.5
2013,13,den,14,1.0,0.0,0.5
2013,13,det,6,1.0,0.0,0.0
2013,13,gb,12,4.5,0.0,2.5
2013,13,hou,14,2.0,0.0,0.0
2013,13,ind,7,3.0,0.0,0.0
2013,13,jax,16,2.5,0.0,2.5
2013,13,kc,10,4.0,1.0,0.0
2013,13,mia,12,4.5,1.0,1.0
2013,13,min,11,2.0,0.0,1.0
2013,13,ne,15,6.5,1.0,2.5
2013,13,no,5,1.0,0.0,0.0
2013,13,nyg,6,4.0,0.0,1.0
2013,13,nyj,14,2.5,0.0,1.0
2013,13,oak,11,6.5,0.5,2.0
2013,13,phi,5,1.0,0.0,0.0
2013,13,pit,9,2.0,0.0,0.0
2013,13,sd,12,2.5,1.0,0.5
2013,13,sea,4,2.0,0.0,1.0
2013,13,sf,12,3.5,0.5,1.0
2013,13,stl,8,1.5,0.5,0.0
2013,13,tb,7,1.5,1.0,0.0
2013,13,ten,7,3.0,0.5,2.0
2013,13,was,4,1.5,0.0,1.5
2013,14,ari,9,1.0,0.0,1.0
2013,14,atl,4,1.0,0.0,0.5
2013,14,bal,7,4.0,0.0,0.5
2013,14,buf,3,0.0,0.0,0.0
2013,14,car,11,2.0,1.0,0.0
2013,14,chi,6,2.5,0.0,1.0
2013,14,cin,9,0.5,0.5,0.0
2013,14,cle,9,2.5,0.0,1.5
2013,14,dal,8,1.5,0.0,0.5
2013,14,den,16,2.0,0.0,0.5
2013,14,det,6,2.0,0.0,0.5
2013,14,gb,9,2.5,0.5,1.0
2013,14,hou,17,0.5,0.0,0.5
2013,14,ind,9,3.5,1.5,0.0
2013,14,jax,14,3.0,0.0,2.0
2013,14,kc,16,3.0,1.0,1.0
2013,14,mia,9,2.0,0.0,0.5
2013,14,min,13,4.5,0.0,2.5
2013,14,ne,17,7.0,1.5,2.5
2013,14,no,7,2.5,0.5,0.0
2013,14,nyg,6,3.5,0.0,1.0
2013,14,nyj,14,0.5,0.0,0.5
2013,14,oak,11,8.0,1.0,3.5
2013,14,phi,7,2.0,0.0,0.0
2013,14,pit,7,2.5,1.0,0.0
2013,14,sd,8,1.0,0.0,0.5
2013,14,sea,8,2.5,0.0,1.5
2013,14,sf,13,3.5,1.0,1.5
2013,14,stl,6,1.5,1.0,0.0
2013,14,tb,8,3.0,1.0,1.0
2013,14,ten,8,2.0,0.5,1.5
2013,14,was,8,2.0,0.0,1.0
2013,15,ari,5,2.0,0.0,2.0
2013,15,atl,7,4.0,0.0,2.0
2013,15,bal,3,1.0,0.0,0.0
2013,15,buf,5,2.0,0.5,0.0
2013,15,car,8,1.0,0.0,1.0
2013,15,chi,2,1.0,0.0,0.0
2013,15,cin,8,1.0,0.0,0.0
2013,15,cle,16,3.0,1.0,2.0
2013,15,dal,8,3.5,0.0,1.0
2013,15,den,18,2.5,0.0,1.0
2013,15,det,9,3.0,0.0,0.5
2013,15,gb,8,2.0,0.0,1.0
2013,15,hou,18,1.0,0.0,1.0
2013,15,ind,9,5.5,2.0,1.5
2013,15,jax,14,2.5,0.0,1.5
2013,15,kc,10,3.5,1.0,1.5
2013,15,mia,9,1.0,0.0,0.0
2013,15,min,9,5.5,1.0,2.0
2013,15,ne,16,4.5,1.5,1.5
2013,15,no,6,3.0,0.5,0.5
2013,15,nyg,5,3.0,0.0,0.0
2013,15,nyj,12,1.5,0.0,1.0
2013,15,oak,12,4.5,0.0,2.5
2013,15,phi,4,2.0,0.0,0.0
2013,15,pit,9,1.5,0.0,0.0
2013,15,sd,10,1.0,0.0,0.5
2013,15,sea,11,3.0,0.0,1.0
2013,15,sf,14,2.0,0.5,1.0
2013,15,stl,5,2.0,0.5,1.0
2013,15,tb,9,1.0,1.0,0.0
2013,15,ten,9,1.0,0.0,0.0
2013,15,was,5,0.5,0.0,0.5
2013,16,ari,11,3.0,0.0,1.5
2013,16,atl,6,3.5,0.0,2.0
2013,16,bal,7,3.0,0.0,1.0
2013,16,buf,8,3.0,0.0,2.0
2013,16,car,6,1.0,0.0,1.0
2013,16,chi,3,0.5,0.0,0.0
2013,16,cin,8,4.5,1.0,0.0
2013,16,cle,14,4.0,1.0,2.5
2013,16,dal,11,5.0,0.0,1.5
2013,16,den,12,3.0,0.0,1.0
2013,16,det,9,4.0,0.0,1.5
2013,16,gb,9,3.5,0.0,2.0
2013,16,hou,19,3.0,0.0,3.0
2013,16,ind,15,7.0,2.5,0.5
2013,16,jax,14,2.5,0.0,1.5
2013,16,kc,9,1.0,0.5,0.0
2013,16,mia,9,0.5,0.0,0.5
2013,16,min,12,3.0,0.0,2.0
2013,16,ne,15,4.5,0.5,2.0
2013,16,no,5,2.0,0.0,0.5
2013,16,nyg,10,6.0,1.5,2.5
2013,16,nyj,13,0.0,0.0,0.0
2013,16,oak,8,2.0,0.0,1.0
2013,16,phi,7,2.0,0.0,0.0
2013,16,pit,8,0.0,0.0,0.0
2013,16,sd,11,1.0,0.0,1.0
2013,16,sea,10,3.0,1.0,1.0
2013,16,sf,10,2.0,0.5,1.0
2013,16,stl,5,1.0,0.0,1.0
2013,16,tb,7,2.5,1.0,0.0
2013,16,ten,7,1.0,0.5,0.0
2013,16,was,4,1.5,0.0,1.5
2013,17,ari,11,1.5,0.5,0.0
2013,17,atl,7,2.5,0.0,1.5
2013,17,bal,7,3.5,0.5,1.0
2013,17,buf,8,3.0,0.0,2.0
2013,17,car,5,3.5,0.0,2.0
2013,17,chi,2,0.5,0.0,0.5
2013,17,cin,11,4.0,0.0,1.5
2013,17,cle,16,6.0,2.0,1.5
2013,17,dal,12,3.5,0.0,1.0
2013,17,den,13,3.5,1.0,1.0
2013,17,det,16,5.0,1.0,0.5
2013,17,gb,10,1.0,0.0,0.0
2013,17,hou,19,2.5,0.0,2.0
2013,17,ind,13,4.5,1.0,0.0
2013,17,jax,11,2.5,0.5,0.0
2013,17,kc,9,2.0,0.0,1.0
2013,17,mia,10,0.5,0.0,0.5
2013,17,min,16,5.0,0.0,2.0
2013,17,ne,18,7.5,1.0,2.5
2013,17,no,9,0.0,0.0,0.0
2013,17,nyg,13,5.0,1.0,2.5
2013,17,nyj,16,0.5,0.0,0.0
2013,17,oak,6,1.0,0.0,0.0
2013,17,phi,9,2.5,1.0,0.0
2013,17,pit,9,2.0,0.0,0.5
2013,17,sd,6,0.5,0.0,0.5
2013,17,sea,11,2.5,0.0,1.5
2013,17,sf,11,1.5,0.0,1.0
2013,17,stl,4,2.0,0.0,1.5
2013,17,tb,8,2.5,1.0,0.0
2013,17,ten,3,1.0,0.5,0.0
2013,17,was,3,0.5,0.0,0.0
2013,18,cin,12,3.0,0.5,1.0
2013,18,gb,6,1.0,0.0,0.0
2013,18,ind,12,1.0,0.0,0.0
2013,18,kc,7,1.5,1.0,0.0
2013,18,no,3,1.5,0.0,1.0
