league,season,date,home,away,home_xg,away_xg
Bundesliga,2025,2026-04-26,VfB Stuttgart,Werder Bremen,1.99681,0.958992
Bundesliga,2025,2026-04-26,Borussia Dortmund,Freiburg,3.09306,0.496971
Bundesliga,2025,2026-05-02,Bayern Munich,FC Heidenheim,1.87973,2.48197
Bundesliga,2025,2026-05-02,Eintracht Frankfurt,Hamburger SV,0.992322,0.627209
Bundesliga,2025,2026-05-02,Hoffenheim,VfB Stuttgart,2.6399,1.76153
Bundesliga,2025,2026-05-02,Union Berlin,FC Cologne,0.887532,1.6958
Bundesliga,2025,2026-05-02,Werder Bremen,Augsburg,0.814452,3.23625
Bundesliga,2025,2026-05-02,Bayer Leverkusen,RasenBallsport Leipzig,5.41733,1.49733
Bundesliga,2025,2026-05-03,St. Pauli,Mainz 05,1.08664,2.80672
Bundesliga,2025,2026-05-03,Borussia M.Gladbach,Borussia Dortmund,2.68245,0.4281
Bundesliga,2025,2026-05-03,Freiburg,Wolfsburg,0.947988,1.11086
Bundesliga,2025,2026-05-08,Borussia Dortmund,Eintracht Frankfurt,2.94988,0.942523
Bundesliga,2025,2026-05-09,Augsburg,Borussia M.Gladbach,2.80244,1.05493
Bundesliga,2025,2026-05-09,Hoffenheim,Werder Bremen,1.28965,1.45272
Bundesliga,2025,2026-05-09,RasenBallsport Leipzig,St. Pauli,2.32909,0.945954
Bundesliga,2025,2026-05-09,VfB Stuttgart,Bayer Leverkusen,3.42891,0.631905
Bundesliga,2025,2026-05-09,Wolfsburg,Bayern Munich,3.26878,1.9054
Bundesliga,2025,2026-05-10,Hamburger SV,Freiburg,2.02228,0.583605
Bundesliga,2025,2026-05-10,FC Cologne,FC Heidenheim,1.51486,2.04489
Bundesliga,2025,2026-05-10,Mainz 05,Union Berlin,2.09983,2.94155
Bundesliga,2025,2026-05-16,Bayer Leverkusen,Hamburger SV,3.08571,1.63049
Bundesliga,2025,2026-05-16,Bayern Munich,FC Cologne,2.81515,0.880203
Bundesliga,2025,2026-05-16,Borussia M.Gladbach,Hoffenheim,0.845598,1.77286
Bundesliga,2025,2026-05-16,Eintracht Frankfurt,VfB Stuttgart,2.99231,1.81013
Bundesliga,2025,2026-05-16,Freiburg,RasenBallsport Leipzig,2.54392,1.51341
Bundesliga,2025,2026-05-16,FC Heidenheim,Mainz 05,3.03813,3.90834
Bundesliga,2025,2026-05-16,St. Pauli,Wolfsburg,1.98722,4.0649
Bundesliga,2025,2026-05-16,Union Berlin,Augsburg,2.45125,0.506181
Bundesliga,2025,2026-05-16,Werder Bremen,Borussia Dortmund,0.530615,3.37413
