league,season,date,home,away,home_xg,away_xg
Ligue_1,2025,2026-05-03,Lyon,Rennes,2.6657,1.06495
Ligue_1,2025,2026-05-08,Lens,Nantes,0.719134,1.06721
Ligue_1,2025,2026-05-10,Angers,Strasbourg,0.793655,1.81952
Ligue_1,2025,2026-05-10,Auxerre,Nice,0.866185,2.07007
Ligue_1,2025,2026-05-10,Le Havre,Marseille,1.23305,1.03467
Ligue_1,2025,2026-05-10,Metz,Lorient,0.730271,1.76754
Ligue_1,2025,2026-05-10,Monaco,Lille,0.308864,0.400405
Ligue_1,2025,2026-05-10,Paris Saint Germain,Brest,1.608,0.123268
Ligue_1,2025,2026-05-10,Rennes,Paris FC,1.53143,1.59351
Ligue_1,2025,2026-05-10,Toulouse,Lyon,1.87108,1.56954
Ligue_1,2025,2026-05-13,Brest,Strasbourg,2.64653,1.69163
Ligue_1,2025,2026-05-13,Lens,Paris Saint Germain,3.03896,0.943876
Ligue_1,2025,2026-05-17,Brest,Angers,2.38724,1.06418
Ligue_1,2025,2026-05-17,Lille,Auxerre,1.22445,0.615778
Ligue_1,2025,2026-05-17,Lorient,Le Havre,1.26937,1.28765
Ligue_1,2025,2026-05-17,Lyon,Lens,1.12358,2.01573
Ligue_1,2025,2026-05-17,Marseille,Rennes,3.90151,2.20696
Ligue_1,2025,2026-05-17,Nice,Metz,1.216,0.836784
Ligue_1,2025,2026-05-17,Paris FC,Paris Saint Germain,2.32862,0.863934
Ligue_1,2025,2026-05-17,Strasbourg,Monaco,2.11536,1.44729
