player_id,season,xera,for_season
518452,2018,5.06,2019
573185,2018,5.48,2019
453178,2018,5.06,2019
621389,2018,4.67,2019
607074,2018,4.15,2019
641816,2018,4.89,2019
641778,2018,4.76,2019
548389,2018,3.01,2019
456701,2018,5.77,2019
605446,2018,3.71,2019
607231,2018,4.09,2019
543022,2018,5.96,2019
605397,2018,3.35,2019
669456,2018,4.18,2019
543101,2018,4.18,2019
596043,2018,5.37,2019
592717,2018,5.33,2019
519043,2018,5.81,2019
607192,2018,4.01,2019
502327,2018,4.6,2019
543135,2018,3.35,2019
605276,2018,4.63,2019
502239,2018,4.01,2019
573186,2018,4.42,2019
572362,2018,3.68,2019
598271,2018,4.63,2019
608718,2018,4.3,2019
451596,2018,5.92,2019
621366,2018,4.27,2019
643230,2018,5.16,2019
607625,2018,3.08,2019
450306,2018,4.7,2019
527048,2018,5.73,2019
453329,2018,3.87,2019
622608,2018,4.3,2019
570240,2018,3.76,2019
605541,2018,5.33,2019
429719,2018,5.16,2019
445926,2018,3.35,2019
612434,2018,5.16,2019
593334,2018,3.65,2019
641771,2018,6.04,2019
543475,2018,3.58,2019
476451,2018,4.33,2019
630023,2018,4.6,2019
584171,2018,4.83,2019
448802,2018,4.93,2019
433589,2018,3.63,2019
571863,2018,7.63,2019
572143,2018,5.33,2019
608379,2018,5.26,2019
598287,2018,4.18,2019
543278,2018,3.5,2019
607229,2018,3.55,2019
547179,2018,4.33,2019
519141,2018,6.0,2019
641571,2018,4.57,2019
592468,2018,4.96,2019
542882,2018,4.63,2019
435221,2018,4.73,2019
663855,2018,3.6,2019
489119,2018,3.95,2019
571951,2018,6.04,2019
543169,2018,5.44,2019
596295,2018,5.62,2019
474463,2018,4.39,2019
607352,2018,5.66,2019
592644,2018,4.86,2019
592761,2018,4.36,2019
547943,2018,3.01,2019
572070,2018,3.98,2019
458708,2018,6.73,2019
642547,2018,3.63,2019
657610,2018,4.04,2019
571710,2018,3.13,2019
489334,2018,2.72,2019
607374,2018,5.13,2019
595014,2018,2.26,2019
571656,2018,4.18,2019
493603,2018,2.19,2019
623352,2018,2.22,2019
446899,2018,3.92,2019
544727,2018,3.08,2019
543272,2018,3.25,2019
502026,2018,2.81,2019
592222,2018,4.33,2019
642152,2018,3.55,2019
643338,2018,3.73,2019
453172,2018,2.99,2019
553878,2018,2.81,2019
605151,2018,3.42,2019
606162,2018,4.33,2019
641838,2018,4.18,2019
607215,2018,5.51,2019
519151,2018,2.46,2019
519008,2018,3.71,2019
628452,2018,4.12,2019
643493,2018,4.07,2019
542960,2018,3.9,2019
450729,2018,5.44,2019
445276,2018,2.9,2019
592102,2018,3.98,2019
518553,2018,2.92,2019
523260,2018,4.04,2019
461325,2018,3.27,2019
