season,date,game_pk,venue_id,hp_ump_id,has_ump
2021,2021-09-05,632613,17.0,427206,1.0
2021,2021-09-05,632606,19.0,596740,1.0
2021,2021-09-05,632619,1.0,482641,1.0
2021,2021-09-05,632647,2680.0,427538,1.0
2021,2021-09-05,632601,15.0,427019,1.0
2021,2021-09-05,632599,2395.0,427413,1.0
2021,2021-09-06,632658,2.0,490319,1.0
2021,2021-09-06,632604,3309.0,482620,1.0
2021,2021-09-06,632593,3313.0,503586,1.0
2021,2021-09-06,632603,3.0,484499,1.0
2021,2021-09-06,632585,31.0,427184,1.0
2021,2021-09-06,632584,32.0,483630,1.0
2021,2021-09-06,632597,17.0,483564,1.0
2021,2021-09-06,632608,19.0,427129,1.0
2021,2021-09-06,632628,2889.0,545402,1.0
2021,2021-09-06,632591,5.0,427366,1.0
2021,2021-09-06,632596,2392.0,427286,1.0
2021,2021-09-06,632620,1.0,427192,1.0
2021,2021-09-07,632586,5.0,427090,1.0
2021,2021-09-07,632560,31.0,427128,1.0
2021,2021-09-07,632572,4169.0,598411,1.0
2021,2021-09-07,632594,2.0,428442,1.0
2021,2021-09-07,632577,3313.0,503502,1.0
2021,2021-09-07,632588,3.0,482631,1.0
2021,2021-09-07,632583,4705.0,427220,1.0
2021,2021-09-07,632637,17.0,577468,1.0
2021,2021-09-07,632569,32.0,427339,1.0
2021,2021-09-07,632558,2889.0,605672,1.0
2021,2021-09-07,632590,2392.0,427344,1.0
2021,2021-09-07,632587,19.0,544728,1.0
2021,2021-09-07,632595,15.0,521251,1.0
2021,2021-09-07,632578,10.0,573769,1.0
2021,2021-09-07,632581,2680.0,483561,1.0
2021,2021-09-08,632580,2392.0,573597,1.0
2021,2021-09-08,632589,19.0,521051,1.0
2021,2021-09-08,632573,15.0,503490,1.0
2021,2021-09-08,632579,5.0,605670,1.0
2021,2021-09-08,632609,31.0,605674,1.0
2021,2021-09-08,632574,4169.0,429805,1.0
2021,2021-09-08,632576,2.0,503493,1.0
2021,2021-09-08,632567,3313.0,554242,1.0
2021,2021-09-08,632575,3.0,596805,1.0
2021,2021-09-08,632554,4705.0,427013,1.0
2021,2021-09-08,632566,17.0,431232,1.0
2021,2021-09-08,632565,32.0,483912,1.0
2021,2021-09-08,632643,2889.0,482608,1.0
2021,2021-09-08,632631,2680.0,427315,1.0
2021,2021-09-08,632545,10.0,427292,1.0
2021,2021-09-09,632564,2889.0,427248,1.0
2021,2021-09-09,632562,10.0,483569,1.0
2021,2021-09-09,632561,5.0,482666,1.0
2021,2021-09-09,632536,4169.0,489985,1.0
2021,2021-09-09,632556,2.0,427053,1.0
2021,2021-09-09,632548,2681.0,596740,1.0
2021,2021-09-09,632546,3313.0,427139,1.0
2021,2021-09-09,632570,4705.0,605673,1.0
2021,2021-09-10,632550,17.0,596809,1.0
2021,2021-09-10,632555,31.0,427413,1.0
2021,2021-09-10,632563,2.0,427554,1.0
2021,2021-09-10,632537,2681.0,427113,1.0
2021,2021-09-10,632543,2394.0,490319,1.0
2021,2021-09-10,632552,3289.0,427019,1.0
2021,2021-09-10,632557,5.0,545402,1.0
2021,2021-09-10,632571,4705.0,427538,1.0
2021,2021-09-10,632549,2392.0,427366,1.0
2021,2021-09-10,632541,3312.0,504381,1.0
2021,2021-09-10,632559,4.0,503077,1.0
2021,2021-09-10,632534,2889.0,503586,1.0
2021,2021-09-10,632544,10.0,644760,1.0
2021,2021-09-10,632542,22.0,573596,1.0
2021,2021-09-10,632528,680.0,482641,1.0
2021,2021-09-11,632547,17.0,547380,1.0
2021,2021-09-11,632535,10.0,427286,1.0
2021,2021-09-11,632539,2.0,427224,1.0
2021,2021-09-11,632540,2681.0,482631,1.0
2021,2021-09-11,632515,2394.0,428442,1.0
2021,2021-09-11,632533,5.0,605672,1.0
2021,2021-09-11,632501,31.0,598411,1.0
2021,2021-09-11,632529,2392.0,427090,1.0
2021,2021-09-11,632527,3312.0,427184,1.0
2021,2021-09-11,632531,4.0,483564,1.0
2021,2021-09-11,632525,2889.0,503502,1.0
2021,2021-09-11,632538,4705.0,427129,1.0
2021,2021-09-11,632551,3289.0,427220,1.0
2021,2021-09-11,632530,22.0,482620,1.0
2021,2021-09-11,632517,680.0,573769,1.0
2021,2021-09-12,632512,2394.0,427053,1.0
2021,2021-09-12,632526,31.0,429805,1.0
2021,2021-09-12,632498,2.0,575629,1.0
2021,2021-09-12,632514,2681.0,596805,1.0
2021,2021-09-12,632510,5.0,482608,1.0
2021,2021-09-12,632523,4705.0,544728,1.0
2021,2021-09-12,632532,2392.0,605670,1.0
2021,2021-09-12,632519,3312.0,521251,1.0
2021,2021-09-12,632513,4.0,577468,1.0
2021,2021-09-12,632516,2889.0,554242,1.0
2021,2021-09-12,632508,17.0,483561,1.0
2021,2021-09-12,632553,10.0,427344,1.0
2021,2021-09-12,632568,22.0,503490,1.0
2021,2021-09-12,632524,680.0,427292,1.0
2021,2021-09-12,632522,3289.0,427013,1.0
2021,2021-09-13,632518,3309.0,427366,1.0
2021,2021-09-13,632489,14.0,427093,1.0
2021,2021-09-13,632478,3289.0,427339,1.0
2021,2021-09-13,632502,5325.0,427520,1.0
2021,2021-09-13,632520,2395.0,573597,1.0
2021,2021-09-13,632509,22.0,484198,1.0
2021,2021-09-13,632507,680.0,511890,1.0
2021,2021-09-14,632493,3312.0,427113,1.0
2021,2021-09-14,632503,31.0,427235,1.0
2021,2021-09-14,632499,2394.0,427139,1.0
2021,2021-09-14,632495,2681.0,521889,1.0
2021,2021-09-14,632496,3309.0,503502,1.0
2021,2021-09-14,632500,2.0,427509,1.0
2021,2021-09-14,632497,14.0,484183,1.0
2021,2021-09-14,632492,3289.0,608093,1.0
2021,2021-09-14,632504,4705.0,427044,1.0
2021,2021-09-14,632482,5325.0,427243,1.0
2021,2021-09-14,632511,7.0,489985,1.0
2021,2021-09-14,632506,4.0,427534,1.0
2021,2021-09-14,632491,2395.0,490319,1.0
2021,2021-09-14,632505,22.0,427533,1.0
2021,2021-09-14,632480,680.0,639723,1.0
2021,2021-09-15,632477,3309.0,427090,1.0
2021,2021-09-15,632479,2394.0,644760,1.0
2021,2021-09-15,632483,14.0,605672,1.0
2021,2021-09-15,632481,680.0,427537,1.0
2021,2021-09-15,632487,31.0,596740,1.0
2021,2021-09-15,632486,2681.0,482641,1.0
2021,2021-09-15,632494,2.0,596809,1.0
2021,2021-09-15,632521,3289.0,427224,1.0
2021,2021-09-15,632465,4705.0,431232,1.0
2021,2021-09-15,632463,3312.0,596805,1.0
2021,2021-09-15,632485,5325.0,521051,1.0
2021,2021-09-15,632471,7.0,427413,1.0
2021,2021-09-15,632490,4.0,573596,1.0
2021,2021-09-15,632464,2395.0,428442,1.0
2021,2021-09-15,632484,22.0,623938,1.0
2021,2021-09-16,632462,31.0,427554,1.0
2021,2021-09-16,632468,7.0,598411,1.0
2021,2021-09-16,632476,4.0,482620,1.0
2021,2021-09-16,632473,2395.0,427053,1.0
2021,2021-09-16,632452,2.0,547380,1.0
2021,2021-09-16,632475,2681.0,573769,1.0
2021,2021-09-16,632474,12.0,483569,1.0
2021,2021-09-16,632472,5325.0,482663,1.0
2021,2021-09-16,632457,4705.0,0,0.0
2021,2021-09-17,632450,3309.0,427520,1.0
2021,2021-09-17,632458,3313.0,521251,1.0
2021,2021-09-17,632430,14.0,483561,1.0
2021,2021-09-17,632454,3.0,427286,1.0
2021,2021-09-17,632470,2602.0,427248,1.0
2021,2021-09-17,632440,12.0,427339,1.0
2021,2021-09-17,632467,3289.0,577468,1.0
2021,2021-09-17,632460,4169.0,427220,1.0
2021,2021-09-17,632459,5325.0,573597,1.0
2021,2021-09-17,632469,2392.0,427362,1.0
2021,2021-09-17,632445,7.0,575629,1.0
2021,2021-09-17,632461,32.0,482608,1.0
2021,2021-09-17,632436,2889.0,483919,1.0
2021,2021-09-17,632466,1.0,503490,1.0
2021,2021-09-17,632453,2395.0,427315,1.0
2021,2021-09-18,632441,3313.0,427534,1.0
2021,2021-09-18,632451,3.0,427344,1.0
2021,2021-09-18,632455,2602.0,427366,1.0
2021,2021-09-18,632431,14.0,427509,1.0
2021,2021-09-18,632417,3309.0,427243,1.0
2021,2021-09-18,632427,12.0,608093,1.0
