game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2020-11-08,ind,bal,23.64,23.64,53.97,35.772000000000006,5.7992,5.7992,-1.1,4.202298829213902,,,,,49.7677011707861,1.0,-104.0,-106.0,-14.0,0,0.0
2020-11-08,buf,sea,22.79,22.79,55.28,35.786,5.986200000000002,5.986200000000002,-1.5,15.822834937526153,,,,,39.45716506247385,-3.0,147.0,-164.0,10.0,1,1.0
2020-11-08,kc,car,88.22,88.22,65.65,79.19200000000001,-8.4084,-8.4084,-4.5,-13.502720665582856,,,,,79.15272066558286,10.0,-445.0,365.0,2.0,1,1.0
2020-11-08,ten,chi,54.26,54.26,59.43,56.328,-0.9371999999999996,-0.9371999999999996,-2.7,-12.220253655625179,,,,,71.65025365562518,6.5,-280.0,243.0,7.0,1,1.0
2020-11-08,min,det,55.46,55.46,54.17,54.944,-1.2012000000000003,-1.2012000000000003,-1.2,-7.602736819995798,,,,,61.7727368199958,3.0,-173.0,155.0,14.0,1,1.0
2020-11-08,jax,hou,24.13,24.13,56.06,36.902,5.691400000000001,5.691400000000001,-1.7,28.226770415208822,,,,,27.83322958479118,-7.0,249.0,-289.0,-2.0,0,0.0
2020-11-08,wsh,nyg,53.54,53.54,58.99,55.720000000000006,-0.7787999999999998,-0.7787999999999998,-2.5,-1.2467582334193352,,,,,60.23675823341934,3.0,-162.0,145.0,-3.0,0,0.0
2020-11-08,lac,lv,50.15,50.15,56.4,52.650000000000006,-0.03299999999999969,-0.03299999999999969,-1.8,8.024680540343184,,,,,48.375319459656815,-1.0,102.0,-112.0,-5.0,0,0.0
2020-11-08,ari,mia,40.61,40.61,59.11,48.010000000000005,2.0658000000000003,2.0658000000000003,-2.6,-9.62022714142924,,,,,68.73022714142924,6.0,-241.0,211.0,-3.0,0,1.0
2020-11-08,dal,pit,2.23,2.23,43.41,18.702,10.5094,10.5094,1.9,29.3901072072342,,,,,14.019892792765798,-14.0,591.0,-789.0,-5.0,0,0.0
2020-11-09,tb,no,79.53,79.53,62.71,72.802,-6.4966,-6.4966,-3.6,0.1898495432563152,,,,,62.520150456743686,3.0,-179.0,160.0,-35.0,0,0.0
2020-11-10,nyj,ne,6.48,6.48,48.71,23.372000000000003,9.574399999999999,9.574399999999999,0.4,25.16462526937505,,,,,23.54537473062495,-9.5,312.0,-372.0,-3.0,0,0.0
2020-11-13,ten,ind,45.99,45.99,57.27,50.502,0.8821999999999995,0.8821999999999995,-2.0,9.571719356627852,,,,,47.69828064337215,-1.0,105.0,-115.0,-17.0,0,0.0
2020-11-15,car,tb,25.13,25.13,48.04,34.294,5.471400000000001,5.471400000000001,0.5,18.206370269416787,,,,,29.833629730583212,-6.0,226.0,-259.0,-23.0,0,0.0
2020-11-15,cle,hou,52.28,52.28,64.44,57.144000000000005,-0.5016000000000003,-0.5016000000000003,-4.1,-2.214043591685595,,,,,66.65404359168559,4.5,-217.0,192.0,3.0,1,1.0
2020-11-15,det,wsh,58.29,58.29,59.21,58.658,-1.8237999999999999,-1.8237999999999999,-2.6,2.9720531078475005,,,,,56.2379468921525,2.5,-136.0,123.0,3.0,1,1.0
2020-11-15,gb,jax,95.84,95.84,68.15,84.76400000000001,-10.084800000000001,-10.084800000000001,-5.3,-18.982788841678868,,,,,87.13278884167887,13.5,-893.0,653.0,4.0,1,1.0
2020-11-15,nyg,phi,32.86,32.86,56.06,42.14,3.7708,3.7708,-1.7,22.92953451176703,,,,,33.13046548823297,-4.5,194.0,-219.0,10.0,1,1.0
2020-11-15,ari,buf,67.49,67.49,59.17,64.162,-3.847799999999999,-3.847799999999999,-2.6,0.16556016463039924,,,,,59.0044398353696,3.0,-153.0,138.0,2.0,1,1.0
