game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2020-09-05,dal,min,21.230000000000004,21.23,35.62,35.62,3.4523999999999995,3.4523999999999995,5.74,,,,,,,,,,-13.0,0,
2020-09-05,la,sea,28.299999999999997,28.3,71.65,71.65,2.604,2.604,-8.99,,,,,,,,,,-1.0,0,
2020-09-05,ind,con,22.659999999999997,22.66,37.85,37.85,3.2808,3.2808,4.81,,,,,,,,,,-19.0,0,
2020-09-05,atl,lv,7.060000000000002,7.06,16.12,16.12,5.152799999999999,5.152799999999999,16.0,,,,,,,,,,-10.0,0,
2020-09-06,phx,ny,93.55,93.55,89.13,89.13,-5.225999999999999,-5.225999999999999,-20.41,,,,,,,,,,16.0,1,
2020-09-06,wsh,dal,53.52,53.52,62.02,62.02,-0.4224000000000004,-0.4224000000000004,-4.76,,,,,,,,,,-7.0,0,
2020-09-06,min,sea,30.340000000000003,30.34,19.58,19.58,2.3591999999999995,2.3591999999999995,13.7,,,,,,,,,,-15.0,0,
2020-09-07,la,chi,56.31,56.31,33.78,33.78,-0.7572000000000002,-0.7572000000000002,6.53,,,,,,,,,,6.0,1,
2020-09-07,phx,con,62.07,62.07,35.51,35.51,-1.4484,-1.4484,5.79,,,,,,,,,,-15.0,0,
2020-09-08,ny,la,4.459999999999994,4.46,38.77,38.77,5.4648,5.4648,4.43,,,,,,,,,,-26.0,0,
2020-09-09,wsh,min,21.430000000000007,21.43,43.13,43.13,3.428399999999999,3.428399999999999,2.68,,,,,,,,,,3.0,1,
2020-09-09,lv,ind,92.76,92.76,72.06,72.06,-5.131200000000001,-5.131200000000001,-9.19,,,,,,,,,,6.0,1,
2020-09-09,con,phx,45.36,45.36,73.29,73.29,0.5568000000000001,0.5568000000000001,-9.79,,,,,,,,,,-5.0,0,
2020-09-10,chi,atl,86.57,86.57,85.51,85.51,-4.388399999999999,-4.388399999999999,-17.22,,,,,,,,,,-8.0,0,
2020-09-10,sea,dal,90.66,90.66,84.52,84.52,-4.879199999999999,-4.879199999999999,-16.46,,,,,,,,,,12.0,1,
2020-09-10,ind,ny,71.2,71.2,67.6,67.6,-2.544,-2.544,-7.13,,,,,,,,,,10.0,1,
2020-09-11,min,lv,38.74,38.74,53.99,53.99,1.3511999999999997,1.3511999999999997,-1.55,,,,,,,,,,-15.0,0,
2020-09-11,la,wsh,79.85,79.85,54.53,54.53,-3.5819999999999994,-3.5819999999999994,-1.76,,,,,,,,,,-8.0,0,
2020-09-11,con,atl,78.98,78.98,83.7,83.7,-3.4776000000000002,-3.4776000000000002,-15.87,,,,,,,,,,-7.0,0,
2020-09-12,dal,chi,29.189999999999998,29.19,47.33,47.33,2.4972000000000003,2.4972000000000003,1.04,,,,,,,,,,-7.0,0,
2020-09-12,phx,sea,21.39,21.39,40.91,40.91,3.4332,3.4332,3.57,,,,,,,,,,-23.0,0,
2020-09-12,ny,wsh,13.230000000000004,13.23,43.25,43.25,4.412399999999999,4.412399999999999,2.64,,,,,,,,,,-17.0,0,
2020-09-12,la,lv,39.68,39.68,48.32,48.32,1.2384,1.2384,0.65,,,,,,,,,,-14.0,0,
2020-09-12,ind,min,14.25,14.25,43.22,43.22,4.29,4.29,2.65,,,,,,,,,,-12.0,0,
2020-09-13,ny,dal,14.739999999999995,14.74,28.56,28.56,4.2312,4.2312,8.89,,,,,,,,,,-3.0,0,
2020-09-13,sea,lv,63.2,63.2,36.06,36.06,-1.5840000000000003,-1.5840000000000003,5.55,,,,,,,,,,-2.0,0,
2020-09-13,atl,wsh,31.519999999999996,31.52,19.59,19.59,2.2176000000000005,2.2176000000000005,13.7,,,,,,,,,,-7.0,0,
2020-09-15,chi,con,58.54,58.54,59.55,59.55,-1.0248,-1.0248,-3.75,,,,,,,,,,-13.0,0,
2020-09-16,phx,wsh,63.65,63.65,86.49,86.49,-1.6379999999999997,-1.6379999999999997,-18.01,,,,,,,,,,1.0,1,
2020-09-17,min,phx,57.63,57.63,62.96,62.96,-0.9156000000000003,-0.9156000000000003,-5.14,,,,,,,,,,1.0,1,
2020-09-18,la,con,63.74,63.74,52.04,52.04,-1.6488000000000003,-1.6488000000000003,-0.79,,,,,,,,,,-14.0,0,
2020-09-20,lv,con,74.58,74.58,78.37,78.37,-2.9495999999999998,-2.9495999999999998,-12.49,,,,,,,,,,-25.0,0,
2020-09-22,lv,con,66.04,66.04,78.37,78.37,-1.9248000000000007,-1.9248000000000007,-12.49,,,,,,,,,,8.0,1,
2020-09-23,sea,min,77.32,77.32,86.12,86.12,-3.278399999999999,-3.278399999999999,-17.7,,,,,,,,,,2.0,1,
2020-09-24,sea,min,76.13,76.13,86.12,86.12,-3.1355999999999993,-3.1355999999999993,-17.7,,,,,,,,,,10.0,1,
2020-09-25,con,lv,32.349999999999994,32.35,29.42,29.42,2.1180000000000008,2.1180000000000008,8.49,,,,,,,,,,9.0,1,
2020-09-27,con,lv,35.95,35.95,29.42,29.42,1.6859999999999995,1.6859999999999995,8.49,,,,,,,,,,-9.0,0,
2020-09-27,min,sea,23.159999999999997,23.16,19.58,19.58,3.2208,3.2208,13.7,,,,,,,,,,-21.0,0,
2020-09-29,lv,con,65.4,65.4,78.37,78.37,-1.8480000000000005,-1.8480000000000005,-12.49,,,,,,,,,,3.0,1,
2020-10-02,lv,sea,31.439999999999998,31.44,82.34,82.34,2.2272000000000003,2.2272000000000003,-6.93,,,,,,,,,,-13.0,0,
2020-10-04,lv,sea,29.28,29.28,82.34,82.34,2.4863999999999997,2.4863999999999997,-6.93,,,,,,,,,,-13.0,0,
2020-10-06,sea,lv,72.53,72.53,34.28,34.28,-2.7036000000000002,-2.7036000000000002,2.93,,,,,,,,,,33.0,1,
2021-05-05,wsh,atl,69.57,69.57,83.98,83.98,-2.348399999999999,-2.348399999999999,-9.44,,,,,,,,,,-7.0,0,
2021-05-08,dal,con,26.519999999999996,26.52,14.68,14.68,2.8176000000000005,2.8176000000000005,10.03,,,,,,,,,,-13.0,0,
2021-05-08,min,wsh,70.35,70.35,84.05,84.05,-2.4419999999999993,-2.4419999999999993,-9.47,,,,,,,,,,11.0,1,
2021-05-08,phx,sea,13.379999999999995,13.38,13.71,13.71,4.3944,4.3944,10.49,,,,,,,,,,-17.0,0,
