game_date,home_key,away_key,legacy_home_prob,power_home_prob,sport_home_prob,meta_stacked_home_prob,legacy_margin,power_margin,sport_margin,sport_minus_market,expected_home_goals,expected_away_goals,sport_xg_diff,overtime_probability,market_devig_home_prob,market_spread,market_home_ml,market_away_ml,home_margin,home_win,home_cover
2024-02-18,ill,for,72.39,72.39,72.39,72.39,-3.1346000000000003,-3.1346000000000003,-3.1346000000000003,,,,,,,,,,8.0,1,
2024-02-18,gmu,iu,0.05,0.05,0.05,0.05,6.993000000000001,6.993000000000001,6.993000000000001,,,,,,,,,,-6.0,0,
2024-02-18,ou,neb,85.52,85.52,85.52,85.52,-4.9728,-4.9728,-4.9728,,,,,,,,,,1.0,1,
2024-02-18,cam,ucsb,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,4.0,1,
2024-02-18,hou,bing,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,7.0,1,
2024-02-18,fsu,but,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,10.0,1,
2024-02-18,clem,xav,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,4.0,1,
2024-02-18,ecu,rid,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,7.0,1,
2024-02-18,ncsu,vcu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,2.0,1,
2024-02-18,uva,hof,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,2.0,1,
2024-02-18,unc,wag,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,14.0,1,
2024-02-18,win,rutg,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-1.0,0,
2024-02-18,mich,wmu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,4.0,1,
2024-02-18,gaso,md,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,4.0,1,
2024-02-18,clt,vt,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,5.0,1,
2024-02-18,gt,rad,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,3.0,1,
2024-02-18,scup,uk,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-6.0,0,
2024-02-18,uga,unca,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,10.0,1,
2024-02-18,tcu,fgcu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,5.0,1,
2024-02-18,sc,m-oh,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,14.0,1,
2024-02-18,psu,army,70.87,70.87,70.87,70.87,-2.921800000000001,-2.921800000000001,-2.921800000000001,,,,,,,,,,8.0,1,
2024-02-18,wake,akr,64.27,64.27,64.27,64.27,-1.9977999999999996,-1.9977999999999996,-1.9977999999999996,,,,,,,,,,11.0,1,
2024-02-18,ark,jmu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-4.0,0,
2024-02-18,lsu,vmi,54.16,54.16,54.16,54.16,-0.5823999999999996,-0.5823999999999996,-0.5823999999999996,,,,,,,,,,22.0,1,
2024-02-18,orst,csub,73.09,73.09,73.09,73.09,-3.2326000000000006,-3.2326000000000006,-3.2326000000000006,,,,,,,,,,13.0,1,
2024-02-18,ta&m,mcn,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,10.0,1,
2024-02-18,tex,usd,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,5.0,1,
2024-02-18,ala,man,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,3.0,1,
2024-02-18,ariz,ne,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,6.0,1,
2024-02-18,ksu,gtwn,94.39,94.39,94.39,94.39,-6.214600000000001,-6.214600000000001,-6.214600000000001,,,,,,,,,,1.0,1,
2024-02-18,utu,wsu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-4.0,0,
2024-02-18,stan,csuf,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,3.0,1,
2024-02-18,tuln,nu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,3.0,1,
2024-02-18,pur,stbk,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,7.0,1,
2024-02-18,shsu,okst,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-17.0,0,
2024-02-18,ku,uic,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,6.0,1,
2024-02-18,rice,nd,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-3.0,0,
2024-02-18,msst,afa,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,8.0,1,
2024-02-18,aub,eku,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,8.0,1,
2024-02-18,van,fau,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,10.0,1,
2024-02-18,ucla,gonz,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,6.0,1,
2024-02-18,cbu,utah,33.92,33.92,33.92,33.92,2.2512,2.2512,2.2512,,,,,,,,,,-6.0,0,
2024-02-18,asu,scu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-1.0,0,
2024-02-18,ttu,ore,32.24,32.24,32.24,32.24,2.486399999999999,2.486399999999999,2.486399999999999,,,,,,,,,,4.0,1,
2024-02-18,ccu,duke,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-2.0,0,
2024-02-18,cal,bc,78.19,78.19,78.19,78.19,-3.9466,-3.9466,-3.9466,,,,,,,,,,-2.0,0,
2024-02-18,haw,miss,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,9.0,1,
2024-02-19,minn,unm,76.16,76.16,76.16,76.16,-3.6624,-3.6624,-3.6624,,,,,,,,,,9.0,1,
2024-02-19,osu,usc,94.1,94.1,94.1,94.1,-6.1739999999999995,-6.1739999999999995,-6.1739999999999995,,,,,,,,,,3.0,1,
2024-02-19,bay,tenn,18.24,18.24,18.24,18.24,4.4464000000000015,4.4464000000000015,4.4464000000000015,,,,,,,,,,-6.0,0,
2024-02-19,stet,wvu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-2.0,0,
2024-02-19,orst,minn,79.14,79.14,79.14,79.14,-4.0796,-4.0796,-4.0796,,,,,,,,,,5.0,1,
2024-02-19,ark,jmu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,4.0,1,
2024-02-19,stet,wvu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,1.0,1,
2024-02-19,lsu,cark,8.84,8.84,8.84,8.84,5.7624,5.7624,5.7624,,,,,,,,,,1.0,1,
2024-02-19,gcu,byu,78.03,78.03,78.03,78.03,-3.9242000000000004,-3.9242000000000004,-3.9242000000000004,,,,,,,,,,4.0,1,
2024-02-20,sc,win,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,10.0,1,
2024-02-20,iu,m-oh,59.08,59.08,59.08,59.08,-1.2711999999999999,-1.2711999999999999,-1.2711999999999999,,,,,,,,,,6.0,1,
2024-02-20,ariz,utu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,20.0,1,
2024-02-20,tenn,unca,51.39,51.39,51.39,51.39,-0.1946000000000001,-0.1946000000000001,-0.1946000000000001,,,,,,,,,,1.0,1,
2024-02-20,cam,ecu,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,1.0,1,
2024-02-20,gaso,gt,69.71,69.71,69.71,69.71,-2.7593999999999994,-2.7593999999999994,-2.7593999999999994,,,,,,,,,,-3.0,0,
2024-02-20,jax,fsu,80.91,80.91,80.91,80.91,-4.3274,-4.3274,-4.3274,,,,,,,,,,-3.0,0,
2024-02-21,gcu,osu,67.75,67.75,67.75,67.75,-2.4850000000000003,-2.4850000000000003,-2.4850000000000003,,,,,,,,,,7.0,1,
2024-02-21,asu,ksu,30.71,30.71,30.71,30.71,2.7005999999999992,2.7005999999999992,2.7005999999999992,,,,,,,,,,3.0,1,
2024-02-21,ttu,orst,26.89,26.89,26.89,26.89,3.2354000000000003,3.2354000000000003,3.2354000000000003,,,,,,,,,,-6.0,0,
2024-02-21,jmu,vt,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,1.0,1,
2024-02-21,lou,xav,51.3,51.3,51.3,51.3,-0.1819999999999996,-0.1819999999999996,-0.1819999999999996,,,,,,,,,,-8.0,0,
2024-02-21,mia,ucf,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-1.0,0,
2024-02-21,msst,apsu,23.75,23.75,23.75,23.75,3.6750000000000003,3.6750000000000003,3.6750000000000003,,,,,,,,,,-3.0,0,
2024-02-21,van,eku,56.22,56.22,56.22,56.22,-0.8707999999999999,-0.8707999999999999,-0.8707999999999999,,,,,,,,,,2.0,1,
2024-02-21,fla,unf,91.16,91.16,91.16,91.16,-5.7624,-5.7624,-5.7624,,,,,,,,,,9.0,1,
2024-02-22,cal,byu,92.52,92.52,92.52,92.52,-5.9528,-5.9528,-5.9528,,,,,,,,,,8.0,1,
2024-02-23,gcu,neb,82.13,82.13,82.13,82.13,-4.4982,-4.4982,-4.4982,,,,,,,,,,-5.0,0,
2024-02-23,asu,osu,89.61,89.61,89.61,89.61,-5.545400000000001,-5.545400000000001,-5.545400000000001,,,,,,,,,,-7.0,0,
2024-02-23,csub,miz,27.09,27.09,27.09,27.09,3.2074,3.2074,3.2074,,,,,,,,,,-3.0,0,
2024-02-23,inst,msu,31.57,31.57,31.57,31.57,2.5802000000000014,2.5802000000000014,2.5802000000000014,,,,,,,,,,1.0,1,
2024-02-23,lsu,stbk,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,-3.0,0,
2024-02-23,pur,gmu,99.56,99.56,99.56,99.56,-6.938400000000001,-6.938400000000001,-6.938400000000001,,,,,,,,,,3.0,1,
2024-02-23,pitt,wash,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,1.0,1,
2024-02-23,uk,wsu,93.87,93.87,93.87,93.87,-6.141800000000001,-6.141800000000001,-6.141800000000001,,,,,,,,,,-2.0,0,
2024-02-23,uga,nku,99.32,99.32,99.32,99.32,-6.9048,-6.9048,-6.9048,,,,,,,,,,10.0,1,
2024-02-23,wake,day,43.04,43.04,43.04,43.04,0.9744000000000003,0.9744000000000003,0.9744000000000003,,,,,,,,,,12.0,1,
2024-02-23,ccu,ill,87.25,87.25,87.25,87.25,-5.215000000000001,-5.215000000000001,-5.215000000000001,,,,,,,,,,8.0,1,
2024-02-23,clt,wvu,30.31,30.31,30.31,30.31,2.7566,2.7566,2.7566,,,,,,,,,,-4.0,0,
2024-02-23,okst,mich,50.0,50.0,50.0,50.0,0.0,0.0,0.0,,,,,,,,,,6.0,1,
