nhl_game_id,season,team,is_home,xgf,xga,shots_for,shots_against,gf,ga
2022020777,2022,CHI,0,4.381,3.8224,43,52,5,1
2022020778,2022,MIN,1,3.7922,1.9177,40,38,3,2
2022020778,2022,PHI,0,1.9177,3.7922,38,40,2,3
2022020779,2022,ARI,1,3.2098,1.4595,35,45,5,0
2022020779,2022,STL,0,1.4595,3.2098,45,35,0,5
2022020780,2022,DET,0,1.2185,3.7862,35,46,0,2
2022020780,2022,NYI,1,3.7862,1.2185,46,35,2,0
2022020781,2022,FLA,1,6.228,3.825,61,39,3,4
2022020781,2022,LAK,0,3.825,6.228,39,61,4,3
2022020782,2022,OTT,0,3.0704,4.1081,49,49,6,2
2022020782,2022,TOR,1,4.1081,3.0704,49,49,2,6
2022020783,2022,CAR,1,3.3384,2.9312,54,38,5,4
2022020783,2022,SJS,0,2.9312,3.3384,38,54,4,5
2022020784,2022,NYR,1,3.12,2.0999,56,47,4,1
2022020784,2022,VGK,0,2.0999,3.12,47,56,1,4
2022020785,2022,DAL,1,3.0105,1.3238,45,35,2,3
2022020785,2022,NJD,0,1.3238,3.0105,35,45,3,2
2022020786,2022,CGY,0,4.3091,2.8362,50,46,5,2
2022020786,2022,SEA,1,2.8362,4.3091,46,50,2,5
2022020787,2022,CBJ,0,2.1585,3.138,36,46,2,5
2022020787,2022,VAN,1,3.138,2.1585,46,36,5,2
2022020788,2022,COL,1,3.5354,3.9723,44,37,4,2
2022020788,2022,STL,0,3.9723,3.5354,37,44,2,4
2022020789,2022,BOS,0,2.6908,3.2854,53,54,3,4
2022020789,2022,FLA,1,3.2854,2.6908,54,53,4,3
2022020790,2022,LAK,0,2.6406,2.8564,39,36,2,5
2022020790,2022,TBL,1,2.8564,2.6406,36,39,5,2
2022020791,2022,MTL,0,3.3531,5.0569,39,56,0,5
2022020791,2022,OTT,1,5.0569,3.3531,56,39,5,0
2022020792,2022,PHI,0,3.3522,3.9579,47,59,4,0
2022020792,2022,WPG,1,3.9579,3.3522,59,47,0,4
2022020793,2022,PIT,1,5.2009,5.8781,55,44,4,6
2022020793,2022,SJS,0,5.8781,5.2009,44,55,6,4
2022020794,2022,NYI,1,2.0935,2.4549,47,53,2,1
2022020794,2022,VGK,0,2.4549,2.0935,53,47,1,2
2022020795,2022,BUF,0,1.8255,3.4493,39,47,2,2
2022020795,2022,MIN,1,3.4493,1.8255,47,39,2,2
2022020796,2022,ANA,1,4.1657,3.0241,57,49,2,1
2022020796,2022,ARI,0,3.0241,4.1657,49,57,1,2
2022020797,2022,CHI,0,2.8018,4.7114,35,52,3,7
2022020797,2022,EDM,1,4.7114,2.8018,52,35,7,3
2022020798,2022,CBJ,0,2.2833,3.6713,37,49,1,3
2022020798,2022,SEA,1,3.6713,2.2833,49,37,3,1
2022020799,2022,BOS,0,1.4195,5.2547,32,47,1,4
2022020799,2022,CAR,1,5.2547,1.4195,47,32,4,1
2022020800,2022,TOR,1,3.7033,2.6351,39,35,5,1
2022020800,2022,WSH,0,2.6351,3.7033,35,39,1,5
2022020801,2022,STL,0,2.1796,4.1782,33,53,2,4
2022020801,2022,WPG,1,4.1782,2.1796,53,33,4,2
2022020802,2022,CAR,1,3.6029,1.8975,52,29,5,4
2022020802,2022,LAK,0,1.8975,3.6029,29,52,4,5
2022020803,2022,MTL,1,4.2471,3.4954,44,37,4,5
2022020803,2022,OTT,0,3.4954,4.2471,37,44,5,4
2022020804,2022,CBJ,1,2.8231,3.3158,44,42,3,4
2022020804,2022,WSH,0,3.3158,2.8231,42,44,4,3
2022020805,2022,BUF,1,2.3574,3.8941,42,41,1,5
2022020805,2022,CAR,0,3.8941,2.3574,41,42,5,1
2022020806,2022,BOS,0,2.0076,3.1661,39,50,5,2
2022020806,2022,TOR,1,3.1661,2.0076,50,39,2,5
2022020807,2022,NYI,0,3.3839,2.0955,41,38,2,1
2022020807,2022,PHI,1,2.0955,3.3839,38,41,1,2
2022020808,2022,FLA,1,4.3446,3.6583,61,47,7,1
2022020808,2022,TBL,0,3.6583,4.3446,47,61,1,7
2022020809,2022,CGY,0,1.9275,3.8637,46,48,4,5
2022020809,2022,NYR,1,3.8637,1.9275,48,46,5,4
2022020810,2022,NJD,1,2.9085,2.5144,43,40,5,4
2022020810,2022,VAN,0,2.5144,2.9085,40,43,4,5
2022020811,2022,ANA,0,2.4527,5.2409,44,64,2,2
2022020811,2022,DAL,1,5.2409,2.4527,64,44,2,2
2022020812,2022,ARI,1,4.585,3.1643,55,50,3,2
2022020812,2022,MIN,0,3.1643,4.585,50,55,2,3
2022020813,2022,COL,0,3.277,3.4608,56,55,1,2
2022020813,2022,PIT,1,3.4608,3.277,55,56,2,1
2022020814,2022,SJS,0,3.5608,4.1101,33,54,4,3
2022020814,2022,TBL,1,4.1101,3.5608,54,33,3,4
2022020815,2022,DET,1,2.9305,3.71,42,38,2,5
2022020815,2022,EDM,0,3.71,2.9305,38,42,5,2
2022020816,2022,NYI,1,3.4366,1.8344,39,46,4,0
2022020816,2022,SEA,0,1.8344,3.4366,46,39,0,4
2022020817,2022,NSH,1,1.9525,4.5499,37,42,1,5
2022020817,2022,VGK,0,4.5499,1.9525,42,37,5,1
2022020818,2022,ANA,0,2.051,2.5831,31,45,3,2
2022020818,2022,CHI,1,2.5831,2.051,45,31,2,3
2022020819,2022,NYR,1,2.5199,1.4831,33,32,4,3
2022020819,2022,VAN,0,1.4831,2.5199,32,33,3,4
2022020820,2022,DAL,1,4.7268,3.2241,46,54,4,1
2022020820,2022,MIN,0,3.2241,4.7268,54,46,1,4
2022020821,2022,COL,0,2.6313,4.2925,43,46,0,5
2022020821,2022,TBL,1,4.2925,2.6313,46,43,5,0
2022020822,2022,EDM,0,3.1689,2.9051,46,42,1,1
2022020822,2022,PHI,1,2.9051,3.1689,42,46,1,1
2022020823,2022,FLA,1,4.3912,3.4588,56,47,4,1
2022020823,2022,SJS,0,3.4588,4.3912,47,56,1,4
2022020824,2022,NJD,1,2.29,2.2863,38,44,3,1
2022020824,2022,SEA,0,2.2863,2.29,44,38,1,3
2022020825,2022,CGY,0,1.525,2.1934,55,28,1,2
2022020825,2022,DET,1,2.1934,1.525,28,55,2,1
2022020826,2022,NYI,1,3.4064,4.2348,40,47,5,6
2022020826,2022,VAN,0,4.2348,3.4064,47,40,6,5
2022020827,2022,MIN,1,2.4709,2.0166,42,35,1,4
2022020827,2022,VGK,0,2.0166,2.4709,35,42,4,1
2022020828,2022,NYR,1,4.0574,3.7519,42,48,6,3
2022020828,2022,SEA,0,3.7519,4.0574,48,42,3,6
2022020829,2022,CBJ,1,2.1001,3.4685,42,52,0,3
2022020829,2022,TOR,0,3.4685,2.1001,52,42,3,0
2022020830,2022,ARI,0,1.7237,2.9273,42,56,3,4
2022020830,2022,CHI,1,2.9273,1.7237,56,42,4,3
2022020831,2022,ANA,1,2.6489,4.0202,36,75,3,6
2022020831,2022,PIT,0,4.0202,2.6489,75,36,6,3
2022020832,2022,DET,1,1.7629,1.9159,32,46,5,2
2022020832,2022,VAN,0,1.9159,1.7629,46,32,2,5
2022020833,2022,BUF,1,3.2798,3.6587,31,55,2,7
2022020833,2022,CGY,0,3.6587,3.2798,55,31,7,2
2022020834,2022,EDM,0,3.0622,2.8933,47,42,5,3
2022020834,2022,OTT,1,2.8933,3.0622,42,47,3,5
2022020835,2022,MTL,1,3.0963,3.1883,42,40,4,3
2022020835,2022,NYI,0,3.1883,3.0963,40,42,3,4
2022020836,2022,NSH,0,2.2432,1.9523,38,33,2,1
2022020836,2022,PHI,1,1.9523,2.2432,33,38,1,2
2022020837,2022,DAL,1,3.2211,3.2393,53,46,1,3
2022020837,2022,TBL,0,3.2393,3.2211,46,53,3,1
2022020838,2022,BOS,1,4.1848,4.781,41,36,1,2
2022020838,2022,WSH,0,4.781,4.1848,36,41,2,1
2022020839,2022,COL,0,4.4499,4.3337,56,54,5,3
2022020839,2022,FLA,1,4.3337,4.4499,54,56,3,5
2022020840,2022,CBJ,0,2.3287,3.338,53,43,4,3
2022020840,2022,TOR,1,3.338,2.3287,43,53,3,4
2022020841,2022,CAR,1,3.676,3.2758,49,32,2,6
2022020841,2022,NYR,0,3.2758,3.676,32,49,6,2
2022020842,2022,ARI,0,3.6929,3.6297,38,54,5,6
2022020842,2022,STL,1,3.6297,3.6929,54,38,6,5
2022020843,2022,MIN,1,2.6448,2.4143,40,39,2,2
2022020843,2022,NJD,0,2.4143,2.6448,39,40,2,2
2022020844,2022,CHI,0,3.0921,5.8922,46,41,1,4
2022020844,2022,WPG,1,5.8922,3.0921,41,46,4,1
2022020845,2022,LAK,1,4.3178,1.965,43,46,6,0
2022020845,2022,PIT,0,1.965,4.3178,46,43,0,6
2022020846,2022,EDM,0,5.0997,2.6309,40,33,2,6
2022020846,2022,MTL,1,2.6309,5.0997,33,40,6,2
2022020847,2022,SJS,0,6.8532,2.5152,52,34,4,1
2022020847,2022,WSH,1,2.5152,6.8532,34,52,1,4
2022020848,2022,PHI,1,2.2441,2.7557,28,35,3,4
2022020848,2022,SEA,0,2.7557,2.2441,35,28,4,3
2022020849,2022,ANA,0,1.6044,3.4348,38,53,2,7
2022020849,2022,VGK,1,3.4348,1.6044,53,38,7,2
2022020850,2022,CGY,0,4.6039,3.1246,57,35,3,4
2022020850,2022,OTT,1,3.1246,4.6039,35,57,4,3
2022020851,2022,ARI,0,4.5934,3.8422,29,48,4,2
2022020851,2022,NSH,1,3.8422,4.5934,48,29,2,4
2022020852,2022,FLA,0,1.7439,2.9201,50,44,1,1
2022020852,2022,MIN,1,2.9201,1.7439,44,50,1,1
2022020853,2022,DET,0,3.1122,2.8115,30,45,6,1
2022020853,2022,VAN,1,2.8115,3.1122,45,30,1,6
2022020854,2022,BUF,0,3.6269,2.509,41,41,2,5
2022020854,2022,LAK,1,2.509,3.6269,41,41,5,2
2022020855,2022,CAR,0,3.3025,3.7461,48,48,3,2
2022020855,2022,WSH,1,3.7461,3.3025,48,48,2,3
2022020856,2022,CHI,0,1.3112,3.1958,32,39,0,4
2022020856,2022,MTL,1,3.1958,1.3112,39,32,4,0
2022020857,2022,CBJ,1,2.4626,2.7355,43,52,2,3
2022020857,2022,NJD,0,2.7355,2.4626,52,43,3,2
2022020858,2022,NYI,1,4.2794,3.3761,68,44,2,2
2022020858,2022,OTT,0,3.3761,4.2794,44,68,2,2
2022020859,2022,FLA,0,3.1986,3.3884,49,45,2,6
2022020859,2022,STL,1,3.3884,3.1986,45,49,6,2
2022020860,2022,SEA,0,2.6347,3.941,42,55,2,2
2022020860,2022,WPG,1,3.941,2.6347,55,42,2,2
2022020861,2022,BOS,0,2.3274,2.1431,46,44,3,2
2022020861,2022,DAL,1,2.1431,2.3274,44,46,2,3
2022020862,2022,COL,1,3.7658,2.9107,52,55,3,3
2022020862,2022,TBL,0,2.9107,3.7658,55,52,3,3
2022020863,2022,PIT,0,4.5129,3.5996,40,45,3,1
2022020863,2022,SJS,1,3.5996,4.5129,45,40,1,3
2022020864,2022,CHI,0,1.8111,4.8041,34,56,2,5
2022020864,2022,TOR,1,4.8041,1.8111,56,34,5,2
2022020865,2022,ARI,1,2.7794,4.4966,39,67,0,0
2022020865,2022,TBL,0,4.4966,2.7794,67,39,0,0
2022020866,2022,COL,0,2.1355,3.5186,25,63,3,2
2022020866,2022,MIN,1,3.5186,2.1355,63,25,2,3
2022020867,2022,DET,0,2.3426,4.5931,28,65,4,4
2022020867,2022,EDM,1,4.5931,2.3426,65,28,4,4
2022020868,2022,ANA,1,2.7888,4.8638,33,54,3,7
2022020868,2022,BUF,0,4.8638,2.7888,54,33,7,3
2022020869,2022,NYR,0,3.243,2.5586,35,37,6,4
2022020869,2022,VAN,1,2.5586,3.243,37,35,4,6
2022020870,2022,FLA,0,6.7202,3.7158,49,42,6,3
2022020870,2022,WSH,1,3.7158,6.7202,42,49,3,6
2022020871,2022,CAR,1,4.1351,2.4128,62,30,6,2
2022020871,2022,MTL,0,2.4128,4.1351,30,62,2,6
2022020872,2022,CBJ,1,3.8971,3.7112,35,59,3,1
2022020872,2022,WPG,0,3.7112,3.8971,59,35,1,3
2022020873,2022,BOS,0,3.8556,2.5317,43,42,5,0
2022020873,2022,NSH,1,2.5317,3.8556,42,43,0,5
2022020874,2022,NJD,0,4.579,4.1236,47,47,2,4
2022020874,2022,STL,1,4.1236,4.579,47,47,4,2
2022020875,2022,CGY,1,3.966,3.059,57,31,2,5
2022020875,2022,DET,0,3.059,3.966,31,57,5,2
2022020876,2022,PHI,0,1.8258,2.4671,32,42,2,6
2022020876,2022,SEA,1,2.4671,1.8258,42,32,6,2
2022020877,2022,SJS,0,1.7292,5.1159,36,58,1,2
2022020877,2022,VGK,1,5.1159,1.7292,58,36,2,1
2022020878,2022,CHI,0,2.6929,2.8719,42,40,4,3
2022020878,2022,OTT,1,2.8719,2.6929,40,42,3,4
2022020879,2022,NYI,1,2.485,5.105,33,63,5,4
2022020879,2022,PIT,0,5.105,2.485,63,33,4,5
2022020880,2022,DAL,0,2.0159,2.5491,46,42,1,1
2022020880,2022,MIN,1,2.5491,2.0159,42,46,1,1
2022020881,2022,EDM,1,4.5894,3.5957,40,52,4,4
2022020881,2022,NYR,0,3.5957,4.5894,52,40,4,4
2022020882,2022,ANA,1,2.7363,5.2199,44,62,3,6
2022020882,2022,LAK,0,5.2199,2.7363,62,44,6,3
2022020883,2022,COL,0,3.7533,1.4249,46,30,4,1
2022020883,2022,STL,1,1.4249,3.7533,30,46,1,4
2022020884,2022,FLA,0,3.0356,4.1638,47,41,3,7
2022020884,2022,NSH,1,4.1638,3.0356,41,47,7,3
2022020885,2022,BOS,1,3.2824,2.6826,42,41,6,2
2022020885,2022,NYI,0,2.6826,3.2824,41,42,2,6
2022020886,2022,NJD,0,5.4052,2.2127,54,41,5,2
2022020886,2022,PIT,1,2.2127,5.4052,41,54,2,5
2022020887,2022,CBJ,0,3.2281,2.3511,56,47,4,1
2022020887,2022,DAL,1,2.3511,3.2281,47,56,1,4
2022020888,2022,MTL,0,2.5672,5.2062,40,50,1,5
2022020888,2022,TOR,1,5.2062,2.5672,50,40,5,1
2022020889,2022,CAR,1,4.0207,1.2169,56,33,4,1
2022020889,2022,WSH,0,1.2169,4.0207,33,56,1,4
2022020890,2022,CGY,1,3.0433,2.8314,49,27,3,2
2022020890,2022,NYR,0,2.8314,3.0433,27,49,2,3
2022020891,2022,PHI,0,3.9405,2.8696,54,29,2,6
2022020891,2022,VAN,1,2.8696,3.9405,29,54,6,2
2022020892,2022,ARI,0,3.7055,4.7988,40,55,5,5
2022020892,2022,LAK,1,4.7988,3.7055,55,40,5,5
2022020893,2022,BUF,0,3.7519,3.2259,40,47,4,2
2022020893,2022,SJS,1,3.2259,3.7519,47,40,2,4
2022020894,2022,DET,0,3.1436,3.9682,44,45,2,4
2022020894,2022,SEA,1,3.9682,3.1436,45,44,4,2
2022020895,2022,TBL,0,2.6995,3.6589,46,34,4,5
2022020895,2022,VGK,1,3.6589,2.6995,34,46,5,4
2022020896,2022,MIN,1,4.5037,1.9245,46,38,4,3
2022020896,2022,NSH,0,1.9245,4.5037,38,46,3,4
2022020897,2022,OTT,1,3.4911,1.922,42,42,7,2
2022020897,2022,STL,0,1.922,3.4911,42,42,2,7
2022020898,2022,COL,1,2.9652,3.4036,47,49,6,5
2022020898,2022,EDM,0,3.4036,2.9652,49,47,5,6
2022020899,2022,CHI,1,3.4516,4.3713,35,48,5,3
2022020899,2022,TOR,0,4.3713,3.4516,48,35,3,5
2022020900,2022,NJD,1,3.3884,2.9719,37,39,4,2
2022020900,2022,WPG,0,2.9719,3.3884,39,37,2,4
2022020901,2022,ARI,1,2.8527,3.945,36,60,3,2
2022020901,2022,CBJ,0,3.945,2.8527,60,36,2,3
2022020902,2022,ANA,0,3.403,5.1311,35,70,3,4
2022020902,2022,FLA,1,5.1311,3.403,70,35,4,3
2022020903,2022,BOS,1,3.3754,2.5171,44,34,3,1
2022020903,2022,OTT,0,2.5171,3.3754,34,44,1,3
2022020904,2022,CGY,1,4.3245,1.9283,53,29,3,4
2022020904,2022,PHI,0,1.9283,4.3245,29,53,4,3
2022020905,2022,SEA,0,2.3427,3.3101,40,36,0,4
2022020905,2022,SJS,1,3.3101,2.3427,36,40,4,0
2022020906,2022,NYI,0,4.5641,5.1373,43,61,4,2
2022020906,2022,PIT,1,5.1373,4.5641,61,43,2,4
2022020907,2022,NYR,1,4.4605,2.3871,64,27,1,4
2022020907,2022,WPG,0,2.3871,4.4605,27,64,4,1
2022020908,2022,ANA,0,2.44,5.0038,33,67,1,6
2022020908,2022,TBL,1,5.0038,2.44,67,33,6,1
2022020909,2022,DET,0,3.0463,2.9332,44,48,3,1
2022020909,2022,WSH,1,2.9332,3.0463,48,44,1,3
2022020910,2022,MTL,0,2.4603,4.9389,27,53,5,2
2022020910,2022,NJD,1,4.9389,2.4603,53,27,2,5
2022020911,2022,CAR,1,5.3387,2.1214,55,47,4,1
2022020911,2022,STL,0,2.1214,5.3387,47,55,1,4
2022020912,2022,BUF,1,2.3633,3.2534,38,34,3,6
2022020912,2022,TOR,0,3.2534,2.3633,34,38,6,3
2022020913,2022,LAK,0,3.9059,1.6782,51,29,1,2
2022020913,2022,MIN,1,1.6782,3.9059,29,51,2,1
2022020914,2022,NSH,1,5.156,5.6746,40,50,4,4
2022020914,2022,VAN,0,5.6746,5.156,50,40,4,4
2022020915,2022,CHI,1,3.4957,2.9059,51,44,2,2
2022020915,2022,VGK,0,2.9059,3.4957,44,51,2,2
2022020916,2022,EDM,1,4.3264,1.7231,38,35,4,2
2022020916,2022,PHI,0,1.7231,4.3264,35,38,2,4
2022020917,2022,NYI,1,1.9631,2.5853,29,41,2,1
2022020917,2022,WPG,0,2.5853,1.9631,41,29,1,2
2022020918,2022,CHI,0,1.7171,3.0433,37,50,4,3
2022020918,2022,DAL,1,3.0433,1.7171,50,37,3,4
2022020919,2022,ARI,1,2.3329,5.8189,30,67,3,6
2022020919,2022,CGY,0,5.8189,2.3329,67,30,6,3
2022020920,2022,ANA,0,2.6209,3.9727,31,59,4,2
2022020920,2022,WSH,1,3.9727,2.6209,59,31,2,4
2022020921,2022,BUF,0,2.9324,5.0396,36,59,6,5
2022020921,2022,TBL,1,5.0396,2.9324,59,36,5,6
2022020922,2022,EDM,0,4.4726,2.1337,53,37,6,2
2022020922,2022,PIT,1,2.1337,4.4726,37,53,2,6
2022020923,2022,LAK,0,2.1134,4.1936,32,47,3,4
2022020923,2022,NJD,1,4.1936,2.1134,47,32,4,3
2022020924,2022,CBJ,1,3.5676,3.1075,45,44,0,2
2022020924,2022,MIN,0,3.1075,3.5676,44,45,2,0
2022020925,2022,DET,1,2.4973,3.065,35,45,4,1
2022020925,2022,NYR,0,3.065,2.4973,45,35,1,4
2022020926,2022,STL,1,1.9096,3.2964,29,55,2,3
2022020926,2022,VAN,0,3.2964,1.9096,55,29,3,2
2022020927,2022,BOS,0,4.4357,3.9648,51,55,6,5
2022020927,2022,SEA,1,3.9648,4.4357,55,51,5,6
2022020928,2022,CGY,0,2.4947,2.4533,42,39,3,4
2022020928,2022,VGK,1,2.4533,2.4947,39,42,4,3
2022020929,2022,NSH,0,4.0317,2.8684,39,42,6,2
2022020929,2022,SJS,1,2.8684,4.0317,42,39,2,6
2022020930,2022,BUF,0,6.3288,6.555,46,75,3,1
2022020930,2022,FLA,1,6.555,6.3288,75,46,1,3
2022020931,2022,MIN,0,2.1339,1.9772,39,37,1,2
2022020931,2022,TOR,1,1.9772,2.1339,37,39,2,1
2022020932,2022,MTL,0,2.3477,1.4637,43,32,5,2
2022020932,2022,PHI,1,1.4637,2.3477,32,43,2,5
2022020933,2022,CAR,1,3.5897,1.8676,50,52,4,0
2022020933,2022,OTT,0,1.8676,3.5897,52,50,0,4
2022020934,2022,LAK,0,1.3901,1.9018,35,31,3,2
2022020934,2022,NYI,1,1.9018,1.3901,31,35,2,3
2022020935,2022,COL,0,2.786,2.7125,45,42,5,1
2022020935,2022,WPG,1,2.7125,2.786,42,45,1,5
2022020936,2022,CBJ,1,3.5168,5.0564,40,63,6,5
2022020936,2022,EDM,0,5.0564,3.5168,63,40,5,6
2022020937,2022,NYR,0,4.3201,3.7408,45,42,3,6
2022020937,2022,WSH,1,3.7408,4.3201,42,45,6,3
2022020938,2022,ANA,0,1.6338,5.2296,24,70,3,2
2022020938,2022,CAR,1,5.2296,1.6338,70,24,2,3
2022020939,2022,BOS,0,2.3377,2.4553,45,39,3,1
2022020939,2022,VAN,1,2.4553,2.3377,39,45,1,3
2022020940,2022,MTL,1,2.696,2.9444,40,39,2,5
2022020940,2022,OTT,0,2.9444,2.696,39,40,5,2
2022020941,2022,NJD,1,3.5091,1.8748,52,40,7,0
2022020941,2022,PHI,0,1.8748,3.5091,40,52,0,7
2022020942,2022,DET,1,3.5433,2.156,55,27,0,3
2022020942,2022,TBL,0,2.156,3.5433,27,55,3,0
2022020943,2022,PIT,0,4.31,2.1843,70,37,3,2
2022020943,2022,STL,1,2.1843,4.31,37,70,2,3
2022020944,2022,CGY,0,4.3784,2.9022,44,30,1,4
2022020944,2022,COL,1,2.9022,4.3784,30,44,4,1
2022020945,2022,DAL,0,4.6029,4.2036,54,57,2,2
2022020945,2022,VGK,1,4.2036,4.6029,57,54,2,2
2022020946,2022,CHI,0,2.8214,4.8139,49,62,3,3
2022020946,2022,SJS,1,4.8139,2.8214,62,49,3,3
2022020947,2022,BUF,1,4.6419,3.1454,47,43,7,4
2022020947,2022,WSH,0,3.1454,4.6419,43,47,4,7
2022020948,2022,CBJ,0,1.912,4.3955,33,61,2,3
2022020948,2022,MIN,1,4.3955,1.912,61,33,3,2
2022020949,2022,NYI,0,2.2919,2.1753,34,44,4,0
2022020949,2022,WPG,1,2.1753,2.2919,44,34,0,4
2022020950,2022,LAK,0,3.209,2.6573,47,38,2,5
2022020950,2022,NYR,1,2.6573,3.209,38,47,5,2
2022020951,2022,PIT,1,3.3157,3.4513,43,45,7,3
2022020951,2022,TBL,0,3.4513,3.3157,45,43,3,7
2022020952,2022,ARI,1,2.9023,3.0511,42,40,2,6
2022020952,2022,NSH,0,3.0511,2.9023,40,42,6,2
2022020953,2022,SEA,1,3.2043,2.66,43,44,1,5
2022020953,2022,TOR,0,2.66,3.2043,44,43,5,1
2022020954,2022,BOS,0,2.8122,3.0729,37,36,3,2
2022020954,2022,EDM,1,3.0729,2.8122,36,37,2,3
2022020955,2022,DAL,1,5.15,2.0678,58,33,4,5
2022020955,2022,VAN,0,2.0678,5.15,33,58,5,4
2022020956,2022,COL,1,2.9101,1.8726,45,39,3,0
2022020956,2022,VGK,0,1.8726,2.9101,39,45,0,3
2022020957,2022,ANA,1,2.6281,3.7076,45,40,4,2
2022020957,2022,CHI,0,3.7076,2.6281,40,45,2,4
2022020958,2022,BUF,1,3.8009,3.944,58,49,3,5
2022020958,2022,CBJ,0,3.944,3.8009,49,58,5,3
2022020959,2022,DET,0,1.4011,3.3568,27,39,1,5
2022020959,2022,OTT,1,3.3568,1.4011,39,27,5,1
2022020960,2022,FLA,0,4.3379,4.9266,59,49,4,1
2022020960,2022,TBL,1,4.9266,4.3379,49,59,1,4
2022020961,2022,LAK,0,5.4328,3.2569,50,43,5,5
2022020961,2022,WPG,1,3.2569,5.4328,43,50,5,5
2022020962,2022,MIN,1,2.7194,3.6045,40,50,1,1
2022020962,2022,NYI,0,3.6045,2.7194,50,40,1,1
2022020963,2022,NSH,1,3.2435,3.7023,36,51,1,3
2022020963,2022,PIT,0,3.7023,3.2435,51,36,3,1
2022020964,2022,SEA,0,2.8586,1.7212,37,39,5,3
2022020964,2022,STL,1,1.7212,2.8586,39,37,3,5
2022020965,2022,BOS,0,3.3767,5.9007,27,70,4,3
2022020965,2022,CGY,1,5.9007,3.3767,70,27,3,4
2022020966,2022,ARI,1,2.7858,1.7404,36,38,4,1
2022020966,2022,CHI,0,1.7404,2.7858,38,36,1,4
2022020967,2022,MTL,0,3.0574,3.5963,41,52,3,1
2022020967,2022,SJS,1,3.5963,3.0574,52,41,1,3
2022020968,2022,NYR,0,2.65,2.4954,35,40,3,2
2022020968,2022,PHI,1,2.4954,2.65,40,35,2,3
2022020969,2022,EDM,1,3.118,1.606,42,37,5,2
2022020969,2022,TOR,0,1.606,3.118,37,42,2,5
2022020970,2022,ARI,0,2.2184,5.5511,29,56,2,4
2022020970,2022,DAL,1,5.5511,2.2184,56,29,4,2
2022020971,2022,COL,1,1.8907,4.5787,40,40,5,7
2022020971,2022,NJD,0,4.5787,1.8907,40,40,7,5
2022020972,2022,CAR,0,2.325,3.2505,44,31,2,3
2022020972,2022,VGK,1,3.2505,2.325,31,44,3,2
2022020973,2022,ANA,1,1.8711,2.7157,39,48,2,3
2022020973,2022,WSH,0,2.7157,1.8711,48,39,3,2
2022020974,2022,BOS,1,6.4006,1.9277,51,39,7,1
2022020974,2022,BUF,0,1.9277,6.4006,39,51,1,7
2022020975,2022,FLA,1,3.6683,2.9484,54,31,1,2
2022020975,2022,NSH,0,2.9484,3.6683,31,54,2,1
2022020976,2022,NYR,1,3.7926,4.3506,47,45,3,5
2022020976,2022,OTT,0,4.3506,3.7926,45,47,5,3
2022020977,2022,PIT,0,1.8894,2.7809,41,43,5,4
2022020977,2022,TBL,1,2.7809,1.8894,43,41,4,5
2022020978,2022,DET,1,2.0238,2.8719,35,50,4,5
2022020978,2022,SEA,0,2.8719,2.0238,50,35,5,4
2022020979,2022,CHI,1,2.6835,6.4378,32,53,2,5
2022020979,2022,DAL,0,6.4378,2.6835,53,32,5,2
2022020980,2022,CGY,1,3.3349,2.7441,38,45,1,2
2022020980,2022,TOR,0,2.7441,3.3349,45,38,2,1
2022020981,2022,MIN,0,4.0074,2.9654,51,32,2,1
2022020981,2022,VAN,1,2.9654,4.0074,32,51,1,2
2022020982,2022,LAK,1,3.8492,2.589,50,30,3,2
2022020982,2022,MTL,0,2.589,3.8492,30,50,2,3
2022020983,2022,SJS,1,2.8385,4.0632,38,30,3,6
2022020983,2022,STL,0,4.0632,2.8385,30,38,6,3
2022020984,2022,CBJ,1,2.8062,4.665,42,55,2,4
2022020984,2022,SEA,0,4.665,2.8062,55,42,4,2
2022020985,2022,EDM,1,4.3102,2.6116,50,35,6,3
2022020985,2022,WPG,0,2.6116,4.3102,35,50,3,6
2022020986,2022,ARI,1,2.074,5.1278,27,63,1,6
2022020986,2022,CAR,0,5.1278,2.074,63,27,6,1
2022020987,2022,ANA,1,2.6469,2.3384,43,40,3,2
2022020987,2022,MTL,0,2.3384,2.6469,40,43,2,3
2022020988,2022,NJD,0,7.0625,2.8766,67,41,3,3
2022020988,2022,VGK,1,2.8766,7.0625,41,67,3,3
2022020989,2022,DET,0,1.2885,2.6879,29,53,1,4
2022020989,2022,NYI,1,2.6879,1.2885,53,29,4,1
2022020990,2022,BUF,1,2.9876,2.8566,40,51,0,4
2022020990,2022,PHI,0,2.8566,2.9876,51,40,4,0
2022020991,2022,BOS,1,2.639,1.8556,40,35,4,2
2022020991,2022,NYR,0,1.8556,2.639,35,40,2,4
2022020992,2022,FLA,1,5.0045,2.6051,54,41,4,1
2022020992,2022,PIT,0,2.6051,5.0045,41,54,1,4
2022020993,2022,SJS,1,4.2658,3.2334,52,40,3,8
2022020993,2022,WSH,0,3.2334,4.2658,40,52,8,3
2022020994,2022,CBJ,0,1.9146,3.6637,26,55,2,5
2022020994,2022,OTT,1,3.6637,1.9146,55,26,5,2
2022020995,2022,EDM,0,4.2384,3.7133,42,53,5,7
2022020995,2022,WPG,1,3.7133,4.2384,53,42,7,5
2022020996,2022,TOR,0,2.8454,3.3483,48,33,1,4
2022020996,2022,VAN,1,3.3483,2.8454,33,48,4,1
