nhl_game_id,season,goalie_id,goalie_name,team,xga,ga,gsax
2016020779,2016,0,,STL,0.7371,1,-0.2629
2016020780,2016,8475852,Petr Mrazek,DET,2.4198,0,2.4198
2016020780,2016,8471469,Pekka Rinne,NSH,1.3478,1,0.3478
2016020781,2016,8470645,Corey Crawford,CHI,2.8157,3,-0.1843
2016020781,2016,8470140,Kari Lehtonen,DAL,3.1879,4,-0.8121
2016020781,2016,0,,DAL,0.869,1,-0.131
2016020782,2016,8471227,Devan Dubnyk,MIN,1.9728,3,-1.0272
2016020782,2016,8468011,Ryan Miller,VAN,3.0469,6,-2.9531
2016020783,2016,8469608,Mike Smith,ARI,3.9465,2,1.9465
2016020783,2016,8474889,Martin Jones,S.J,3.4753,2,1.4753
2016020784,2016,8469514,Peter Budaj,L.A,1.2108,4,-2.7892
2016020784,2016,8473553,Jeff Zatkoff,L.A,0.3084,1,-0.6916
2016020784,2016,8475831,Philipp Grubauer,WSH,3.0862,0,3.0862
2016020785,2016,8475660,Cam Talbot,EDM,2.8108,0,2.8108
2016020785,2016,8471219,Al Montoya,MTL,1.7785,0,1.7785
2016020786,2016,8470880,Brian Elliott,CGY,3.0209,4,-0.9791
2016020786,2016,8468685,Henrik Lundqvist,NYR,2.8996,3,-0.1004
2016020787,2016,8475215,Robin Lehner,BUF,4.1493,2,2.1493
2016020787,2016,8471239,Cory Schneider,N.J,1.5279,1,0.5279
2016020788,2016,8471306,Thomas Greiss,NYI,2.0701,5,-2.9299
2016020788,2016,8475883,Frederik Andersen,TOR,3.4908,6,-2.5092
2016020789,2016,8473607,Michal Neuvirth,PHI,1.54,2,-0.46
2016020789,2016,8475622,Carter Hutton,STL,2.4781,0,2.4781
2016020790,2016,8475195,Anders Nilsson,BUF,4.6521,4,0.6521
2016020790,2016,8474889,Martin Jones,S.J,2.967,5,-2.033
2016020791,2016,8476434,John Gibson,ANA,1.2383,3,-1.7617
2016020791,2016,0,,ANA,0.6971,1,-0.3029
2016020791,2016,8468685,Henrik Lundqvist,NYR,1.7508,1,0.7508
2016020792,2016,8473434,Chad Johnson,CGY,2.7244,2,0.7244
2016020792,2016,8476899,Matt Murray,PIT,2.2024,2,0.2024
2016020793,2016,8475663,Eddie Lack,CAR,2.3358,5,-2.6642
2016020793,2016,8474651,Braden Holtby,WSH,2.1186,0,2.1186
2016020794,2016,8474550,Antti Niemi,DAL,3.0833,3,0.0833
2016020794,2016,8470147,Curtis McElhinney,TOR,5.7141,1,4.7141
2016020795,2016,8477202,Andrew Hammond,OTT,3.2919,6,-2.7081
2016020795,2016,8474596,Jake Allen,STL,1.5113,0,1.5113
2016020796,2016,8475683,Sergei Bobrovsky,CBJ,2.606,2,0.606
2016020796,2016,8475852,Petr Mrazek,DET,2.1413,3,-0.8587
2016020797,2016,8469514,Peter Budaj,L.A,2.379,5,-2.621
2016020797,2016,8471750,Ben Bishop,T.B,1.9962,0,1.9962
2016020798,2016,8471469,Pekka Rinne,NSH,2.4708,2,0.4708
2016020798,2016,8474593,Jacob Markstrom,VAN,2.3778,3,-0.6222
2016020798,2016,0,,VAN,1.7694,1,0.7694
2016020799,2016,8471227,Devan Dubnyk,MIN,2.4168,2,0.4168
2016020799,2016,8471715,Ondrej Pavelec,WPG,0.8179,3,-2.1821
2016020799,2016,8476945,Connor Hellebuyck,WPG,0.8408,0,0.8408
2016020799,2016,0,,WPG,0.5524,1,-0.4476
2016020800,2016,8475717,Calvin Pickard,COL,1.0568,0,1.0568
2016020800,2016,8471679,Carey Price,MTL,2.3356,4,-1.6644
2016020801,2016,8470645,Corey Crawford,CHI,3.5603,3,0.5603
2016020801,2016,8475311,Darcy Kuemper,MIN,2.7616,4,-1.2384
2016020802,2016,8471695,Tuukka Rask,BOS,1.7602,3,-1.2398
2016020802,2016,8474889,Martin Jones,S.J,1.0681,3,-1.9319
2016020802,2016,8477180,Aaron Dell,S.J,1.6154,2,-0.3846
2016020802,2016,0,,S.J,0.5803,1,-0.4197
2016020803,2016,8476434,John Gibson,ANA,1.8751,2,-0.1249
2016020803,2016,8473541,Jonathan Bernier,ANA,0.2159,0,0.2159
2016020803,2016,8475215,Robin Lehner,BUF,3.5079,4,-0.4921
2016020803,2016,0,,BUF,0.5944,1,-0.4056
2016020804,2016,8477424,Juuse Saros,NSH,2.3944,4,-1.6056
2016020804,2016,8468685,Henrik Lundqvist,NYR,3.0221,3,0.0221
2016020805,2016,8471306,Thomas Greiss,NYI,3.2811,1,2.2811
2016020805,2016,8473461,Steve Mason,PHI,3.4577,3,0.4577
2016020806,2016,8475852,Petr Mrazek,DET,3.094,5,-1.906
2016020806,2016,0,,DET,0.5269,1,-0.4731
2016020806,2016,8474651,Braden Holtby,WSH,2.3012,3,-0.6988
2016020807,2016,8475683,Sergei Bobrovsky,CBJ,2.4238,3,-0.5762
2016020807,2016,8468011,Ryan Miller,VAN,2.7789,0,2.7789
2016020808,2016,8474596,Jake Allen,STL,2.7838,1,1.7838
2016020808,2016,8475883,Frederik Andersen,TOR,3.0855,2,1.0855
2016020809,2016,8470140,Kari Lehtonen,DAL,2.6107,2,0.6107
2016020809,2016,0,,DAL,0.4133,1,-0.5867
2016020809,2016,8477237,Mike Condon,OTT,1.3489,2,-0.6511
2016020810,2016,8473503,James Reimer,FLA,1.876,3,-1.124
2016020810,2016,8466141,Roberto Luongo,FLA,1.9021,3,-1.0979
2016020810,2016,8469514,Peter Budaj,L.A,2.1219,3,-0.8781
2016020811,2016,8475717,Calvin Pickard,COL,3.1383,3,0.1383
2016020811,2016,0,,COL,1.5072,1,0.5072
2016020811,2016,8476899,Matt Murray,PIT,3.1965,1,2.1965
2016020812,2016,8469608,Mike Smith,ARI,4.2859,5,-0.7141
2016020812,2016,8471679,Carey Price,MTL,2.792,4,-1.208
2016020813,2016,8471227,Devan Dubnyk,MIN,1.6722,1,0.6722
2016020813,2016,8476883,Andrei Vasilevskiy,T.B,3.3107,1,2.3107
2016020814,2016,8470645,Corey Crawford,CHI,3.3079,2,1.3079
2016020814,2016,8476945,Connor Hellebuyck,WPG,2.3149,3,-0.6851
2016020814,2016,0,,WPG,1.0046,2,-0.9954
2016020815,2016,8471418,Anton Khudobin,BOS,3.9306,3,0.9306
2016020815,2016,8468011,Ryan Miller,VAN,2.9355,4,-1.0645
2016020816,2016,8471306,Thomas Greiss,NYI,2.9089,3,-0.0911
2016020816,2016,8467950,Craig Anderson,OTT,1.9391,0,1.9391
2016020817,2016,8473607,Michal Neuvirth,PHI,2.751,1,1.751
2016020817,2016,8477180,Aaron Dell,S.J,4.3169,2,2.3169
2016020818,2016,8466141,Roberto Luongo,FLA,2.61,4,-1.39
2016020818,2016,8471469,Pekka Rinne,NSH,1.4367,4,-2.5633
2016020818,2016,8477424,Juuse Saros,NSH,3.6888,2,1.6888
2016020818,2016,0,,NSH,0.4064,1,-0.5936
2016020819,2016,8470320,Cam Ward,CAR,2.5768,5,-2.4232
2016020819,2016,8470140,Kari Lehtonen,DAL,4.5473,2,2.5473
2016020820,2016,8475683,Sergei Bobrovsky,CBJ,3.8287,1,2.8287
2016020820,2016,8475852,Petr Mrazek,DET,4.181,2,2.181
2016020821,2016,8475215,Robin Lehner,BUF,4.0489,1,3.0489
2016020821,2016,8475883,Frederik Andersen,TOR,2.1664,3,-0.8336
2016020822,2016,8471219,Al Montoya,MTL,1.1233,3,-1.8767
2016020822,2016,0,,MTL,0.9605,1,-0.0395
2016020822,2016,8474596,Jake Allen,STL,2.1704,2,0.1704
2016020823,2016,8475717,Calvin Pickard,COL,1.8758,3,-1.1242
2016020823,2016,0,,COL,1.3847,1,0.3847
2016020823,2016,8468685,Henrik Lundqvist,NYR,1.9323,2,-0.0677
2016020824,2016,8476434,John Gibson,ANA,3.6304,5,-1.3696
2016020824,2016,0,,ANA,1.2753,1,0.2753
2016020824,2016,8474651,Braden Holtby,WSH,3.2423,4,-0.7577
2016020825,2016,8471750,Ben Bishop,T.B,2.1464,1,1.1464
2016020825,2016,8476945,Connor Hellebuyck,WPG,2.5102,3,-0.4898
2016020825,2016,0,,WPG,0.4486,1,-0.5514
2016020826,2016,8469608,Mike Smith,ARI,4.186,3,1.186
2016020826,2016,8470594,Marc-Andre Fleury,PIT,2.3781,4,-1.6219
2016020827,2016,8474152,Scott Darling,CHI,2.8465,1,1.8465
2016020827,2016,8475660,Cam Talbot,EDM,3.0802,4,-0.9198
2016020827,2016,8476316,Laurent Brossoit,EDM,0.5279,1,-0.4721
2016020828,2016,8471239,Cory Schneider,N.J,1.716,3,-1.284
2016020828,2016,0,,N.J,0.5591,1,-0.4409
2016020828,2016,8474889,Martin Jones,S.J,1.7233,1,0.7233
2016020829,2016,8477225,Jared Coreau,DET,3.5231,6,-2.4769
2016020829,2016,8471227,Devan Dubnyk,MIN,2.2123,3,-0.7877
2016020830,2016,8475717,Calvin Pickard,COL,2.0708,5,-2.9292
2016020830,2016,8475234,J-F Berube,NYI,1.93,1,0.93
2016020831,2016,8470140,Kari Lehtonen,DAL,4.5328,4,0.5328
2016020831,2016,0,,DAL,0.3757,1,-0.6243
2016020831,2016,8471469,Pekka Rinne,NSH,2.8994,3,-0.1006
2016020832,2016,8471695,Tuukka Rask,BOS,2.0193,0,2.0193
2016020832,2016,8471679,Carey Price,MTL,3.1223,4,-0.8777
2016020833,2016,8475215,Robin Lehner,BUF,2.991,4,-1.009
2016020833,2016,0,,BUF,0.3886,0,0.3886
2016020833,2016,8474593,Jacob Markstrom,VAN,2.2298,2,0.2298
2016020834,2016,8475683,Sergei Bobrovsky,CBJ,1.8634,3,-1.1366
2016020834,2016,8477293,Antti Raanta,NYR,1.9712,2,-0.0288
2016020835,2016,8469608,Mike Smith,ARI,4.0861,0,4.0861
2016020835,2016,8473434,Chad Johnson,CGY,1.7462,4,-2.2538
2016020835,2016,8470880,Brian Elliott,CGY,0.8952,1,-0.1048
2016020836,2016,8474092,Jeremy Smith,COL,3.1788,3,0.1788
2016020836,2016,8471239,Cory Schneider,N.J,3.7639,2,1.7639
2016020837,2016,8476899,Matt Murray,PIT,1.9633,0,1.9633
2016020837,2016,8468011,Ryan Miller,VAN,3.6601,4,-0.3399
2016020838,2016,8471306,Thomas Greiss,NYI,4.7924,6,-1.2076
2016020838,2016,8475234,J-F Berube,NYI,0.3436,1,-0.6564
2016020838,2016,8475883,Frederik Andersen,TOR,2.2932,0,2.2932
2016020839,2016,8475215,Robin Lehner,BUF,2.7724,2,0.7724
2016020839,2016,8467950,Craig Anderson,OTT,1.9342,3,-1.0658
2016020840,2016,8476434,John Gibson,ANA,3.362,0,3.362
2016020840,2016,8471227,Devan Dubnyk,MIN,1.712,1,0.712
2016020841,2016,8474550,Antti Niemi,DAL,2.0659,3,-0.9341
2016020841,2016,0,,DAL,0.8236,2,-1.1764
2016020841,2016,8476945,Connor Hellebuyck,WPG,2.2089,2,0.2089
2016020842,2016,8475839,Louis Domingue,ARI,4.6444,5,-0.3556
2016020842,2016,8475660,Cam Talbot,EDM,1.4964,2,-0.5036
2016020843,2016,8476914,Joonas Korpisalo,CBJ,2.4115,2,0.4115
2016020843,2016,8470147,Curtis McElhinney,TOR,2.2293,4,-1.7707
2016020843,2016,0,,TOR,0.767,1,-0.233
2016020844,2016,8475852,Petr Mrazek,DET,2.4283,1,1.4283
2016020844,2016,0,,DET,0.512,1,-0.488
2016020844,2016,8475622,Carter Hutton,STL,2.4366,0,2.4366
2016020845,2016,8470880,Brian Elliott,CGY,3.4775,1,2.4775
2016020845,2016,8473607,Michal Neuvirth,PHI,2.6305,2,0.6305
2016020845,2016,0,,PHI,0.8415,1,-0.1585
2016020846,2016,8466141,Roberto Luongo,FLA,2.8457,5,-2.1543
2016020846,2016,8473503,James Reimer,FLA,0.1804,0,0.1804
2016020846,2016,8474889,Martin Jones,S.J,2.0425,6,-3.9575
2016020847,2016,8475215,Robin Lehner,BUF,1.6212,0,1.6212
2016020847,2016,8475717,Calvin Pickard,COL,2.0367,2,0.0367
2016020848,2016,8471239,Cory Schneider,N.J,2.4415,2,0.4415
2016020848,2016,0,,N.J,0.8326,1,-0.1674
2016020848,2016,8477237,Mike Condon,OTT,2.4878,0,2.4878
2016020849,2016,8471306,Thomas Greiss,NYI,3.2329,2,1.2329
2016020849,2016,8468685,Henrik Lundqvist,NYR,2.6487,3,-0.3513
2016020849,2016,0,,NYR,1.7901,1,0.7901
2016020850,2016,8470594,Marc-Andre Fleury,PIT,6.4684,3,3.4684
2016020850,2016,8476945,Connor Hellebuyck,WPG,4.2345,4,0.2345
2016020851,2016,8474596,Jake Allen,STL,1.7639,3,-1.2361
2016020851,2016,8474593,Jacob Markstrom,VAN,1.9397,4,-2.0603
2016020852,2016,8470140,Kari Lehtonen,DAL,2.4015,3,-0.5985
2016020852,2016,8475311,Darcy Kuemper,MIN,2.7089,1,1.7089
2016020853,2016,8475660,Cam Talbot,EDM,2.5252,3,-0.4748
2016020853,2016,8473607,Michal Neuvirth,PHI,2.1774,6,-3.8226
2016020854,2016,8469608,Mike Smith,ARI,4.0378,3,1.0378
2016020854,2016,8469514,Peter Budaj,L.A,2.7003,4,-1.2997
2016020854,2016,0,,L.A,0.4847,1,-0.5153
2016020855,2016,8475683,Sergei Bobrovsky,CBJ,2.8332,1,1.8332
2016020855,2016,8476899,Matt Murray,PIT,3.2903,2,1.2903
2016020856,2016,8470320,Cam Ward,CAR,2.9595,2,0.9595
2016020856,2016,8475717,Calvin Pickard,COL,3.2034,1,2.2034
2016020857,2016,8476434,John Gibson,ANA,3.1986,3,0.1986
2016020857,2016,0,,ANA,0.6444,1,-0.3556
2016020857,2016,8473503,James Reimer,FLA,3.1152,1,2.1152
2016020858,2016,8475215,Robin Lehner,BUF,2.6516,2,0.6516
2016020858,2016,8474596,Jake Allen,STL,2.5182,3,-0.4818
2016020858,2016,0,,STL,0.5418,0,0.5418
2016020859,2016,8471679,Carey Price,MTL,2.0916,2,0.0916
2016020859,2016,0,,MTL,0.9485,1,-0.0515
2016020859,2016,8476945,Connor Hellebuyck,WPG,1.6355,1,0.6355
2016020860,2016,8475852,Petr Mrazek,DET,3.1118,2,1.1118
2016020860,2016,8474651,Braden Holtby,WSH,3.0655,2,1.0655
2016020861,2016,8467950,Craig Anderson,OTT,3.6928,3,0.6928
2016020861,2016,8475883,Frederik Andersen,TOR,4.2353,4,0.2353
2016020861,2016,0,,TOR,1.5322,2,-0.4678
2016020862,2016,8471239,Cory Schneider,N.J,3.3047,2,1.3047
2016020862,2016,8471306,Thomas Greiss,NYI,2.5431,3,-0.4569
2016020863,2016,8470645,Corey Crawford,CHI,0.8246,2,-1.1754
2016020863,2016,0,,CHI,0.9303,1,-0.0697
2016020863,2016,8475660,Cam Talbot,EDM,2.9977,1,1.9977
2016020864,2016,8470140,Kari Lehtonen,DAL,4.6378,3,1.6378
2016020864,2016,8476883,Andrei Vasilevskiy,T.B,2.3339,4,-1.6661
2016020865,2016,8471227,Devan Dubnyk,MIN,2.9956,2,0.9956
2016020865,2016,8471469,Pekka Rinne,NSH,3.3187,4,-0.6813
2016020865,2016,0,,NSH,0.4009,1,-0.5991
2016020866,2016,8469608,Mike Smith,ARI,3.2926,4,-0.7074
2016020866,2016,8477180,Aaron Dell,S.J,1.9399,1,0.9399
2016020867,2016,8470880,Brian Elliott,CGY,1.7847,2,-0.2153
2016020867,2016,8468011,Ryan Miller,VAN,1.4665,1,0.4665
2016020868,2016,8466141,Roberto Luongo,FLA,2.506,2,0.506
2016020868,2016,8469514,Peter Budaj,L.A,1.3525,3,-1.6475
2016020869,2016,8468685,Henrik Lundqvist,NYR,2.6739,1,1.6739
2016020869,2016,8475831,Philipp Grubauer,WSH,2.4142,2,0.4142
2016020870,2016,8475852,Petr Mrazek,DET,3.1843,2,1.1843
2016020870,2016,8476899,Matt Murray,PIT,1.7552,4,-2.2448
2016020870,2016,0,,PIT,0.5161,1,-0.4839
2016020871,2016,8477237,Mike Condon,OTT,1.6663,3,-1.3337
2016020871,2016,8476945,Connor Hellebuyck,WPG,2.5048,2,0.5048
2016020872,2016,8475215,Robin Lehner,BUF,2.5348,5,-2.4652
2016020872,2016,8474152,Scott Darling,CHI,2.8224,1,1.8224
2016020873,2016,8476234,Keith Kinkaid,N.J,2.1265,6,-3.8735
2016020873,2016,8475234,J-F Berube,NYI,1.8643,4,-2.1357
2016020874,2016,8475683,Sergei Bobrovsky,CBJ,3.0261,4,-0.9739
2016020874,2016,8477424,Juuse Saros,NSH,2.6825,3,-0.3175
2016020875,2016,8470320,Cam Ward,CAR,2.2608,4,-1.7392
2016020875,2016,8475663,Eddie Lack,CAR,0.8435,0,0.8435
2016020875,2016,8470147,Curtis McElhinney,TOR,3.8097,0,3.8097
2016020876,2016,8475717,Calvin Pickard,COL,3.2907,3,0.2907
2016020876,2016,8471750,Ben Bishop,T.B,2.7885,2,0.7885
2016020877,2016,8471695,Tuukka Rask,BOS,1.9075,1,0.9075
2016020877,2016,8474889,Martin Jones,S.J,3.6307,2,1.6307
2016020878,2016,8476434,John Gibson,ANA,1.2554,0,1.2554
2016020878,2016,8469514,Peter Budaj,L.A,2.4584,1,1.4584
2016020878,2016,0,,L.A,0.6291,0,0.6291
2016020879,2016,8473607,Michal Neuvirth,PHI,2.1986,2,0.1986
2016020879,2016,8468011,Ryan Miller,VAN,3.715,3,0.715
2016020879,2016,0,,VAN,0.6589,0,0.6589
2016020880,2016,8473503,James Reimer,FLA,2.2418,1,1.2418
2016020880,2016,8474596,Jake Allen,STL,2.5055,2,0.5055
2016020881,2016,8473541,Jonathan Bernier,ANA,1.1583,3,-1.8417
2016020881,2016,8476434,John Gibson,ANA,0.9236,0,0.9236
2016020881,2016,8469608,Mike Smith,ARI,2.369,1,1.369
2016020881,2016,8476986,Marek Langhamer,ARI,0.8944,1,-0.1056
2016020882,2016,8471239,Cory Schneider,N.J,1.8455,2,-0.1545
2016020882,2016,8467950,Craig Anderson,OTT,2.9117,1,1.9117
2016020883,2016,8471679,Carey Price,MTL,2.859,2,0.859
2016020883,2016,8468685,Henrik Lundqvist,NYR,2.2367,2,0.2367
2016020884,2016,8470320,Cam Ward,CAR,2.5102,3,-0.4898
2016020884,2016,8476899,Matt Murray,PIT,3.8713,1,2.8713
2016020885,2016,8475883,Frederik Andersen,TOR,2.344,4,-1.656
2016020885,2016,8476945,Connor Hellebuyck,WPG,4.2484,5,-0.7516
2016020886,2016,8475852,Petr Mrazek,DET,2.9533,3,-0.0467
2016020886,2016,0,,DET,1.6922,0,1.6922
2016020886,2016,8471306,Thomas Greiss,NYI,2.9471,1,1.9471
2016020887,2016,8476316,Laurent Brossoit,EDM,1.9845,3,-1.0155
2016020887,2016,0,,EDM,1.9486,1,0.9486
2016020887,2016,8471750,Ben Bishop,T.B,1.5508,1,0.5508
2016020888,2016,8470880,Brian Elliott,CGY,2.4901,5,-2.5099
2016020888,2016,8471469,Pekka Rinne,NSH,0.7872,4,-3.2128
2016020888,2016,8477424,Juuse Saros,NSH,1.254,2,-0.746
2016020889,2016,8470645,Corey Crawford,CHI,3.2402,3,0.2402
2016020889,2016,8471227,Devan Dubnyk,MIN,1.7401,4,-2.2599
2016020889,2016,0,,MIN,0.9088,1,-0.0912
2016020890,2016,8475717,Calvin Pickard,COL,2.2745,2,0.2745
2016020890,2016,8469514,Peter Budaj,L.A,2.2295,1,1.2295
2016020891,2016,8475660,Cam Talbot,EDM,2.4181,3,-0.5819
2016020891,2016,8473503,James Reimer,FLA,2.9297,4,-1.0703
2016020892,2016,8473607,Michal Neuvirth,PHI,3.17,4,-0.83
2016020892,2016,8474651,Braden Holtby,WSH,2.7907,1,1.7907
2016020893,2016,8473541,Jonathan Bernier,ANA,1.7308,3,-1.2692
2016020893,2016,8471695,Tuukka Rask,BOS,2.0049,4,-1.9951
2016020893,2016,0,,BOS,0.7864,1,-0.2136
2016020894,2016,8468685,Henrik Lundqvist,NYR,3.3129,1,2.3129
2016020894,2016,8475883,Frederik Andersen,TOR,3.8879,1,2.8879
2016020895,2016,8471679,Carey Price,MTL,2.1391,2,0.1391
2016020895,2016,0,,MTL,0.7824,1,-0.2176
2016020895,2016,8471306,Thomas Greiss,NYI,1.0555,0,1.0555
2016020896,2016,8470880,Brian Elliott,CGY,3.0139,2,1.0139
2016020896,2016,8476883,Andrei Vasilevskiy,T.B,2.7974,3,-0.2026
2016020897,2016,8474092,Jeremy Smith,COL,1.8606,3,-1.1394
2016020897,2016,0,,COL,0.6534,1,-0.3466
2016020897,2016,8471469,Pekka Rinne,NSH,1.8053,2,-0.1947
2016020898,2016,8469608,Mike Smith,ARI,2.8728,6,-3.1272
2016020898,2016,8470645,Corey Crawford,CHI,2.0122,3,-0.9878
2016020899,2016,8471418,Anton Khudobin,BOS,3.1411,1,2.1411
2016020899,2016,8469514,Peter Budaj,L.A,2.093,2,0.093
2016020899,2016,0,,L.A,1.4045,2,-0.5955
2016020900,2016,8475660,Cam Talbot,EDM,2.2298,2,0.2298
2016020900,2016,0,,EDM,0.3991,0,0.3991
2016020900,2016,8474651,Braden Holtby,WSH,2.4887,1,1.4887
2016020901,2016,8473434,Chad Johnson,CGY,2.8365,2,0.8365
2016020901,2016,8466141,Roberto Luongo,FLA,2.2256,4,-1.7744
2016020902,2016,8475663,Eddie Lack,CAR,2.2821,0,2.2821
2016020902,2016,8467950,Craig Anderson,OTT,5.0129,3,2.0129
2016020903,2016,8475839,Louis Domingue,ARI,4.1506,5,-0.8494
2016020903,2016,8470140,Kari Lehtonen,DAL,3.2025,2,1.2025
2016020904,2016,8473541,Jonathan Bernier,ANA,2.7024,3,-0.2976
2016020904,2016,0,,ANA,0.659,1,-0.341
2016020904,2016,8471734,Jonathan Quick,L.A,2.4782,1,1.4782
2016020905,2016,8471239,Cory Schneider,N.J,2.3943,4,-1.6057
2016020905,2016,8477293,Antti Raanta,NYR,2.5028,3,-0.4972
2016020906,2016,8477424,Juuse Saros,NSH,1.904,2,-0.096
2016020906,2016,8475831,Philipp Grubauer,WSH,1.8191,4,-2.1809
2016020906,2016,0,,WSH,0.8616,1,-0.1384
2016020907,2016,8471679,Carey Price,MTL,3.0085,2,1.0085
2016020907,2016,8475883,Frederik Andersen,TOR,2.4347,3,-0.5653
2016020908,2016,8473607,Michal Neuvirth,PHI,2.3547,4,-1.6453
2016020908,2016,8476899,Matt Murray,PIT,2.4915,2,0.4915
2016020909,2016,8476914,Joonas Korpisalo,CBJ,1.3451,0,1.3451
2016020909,2016,8471306,Thomas Greiss,NYI,1.8105,3,-1.1895
2016020909,2016,8475234,J-F Berube,NYI,1.6123,4,-2.3877
2016020910,2016,8475215,Robin Lehner,BUF,2.1055,4,-1.8945
2016020910,2016,0,,BUF,0.9577,1,-0.0423
2016020910,2016,8474092,Jeremy Smith,COL,3.0398,3,0.0398
2016020911,2016,8474889,Martin Jones,S.J,3.0785,1,2.0785
2016020911,2016,8468011,Ryan Miller,VAN,1.9991,4,-2.0009
2016020912,2016,8471695,Tuukka Rask,BOS,2.0561,3,-0.9439
2016020912,2016,8470140,Kari Lehtonen,DAL,2.6894,6,-3.3106
2016020913,2016,8475663,Eddie Lack,CAR,2.4578,3,-0.5422
2016020913,2016,0,,CAR,1.0333,0,1.0333
2016020913,2016,8470880,Brian Elliott,CGY,3.1651,1,2.1651
2016020914,2016,8475683,Sergei Bobrovsky,CBJ,2.7391,2,0.7391
2016020914,2016,8468685,Henrik Lundqvist,NYR,2.5752,5,-2.4248
2016020915,2016,8475660,Cam Talbot,EDM,1.8129,5,-3.1871
2016020915,2016,0,,EDM,0.3511,0,0.3511
2016020915,2016,8471469,Pekka Rinne,NSH,3.4912,4,-0.5088
2016020916,2016,8473503,James Reimer,FLA,2.6207,2,0.6207
2016020916,2016,8467950,Craig Anderson,OTT,3.2226,1,2.2226
2016020917,2016,8474152,Scott Darling,CHI,2.73,2,0.73
2016020917,2016,8474596,Jake Allen,STL,2.8102,3,-0.1898
2016020917,2016,0,,STL,0.6108,1,-0.3892
2016020918,2016,8475839,Louis Domingue,ARI,2.2422,2,0.2422
2016020918,2016,8475195,Anders Nilsson,BUF,2.3737,3,-0.6263
2016020919,2016,8471219,Al Montoya,MTL,3.6726,3,0.6726
2016020919,2016,8471239,Cory Schneider,N.J,2.733,4,-1.267
2016020920,2016,8477237,Mike Condon,OTT,3.6624,5,-1.3376
2016020920,2016,8476883,Andrei Vasilevskiy,T.B,3.2229,1,2.2229
2016020921,2016,8471734,Jonathan Quick,L.A,2.9875,5,-2.0125
2016020921,2016,8471227,Devan Dubnyk,MIN,1.9676,4,-2.0324
2016020922,2016,8469608,Mike Smith,ARI,1.2692,4,-2.7308
2016020922,2016,8475839,Louis Domingue,ARI,0.8146,0,0.8146
2016020922,2016,8471695,Tuukka Rask,BOS,2.4283,1,1.4283
2016020923,2016,8475215,Robin Lehner,BUF,3.5044,5,-1.4956
2016020923,2016,8471469,Pekka Rinne,NSH,2.6669,4,-1.3331
2016020924,2016,8468685,Henrik Lundqvist,NYR,2.7266,4,-1.2734
2016020924,2016,8474651,Braden Holtby,WSH,2.4378,1,1.4378
2016020925,2016,8474092,Jeremy Smith,COL,2.6211,4,-1.3789
2016020925,2016,8473461,Steve Mason,PHI,2.8726,0,2.8726
2016020926,2016,8475683,Sergei Bobrovsky,CBJ,2.9548,1,1.9548
2016020926,2016,8471679,Carey Price,MTL,1.9293,0,1.9293
2016020927,2016,8470320,Cam Ward,CAR,2.0113,2,0.0113
2016020927,2016,8466141,Roberto Luongo,FLA,1.6363,2,-0.3637
2016020928,2016,8475660,Cam Talbot,EDM,2.423,1,1.423
2016020928,2016,8474596,Jake Allen,STL,2.077,2,0.077
2016020929,2016,8475311,Darcy Kuemper,MIN,1.6295,5,-3.3705
2016020929,2016,8471227,Devan Dubnyk,MIN,0.6382,0,0.6382
2016020929,2016,8476945,Connor Hellebuyck,WPG,1.892,5,-3.108
2016020929,2016,8474636,Michael Hutchinson,WPG,0.2899,1,-0.7101
2016020930,2016,8474550,Antti Niemi,DAL,2.1926,2,0.1926
2016020930,2016,8476899,Matt Murray,PIT,2.5648,3,-0.4352
2016020931,2016,8470880,Brian Elliott,CGY,3.1947,1,2.1947
2016020931,2016,8471750,Ben Bishop,L.A,1.8223,2,-0.1777
2016020932,2016,8475852,Petr Mrazek,DET,1.633,2,-0.367
2016020932,2016,8468011,Ryan Miller,VAN,3.0721,3,0.0721
2016020933,2016,8474889,Martin Jones,S.J,2.2732,1,1.2732
2016020933,2016,8475883,Frederik Andersen,TOR,3.193,2,1.193
2016020933,2016,0,,TOR,0.9079,1,-0.0921
2016020934,2016,8475663,Eddie Lack,CAR,2.3264,4,-1.6736
2016020934,2016,8476883,Andrei Vasilevskiy,T.B,2.5916,3,-0.4084
2016020935,2016,8474152,Scott Darling,CHI,3.3155,1,2.3155
2016020935,2016,8470594,Marc-Andre Fleury,PIT,2.7511,3,-0.2489
2016020935,2016,0,,PIT,0.6975,1,-0.3025
2016020936,2016,8471695,Tuukka Rask,BOS,0.9872,2,-1.0128
2016020936,2016,8468685,Henrik Lundqvist,NYR,2.9589,1,1.9589
2016020937,2016,8469608,Mike Smith,ARI,3.7834,4,-0.2166
2016020937,2016,0,,ARI,0.2064,2,-1.7936
2016020937,2016,8475215,Robin Lehner,BUF,1.6525,3,-1.3475
2016020938,2016,8466141,Roberto Luongo,FLA,1.4964,0,1.4964
2016020938,2016,8473503,James Reimer,FLA,3.5116,1,2.5116
2016020938,2016,8473461,Steve Mason,PHI,2.3364,1,1.3364
2016020939,2016,8471239,Cory Schneider,N.J,2.5107,1,1.5107
2016020939,2016,0,,N.J,0.3093,0,0.3093
2016020939,2016,8474651,Braden Holtby,WSH,1.3303,0,1.3303
