game_id,home_rapm,away_rapm
2019020863,-0.00238,-0.00423
2019020864,-0.01201,-0.00023
2019020865,-0.01533,0.01141
2019020866,-0.02166,-0.01222
2019020867,-0.03518,-0.01171
2019020868,0.01542,-0.00275
2019020869,0.01231,0.00703
2019020870,0.00229,-0.00423
2019020871,0.00894,0.00419
2019020872,-0.02168,-0.00359
2019020873,0.00529,0.01885
2019020874,0.00598,-0.00189
2019020875,0.01966,-0.01352
2019020876,-0.01385,-0.01775
2019020877,0.01,-0.00732
2019020878,-0.00201,0.01825
2019020879,-0.01201,-0.01392
2019020880,-0.01779,-0.00238
2019020881,-0.03518,0.01158
2019020882,-6e-05,0.01966
2019020883,-0.00275,0.00703
2019020884,0.01542,-0.0158
2019020885,-0.00446,-0.01171
2019020886,-0.00023,0.00909
