game_id,play_id,passer_player_id,rusher_player_id,receiver_player_id
2020_12_CAR_MIN,1928,,00-0033893,
2020_12_CAR_MIN,2034,00-0029604,,00-0032778
2020_12_CAR_MIN,2056,,00-0033893,
2020_12_CAR_MIN,2077,00-0029604,,
2020_12_CAR_MIN,2138,,00-0033893,
2020_12_CAR_MIN,2215,00-0029604,,00-0027981
2020_12_CAR_MIN,2239,00-0029604,,00-0035006
2020_12_CAR_MIN,2263,00-0029604,,00-0036322
2020_12_CAR_MIN,2285,00-0029604,,00-0035006
2020_12_CAR_MIN,2309,00-0029604,,00-0036322
2020_12_CAR_MIN,2379,,00-0035957,
2020_12_CAR_MIN,2412,00-0031237,,00-0032688
2020_12_CAR_MIN,2447,00-0031237,,00-0034827
2020_12_CAR_MIN,2471,00-0031237,,00-0031484
2020_12_CAR_MIN,2495,,00-0034164,
2020_12_CAR_MIN,2516,00-0031237,,00-0033282
2020_12_CAR_MIN,2540,,00-0031237,
2020_12_CAR_MIN,2561,00-0031237,,00-0034827
2020_12_CAR_MIN,2600,,00-0032063,
2020_12_CAR_MIN,2621,,00-0031237,
2020_12_CAR_MIN,2671,00-0029604,,00-0035006
2020_12_CAR_MIN,2700,,00-0034972,
2020_12_CAR_MIN,2721,00-0029604,,00-0036322
2020_12_CAR_MIN,2793,00-0029604,,00-0034309
2020_12_CAR_MIN,2817,00-0029604,,00-0036322
2020_12_CAR_MIN,2868,00-0029604,,00-0027981
2020_12_CAR_MIN,2948,00-0029604,,00-0036322
2020_12_CAR_MIN,2972,,00-0032918,
2020_12_CAR_MIN,2998,,00-0033893,
2020_12_CAR_MIN,3038,00-0029604,,00-0027981
2020_12_CAR_MIN,3060,00-0029604,,00-0036322
2020_12_CAR_MIN,3156,00-0031237,,00-0032063
2020_12_CAR_MIN,3180,00-0031237,,
2020_12_CAR_MIN,3206,00-0031237,,00-0034827
2020_12_CAR_MIN,3270,00-0031237,,00-0032688
2020_12_CAR_MIN,3303,00-0031237,,00-0032688
2020_12_CAR_MIN,3338,00-0031237,,
2020_12_CAR_MIN,3360,00-0031237,,00-0032688
2020_12_CAR_MIN,3382,00-0031237,,00-0033282
2020_12_CAR_MIN,3457,00-0029604,,
2020_12_CAR_MIN,3476,00-0029604,,00-0027981
2020_12_CAR_MIN,3500,00-0029604,,00-0035006
2020_12_CAR_MIN,3524,00-0029604,,00-0027981
2020_12_CAR_MIN,3553,,00-0033893,
2020_12_CAR_MIN,3574,,00-0033893,
2020_12_CAR_MIN,3595,00-0029604,,00-0035006
2020_12_CAR_MIN,3619,,00-0033893,
2020_12_CAR_MIN,3657,,00-0033893,
2020_12_CAR_MIN,3678,00-0029604,,00-0035006
2020_12_CAR_MIN,3702,00-0029604,,00-0036322
2020_12_CAR_MIN,3727,00-0029604,,00-0035006
2020_12_CAR_MIN,3756,,00-0032063,
2020_12_CAR_MIN,3777,00-0031237,,00-0034827
2020_12_CAR_MIN,3801,,00-0032063,
2020_12_CAR_MIN,3822,,00-0032063,
2020_12_CAR_MIN,3843,,00-0035957,
2020_12_CAR_MIN,3870,00-0031237,,00-0035957
2020_12_CAR_MIN,3892,00-0031237,,00-0034365
2020_12_CAR_MIN,3946,,00-0032063,
2020_12_CAR_MIN,3984,,00-0032063,
2020_12_CAR_MIN,4022,00-0031237,,00-0034827
2020_12_CAR_MIN,4098,00-0029604,,00-0036322
2020_12_CAR_MIN,4134,00-0029604,,00-0034309
2020_12_CAR_MIN,4163,00-0029604,,00-0027981
2020_12_CAR_MIN,4187,00-0029604,,00-0034309
2020_12_CAR_MIN,4211,00-0029604,,00-0027981
2020_12_CAR_MIN,4246,00-0029604,,00-0036322
2020_12_CAR_MIN,4268,00-0029604,,00-0034309
2020_12_CAR_MIN,4380,00-0031237,,00-0033282
2020_12_CAR_MIN,4424,00-0031237,,00-0032063
2020_12_CAR_MIN,4460,00-0031237,,00-0032688
2020_12_CHI_GB,55,00-0023459,,00-0024243
2020_12_CHI_GB,79,00-0023459,,00-0033293
2020_12_CHI_GB,101,,00-0033293,
2020_12_CHI_GB,122,,00-0033293,
2020_12_CHI_GB,148,00-0023459,,00-0033757
2020_12_CHI_GB,172,00-0023459,,00-0034521
2020_12_CHI_GB,196,00-0023459,,00-0034521
2020_12_CHI_GB,220,,00-0033293,
2020_12_CHI_GB,241,,00-0033293,
2020_12_CHI_GB,262,,00-0033293,
2020_12_CHI_GB,283,,00-0033948,
2020_12_CHI_GB,304,,00-0033948,
2020_12_CHI_GB,325,00-0023459,,00-0031381
2020_12_CHI_GB,347,00-0023459,,00-0031381
2020_12_CHI_GB,410,00-0033869,,00-0031428
2020_12_CHI_GB,434,,00-0035685,
2020_12_CHI_GB,460,,00-0035685,
2020_12_CHI_GB,482,00-0033869,,00-0036290
2020_12_CHI_GB,532,00-0033869,,00-0031428
2020_12_CHI_GB,588,00-0023459,,00-0031381
2020_12_CHI_GB,617,,00-0033293,
2020_12_CHI_GB,638,00-0023459,,00-0034279
2020_12_CHI_GB,695,,00-0033948,
2020_12_CHI_GB,716,,00-0033948,
2020_12_CHI_GB,737,,00-0023459,
2020_12_CHI_GB,761,,00-0033293,
2020_12_CHI_GB,782,00-0023459,,00-0031381
2020_12_CHI_GB,825,00-0023459,,00-0024243
2020_12_CHI_GB,888,00-0033869,,00-0036290
2020_12_CHI_GB,912,00-0033869,,00-0031428
2020_12_CHI_GB,936,,00-0030578,
2020_12_CHI_GB,996,00-0033869,,00-0031428
2020_12_CHI_GB,1020,00-0033869,,00-0036309
2020_12_CHI_GB,1047,00-0023459,,00-0031381
2020_12_CHI_GB,1069,00-0023459,,00-0034521
2020_12_CHI_GB,1098,00-0023459,,00-0031381
2020_12_CHI_GB,1122,,00-0033948,
2020_12_CHI_GB,1182,,00-0034279,
2020_12_CHI_GB,1208,00-0023459,,00-0031381
2020_12_CHI_GB,1237,00-0023459,,00-0033757
2020_12_CHI_GB,1261,,00-0033948,
2020_12_CHI_GB,1282,,00-0023459,
2020_12_CHI_GB,1320,00-0023459,,00-0033757
2020_12_CHI_GB,1349,,00-0033293,
2020_12_CHI_GB,1370,,00-0033293,
2020_12_CHI_GB,1391,00-0023459,,00-0034521
2020_12_CHI_GB,1447,,00-0035685,
2020_12_CHI_GB,1468,00-0033869,,00-0036309
2020_12_CHI_GB,1525,00-0033869,,
2020_12_CHI_GB,1596,,00-0035685,
2020_12_CHI_GB,1617,00-0033869,,00-0035685
2020_12_CHI_GB,1641,00-0033869,,00-0034353
2020_12_CHI_GB,1682,,00-0033869,
2020_12_CHI_GB,1708,00-0033869,,00-0036309
2020_12_CHI_GB,1732,,00-0035685,
2020_12_CHI_GB,1759,,00-0035685,
2020_12_CHI_GB,1797,00-0033869,,00-0036309
2020_12_CHI_GB,1826,00-0033869,,00-0031428
2020_12_CHI_GB,1848,00-0033869,,00-0035590
2020_12_CHI_GB,1872,00-0033869,,00-0035685
2020_12_CHI_GB,1913,,00-0033869,
2020_12_CHI_GB,1951,00-0033869,,00-0031428
2020_12_CHI_GB,2006,00-0033869,,00-0031428
2020_12_CHI_GB,2069,,00-0033948,
2020_12_CHI_GB,2124,00-0033869,,00-0036309
2020_12_CHI_GB,2148,,00-0030578,
2020_12_CHI_GB,2169,00-0033869,,
2020_12_CHI_GB,2208,00-0033869,,
2020_12_CHI_GB,2246,00-0023459,,00-0035671
2020_12_CHI_GB,2270,,00-0033293,
2020_12_CHI_GB,2323,00-0023459,,00-0024243
2020_12_CHI_GB,2345,00-0023459,,00-0034521
2020_12_CHI_GB,2367,00-0023459,,00-0033293
2020_12_CHI_GB,2410,,00-0033869,
2020_12_CHI_GB,2444,00-0033869,,00-0036309
2020_12_CHI_GB,2466,00-0033869,,00-0034353
2020_12_CHI_GB,2492,,00-0033293,
2020_12_CHI_GB,2513,,00-0033293,
2020_12_CHI_GB,2534,,00-0033293,
2020_12_CHI_GB,2555,00-0023459,,00-0033757
2020_12_CHI_GB,2611,00-0033869,,00-0031428
2020_12_CHI_GB,2633,00-0033869,,
2020_12_CHI_GB,2655,00-0033869,,00-0036309
2020_12_CHI_GB,2699,,00-0033948,
2020_12_CHI_GB,2720,00-0023459,,00-0034521
2020_12_CHI_GB,2745,00-0023459,,00-0034279
2020_12_CHI_GB,2774,,00-0033948,
2020_12_CHI_GB,2795,,00-0033948,
2020_12_CHI_GB,2816,,00-0033948,
2020_12_CHI_GB,2837,,00-0033948,
2020_12_CHI_GB,2875,,00-0033948,
2020_12_CHI_GB,2896,,00-0033948,
2020_12_CHI_GB,2959,,00-0035685,
2020_12_CHI_GB,2980,00-0033869,,00-0031428
2020_12_CHI_GB,3002,00-0033869,,00-0034597
2020_12_CHI_GB,3045,00-0033869,,00-0031428
2020_12_CHI_GB,3069,,00-0035685,
2020_12_CHI_GB,3113,00-0033869,,
2020_12_CHI_GB,3135,00-0033869,,00-0036309
2020_12_CHI_GB,3157,00-0033869,,00-0034353
2020_12_CHI_GB,3186,00-0033869,,00-0034353
2020_12_CHI_GB,3208,,00-0035685,
2020_12_CHI_GB,3235,00-0033869,,00-0027696
2020_12_CHI_GB,3257,00-0033869,,00-0027696
2020_12_CHI_GB,3281,00-0033869,,00-0031428
2020_12_CHI_GB,3337,,00-0033293,
2020_12_CHI_GB,3358,,00-0033293,
2020_12_CHI_GB,3379,,00-0033293,
2020_12_CHI_GB,3400,,00-0033293,
2020_12_CHI_GB,3421,00-0023459,,00-0031381
2020_12_CHI_GB,3462,00-0033869,,00-0027696
2020_12_CHI_GB,3491,00-0033869,,00-0035685
2020_12_CHI_GB,3515,,00-0035685,
2020_12_CHI_GB,3536,00-0033869,,00-0036309
2020_12_CHI_GB,3558,00-0033869,,00-0034353
2020_12_CHI_GB,3582,00-0033869,,00-0031428
2020_12_CHI_GB,3606,00-0033869,,00-0036290
2020_12_CHI_GB,3628,00-0033869,,00-0035590
2020_12_CHI_GB,3652,00-0033869,,00-0035685
2020_12_CHI_GB,3676,00-0033869,,00-0027696
2020_12_CHI_GB,3705,00-0033869,,00-0035685
2020_12_CHI_GB,3761,00-0033869,,00-0031428
2020_12_CHI_GB,3785,,00-0035685,
2020_12_CHI_GB,3806,00-0033869,,00-0034353
2020_12_CHI_GB,3828,00-0033869,,00-0035685
2020_12_CHI_GB,3853,00-0033869,,00-0036309
2020_12_CHI_GB,3889,00-0023459,,00-0024243
2020_12_CHI_GB,3911,,00-0033948,
2020_12_CHI_GB,3949,00-0023459,,00-0031381
2020_12_CHI_GB,3990,00-0023459,,00-0033757
2020_12_CHI_GB,4031,,00-0033948,
2020_12_CHI_GB,4069,,00-0033948,
2020_12_CLE_JAX,55,,00-0035831,
2020_12_CLE_JAX,76,00-0030520,,00-0036268
2020_12_CLE_JAX,136,,00-0035831,
2020_12_CLE_JAX,157,00-0030520,,00-0035823
2020_12_CLE_JAX,179,00-0030520,,00-0035831
2020_12_CLE_JAX,222,00-0034855,,
2020_12_CLE_JAX,241,,00-0034791,
2020_12_CLE_JAX,262,,00-0033923,
2020_12_CLE_JAX,308,,00-0035831,
2020_12_CLE_JAX,329,,00-0035831,
2020_12_CLE_JAX,350,00-0030520,,00-0033681
2020_12_CLE_JAX,372,,00-0035831,
2020_12_CLE_JAX,416,00-0030520,,00-0030549
2020_12_CLE_JAX,481,00-0034855,,00-0031382
2020_12_CLE_JAX,505,00-0034855,,00-0034791
2020_12_CLE_JAX,529,00-0034855,,00-0035039
2020_12_CLE_JAX,553,,00-0034791,
2020_12_CLE_JAX,574,00-0034855,,00-0031382
2020_12_CLE_JAX,630,,00-0035831,
2020_12_CLE_JAX,652,,00-0035831,
2020_12_CLE_JAX,673,,00-0035831,
2020_12_CLE_JAX,694,00-0030520,,00-0036254
2020_12_CLE_JAX,751,,00-0035831,
2020_12_CLE_JAX,772,00-0030520,,00-0036268
2020_12_CLE_JAX,815,,00-0035831,
2020_12_CLE_JAX,836,,00-0035831,
2020_12_CLE_JAX,857,00-0030520,,00-0036254
2020_12_CLE_JAX,896,00-0030520,,00-0033681
2020_12_CLE_JAX,952,,00-0034791,
2020_12_CLE_JAX,973,,00-0034791,
2020_12_CLE_JAX,994,00-0034855,,00-0033911
2020_12_CLE_JAX,1016,00-0034855,,
2020_12_CLE_JAX,1042,00-0034855,,00-0034854
2020_12_CLE_JAX,1066,,00-0034791,
2020_12_CLE_JAX,1087,00-0034855,,00-0031382
2020_12_CLE_JAX,1119,,00-0034791,
2020_12_CLE_JAX,1140,00-0034855,,00-0031382
2020_12_CLE_JAX,1162,00-0034855,,00-0034854
2020_12_CLE_JAX,1186,00-0034855,,00-0032977
2020_12_CLE_JAX,1208,,00-0033923,
2020_12_CLE_JAX,1229,00-0034855,,00-0031382
2020_12_CLE_JAX,1292,00-0030520,,00-0033681
2020_12_CLE_JAX,1316,,00-0035831,
2020_12_CLE_JAX,1337,,00-0036268,
2020_12_CLE_JAX,1358,,00-0030520,
2020_12_CLE_JAX,1383,00-0030520,,00-0036254
2020_12_CLE_JAX,1480,,00-0034791,
2020_12_CLE_JAX,1501,,00-0034791,
2020_12_CLE_JAX,1522,00-0034855,,00-0031382
2020_12_CLE_JAX,1557,,00-0033923,
2020_12_CLE_JAX,1595,00-0034855,,00-0031382
2020_12_CLE_JAX,1617,00-0034855,,00-0031382
2020_12_CLE_JAX,1641,,00-0033923,
2020_12_CLE_JAX,1679,00-0034855,,00-0032392
2020_12_CLE_JAX,1730,00-0030520,,00-0033681
2020_12_CLE_JAX,1754,00-0030520,,00-0035831
2020_12_CLE_JAX,1778,00-0030520,,00-0033681
2020_12_CLE_JAX,1800,00-0030520,,00-0030549
2020_12_CLE_JAX,1841,00-0030520,,00-0035831
2020_12_CLE_JAX,1863,00-0030520,,00-0035831
2020_12_CLE_JAX,1964,00-0034855,,00-0036232
2020_12_CLE_JAX,2004,,00-0035831,
2020_12_CLE_JAX,2025,,00-0035831,
2020_12_CLE_JAX,2046,,00-0030520,
2020_12_CLE_JAX,2067,00-0030520,,00-0035831
2020_12_CLE_JAX,2095,,00-0035831,
2020_12_CLE_JAX,2116,00-0030520,,00-0030549
2020_12_CLE_JAX,2158,00-0030520,,00-0033681
2020_12_CLE_JAX,2245,00-0034855,,00-0032392
2020_12_CLE_JAX,2269,,00-0034791,
2020_12_CLE_JAX,2290,00-0034855,,
2020_12_CLE_JAX,2312,00-0034855,,00-0034791
2020_12_CLE_JAX,2353,00-0034855,,00-0032977
2020_12_CLE_JAX,2377,00-0034855,,00-0034854
2020_12_CLE_JAX,2401,,00-0034791,
2020_12_CLE_JAX,2422,,00-0034791,
2020_12_CLE_JAX,2443,00-0034855,,00-0033923
2020_12_CLE_JAX,2506,,00-0035831,
2020_12_CLE_JAX,2533,00-0030520,,00-0033681
2020_12_CLE_JAX,2557,00-0030520,,00-0036254
2020_12_CLE_JAX,2581,,00-0035831,
2020_12_CLE_JAX,2602,00-0030520,,00-0035831
2020_12_CLE_JAX,2626,00-0030520,,00-0036254
2020_12_CLE_JAX,2673,,00-0034791,
2020_12_CLE_JAX,2694,,00-0034791,
2020_12_CLE_JAX,2715,00-0034855,,
2020_12_CLE_JAX,2737,00-0034855,,00-0031382
2020_12_CLE_JAX,2761,,00-0033923,
2020_12_CLE_JAX,2824,,00-0034791,
2020_12_CLE_JAX,2845,00-0034855,,00-0036232
2020_12_CLE_JAX,2874,,00-0034791,
2020_12_CLE_JAX,2962,00-0030520,,00-0036268
2020_12_CLE_JAX,2986,,00-0035831,
2020_12_CLE_JAX,3007,,00-0035831,
2020_12_CLE_JAX,3028,00-0030520,,00-0036268
2020_12_CLE_JAX,3050,00-0030520,,00-0036254
2020_12_CLE_JAX,3095,,00-0033923,
2020_12_CLE_JAX,3148,00-0034855,,00-0031382
2020_12_CLE_JAX,3176,,00-0033923,
2020_12_CLE_JAX,3197,00-0034855,,00-0031382
2020_12_CLE_JAX,3221,,00-0034791,
2020_12_CLE_JAX,3242,,00-0034791,
2020_12_CLE_JAX,3263,,00-0033923,
2020_12_CLE_JAX,3284,,00-0033923,
2020_12_CLE_JAX,3305,00-0034855,,00-0033923
2020_12_CLE_JAX,3357,,00-0033923,
2020_12_CLE_JAX,3378,00-0030520,,00-0036254
2020_12_CLE_JAX,3420,00-0030520,,00-0031951
2020_12_CLE_JAX,3445,00-0030520,,00-0031951
2020_12_CLE_JAX,3467,00-0030520,,00-0036254
2020_12_CLE_JAX,3491,,00-0035831,
2020_12_CLE_JAX,3512,00-0030520,,00-0030549
2020_12_CLE_JAX,3534,00-0030520,,
2020_12_CLE_JAX,3556,00-0030520,,00-0031951
2020_12_CLE_JAX,3625,00-0030520,,00-0031951
2020_12_CLE_JAX,3672,,00-0035831,
2020_12_CLE_JAX,3693,,00-0035831,
2020_12_CLE_JAX,3710,00-0030520,,00-0036254
2020_12_CLE_JAX,3739,,00-0034791,
2020_12_CLE_JAX,3780,,00-0034791,
2020_12_CLE_JAX,3818,,00-0034855,
2020_12_CLE_JAX,3910,00-0034855,,00-0034791
2020_12_HOU_DET,68,,00-0032257,
2020_12_HOU_DET,89,00-0033537,,00-0034366
2020_12_HOU_DET,111,00-0033537,,00-0033127
2020_12_HOU_DET,135,00-0033537,,00-0031236
2020_12_HOU_DET,159,00-0033537,,00-0035660
2020_12_HOU_DET,181,,00-0032257,
2020_12_HOU_DET,202,00-0033537,,
2020_12_HOU_DET,240,,00-0025394,
2020_12_HOU_DET,261,,00-0025394,
2020_12_HOU_DET,282,00-0026498,,00-0035229
2020_12_HOU_DET,306,00-0026498,,00-0034349
2020_12_HOU_DET,335,00-0026498,,00-0035229
2020_12_HOU_DET,396,,00-0025394,
2020_12_HOU_DET,419,,00-0025394,
2020_12_HOU_DET,475,,00-0033537,
2020_12_HOU_DET,496,,00-0032257,
2020_12_HOU_DET,549,00-0033537,,00-0032257
2020_12_HOU_DET,571,00-0033537,,00-0033127
2020_12_HOU_DET,612,00-0026498,,00-0034171
2020_12_HOU_DET,711,,00-0032975,
2020_12_HOU_DET,748,00-0033537,,00-0032257
2020_12_HOU_DET,805,,00-0032393,
2020_12_HOU_DET,826,00-0033537,,00-0032393
2020_12_HOU_DET,889,,00-0034349,
2020_12_HOU_DET,910,,00-0034349,
2020_12_HOU_DET,931,00-0026498,,00-0035229
2020_12_HOU_DET,955,00-0026498,,00-0036277
2020_12_HOU_DET,979,,00-0034349,
2020_12_HOU_DET,1019,,00-0034349,
2020_12_HOU_DET,1040,,00-0032393,
2020_12_HOU_DET,1119,00-0026498,,00-0034349
2020_12_HOU_DET,1148,,00-0034349,
2020_12_HOU_DET,1202,,00-0025394,
2020_12_HOU_DET,1223,,00-0025394,
2020_12_HOU_DET,1330,,00-0033537,
2020_12_HOU_DET,1351,,00-0032257,
2020_12_HOU_DET,1372,,00-0032257,
2020_12_HOU_DET,1393,,00-0032257,
2020_12_HOU_DET,1454,00-0033537,,00-0032257
2020_12_HOU_DET,1510,,00-0025394,
2020_12_HOU_DET,1531,00-0026498,,00-0029293
2020_12_HOU_DET,1555,00-0026498,,
2020_12_HOU_DET,1581,,00-0025394,
2020_12_HOU_DET,1602,00-0026498,,00-0034349
2020_12_HOU_DET,1631,,00-0034349,
2020_12_HOU_DET,1652,,00-0034349,
2020_12_HOU_DET,1673,00-0026498,,00-0033572
2020_12_HOU_DET,1712,00-0033537,,00-0033127
2020_12_HOU_DET,1740,,00-0032257,
2020_12_HOU_DET,1761,00-0033537,,00-0033127
2020_12_HOU_DET,1797,00-0033537,,
2020_12_HOU_DET,1839,00-0033537,,00-0031236
2020_12_HOU_DET,1863,,00-0033537,
2020_12_HOU_DET,1936,00-0033537,,00-0032257
2020_12_HOU_DET,1971,00-0033537,,00-0034364
2020_12_HOU_DET,2027,,00-0034349,
2020_12_HOU_DET,2048,00-0026498,,00-0029293
2020_12_HOU_DET,2103,00-0026498,,00-0034349
2020_12_HOU_DET,2132,00-0026498,,00-0029293
2020_12_HOU_DET,2154,00-0026498,,00-0035229
2020_12_HOU_DET,2178,00-0026498,,
2020_12_HOU_DET,2295,,00-0025394,
2020_12_HOU_DET,2316,,00-0025394,
2020_12_HOU_DET,2337,,00-0025394,
2020_12_HOU_DET,2358,,00-0025394,
2020_12_HOU_DET,2379,,00-0025394,
2020_12_HOU_DET,2400,,00-0034349,
2020_12_HOU_DET,2421,,00-0034349,
2020_12_HOU_DET,2442,,00-0034349,
2020_12_HOU_DET,2463,,00-0025394,
2020_12_HOU_DET,2484,,00-0026498,
2020_12_HOU_DET,2505,00-0033572,,00-0026498
2020_12_HOU_DET,2548,00-0026498,,00-0029293
2020_12_HOU_DET,2611,00-0026498,,00-0029293
2020_12_HOU_DET,2667,00-0033537,,00-0031236
2020_12_HOU_DET,2691,,00-0032257,
2020_12_HOU_DET,2712,00-0033537,,00-0033127
2020_12_HOU_DET,2736,,00-0032257,
2020_12_HOU_DET,2757,00-0033537,,00-0034366
2020_12_HOU_DET,2791,,00-0032393,
2020_12_HOU_DET,2812,00-0033537,,
2020_12_HOU_DET,2845,00-0033537,,00-0034364
2020_12_HOU_DET,2914,00-0026498,,00-0029293
2020_12_HOU_DET,2970,00-0026498,,00-0033094
2020_12_HOU_DET,2999,,00-0025394,
2020_12_HOU_DET,3020,00-0026498,,
2020_12_HOU_DET,3039,00-0026498,,00-0029293
2020_12_HOU_DET,3113,00-0033537,,00-0031236
2020_12_HOU_DET,3137,00-0033537,,00-0031236
2020_12_HOU_DET,3161,00-0033537,,00-0034366
2020_12_HOU_DET,3185,00-0033537,,
2020_12_HOU_DET,3207,,00-0034364,
2020_12_HOU_DET,3251,00-0033537,,00-0033127
2020_12_HOU_DET,3290,00-0033537,,00-0034366
2020_12_HOU_DET,3319,00-0026498,,00-0035229
2020_12_HOU_DET,3341,00-0026498,,00-0035229
2020_12_HOU_DET,3405,00-0026498,,00-0032135
2020_12_HOU_DET,3429,,00-0034171,
2020_12_HOU_DET,3450,00-0033537,,00-0033127
2020_12_HOU_DET,3510,00-0026498,,00-0032975
2020_12_HOU_DET,3539,00-0026498,,00-0032975
2020_12_HOU_DET,3563,00-0026498,,00-0035229
2020_12_HOU_DET,3585,00-0026498,,00-0029632
2020_12_HOU_DET,3609,00-0026498,,00-0032975
2020_12_HOU_DET,3633,00-0026498,,00-0033094
2020_12_HOU_DET,3657,00-0026498,,00-0033094
2020_12_HOU_DET,3683,00-0026498,,00-0029293
2020_12_HOU_DET,3707,00-0026498,,00-0029293
2020_12_HOU_DET,3732,00-0026498,,00-0036277
2020_12_HOU_DET,3762,00-0026498,,00-0029293
2020_12_HOU_DET,3786,00-0026498,,00-0029632
2020_12_HOU_DET,3811,00-0026498,,00-0029632
2020_12_HOU_DET,3849,,00-0032393,
2020_12_HOU_DET,3870,,00-0032393,
2020_12_HOU_DET,3891,,00-0033537,
2020_12_HOU_DET,3993,00-0026498,,00-0029293
2020_12_HOU_DET,4017,00-0026498,,00-0033094
2020_12_HOU_DET,4039,00-0026498,,00-0029632
2020_12_HOU_DET,4063,00-0026498,,00-0029632
2020_12_HOU_DET,4087,00-0026498,,00-0032975
2020_12_HOU_DET,4111,00-0026498,,00-0035229
2020_12_HOU_DET,4150,00-0026498,,
2020_12_HOU_DET,4179,00-0026498,,
2020_12_HOU_DET,4221,00-0026498,,00-0029293
2020_12_KC_TB,54,00-0033873,,00-0033040
2020_12_KC_TB,83,00-0033873,,00-0031325
2020_12_KC_TB,151,,00-0036360,
2020_12_KC_TB,172,00-0033873,,00-0033040
2020_12_KC_TB,196,00-0033873,,00-0031325
2020_12_KC_TB,220,00-0030506,,00-0033873
2020_12_KC_TB,242,00-0033873,,
2020_12_KC_TB,302,,00-0034816,
2020_12_KC_TB,323,00-0019596,,00-0031408
2020_12_KC_TB,347,,00-0034816,
2020_12_KC_TB,368,00-0019596,,00-0031408
2020_12_KC_TB,390,00-0019596,,00-0031408
2020_12_KC_TB,437,00-0033873,,00-0032775
2020_12_KC_TB,489,00-0033873,,00-0033040
2020_12_KC_TB,518,,00-0036360,
2020_12_KC_TB,557,,00-0034816,
2020_12_KC_TB,578,00-0019596,,00-0027656
2020_12_KC_TB,619,00-0019596,,00-0027793
2020_12_KC_TB,666,00-0033873,,00-0033040
2020_12_KC_TB,722,00-0019596,,00-0027656
2020_12_KC_TB,746,,00-0034816,
2020_12_KC_TB,767,00-0019596,,00-0031273
2020_12_KC_TB,819,,00-0030496,
2020_12_KC_TB,840,00-0033873,,00-0033040
2020_12_KC_TB,864,00-0033873,,00-0035140
2020_12_KC_TB,893,00-0033873,,00-0030506
2020_12_KC_TB,917,00-0033873,,00-0035140
2020_12_KC_TB,945,00-0033873,,00-0033040
2020_12_KC_TB,997,00-0033873,,00-0033040
2020_12_KC_TB,1053,00-0019596,,00-0033921
2020_12_KC_TB,1077,00-0019596,,00-0031273
2020_12_KC_TB,1101,00-0019596,,00-0033921
2020_12_KC_TB,1208,00-0033873,,00-0030506
2020_12_KC_TB,1232,,00-0036360,
2020_12_KC_TB,1257,00-0033873,,00-0030506
2020_12_KC_TB,1281,00-0033873,,00-0031325
2020_12_KC_TB,1303,00-0033873,,00-0031325
2020_12_KC_TB,1327,00-0033873,,00-0033040
2020_12_KC_TB,1349,00-0033873,,00-0034319
2020_12_KC_TB,1373,00-0033873,,00-0030506
2020_12_KC_TB,1397,,00-0036360,
2020_12_KC_TB,1441,00-0033873,,00-0035140
2020_12_KC_TB,1465,00-0033873,,00-0032775
2020_12_KC_TB,1494,00-0033873,,
2020_12_KC_TB,1595,00-0019596,,00-0031408
2020_12_KC_TB,1617,00-0019596,,00-0027656
2020_12_KC_TB,1641,00-0019596,,00-0027793
2020_12_KC_TB,1665,00-0019596,,00-0033921
2020_12_KC_TB,1689,,00-0033856,
2020_12_KC_TB,1710,00-0019596,,00-0027656
2020_12_KC_TB,1734,00-0019596,,00-0034816
2020_12_KC_TB,1790,00-0033873,,00-0031325
2020_12_KC_TB,1814,,00-0030496,
2020_12_KC_TB,1875,00-0033873,,00-0033040
2020_12_KC_TB,1904,00-0033873,,00-0032775
2020_12_KC_TB,1950,00-0033873,,00-0032775
2020_12_KC_TB,1983,,00-0030496,
2020_12_KC_TB,2004,00-0033873,,00-0030506
2020_12_KC_TB,2028,00-0033873,,00-0030506
2020_12_KC_TB,2052,00-0033873,,00-0030496
2020_12_KC_TB,2081,00-0033873,,
2020_12_KC_TB,2103,00-0033873,,
2020_12_KC_TB,2125,00-0033873,,
2020_12_KC_TB,2249,,00-0034816,
2020_12_KC_TB,2270,,00-0034816,
2020_12_KC_TB,2291,00-0019596,,00-0027656
2020_12_KC_TB,2315,00-0019596,,00-0027656
2020_12_KC_TB,2339,,00-0033856,
2020_12_KC_TB,2360,00-0019596,,00-0033856
2020_12_KC_TB,2384,00-0019596,,00-0027656
2020_12_KC_TB,2440,00-0033873,,00-0030506
2020_12_KC_TB,2464,00-0033873,,00-0033040
2020_12_KC_TB,2569,00-0033873,,00-0033040
2020_12_KC_TB,2593,,00-0036360,
2020_12_KC_TB,2619,,00-0033873,
2020_12_KC_TB,2645,00-0033873,,00-0033040
2020_12_KC_TB,2669,00-0033873,,00-0033040
2020_12_KC_TB,2725,00-0019596,,00-0034816
2020_12_KC_TB,2747,,00-0034816,
2020_12_KC_TB,2808,00-0019596,,00-0033921
2020_12_KC_TB,2832,00-0019596,,00-0035298
2020_12_KC_TB,2858,00-0033873,,00-0035140
2020_12_KC_TB,2880,,00-0036360,
2020_12_KC_TB,2901,00-0033873,,00-0031325
2020_12_KC_TB,2948,00-0019596,,00-0027793
2020_12_KC_TB,2972,,00-0034816,
2020_12_KC_TB,2998,,00-0034816,
2020_12_KC_TB,3019,00-0019596,,00-0031408
2020_12_KC_TB,3051,,00-0030496,
2020_12_KC_TB,3072,00-0033873,,00-0030496
2020_12_KC_TB,3123,,00-0030496,
