date,away,home,away_open,home_open,away_close,home_close,home_win
2012-02-24,COL,CBJ,1.9091,1.9091,1.7692,2.1,0
2012-02-24,MIN,DAL,2.4,1.625,2.45,1.6061,1
2012-02-24,VAN,NJD,1.9091,1.9091,1.9524,1.8696,0
2012-02-24,NYR,NYI,1.6667,2.3,1.625,2.4,1
2012-02-24,MTL,WSH,1.9091,1.9091,2.15,1.7407,1
2012-02-25,FLA,CAR,2.03,1.813,1.9524,1.8696,0
2012-02-25,PHI,CGY,1.8475,1.9804,1.7692,2.1,0
2012-02-25,COL,DET,2.95,1.4255,3.1,1.4,0
2012-02-25,PHX,EDM,1.8,2.05,1.9091,1.9091,0
2012-02-25,CHI,LAK,1.9009,1.9174,2.1,1.7692,1
2012-02-25,SJS,NSH,2.1,1.7692,1.9524,1.8696,1
2012-02-25,BUF,NYR,2.7,1.5263,2.9,1.4545,1
2012-02-25,BOS,OTT,1.8403,1.9901,1.8333,2.0,0
2012-02-25,TBL,PIT,2.95,1.4444,3.1,1.3846,1
2012-02-25,WSH,TOR,2.15,1.7407,2.45,1.6061,0
2012-02-25,STL,WPG,1.8197,2.02,1.7692,2.1,0
2012-02-26,CHI,ANA,1.9524,1.8696,2.35,1.6452,1
2012-02-26,VAN,DAL,1.7519,2.13,1.6061,2.45,1
2012-02-26,MTL,FLA,1.9434,1.8772,2.1,1.7692,1
2012-02-26,SJS,MIN,1.6944,2.24,1.6897,2.25,1
2012-02-26,TBL,NJD,2.86,1.463,3.0,1.4167,0
2012-02-26,NYI,OTT,2.33,1.6536,2.2,1.7143,1
2012-02-26,CBJ,PIT,3.3,1.3571,3.4,1.3333,1
2012-02-27,STL,CGY,1.7752,2.09,1.8,2.05,0
2012-02-27,ANA,COL,2.02,1.8197,2.0,1.8333,1
2012-02-27,LAK,NSH,2.19,1.7194,2.25,1.6897,1
2012-02-27,NJD,NYR,2.4,1.625,2.6,1.5556,1
2012-02-27,EDM,WPG,2.33,1.6536,2.4,1.625,0
2012-02-28,OTT,BOS,2.7,1.5263,2.7,1.5,0
2012-02-28,NSH,CAR,1.8,2.05,1.8333,2.0,1
2012-02-28,DET,CBJ,1.5405,2.65,1.5556,2.6,0
2012-02-28,LAK,MIN,1.8696,1.9524,1.8333,2.0,0
2012-02-28,VAN,PHX,1.8696,1.9524,1.7407,2.15,1
2012-02-28,PHI,SJS,2.1,1.7692,2.1,1.7692,1
2012-02-28,MTL,TBL,1.9434,1.8772,1.9091,1.9091,1
2012-02-28,FLA,TOR,2.12,1.7576,2.15,1.7407,0
2012-02-28,NYI,WSH,2.38,1.6329,2.35,1.6452,1
2012-02-29,BUF,ANA,2.3,1.6667,2.3,1.6667,0
2012-02-29,TOR,CHI,2.53,1.578,2.5,1.5882,1
2012-02-29,PIT,DAL,1.7874,2.07,1.7407,2.15,0
2012-02-29,STL,EDM,1.7246,2.18,1.7407,2.15,0
2012-03-01,NJD,BOS,2.5,1.5882,2.45,1.6061,1
2012-03-01,NYR,CAR,1.6897,2.25,1.7143,2.2,0
2012-03-01,CBJ,COL,2.7,1.5263,2.9,1.4348,0
2012-03-01,MIN,MTL,2.2,1.7143,2.2,1.7143,1
2012-03-01,NYI,PHI,2.6,1.5556,2.6,1.5556,1
2012-03-01,CGY,PHX,2.45,1.6061,2.45,1.6061,0
2012-03-01,BUF,SJS,2.6,1.5556,2.6,1.5556,0
2012-03-01,STL,VAN,2.4,1.625,2.45,1.6061,1
2012-03-01,FLA,WPG,2.05,1.8,2.2,1.7143,1
2012-03-02,CGY,ANA,2.6,1.5556,2.6,1.5556,1
2012-03-02,MIN,DET,2.95,1.4255,3.2,1.3704,1
2012-03-02,DAL,EDM,1.8696,1.9524,1.9091,1.9091,0
2012-03-02,CHI,OTT,2.1,1.7692,2.15,1.7407,0
2012-03-02,NYR,TBL,1.6897,2.25,1.6897,2.25,1
2012-03-02,NJD,WSH,2.05,1.8,2.15,1.7407,0
2012-03-03,NYI,BOS,2.9,1.4545,3.0,1.4167,0
2012-03-03,TBL,CAR,2.15,1.7407,2.45,1.6061,0
2012-03-03,PIT,COL,1.7692,2.1,1.7692,2.1,0
2012-03-03,NSH,FLA,1.8696,1.9524,1.6897,2.25,0
2012-03-03,ANA,LAK,2.2,1.7143,2.25,1.6897,1
2012-03-03,TOR,MTL,2.1,1.7692,1.9091,1.9091,0
2012-03-03,CBJ,PHX,2.9,1.4348,3.0,1.4167,0
2012-03-03,STL,SJS,1.9524,1.8696,2.0,1.8333,0
2012-03-03,BUF,VAN,2.75,1.5128,2.8,1.4762,0
2012-03-04,DAL,CGY,1.9709,1.8547,1.9091,1.9091,0
2012-03-04,CHI,DET,2.44,1.6098,2.25,1.6897,0
2012-03-04,OTT,FLA,1.8772,1.9434,1.8333,2.0,1
2012-03-04,COL,MIN,1.9174,1.9009,1.8696,1.9524,0
2012-03-04,NJD,NYI,1.7519,2.13,1.6667,2.3,1
2012-03-04,BOS,NYR,2.19,1.7194,2.2,1.7143,1
2012-03-04,PHI,WSH,1.813,2.03,1.8333,2.0,0
2012-03-05,EDM,ANA,2.44,1.6098,2.55,1.5714,1
2012-03-05,PHX,PIT,2.4,1.625,2.5,1.5882,1
2012-03-05,BUF,WPG,2.05,1.8,2.05,1.8,1
2012-03-06,PHX,CBJ,1.6494,2.34,1.7407,2.15,1
2012-03-06,MTL,CGY,2.19,1.7194,2.3,1.6667,1
2012-03-06,MIN,COL,2.5,1.5882,2.6,1.5556,1
2012-03-06,NYR,NJD,1.9259,1.8929,1.8333,2.0,1
2012-03-06,LAK,NSH,2.19,1.7194,2.2,1.7143,0
2012-03-06,DET,PHI,2.22,1.7042,2.15,1.7407,1
2012-03-06,EDM,SJS,2.7,1.5263,3.0,1.4167,0
2012-03-06,CHI,STL,2.24,1.6944,2.35,1.6452,1
2012-03-06,OTT,TBL,1.9434,1.8772,1.8,2.05,0
2012-03-06,BOS,TOR,1.6667,2.3,1.7143,2.2,0
2012-03-06,DAL,VAN,2.58,1.5618,2.9,1.4545,0
2012-03-06,CAR,WSH,2.24,1.6944,2.25,1.6897,0
2012-03-07,CAR,BUF,2.43,1.6135,2.55,1.5714,1
2012-03-07,TOR,PIT,2.75,1.5128,2.8,1.4762,1
2012-03-08,BUF,BOS,2.7,1.5263,2.9,1.4545,1
2012-03-08,LAK,CBJ,1.7519,2.13,1.625,2.4,1
2012-03-08,SJS,DAL,1.9615,1.8621,1.8333,2.0,1
2012-03-08,MTL,EDM,2.1,1.7692,2.25,1.6897,0
2012-03-08,NYI,NJD,2.53,1.578,2.45,1.6061,1
2012-03-08,COL,NSH,2.34,1.6494,2.5,1.5882,1
2012-03-08,NYR,OTT,1.8,2.05,1.8696,1.9524,1
2012-03-08,FLA,PHI,2.35,1.6452,2.35,1.6452,1
2012-03-08,MIN,PHX,2.7,1.5,2.9,1.4348,0
2012-03-08,ANA,STL,2.56,1.5682,2.45,1.6061,1
2012-03-08,WPG,VAN,2.7,1.5263,2.7,1.5,1
2012-03-08,TBL,WSH,2.19,1.7194,2.45,1.6061,1
2012-03-09,WPG,CGY,2.07,1.7874,2.15,1.7407,1
2012-03-09,NYR,CHI,1.9434,1.8772,1.9524,1.8696,1
2012-03-09,LAK,DET,2.27,1.6803,2.3,1.6667,1
2012-03-09,FLA,PIT,2.74,1.4902,2.95,1.4255,1
2012-03-10,WSH,BOS,2.7,1.5263,2.7,1.5,0
2012-03-10,EDM,COL,2.38,1.6329,2.4,1.625,1
2012-03-10,ANA,DAL,2.13,1.7519,2.05,1.8,1
2012-03-10,DET,NSH,2.1,1.7692,2.3,1.6667,1
2012-03-10,NJD,NYI,1.813,2.03,1.7407,2.15,0
2012-03-10,BUF,OTT,2.19,1.7194,2.3,1.6667,0
2012-03-10,SJS,PHX,1.8929,1.9259,1.9091,1.9091,1
2012-03-10,CBJ,STL,2.95,1.4444,3.1,1.4,1
2012-03-10,CAR,TBL,1.9804,1.8475,2.0,1.8333,0
2012-03-10,PHI,TOR,1.7463,2.14,1.8696,1.9524,0
2012-03-10,MTL,VAN,2.95,1.4255,3.1,1.4,0
2012-03-11,STL,CBJ,1.578,2.53,1.5556,2.6,0
2012-03-11,LAK,CHI,2.18,1.7246,2.05,1.8,0
2012-03-11,CAR,FLA,2.28,1.6757,2.35,1.6452,1
2012-03-11,CGY,MIN,1.7752,2.09,1.7143,2.2,0
2012-03-11,PHI,NJD,2.0,1.8333,2.3,1.6667,1
2012-03-11,NYI,NYR,2.7,1.5,2.9,1.4545,1
2012-03-11,BOS,PIT,2.3,1.6667,2.3,1.6667,1
2012-03-11,TOR,WSH,2.24,1.6944,2.25,1.6897,1
2012-03-12,MTL,BUF,2.35,1.6452,2.4,1.625,1
2012-03-12,ANA,COL,2.0,1.8333,2.1,1.7692,1
2012-03-12,SJS,EDM,1.7407,2.15,1.7143,2.2,0
2012-03-12,NSH,PHX,1.9091,1.9091,1.9524,1.8696,0
2012-03-13,SJS,CGY,2.03,1.813,1.8696,1.9524,1
2012-03-13,STL,CHI,1.8772,1.9434,1.7692,2.1,1
2012-03-13,TOR,FLA,2.4,1.625,2.15,1.7407,1
2012-03-13,DET,LAK,2.03,1.813,2.1,1.7692,1
2012-03-13,DAL,MIN,1.625,2.4,1.6061,2.45,0
2012-03-13,WSH,NYI,1.8475,1.9804,1.8,2.05,0
2012-03-13,CAR,NYR,2.7,1.5,2.6,1.5556,1
2012-03-13,NJD,PHI,2.08,1.7812,2.05,1.8,1
2012-03-13,BOS,TBL,1.6289,2.39,1.7143,2.2,1
2012-03-14,DET,ANA,1.9434,1.8772,1.9524,1.8696,1
2012-03-14,COL,BUF,2.3,1.6667,2.25,1.6897,0
2012-03-14,CBJ,EDM,2.4,1.625,2.4,1.625,1
2012-03-14,OTT,MTL,1.7692,2.1,1.7692,2.1,1
2012-03-14,PHX,VAN,2.6,1.5556,2.6,1.5556,0
2012-03-14,DAL,WPG,1.9091,1.9091,2.1,1.7692,1
2012-03-15,STL,CAR,1.6757,2.28,1.6452,2.35,1
2012-03-15,PHX,CGY,2.08,1.7812,2.1,1.7692,1
2012-03-15,BOS,FLA,1.813,2.03,1.7692,2.1,1
2012-03-15,COL,NJD,2.4,1.625,2.5,1.5882,1
2012-03-15,PHI,NYI,1.7246,2.18,1.7143,2.2,0
2012-03-15,PIT,NYR,1.8696,1.9524,1.7407,2.15,0
2012-03-15,NSH,SJS,1.9804,1.8475,2.2,1.7143,1
2012-03-15,TOR,TBL,2.13,1.7519,2.1,1.7692,0
2012-03-16,LAK,ANA,2.0,1.8333,1.9091,1.9091,0
2012-03-16,CHI,DAL,2.1,1.7692,2.05,1.8,0
2012-03-16,CGY,EDM,1.9615,1.8621,2.1,1.7692,1
2012-03-16,MTL,OTT,2.55,1.5714,2.5,1.5882,1
2012-03-16,WSH,WPG,2.0,1.8333,2.1,1.7692,1
2012-03-17,PHI,BOS,2.15,1.7407,2.15,1.7407,1
2012-03-17,BUF,FLA,2.05,1.8,2.1,1.7692,1
2012-03-17,NSH,LAK,2.0,1.8333,2.0,1.8333,1
2012-03-17,CAR,MIN,1.9091,1.9091,1.8696,1.9524,0
2012-03-17,NYI,MTL,2.0,1.8333,1.9091,1.9091,0
2012-03-17,PIT,NJD,1.7407,2.15,1.7143,2.2,0
2012-03-17,COL,NYR,2.6,1.5556,2.5,1.5882,0
2012-03-17,TOR,OTT,2.35,1.6452,2.35,1.6452,0
2012-03-17,DET,SJS,2.15,1.7407,2.2,1.7143,1
2012-03-17,STL,TBL,1.6897,2.25,1.6061,2.45,0
2012-03-17,CBJ,VAN,3.15,1.3774,3.3,1.3571,1
2012-03-18,NSH,ANA,2.0,1.8333,2.0,1.8333,0
2012-03-18,CBJ,CGY,2.8,1.4762,2.8,1.4762,0
2012-03-18,WSH,CHI,2.35,1.6452,2.35,1.6452,1
2012-03-18,PHX,EDM,1.8333,2.0,1.7407,2.15,0
2012-03-18,PIT,PHI,1.7692,2.1,1.7143,2.2,1
2012-03-18,CAR,WPG,2.4,1.625,2.7,1.5,0
2012-03-19,TOR,BOS,2.7,1.5263,2.9,1.4545,1
2012-03-19,WSH,DET,2.45,1.6061,2.6,1.5556,0
2012-03-19,VAN,MIN,1.5263,2.7,1.4762,2.8,1
2012-03-19,NJD,NYR,2.25,1.6897,2.2,1.7143,1
2012-03-19,ANA,SJS,2.45,1.6061,2.9,1.4348,0
2012-03-19,BUF,TBL,1.9091,1.9091,1.8333,2.0,0
2012-03-20,CHI,CBJ,1.625,2.4,1.5263,2.7,0
2012-03-20,CGY,COL,2.15,1.7407,2.25,1.6897,1
2012-03-20,PHX,DAL,2.05,1.8,2.1,1.7692,1
2012-03-20,SJS,LAK,2.1,1.7692,2.3,1.6667,1
2012-03-20,EDM,NSH,2.75,1.4878,2.9,1.4545,0
2012-03-20,NJD,OTT,2.05,1.8,2.1,1.7692,0
2012-03-20,FLA,PHI,2.4,1.625,2.35,1.6452,0
2012-03-20,WPG,PIT,2.96,1.4237,3.1,1.4,1
2012-03-20,NYI,TOR,2.1,1.7692,1.9091,1.9091,0
2012-03-21,STL,ANA,1.7812,2.08,1.8333,2.0,1
2012-03-21,MTL,BUF,2.45,1.6061,2.5,1.5882,1
2012-03-21,FLA,CAR,1.9524,1.8696,2.15,1.7407,1
2012-03-21,VAN,CHI,1.9615,1.8621,1.9524,1.8696,1
2012-03-21,DET,NYR,2.24,1.6944,2.25,1.6897,1
2012-03-22,VAN,DAL,1.8197,2.02,2.05,1.8,0
2012-03-22,STL,LAK,1.9434,1.8772,2.2,1.7143,1
2012-03-22,CGY,MIN,1.7752,2.09,1.8333,2.0,1
2012-03-22,WSH,PHI,2.33,1.6536,2.45,1.6061,1
2012-03-22,COL,PHX,2.05,1.8,2.1,1.7692,1
2012-03-22,NSH,PIT,2.53,1.578,2.55,1.5714,1
2012-03-22,BOS,SJS,1.9434,1.8772,1.8696,1.9524,1
2012-03-22,EDM,TBL,1.9804,1.8475,1.9524,1.8696,1
2012-03-23,CAR,CBJ,1.7463,2.14,1.6667,2.3,1
2012-03-23,EDM,FLA,2.43,1.6135,2.6,1.5556,0
2012-03-23,OTT,MTL,1.7752,2.09,1.7692,2.1,1
2012-03-23,TOR,NJD,2.54,1.5747,2.7,1.5,0
2012-03-23,BUF,NYR,2.4,1.625,2.4,1.625,0
2012-03-23,WPG,WSH,2.23,1.6993,2.05,1.8,0
2012-03-24,MIN,BUF,2.85,1.4651,2.9,1.4348,1
2012-03-24,VAN,COL,1.8333,2.0,1.9091,1.9091,0
2012-03-24,CGY,DAL,2.25,1.6897,2.2,1.7143,1
2012-03-24,CAR,DET,2.55,1.5714,2.7,1.5263,1
2012-03-24,BOS,LAK,1.9901,1.8403,2.05,1.8,0
2012-03-24,WPG,NSH,2.7,1.5263,2.7,1.5,1
2012-03-24,PIT,OTT,1.6494,2.34,1.5556,2.6,1
2012-03-24,MTL,PHI,2.95,1.4444,3.1,1.3846,1
2012-03-24,PHX,SJS,2.18,1.7246,2.4,1.625,1
2012-03-24,NYI,TBL,1.8772,1.9434,1.9524,1.8696,1
2012-03-24,NYR,TOR,1.6494,2.34,1.6667,2.3,0
2012-03-25,BOS,ANA,1.8,2.05,1.9524,1.8696,0
2012-03-25,EDM,CBJ,1.8696,1.9524,1.8696,1.9524,0
2012-03-25,NSH,CHI,2.17,1.7299,2.15,1.7407,0
2012-03-25,NYI,FLA,2.43,1.6135,2.45,1.6061,0
2012-03-25,STL,PHX,1.8475,1.9804,1.7692,2.1,0
2012-03-25,NJD,PIT,2.7,1.5263,2.6,1.5556,1
2012-03-25,MIN,WSH,2.7,1.5263,2.9,1.4348,1
2012-03-26,DAL,CGY,1.9524,1.8696,1.9524,1.8696,1
2012-03-26,CBJ,DET,3.1,1.4,3.4,1.3226,1
2012-03-26,TBL,PHI,2.9,1.4545,2.9,1.4348,0
2012-03-26,COL,SJS,2.4,1.625,2.45,1.6061,1
2012-03-26,LAK,VAN,2.25,1.6897,2.1,1.7692,1
2012-03-26,OTT,WPG,2.05,1.8,1.9524,1.8696,0
2012-03-27,TBL,BOS,3.0,1.4167,3.3,1.3571,1
2012-03-27,NYR,MIN,1.5556,2.6,1.5263,2.7,0
2012-03-27,FLA,MTL,1.8696,1.9524,1.8696,1.9524,0
2012-03-27,CHI,NJD,2.05,1.8,2.15,1.7407,1
2012-03-27,NYI,PIT,3.2,1.3704,3.4,1.3333,0
2012-03-27,NSH,STL,2.35,1.6452,2.25,1.6897,1
2012-03-27,CAR,TOR,1.9615,1.8621,1.9524,1.8696,0
2012-03-27,BUF,WSH,1.9615,1.8621,1.9091,1.9091,0
2012-03-28,SJS,ANA,1.8333,2.0,1.8,2.05,1
2012-03-28,DET,CBJ,1.5128,2.75,1.4,3.1,1
2012-03-28,LAK,CGY,1.9524,1.8696,1.8333,2.0,0
2012-03-28,DAL,EDM,1.8,2.05,1.7143,2.2,0
2012-03-28,COL,VAN,2.5,1.5882,2.35,1.6452,1
2012-03-28,NYR,WPG,1.8,2.05,1.8696,1.9524,0
2012-03-29,WSH,BOS,2.7,1.5263,2.6,1.5556,0
2012-03-29,STL,CHI,1.9174,1.9009,1.8696,1.9524,1
2012-03-29,FLA,MIN,1.6897,2.25,1.7692,2.1,1
2012-03-29,TBL,NJD,2.75,1.4878,2.7,1.5263,1
2012-03-29,PIT,NYI,1.5263,2.7,1.5,2.7,1
2012-03-29,SJS,PHX,1.9434,1.8772,2.05,1.8,1
2012-03-29,PHI,TOR,1.6897,2.25,1.6452,2.35,0
2012-03-30,PIT,BUF,1.8,2.05,1.8696,1.9524,0
2012-03-30,WPG,CAR,2.09,1.7752,2.25,1.6897,0
2012-03-30,FLA,CBJ,1.7194,2.19,1.7407,2.15,1
2012-03-30,COL,CGY,2.03,1.813,2.0,1.8333,0
2012-03-30,NSH,DET,2.08,1.7812,2.4,1.625,0
2012-03-30,LAK,EDM,1.7407,2.15,1.6452,2.35,0
2012-03-30,MTL,NYR,2.9,1.4348,2.9,1.4348,1
2012-03-30,DAL,VAN,2.34,1.6494,2.25,1.6897,1
2012-03-31,NJD,CAR,1.8696,1.9524,1.7143,2.2,0
2012-03-31,LAK,MIN,1.6711,2.29,1.6897,2.25,1
2012-03-31,CHI,NSH,2.14,1.7463,2.2,1.7143,0
2012-03-31,BOS,NYI,1.6944,2.24,1.7143,2.2,0
2012-03-31,OTT,PHI,2.29,1.6711,2.3,1.6667,0
2012-03-31,ANA,PHX,2.3,1.6667,2.45,1.6061,1
2012-03-31,DAL,SJS,2.38,1.6329,2.5,1.5882,1
2012-03-31,CBJ,STL,3.65,1.2985,3.9,1.2778,0
2012-03-31,WPG,TBL,1.9804,1.8475,2.05,1.8,1
2012-03-31,BUF,TOR,1.6452,2.35,1.6667,2.3,1
2012-03-31,CGY,VAN,2.7,1.5,2.7,1.5,1
2012-03-31,MTL,WSH,2.75,1.5128,3.1,1.3846,1
2012-04-01,EDM,ANA,2.24,1.6944,2.4,1.625,0
2012-04-01,MIN,CHI,2.95,1.4444,2.9,1.4348,0
2012-04-01,FLA,DET,2.53,1.578,2.6,1.5556,1
2012-04-01,OTT,NYI,1.7812,2.08,1.9091,1.9091,0
2012-04-01,BOS,NYR,2.19,1.7194,2.2,1.7143,0
2012-04-01,PHI,PIT,2.53,1.578,2.9,1.4545,0
2012-04-02,EDM,LAK,2.9,1.4348,3.4,1.3333,1
2012-04-02,WSH,TBL,1.8,2.05,1.6452,2.35,1
2012-04-03,PIT,BOS,1.6711,2.29,1.8696,1.9524,0
2012-04-03,TOR,BUF,2.9,1.4348,2.9,1.4545,1
2012-04-03,SJS,DAL,1.9091,1.9091,1.8696,1.9524,0
2012-04-03,WPG,FLA,2.3,1.6667,2.35,1.6452,0
2012-04-03,NYI,NJD,2.75,1.5128,2.6,1.5556,1
2012-04-03,MIN,NSH,2.9,1.4348,3.0,1.4167,1
2012-04-03,CAR,OTT,2.35,1.6452,2.25,1.6897,0
2012-04-03,NYR,PHI,2.05,1.8,1.9524,1.8696,0
2012-04-03,CBJ,PHX,2.9,1.4348,2.95,1.4255,1
2012-04-03,ANA,VAN,2.75,1.4878,2.55,1.5714,1
2012-04-04,TBL,MTL,1.8929,1.9259,1.9091,1.9091,1
2012-04-04,DET,STL,2.23,1.6993,2.25,1.6897,0
2012-04-05,MTL,CAR,2.43,1.6135,2.5,1.5882,1
2012-04-05,VAN,CGY,1.6897,2.25,1.6897,2.25,1
2012-04-05,CBJ,COL,2.6,1.5556,2.7,1.5,0
2012-04-05,NJD,DET,2.34,1.6494,2.5,1.5882,0
2012-04-05,ANA,EDM,1.885,1.9346,2.0,1.8333,0
2012-04-05,SJS,LAK,2.08,1.7812,2.05,1.8,0
2012-04-05,CHI,MIN,1.625,2.4,1.6667,2.3,1
2012-04-05,DAL,NSH,2.44,1.6098,2.3,1.6667,1
2012-04-05,WPG,NYI,1.9901,1.8403,2.05,1.8,1
2012-04-05,BOS,OTT,2.05,1.8,2.1,1.7692,0
2012-04-05,BUF,PHI,2.17,1.7299,2.1,1.7692,1
2012-04-05,NYR,PIT,2.48,1.5952,2.55,1.5714,1
2012-04-05,TBL,TOR,1.9804,1.8475,2.2,1.7143,1
2012-04-05,FLA,WSH,2.19,1.7194,2.25,1.6897,1
2012-04-06,PHX,STL,2.44,1.6098,2.55,1.5714,0
2012-04-07,BUF,BOS,2.24,1.6944,2.7,1.5263,1
2012-04-07,NYI,CBJ,1.9804,1.8475,2.0,1.8333,1
2012-04-07,ANA,CGY,2.14,1.7463,2.05,1.8,1
2012-04-07,NSH,COL,1.8,2.05,1.8,2.05,0
2012-04-07,STL,DAL,1.7692,2.1,1.6667,2.3,0
2012-04-07,CHI,DET,2.43,1.6135,2.55,1.5714,0
2012-04-07,CAR,FLA,2.54,1.5747,2.5,1.5882,1
2012-04-07,PHX,MIN,1.6667,2.3,1.6897,2.25,0
2012-04-07,TOR,MTL,1.9901,1.8403,2.05,1.8,1
2012-04-07,OTT,NJD,2.08,1.7812,2.2,1.7143,1
2012-04-07,WSH,NYR,2.54,1.5747,2.4,1.625,0
2012-04-07,PHI,PIT,2.24,1.6944,2.5,1.5882,1
2012-04-07,LAK,SJS,2.18,1.7246,2.25,1.6897,1
2012-04-07,EDM,VAN,2.95,1.4255,3.15,1.3922,1
2012-04-07,TBL,WPG,2.19,1.7194,2.25,1.6897,0
2012-04-11,DET,NSH,1.9804,1.8475,2.05,1.8,1
2012-04-11,PHI,PIT,2.3,1.6667,2.7,1.5263,0
2012-04-11,LAK,VAN,2.3,1.6667,2.45,1.6061,0
2012-04-12,WSH,BOS,2.55,1.5714,2.6,1.5556,1
2012-04-12,OTT,NYR,2.5,1.5882,2.55,1.5714,1
2012-04-12,CHI,PHX,1.8929,1.9259,2.0,1.8333,1
2012-04-12,SJS,STL,2.15,1.7407,2.45,1.6061,0
2012-04-13,NJD,FLA,1.9346,1.885,1.8696,1.9524,0
2012-04-13,DET,NSH,2.0,1.8333,1.9524,1.8696,0
2012-04-13,PHI,PIT,2.7,1.5,2.7,1.5,0
2012-04-13,LAK,VAN,2.4,1.625,2.45,1.6061,0
2012-04-14,WSH,BOS,2.6,1.5556,2.7,1.5263,0
2012-04-14,OTT,NYR,2.44,1.6098,2.5,1.5882,0
2012-04-14,CHI,PHX,1.9091,1.9091,1.8696,1.9524,0
2012-04-14,SJS,STL,2.4,1.625,2.55,1.5714,1
2012-04-15,NSH,DET,2.29,1.6711,2.4,1.625,0
2012-04-15,NJD,FLA,1.9091,1.9091,1.8333,2.0,1
2012-04-15,VAN,LAK,1.9524,1.8696,1.9091,1.9091,1
2012-04-15,PIT,PHI,1.8696,1.9524,1.7407,2.15,1
2012-04-16,NYR,OTT,1.8696,1.9524,1.8,2.05,0
2012-04-16,STL,SJS,1.9615,1.8621,1.9091,1.9091,0
2012-04-16,BOS,WSH,1.8,2.05,1.8,2.05,0
2012-04-17,PHX,CHI,2.3,1.6667,2.4,1.625,0
2012-04-17,NSH,DET,2.45,1.6061,2.45,1.6061,0
2012-04-17,FLA,NJD,2.45,1.6061,2.55,1.5714,0
2012-04-18,VAN,LAK,2.05,1.8,1.8696,1.9524,0
2012-04-18,NYR,OTT,1.8696,1.9524,1.8696,1.9524,1
2012-04-18,PIT,PHI,2.05,1.8,2.0,1.8333,0
2012-04-19,PHX,CHI,2.4,1.625,2.25,1.6897,0
2012-04-19,FLA,NJD,2.48,1.5952,2.5,1.5882,1
2012-04-19,STL,SJS,1.8929,1.9259,1.8,2.05,0
2012-04-19,BOS,WSH,1.7752,2.09,1.7692,2.1,1
2012-04-20,DET,NSH,2.09,1.7752,1.9524,1.8696,1
2012-04-20,PHI,PIT,2.6,1.5556,2.7,1.5,1
2012-04-21,WSH,BOS,2.6,1.5556,2.7,1.5,0
2012-04-21,NJD,FLA,1.8696,1.9524,1.8,2.05,1
2012-04-21,OTT,NYR,2.55,1.5714,2.45,1.6061,0
2012-04-21,CHI,PHX,2.15,1.7407,2.05,1.8,0
2012-04-21,SJS,STL,2.7,1.5263,2.6,1.5556,1
2012-04-22,PIT,PHI,1.8,2.05,1.8333,2.0,1
2012-04-22,LAK,VAN,2.55,1.5714,2.4,1.625,0
2012-04-22,BOS,WSH,1.8333,2.0,1.8333,2.0,0
2012-04-23,PHX,CHI,2.24,1.6944,2.25,1.6897,0
2012-04-23,NYR,OTT,1.9174,1.9009,1.9091,1.9091,0
2012-04-24,FLA,NJD,2.37,1.6369,2.45,1.6061,1
2012-04-25,WSH,BOS,2.7,1.5263,2.55,1.5714,0
2012-04-26,NJD,FLA,1.8333,2.0,1.8696,1.9524,0
2012-04-26,OTT,NYR,2.5,1.5882,2.5,1.5882,1
2012-04-27,NSH,PHX,1.8772,1.9434,1.8333,2.0,1
2012-04-28,WSH,NYR,2.45,1.6061,2.4,1.625,1
2012-04-28,LAK,STL,2.35,1.6452,2.35,1.6452,0
2012-04-29,NJD,PHI,2.39,1.6289,2.4,1.625,1
2012-04-29,NSH,PHX,1.885,1.9346,1.8,2.05,1
2012-04-30,WSH,NYR,2.3,1.6667,2.35,1.6452,0
2012-04-30,LAK,STL,2.4,1.625,2.35,1.6452,0
2012-05-01,NJD,PHI,2.35,1.6452,2.5,1.5882,0
2012-05-02,PHX,NSH,2.6,1.5556,2.35,1.6452,1
2012-05-02,NYR,WSH,1.9524,1.8696,1.8696,1.9524,0
2012-05-03,STL,LAK,2.0,1.8333,1.9091,1.9091,1
2012-05-03,PHI,NJD,1.9524,1.8696,1.9524,1.8696,1
2012-05-04,PHX,NSH,2.4,1.625,2.45,1.6061,0
2012-05-05,NYR,WSH,1.9524,1.8696,1.9091,1.9091,1
2012-05-06,STL,LAK,2.1,1.7692,2.15,1.7407,1
2012-05-06,PHI,NJD,1.9346,1.885,1.8696,1.9524,1
2012-05-07,WSH,NYR,2.3,1.6667,2.35,1.6452,1
2012-05-07,NSH,PHX,1.9009,1.9174,2.0,1.8333,1
2012-05-08,NJD,PHI,2.25,1.6897,2.05,1.8,0
2012-05-09,NYR,WSH,1.9615,1.8621,1.9524,1.8696,1
2012-05-12,WSH,NYR,2.22,1.7042,2.2,1.7143,1
2012-05-13,LAK,PHX,1.8333,2.0,1.8333,2.0,0
2012-05-14,NJD,NYR,2.2,1.7143,2.15,1.7407,1
2012-05-15,LAK,PHX,1.7692,2.1,1.8,2.05,0
2012-05-16,NJD,NYR,2.02,1.8197,2.25,1.6897,0
2012-05-17,PHX,LAK,2.7,1.5,2.8,1.4762,1
2012-05-19,NYR,NJD,2.1,1.7692,1.9091,1.9091,0
2012-05-20,PHX,LAK,2.85,1.4651,2.8,1.4762,0
2012-05-21,NYR,NJD,2.0,1.8333,2.0,1.8333,1
2012-05-22,LAK,PHX,1.7143,2.2,1.7407,2.15,0
