nhl_game_id,team,is_home,pp_xgf,pp_shots
2017020729,CHI,1,0.7666,12
2017020729,TBL,0,0.0348,4
2017020730,BUF,0,0.0799,10
2017020730,CGY,1,0.5989,6
2017020731,ARI,1,0.7938,10
2017020731,NYI,0,0.0706,5
2017020732,BOS,1,0.4953,4
2017020732,NJD,0,0.0528,6
2017020733,CAR,0,0.0292,4
2017020733,PIT,1,0.274,2
2017020734,COL,0,0.0554,7
2017020734,MTL,1,1.8191,20
2017020735,DET,1,0.1035,3
2017020735,PHI,0,0.8482,5
2017020736,OTT,0,0.1576,8
2017020736,STL,1,0.4756,8
2017020737,NSH,1,0.866,8
2017020737,TBL,0,0.0369,3
2017020738,DAL,1,0.9732,12
2017020738,FLA,0,3.1723,14
2017020739,BUF,0,1.5595,7
2017020739,EDM,1,0.5748,7
2017020740,LAK,0,0.7553,7
2017020740,VAN,1,1.8175,11
2017020741,CBJ,0,0.0195,5
2017020741,VGK,1,0.1052,3
2017020742,ANA,1,1.3609,12
2017020742,NYR,0,0.5009,6
2017020743,SJS,1,0.8849,9
2017020743,WPG,0,0.1275,2
2017020744,CHI,1,1.3789,6
2017020744,TOR,0,0.8508,9
2017020745,CGY,1,2.4961,14
2017020745,LAK,0,1.2841,10
2017020746,NJD,1,0.2236,3
2017020746,NSH,0,0.0094,2
2017020747,PHI,1,1.0035,13
2017020748,MIN,0,1.0678,12
2017020748,PIT,1,0.0728,2
2017020749,CAR,0,0.9545,5
2017020749,MTL,1,0.2396,5
2017020750,BOS,0,0.6142,2
2017020750,OTT,1,0.8246,8
2017020751,CHI,0,0.0535,6
2017020751,DET,1,0.2647,3
2017020752,FLA,1,0.8284,12
2017020752,WSH,0,1.7004,22
2017020753,COL,0,0.5883,3
2017020753,STL,1,0.7245,8
2017020754,DAL,1,0.4099,6
2017020754,TOR,0,0.3131,7
2017020755,CGY,0,0.0636,8
2017020755,EDM,1,0.9115,11
2017020756,ARI,1,0.721,5
2017020756,CBJ,0,0.6461,2
2017020757,BUF,0,0.9719,4
2017020757,VAN,1,0.8479,7
2017020758,VGK,1,0.5232,6
2017020759,ANA,1,0.7657,8
2017020759,WPG,0,0.0718,9
2017020760,NYR,0,0.1882,3
2017020760,SJS,1,0.1615,2
2017020761,ANA,0,0.6286,4
2017020761,BOS,1,0.6292,7
2017020762,BUF,1,0.4287,8
2017020763,NYI,1,0.0363,1
2017020764,PIT,1,0.0436,1
2017020764,SJS,0,1.8552,13
2017020765,CAR,1,0.7921,11
2017020766,CBJ,1,0.2232,4
2017020766,MIN,0,0.996,5
2017020767,MTL,0,0.0088,2
2017020767,STL,1,0.9707,8
2017020768,CHI,0,0.0135,1
2017020768,NSH,1,0.5976,4
2017020769,TBL,0,0.1093,9
2017020769,WPG,1,1.2859,8
2017020770,DAL,1,0.7995,9
2017020770,LAK,0,1.269,10
2017020771,CGY,1,1.1833,10
2017020771,VGK,0,0.6585,8
2017020772,COL,0,0.7485,8
2017020772,VAN,1,1.3642,10
2017020773,NYI,0,0.0195,2
2017020773,TOR,1,0.3711,7
2017020774,DET,1,1.1622,10
2017020774,SJS,0,0.0372,4
2017020775,PHI,0,0.0628,2
2017020775,WSH,1,0.3728,5
2017020776,BOS,1,0.0448,1
2017020776,STL,0,0.031,4
2017020777,BUF,1,0.4298,6
2017020777,FLA,0,3.3057,13
2017020778,NJD,1,0.7993,6
2017020778,PHI,0,1.6166,5
2017020779,NYR,1,0.3734,5
2017020779,TOR,0,0.0103,1
2017020780,CAR,1,0.4294,6
2017020780,MTL,0,0.067,4
2017020781,ANA,0,0.0637,7
2017020781,OTT,1,1.8313,11
2017020782,LAK,0,0.014,2
2017020782,NSH,1,1.2885,5
2017020783,VGK,0,1.0042,6
2017020783,WPG,1,0.5904,7
2017020784,CGY,1,0.7621,7
2017020784,TBL,0,0.9284,7
2017020785,COL,0,0.3058,1
2017020785,EDM,1,0.3974,6
2017020786,ARI,1,0.4985,8
2017020786,DAL,0,0.7738,9
2017020787,CHI,0,0.0718,9
2017020787,VAN,1,0.5026,4
2017020788,PIT,1,1.1001,9
2017020788,WSH,0,0.0667,7
2017020789,CAR,1,0.5561,6
2017020789,DET,0,0.0547,6
2017020790,CBJ,1,0.3187,6
2017020790,SJS,0,0.8401,4
2017020791,MIN,1,1.0894,11
2017020791,VGK,0,0.5175,6
2017020792,ANA,0,0.8172,17
2017020792,MTL,1,1.824,19
2017020793,OTT,0,0.3117,4
2017020793,PHI,1,0.3838,4
2017020794,BOS,1,0.5361,8
2017020794,TOR,0,0.5174,10
2017020795,BUF,1,1.1151,11
2017020795,STL,0,0.0297,3
2017020796,DET,0,0.015,2
2017020796,FLA,1,0.4907,6
2017020797,NJD,1,1.0638,10
2017020797,PIT,0,0.0106,1
2017020798,CBJ,0,1.0886,17
2017020798,NYI,1,0.5172,8
2017020799,COL,0,0.0216,3
2017020799,WPG,1,0.3797,5
2017020800,NSH,1,0.8061,12
2017020800,NYR,0,1.1482,5
2017020801,DAL,1,1.0259,8
2017020801,MIN,0,0.0206,2
2017020802,CGY,1,0.5375,6
2017020802,CHI,0,0.8,2
2017020803,TBL,0,0.8793,5
2017020803,VAN,1,0.4215,4
2017020804,ARI,0,0.0423,4
2017020804,LAK,1,0.0256,1
2017020805,VGK,0,0.9521,5
2017020805,WSH,1,0.6568,7
2017020806,MTL,1,0.3022,4
2017020806,OTT,0,0.0313,3
2017020807,CAR,1,0.4315,6
2017020808,ANA,0,0.8528,11
2017020808,TOR,1,1.3232,11
2017020809,NSH,0,1.5347,13
2017020809,NYI,1,0.5365,7
2017020810,DAL,1,0.4961,8
2017020810,NYR,0,0.0634,7
2017020811,EDM,1,0.8698,6
2017020811,TBL,0,0.9458,8
2017020812,ANA,0,0.7608,10
2017020812,BUF,1,0.2295,3
2017020813,PIT,1,0.4315,4
2017020813,VGK,0,0.5965,4
2017020814,CAR,1,0.9625,6
2017020814,PHI,0,0.1857,11
2017020815,CBJ,1,0.4175,6
2017020815,WSH,0,0.187,3
2017020816,NJD,0,0.5721,16
2017020816,OTT,1,0.495,6
2017020817,BOS,0,0.0262,4
2017020817,DET,1,0.1401,2
2017020818,FLA,1,0.7123,11
2017020818,VAN,0,0.0515,6
2017020819,MIN,0,1.3896,3
2017020819,STL,1,0.1703,3
2017020820,ARI,0,1.3682,9
2017020820,WPG,1,0.9565,10
2017020821,CGY,0,0.5794,6
2017020821,CHI,1,0.5696,9
2017020822,COL,1,0.182,2
2017020822,SJS,0,0.1061,8
2017020823,NSH,0,0.0936,10
2017020823,TOR,1,0.9341,6
2017020824,BOS,0,0.056,7
2017020824,NYR,1,0.0302,1
2017020825,EDM,0,0.383,10
2017020825,LAK,1,0.7833,9
2017020826,BUF,1,0.4446,6
2017020826,NYI,0,0.6701,6
2017020827,NJD,1,0.2474,3
2017020828,MTL,0,0.0354,4
2017020828,PHI,1,1.2055,10
2017020829,NSH,0,0.0256,4
2017020829,OTT,1,0.2978,6
2017020830,TBL,1,1.0474,10
2017020830,VAN,0,2.1112,8
2017020831,COL,0,0.029,2
2017020831,STL,1,0.4625,2
2017020832,ARI,0,0.023,3
2017020832,MIN,1,0.0559,1
2017020833,CHI,1,0.7099,10
2017020834,SJS,1,1.1886,11
2017020834,VGK,0,0.1373,10
2017020835,DET,0,0.3793,3
2017020835,NYI,1,1.7055,14
2017020836,CGY,0,0.7407,17
2017020836,NYR,1,1.6474,12
2017020837,CBJ,0,0.1658,13
2017020837,WSH,1,0.7164,8
2017020838,FLA,1,0.2418,4
2017020839,CAR,1,0.8643,8
2017020839,VAN,0,0.0038,1
2017020840,STL,0,0.0621,4
2017020840,WPG,1,0.3713,6
2017020841,DAL,1,0.4314,6
2017020841,PIT,0,0.0368,5
2017020842,ANA,1,0.3985,2
2017020842,EDM,0,0.0765,8
2017020843,BOS,1,0.7427,5
2017020844,OTT,0,0.0041,1
2017020844,TOR,1,0.6092,6
2017020845,MTL,1,0.503,6
2017020845,NSH,0,0.0489,4
2017020846,LAK,0,0.0927,11
2017020846,TBL,1,1.13,13
2017020847,CAR,1,0.7587,11
2017020847,COL,0,0.2338,11
2017020848,CBJ,1,1.8693,16
2017020849,CHI,0,0.0848,10
2017020849,MIN,1,0.6023,6
2017020850,ARI,1,0.1929,2
2017020850,PHI,0,1.303,6
2017020851,EDM,0,0.0775,7
2017020852,DET,0,0.0299,4
2017020852,WSH,1,0.28,5
2017020853,PIT,0,0.0107,1
2017020853,STL,1,0.3312,8
2017020854,NYR,0,0.1542,15
2017020854,WPG,1,1.1238,14
2017020855,VAN,0,0.9242,9
2017020856,BUF,1,0.5306,7
2017020856,COL,0,1.4927,12
2017020857,BOS,0,0.6364,8
2017020857,NJD,1,0.9361,13
2017020858,CGY,0,0.8119,11
2017020858,NYI,1,0.7152,10
2017020859,VGK,1,0.0321,1
2017020860,ANA,1,0.3648,5
2017020860,SJS,0,0.0448,5
2017020861,TBL,0,0.7125,9
2017020861,TOR,1,0.1364,1
2017020862,FLA,0,2.1094,7
2017020863,ARI,1,1.399,9
2017020863,CHI,0,3.409,19
2017020864,BOS,1,0.6534,9
2017020864,CGY,0,0.077,10
2017020865,BUF,1,1.5622,12
2017020865,TBL,0,0.9101,10
2017020866,CBJ,0,0.8814,9
2017020866,NYI,1,0.819,3
2017020867,NJD,0,0.1383,6
2017020867,PHI,1,0.6899,6
2017020868,OTT,0,0.641,2
2017020868,PIT,1,0.1441,1
2017020869,CAR,1,1.0944,13
2017020869,LAK,0,0.4994,3
2017020870,ANA,0,0.1175,13
2017020871,NSH,1,0.2311,4
2017020871,STL,0,0.1523,10
2017020872,MIN,1,0.1489,3
2017020872,NYR,0,2.5559,15
2017020873,WPG,1,1.4359,10
2017020873,WSH,0,0.052,4
2017020874,CHI,0,0.6419,3
2017020874,VGK,1,0.6793,13
2017020875,ARI,0,0.38,1
2017020875,SJS,1,1.6114,12
2017020876,CBJ,0,0.0253,3
2017020876,TOR,1,1.3956,12
2017020877,COL,1,0.1383,3
2017020877,MTL,0,0.0516,7
2017020878,FLA,0,0.7125,9
2017020878,VAN,1,1.0212,15
2017020879,CAR,0,0.0472,5
2017020880,NYI,1,0.6519,6
2017020880,NYR,0,0.0945,9
2017020881,LAK,0,0.7549,8
2017020881,PIT,1,0.4835,7
2017020882,BUF,0,0.0639,8
2017020882,OTT,1,0.5377,9
2017020883,DET,0,0.3395,6
2017020883,TBL,1,0.6949,7
2017020884,CGY,0,1.4453,7
2017020884,NSH,1,0.1709,5
2017020885,MIN,1,0.443,5
2017020885,WSH,0,0.0368,5
2017020886,ANA,0,0.0096,1
2017020886,CHI,1,0.8981,11
2017020887,ARI,1,0.2244,5
2017020887,MTL,0,1.9399,7
2017020888,EDM,0,0.0319,3
2017020888,VGK,1,0.1931,1
2017020889,SJS,1,0.318,6
2017020889,VAN,0,0.0517,3
2017020890,PHI,0,0.0175,2
2017020891,CAR,1,1.2114,12
2017020892,COL,0,1.7716,13
2017020892,WPG,1,0.889,9
2017020893,DAL,1,0.3426,7
2017020893,STL,0,0.4621,9
2017020894,BUF,1,0.1976,3
2017020894,LAK,0,0.0318,4
2017020895,NYR,0,0.7458,5
2017020895,OTT,1,0.3118,3
2017020896,ANA,0,0.7844,5
2017020896,MIN,1,0.4249,9
2017020897,ARI,1,1.0271,11
2017020897,EDM,0,0.0675,5
2017020898,NJD,0,0.0173,5
2017020898,TBL,1,1.2491,18
2017020899,PIT,1,0.116,1
2017020899,TOR,0,0.6539,4
2017020900,MTL,0,0.4177,1
2017020900,VGK,1,0.4071,6
2017020901,DET,0,0.3542,3
2017020901,NSH,1,0.5469,5
2017020902,CHI,1,0.3723,4
2017020903,CGY,1,1.2007,14
2017020903,FLA,0,1.1781,4
2017020904,BOS,0,0.0884,12
2017020905,PHI,0,0.037,1
2017020906,COL,1,0.0417,1
2017020906,EDM,0,0.0497,5
2017020907,CAR,1,0.7658,7
2017020907,NJD,0,0.393,3
2017020908,CBJ,1,0.7915,9
2017020909,DET,1,0.3893,4
2017020909,TOR,0,0.0398,4
2017020910,FLA,0,1.305,14
2017020910,WPG,1,0.5846,8
2017020911,SJS,1,0.1724,3
2017020912,MIN,0,0.0278,3
2017020912,NYI,1,0.649,8
2017020913,BUF,1,0.4447,3
2017020913,WSH,0,0.0135,2
2017020914,BOS,0,0.0812,3
2017020914,CGY,1,0.537,2
2017020915,NSH,1,0.6416,10
2017020915,OTT,0,0.9431,6
2017020916,CHI,1,0.2116,2
2017020916,LAK,0,0.3397,6
2017020917,VGK,1,0.1895,5
2017020918,FLA,0,0.0996,9
2017020918,TOR,1,0.4257,5
2017020919,CBJ,0,0.0367,3
2017020919,NJD,1,0.192,4
2017020920,PHI,1,0.5235,6
2017020921,TBL,0,0.6654,3
2017020921,WSH,1,0.3114,4
2017020922,DET,1,0.5066,4
2017020923,SJS,0,0.0188,3
2017020923,STL,1,0.2379,2
2017020924,LAK,0,0.7846,13
2017020924,WPG,1,0.0934,2
2017020925,BOS,0,0.119,11
2017020926,COL,0,2.6168,8
2017020926,VAN,1,0.5298,6
2017020927,CHI,1,0.0336,1
2017020927,OTT,0,0.3181,1
2017020928,ANA,1,0.5527,4
2017020928,DAL,0,0.5957,15
2017020929,CGY,0,0.5039,3
2017020929,VGK,1,0.3977,6
2017020930,NYI,0,0.0125,2
2017020930,TOR,1,0.5947,7
2017020931,MIN,0,0.0614,5
2017020931,NJD,1,0.6926,11
2017020932,CBJ,0,0.008,2
2017020932,PHI,1,1.2724,9
2017020933,MTL,1,1.4898,12
2017020933,NYR,0,0.9585,12
2017020934,OTT,1,0.65,7
2017020934,TBL,0,0.0079,1
2017020935,BUF,0,0.5599,8
2017020935,DET,1,0.6762,7
2017020936,FLA,1,0.7635,8
2017020936,WSH,0,0.8321,5
2017020937,NSH,1,1.3058,12
2017020937,SJS,0,0.1808,17
2017020938,COL,0,0.037,2
2017020938,EDM,1,0.3366,6
2017020939,ARI,1,1.1866,13
2017020939,CGY,0,0.8299,10
2017020940,LAK,1,0.2967,4
2017020941,MIN,0,0.6461,4
2017020941,NYR,1,0.317,5
2017020942,CAR,1,0.1754,2
2017020942,PIT,0,0.8629,2
2017020943,STL,1,1.144,16
2017020943,WPG,0,0.8299,6
2017020944,CHI,1,0.0904,1
2017020944,SJS,0,0.0032,1
2017020945,VAN,0,0.4064,3
2017020945,VGK,1,0.2265,2
2017020946,OTT,1,0.2307,6
2017020946,PHI,0,0.0695,4
2017020947,CGY,1,0.7392,7
2017020947,COL,0,0.6958,6
2017020948,BOS,0,2.2192,7
2017020948,TOR,1,1.1149,6
2017020949,MTL,1,0.7783,6
2017020949,TBL,0,1.519,18
2017020950,CAR,0,0.0663,10
2017020950,DET,1,0.4362,7
2017020951,FLA,1,0.4072,4
2017020951,PIT,0,0.8423,2
2017020952,NJD,1,0.2231,4
2017020952,NYI,0,0.0197,2
2017020953,BUF,0,0.039,6
2017020953,WSH,1,0.2045,3
2017020954,CBJ,1,0.0825,2
2017020954,CHI,0,0.0684,7
2017020955,DAL,1,0.5421,8
2017020955,WPG,0,0.6696,2
2017020956,ANA,0,0.5232,5
2017020956,ARI,1,0.7869,11
2017020957,EDM,0,0.0239,3
2017020957,LAK,1,0.8475,7
2017020958,BOS,0,0.0931,8
2017020958,BUF,1,0.8141,11
2017020959,NSH,1,0.2529,5
2017020959,STL,0,0.0839,11
2017020960,DET,0,0.0188,3
2017020960,NYR,1,0.4067,4
2017020961,MIN,1,0.5828,7
2017020961,SJS,0,0.006,1
2017020962,ANA,1,0.1937,3
2017020962,EDM,0,0.0525,6
2017020963,ARI,1,0.679,7
2017020963,VAN,0,0.9807,8
2017020964,CBJ,1,0.3193,7
2017020964,WSH,0,0.504,5
2017020965,MTL,1,0.2414,3
2017020965,PHI,0,0.0239,3
2017020966,TBL,1,0.7283,9
2017020966,TOR,0,2.2259,15
2017020967,COL,1,0.8698,9
2017020967,VAN,0,0.1137,5
2017020968,LAK,1,0.8897,9
2017020968,VGK,0,0.1019,8
2017020969,BOS,1,0.0882,2
2017020969,CAR,0,1.0044,2
2017020970,NJD,0,0.8093,2
2017020970,PIT,1,0.1969,2
2017020971,OTT,0,0.516,6
2017020971,WSH,1,0.1192,2
2017020972,FLA,1,0.9987,13
2017020972,TOR,0,0.0323,4
2017020973,MIN,1,1.8082,9
2017020973,STL,0,0.5694,7
2017020974,NSH,0,0.3124,2
2017020974,WPG,1,0.4818,6
2017020975,CGY,0,1.8907,18
2017020975,DAL,1,1.0813,13
2017020976,LAK,0,0.8985,13
2017020976,VGK,1,0.6081,12
2017020977,EDM,0,0.0334,5
2017020977,SJS,1,0.5556,5
2017020978,MTL,1,0.6343,7
2017020978,NYI,0,0.0721,6
2017020979,BUF,0,0.5507,11
2017020979,TBL,1,0.4066,4
2017020980,DET,0,1.4709,6
2017020980,STL,1,0.2228,2
2017020981,CGY,0,0.3526,8
2017020981,COL,1,0.5511,8
2017020982,NYR,0,0.0475,4
2017020982,VAN,1,1.4815,9
2017020983,BOS,1,1.1837,10
2017020983,PIT,0,0.1578,13
2017020984,CAR,0,0.0171,1
2017020984,PHI,1,0.2535,4
2017020985,NJD,0,0.3168,7
2017020986,DAL,1,0.52,5
2017020986,TBL,0,0.021,3
2017020987,EDM,1,0.0863,2
2017020987,NSH,0,0.0735,7
2017020988,ARI,1,0.0812,3
2017020988,MIN,0,1.2798,13
2017020989,CBJ,0,0.0275,4
2017020989,LAK,1,0.4274,6
2017020990,CHI,0,0.0162,2
2017020990,SJS,1,0.2179,3
2017020991,MTL,0,0.015,2
2017020991,NYI,1,0.4148,8
2017020992,BUF,0,0.0555,4
2017020992,FLA,1,0.3101,2
2017020993,CAR,1,0.1151,1
2017020993,NJD,0,0.4699,5
2017020994,DET,0,0.6424,3
2017020994,WPG,1,0.505,8
2017020995,COL,1,0.2309,5
2017020995,MIN,0,0.0255,3
2017020996,CGY,1,1.2121,13
2017020996,NYR,0,0.0473,6
2017020997,NSH,0,0.0424,4
2017020997,VAN,1,1.2007,9
2017020998,OTT,0,0.5507,7
2017020998,VGK,1,0.3915,6
2017020999,ANA,1,0.4356,6
2017020999,CBJ,0,1.5992,12
2017021000,PHI,0,0.7786,15
2017021000,TBL,1,0.0684,1
2017021001,DAL,1,0.0272,1
2017021001,STL,0,0.4267,6
2017021002,CHI,0,1.6314,9
2017021002,LAK,1,0.9146,8
2017021003,BOS,1,3.1613,27
2017021003,MTL,0,0.4666,11
2017021004,NYI,0,0.0233,3
2017021004,PIT,1,0.765,9
2017021005,TOR,0,0.0643,5
2017021005,WSH,1,0.1538,3
2017021006,ARI,1,0.5653,7
2017021006,OTT,0,0.0622,5
2017021007,EDM,1,0.4905,5
2017021007,NYR,0,0.8839,6
2017021008,FLA,1,0.8073,9
2017021008,PHI,0,2.5902,8
2017021009,COL,1,0.6848,6
2017021009,NSH,0,0.5284,6
2017021010,ANA,1,0.1338,1
2017021010,CHI,0,0.0528,6
2017021011,NJD,1,0.2864,4
2017021011,VGK,0,0.9566,7
2017021012,CAR,1,0.5505,9
2017021012,WPG,0,0.5691,4
2017021013,DET,0,0.0616,5
2017021013,MIN,1,0.5485,6
2017021014,CBJ,0,0.0212,4
2017021014,SJS,1,1.1363,13
2017021015,BUF,1,0.4687,4
2017021015,TOR,0,0.8665,5
2017021016,CGY,0,0.0069,2
2017021016,PIT,1,0.3396,3
2017021017,DAL,1,0.6827,10
2017021017,OTT,0,0.8968,5
2017021018,ARI,0,0.029,3
2017021018,EDM,1,1.3818,13
2017021019,NYI,0,0.4159,8
2017021019,VAN,1,0.1592,2
2017021020,BOS,1,0.631,8
2017021020,DET,0,0.6661,9
2017021021,MTL,0,0.065,5
2017021021,NJD,1,0.8808,8
2017021022,NYR,1,0.0383,1
2017021023,CBJ,1,0.0642,2
2017021023,VGK,0,0.0227,3
2017021024,FLA,0,0.4407,9
2017021025,DAL,0,0.0418,6
2017021025,NSH,1,1.1697,18
2017021026,CAR,0,0.6448,9
2017021026,MIN,1,0.3677,3
2017021027,CHI,1,0.0665,2
2017021027,COL,0,0.483,8
2017021028,ANA,1,0.1658,1
2017021028,WSH,0,0.0972,10
2017021029,BUF,1,1.0898,10
2017021029,CGY,0,0.5333,2
2017021030,PHI,1,0.5212,7
2017021030,PIT,0,0.6485,8
2017021031,ARI,0,1.2024,4
2017021032,BOS,1,0.4852,4
2017021032,PHI,0,2.878,13
2017021033,NJD,1,1.2857,11
2017021033,WPG,0,0.0106,2
2017021034,CBJ,1,0.4792,10
2017021034,COL,0,0.6746,9
2017021035,BUF,0,0.0514,3
2017021035,OTT,1,1.5565,14
2017021036,DET,1,0.4849,6
2017021036,VGK,0,0.0841,10
2017021037,NYR,0,0.0443,5
2017021037,TBL,1,0.6948,9
2017021038,FLA,1,0.3349,5
2017021038,MTL,0,0.1245,9
2017021039,ANA,0,0.0809,6
2017021039,NSH,1,0.0484,2
2017021040,CAR,0,0.9635,5
2017021040,CHI,1,0.1105,2
2017021042,WSH,0,0.0977,4
2017021043,SJS,1,0.4104,6
2017021043,STL,0,0.0652,1
2017021044,CBJ,1,0.2516,5
2017021044,DET,0,0.0295,4
2017021045,CGY,0,0.0068,1
2017021045,OTT,1,0.2104,3
2017021046,ANA,0,0.018,2
2017021046,DAL,1,0.3577,4
2017021047,MIN,0,0.054,5
2017021047,VAN,1,0.1663,2
2017021048,BOS,1,1.5426,15
2017021048,CHI,0,0.023,4
2017021049,BUF,1,0.241,5
2017021049,VGK,0,0.4835,6
2017021050,MTL,0,0.8076,6
2017021050,TBL,1,1.0234,16
2017021051,PHI,1,0.1653,3
2017021051,WPG,0,0.605,3
2017021052,ARI,0,0.0897,9
2017021052,COL,1,0.7967,7
2017021053,LAK,1,0.7013,8
2017021053,STL,0,0.0479,5
2017021054,SJS,1,0.4809,4
2017021055,PIT,0,0.025,4
2017021055,TOR,1,0.5043,3
2017021056,FLA,1,0.7674,6
2017021056,NYR,0,0.0215,3
2017021057,NJD,0,0.0662,7
2017021057,NSH,1,0.3958,5
2017021058,EDM,1,0.1644,2
2017021058,MIN,0,0.1729,7
2017021059,BOS,0,0.0033,1
2017021059,CHI,1,0.6788,11
2017021060,CGY,1,1.7583,17
2017021060,NYI,0,0.0139,2
2017021061,DAL,0,0.6244,3
2017021061,PIT,1,0.9237,10
2017021062,ARI,1,0.5318,6
2017021062,VAN,0,0.4282,3
2017021063,CAR,0,0.6439,12
2017021063,NYR,1,0.078,3
2017021064,PHI,1,1.3142,13
2017021064,VGK,0,1.4831,10
2017021065,WPG,0,0.0462,6
2017021065,WSH,1,1.6277,14
2017021066,CBJ,1,0.3571,4
2017021066,MTL,0,0.1012,9
2017021067,FLA,1,0.3846,2
2017021067,OTT,0,0.0378,4
2017021068,ANA,1,0.0468,1
2017021068,STL,0,0.0088,2
2017021069,LAK,1,0.4936,6
2017021069,VAN,0,0.4207,6
2017021070,DET,0,0.0147,1
2017021070,SJS,1,0.3902,4
2017021071,BOS,0,0.5833,7
2017021071,CAR,1,0.6214,7
2017021072,DAL,0,0.7285,1
2017021072,MTL,1,1.4573,7
2017021073,OTT,0,0.9301,3
2017021073,TBL,1,0.7136,10
2017021074,NSH,1,1.3032,12
2017021074,WPG,0,1.9502,9
2017021075,COL,0,1.5761,4
2017021075,MIN,1,0.9453,11
2017021076,CGY,1,0.2364,4
2017021076,EDM,0,0.025,2
2017021077,ARI,1,0.3725,2
2017021077,LAK,0,0.7434,7
2017021078,DAL,0,0.0241,4
2017021078,TOR,1,0.5291,3
2017021079,NYR,1,0.7519,6
2017021079,PIT,0,0.0299,3
2017021080,EDM,1,0.1304,2
2017021080,SJS,0,0.2608,4
2017021081,NJD,0,0.4037,3
2017021081,VGK,1,1.6769,16
2017021082,ANA,1,0.8029,9
2017021082,VAN,0,0.0109,1
2017021083,BUF,1,1.3168,14
2017021083,TOR,0,0.7643,3
2017021084,NYI,1,0.7573,11
2017021084,WSH,0,0.5241,2
2017021085,CBJ,0,0.117,8
2017021085,PHI,1,1.1857,10
2017021086,MTL,1,0.4313,2
2017021086,PIT,0,0.5732,4
2017021087,BOS,0,0.0621,7
2017021087,FLA,1,0.3009,3
2017021088,STL,1,0.4006,6
2017021089,CHI,0,0.0878,10
2017021089,WPG,1,1.4122,14
2017021090,ARI,1,1.1036,15
2017021090,NSH,0,0.4198,8
2017021091,DET,0,0.855,3
2017021091,LAK,1,0.4668,7
2017021092,NYI,0,1.5522,9
2017021092,WSH,1,1.6651,12
2017021093,DAL,0,0.5638,1
2017021093,OTT,1,0.4724,7
2017021094,COL,1,0.653,7
2017021094,NSH,0,0.0976,12
2017021095,CGY,1,0.5645,5
2017021095,SJS,0,0.0274,3
2017021096,ANA,1,1.2036,9
2017021096,DET,0,0.1486,13
2017021097,MIN,0,0.1411,10
2017021097,VGK,1,0.7873,11
2017021098,BUF,1,0.774,9
2017021098,CHI,0,0.0049,1
2017021099,EDM,0,0.0266,2
2017021099,FLA,1,0.9889,14
2017021100,LAK,1,1.417,16
2017021100,NJD,0,0.1265,8
2017021101,TOR,1,0.7824,12
2017021102,BOS,0,1.8312,6
2017021102,TBL,1,0.5927,7
2017021103,CAR,1,0.348,4
2017021103,PHI,0,0.047,3
2017021104,CBJ,1,0.2914,3
2017021105,NYR,0,0.5511,3
2017021105,STL,1,0.0408,2
2017021106,ARI,1,0.2038,2
2017021106,MIN,0,0.9827,9
2017021107,SJS,0,0.9629,5
2017021107,VAN,1,0.6889,8
2017021108,COL,1,0.5656,8
2017021108,DET,0,0.0577,7
2017021109,CGY,0,0.1571,11
2017021109,VGK,1,0.399,3
2017021110,EDM,0,0.8518,18
2017021110,TBL,1,0.7212,9
2017021111,CAR,0,0.077,10
2017021111,NYI,1,0.5408,4
2017021112,PHI,1,0.2735,3
2017021113,CHI,1,0.0827,2
2017021113,STL,0,1.0215,9
2017021114,DAL,0,0.5647,10
2017021114,WPG,1,0.5443,9
2017021115,ANA,1,0.4228,3
2017021115,NJD,0,0.9903,5
2017021116,BOS,1,1.5124,17
2017021116,CBJ,0,0.0181,4
2017021117,BUF,1,0.3019,4
2017021118,FLA,0,0.0384,4
2017021118,MTL,1,1.195,12
2017021119,LAK,0,0.7133,1
2017021119,MIN,1,0.1871,1
2017021120,ARI,1,0.0378,1
2017021120,CGY,0,2.2891,9
2017021121,NYI,1,1.5197,15
2017021121,PIT,0,0.032,3
2017021122,CBJ,0,0.0331,3
2017021122,NYR,1,0.335,5
2017021123,DAL,0,0.6866,11
2017021123,WSH,1,0.3773,4
2017021124,CAR,1,0.8439,8
2017021125,FLA,0,0.0137,1
2017021125,OTT,1,0.5329,5
2017021126,DET,1,0.1304,2
2017021126,PHI,0,0.5216,8
2017021127,TBL,1,0.1151,1
2017021127,TOR,0,0.7677,11
2017021128,LAK,0,0.0106,2
2017021128,WPG,1,0.5399,10
2017021129,CHI,1,0.4378,10
2017021129,COL,0,1.2519,9
2017021130,VAN,0,0.0157,2
2017021130,VGK,1,0.3949,5
2017021131,NJD,0,0.1522,6
2017021131,SJS,1,0.2439,4
2017021132,ARI,0,1.4216,10
2017021132,BUF,1,0.6709,8
2017021133,MTL,0,0.0659,4
2017021133,PIT,1,0.3559,3
2017021134,BOS,0,0.5816,3
2017021134,STL,1,0.1474,2
2017021135,ANA,0,0.016,1
2017021135,CGY,1,0.2124,3
2017021136,NYI,1,0.9436,12
2017021136,TBL,0,1.3044,8
2017021137,NYR,0,0.0357,3
2017021137,PHI,1,0.2633,3
2017021138,ARI,0,0.7001,8
2017021138,CAR,1,0.6971,2
2017021139,CBJ,1,0.4184,7
2017021139,FLA,0,0.0342,5
2017021140,EDM,0,1.1475,11
2017021140,OTT,1,0.1336,1
2017021141,DET,1,0.8496,12
2017021141,WSH,0,1.9338,10
