date,away_nick,home_nick,p_away,p_home,captured
2023-04-30,Mariners,Blue Jays,0.395,0.605,live
2023-04-30,Orioles,Tigers,0.599,0.401,live
2023-05-01,Guardians,Yankees,0.444,0.556,live
2023-05-01,Blue Jays,Red Sox,0.562,0.43799999999999994,live
2023-05-06,Rangers,Angels,0.457,0.5429999999999999,live
2023-05-06,Nationals,Diamondbacks,0.408,0.5920000000000001,live
2023-05-07,Nationals,Diamondbacks,0.409,0.591,live
2023-05-09,Blue Jays,Phillies,0.498,0.502,live
2023-05-10,Blue Jays,Phillies,0.522,0.478,live
2023-05-10,Nationals,Giants,0.44299999999999995,0.557,live
2023-05-12,Mets,Nationals,0.545,0.455,live
2023-05-12,Giants,Diamondbacks,0.539,0.461,live
2023-05-13,Reds,Marlins,0.365,0.635,live
2023-05-13,Cubs,Twins,0.41200000000000003,0.588,live
2023-05-13,Giants,Diamondbacks,0.508,0.49200000000000005,live
2023-05-13,Rangers,Athletics,0.648,0.35200000000000004,live
2023-05-13,Cubs,Twins,0.43200000000000005,0.568,live
2023-05-13,Phillies,Rockies,0.568,0.43200000000000005,live
2023-05-14,Giants,Diamondbacks,0.547,0.45299999999999996,live
2023-05-14,Giants,Diamondbacks,0.413,0.5870000000000001,live
2023-05-14,Phillies,Rockies,0.573,0.42700000000000005,live
2023-05-14,Braves,Blue Jays,0.514,0.486,live
2023-05-14,Padres,Dodgers,0.385,0.615,live
2023-05-15,Angels,Orioles,0.55,0.45,live
2023-05-16,Pirates,Tigers,0.48100000000000004,0.519,live
2023-05-16,Diamondbacks,Athletics,0.642,0.358,live
2023-05-16,Phillies,Giants,0.5,0.5,live
2023-05-17,Reds,Rockies,0.525,0.475,live
2023-05-17,Pirates,Tigers,0.44,0.56,live
2023-05-17,Twins,Dodgers,0.46799999999999997,0.532,live
2023-05-17,Phillies,Giants,0.515,0.485,live
2023-05-17,Rays,Mets,0.515,0.485,live
2023-05-17,Phillies,Giants,0.523,0.47700000000000004,live
2023-05-17,Reds,Rockies,0.47700000000000004,0.523,live
2023-05-17,Diamondbacks,Athletics,0.591,0.409,live
2023-05-17,Royals,Padres,0.332,0.6679999999999999,live
2023-05-17,Braves,Rangers,0.529,0.47100000000000003,live
2023-05-18,Cubs,Astros,0.42100000000000004,0.579,live
2023-05-18,Rays,Mets,0.5379999999999999,0.462,live
2023-05-18,Braves,Rangers,0.5920000000000001,0.408,live
2023-05-18,Yankees,Blue Jays,0.479,0.521,live
2023-05-19,Diamondbacks,Pirates,0.573,0.42700000000000005,live
2023-05-19,Brewers,Rays,0.385,0.615,live
2023-05-19,Cubs,Phillies,0.478,0.522,live
2023-05-19,Mariners,Braves,0.405,0.595,live
2023-05-20,Mariners,Braves,0.45299999999999996,0.547,live
2023-05-20,Rockies,Rangers,0.413,0.5870000000000001,live
2023-05-20,Marlins,Giants,0.41600000000000004,0.584,live
2023-05-20,Orioles,Blue Jays,0.41100000000000003,0.589,live
2023-05-20,Brewers,Rays,0.415,0.585,live
2023-05-20,Marlins,Giants,0.513,0.48700000000000004,live
2023-05-20,Rockies,Rangers,0.369,0.631,live
2023-05-20,Cubs,Phillies,0.414,0.586,live
2023-05-21,Orioles,Blue Jays,0.402,0.598,live
2023-05-21,Twins,Angels,0.45799999999999996,0.542,live
2023-05-21,Rockies,Rangers,0.373,0.627,live
2023-05-21,Dodgers,Cardinals,0.5770000000000001,0.423,live
2023-05-21,Cubs,Phillies,0.505,0.495,live
2023-05-21,Diamondbacks,Pirates,0.529,0.47100000000000003,live
2023-05-21,Brewers,Rays,0.428,0.5720000000000001,live
2023-05-21,Twins,Angels,0.488,0.512,live
2023-05-21,Marlins,Giants,0.473,0.527,live
2023-05-22,Diamondbacks,Phillies,0.385,0.615,live
2023-05-22,Rangers,Pirates,0.535,0.465,live
2023-05-22,Giants,Twins,0.43,0.57,live
2023-05-22,Blue Jays,Rays,0.46399999999999997,0.536,live
2023-05-22,Astros,Brewers,0.52,0.48,live
2023-05-23,Mets,Cubs,0.517,0.483,live
2023-05-23,Dodgers,Braves,0.377,0.623,live
2023-05-23,Dodgers,Braves,0.43200000000000005,0.568,live
2023-05-23,Marlins,Rockies,0.518,0.48200000000000004,live
2023-05-24,Rangers,Pirates,0.536,0.46399999999999997,live
2023-05-24,Dodgers,Braves,0.493,0.507,live
2023-05-24,Astros,Brewers,0.531,0.469,live
2023-05-24,Blue Jays,Rays,0.428,0.5720000000000001,live
2023-05-24,Marlins,Rockies,0.542,0.45799999999999996,live
2023-05-24,Diamondbacks,Phillies,0.531,0.469,live
2023-05-24,Giants,Twins,0.43700000000000006,0.563,live
2023-05-25,Orioles,Yankees,0.45399999999999996,0.546,live
2023-05-25,Tigers,Royals,0.496,0.504,live
2023-05-25,Blue Jays,Rays,0.46,0.54,live
2023-05-25,Mets,Cubs,0.491,0.509,live
2023-05-25,Padres,Nationals,0.565,0.435,live
2023-05-25,Phillies,Braves,0.489,0.511,live
2023-05-25,White Sox,Tigers,0.518,0.48200000000000004,live
2023-05-25,Giants,Brewers,0.425,0.575,live
2023-05-25,Marlins,Rockies,0.49700000000000005,0.503,live
2023-05-25,Orioles,Yankees,0.452,0.5479999999999999,live
2023-05-25,Red Sox,Angels,0.499,0.501,live
2023-05-25,Athletics,Mariners,0.304,0.696,live
2023-05-25,Marlins,Rockies,0.603,0.397,live
2023-05-25,Cardinals,Reds,0.579,0.42100000000000004,live
2023-05-26,White Sox,Tigers,0.524,0.47600000000000003,live
2023-05-26,Athletics,Mariners,0.298,0.7020000000000001,live
2023-05-26,Rangers,Orioles,0.49700000000000005,0.503,live
2023-05-26,Phillies,Braves,0.402,0.598,live
2023-05-26,Dodgers,Rays,0.48200000000000004,0.518,live
2023-05-26,Reds,Cubs,0.384,0.616,live
2023-05-26,Cardinals,Guardians,0.46399999999999997,0.536,live
2023-05-26,Padres,Yankees,0.488,0.512,live
2023-05-27,Nationals,Royals,0.45799999999999996,0.542,live
2023-05-27,Pirates,Mariners,0.445,0.555,live
2023-05-27,Astros,Athletics,0.7240000000000001,0.276,live
2023-05-27,Mets,Rockies,0.653,0.34700000000000003,live
2023-05-27,Marlins,Angels,0.45,0.55,live
2023-05-27,Red Sox,Diamondbacks,0.547,0.45299999999999996,live
2023-05-27,Giants,Brewers,0.45,0.55,live
2023-05-27,Blue Jays,Twins,0.5579999999999999,0.442,live
2023-05-28,Mets,Rockies,0.647,0.353,live
2023-05-30,Brewers,Blue Jays,0.41100000000000003,0.589,live
2023-05-30,Nationals,Dodgers,0.34700000000000003,0.653,live
2023-06-07,Mets,Braves,0.5,0.5,live
2023-06-07,Orioles,Brewers,0.46299999999999997,0.537,live
2023-06-08,Twins,Rays,0.418,0.5820000000000001,live
2023-06-08,Giants,Rockies,0.615,0.385,live
2023-06-08,Red Sox,Guardians,0.475,0.525,live
2023-06-08,Cubs,Angels,0.423,0.5770000000000001,live
2023-06-08,White Sox,Yankees,0.414,0.586,live
2023-06-08,Dodgers,Reds,0.617,0.38299999999999995,live
2023-06-08,Cardinals,Rangers,0.449,0.551,live
2023-06-08,Tigers,Phillies,0.332,0.6679999999999999,live
2023-06-08,White Sox,Yankees,0.401,0.599,live
2023-06-08,Orioles,Brewers,0.49700000000000005,0.503,live
2023-06-08,Mets,Braves,0.39799999999999996,0.602,live
2023-06-08,Giants,Rockies,0.595,0.405,live
2023-06-08,Astros,Blue Jays,0.504,0.496,live
2023-06-09,Cubs,Angels,0.484,0.516,live
2023-06-10,Cubs,Giants,0.44799999999999995,0.552,live
2023-06-27,Padres,Pirates,0.568,0.43200000000000005,live
2023-06-27,Twins,Braves,0.44,0.56,live
2023-06-27,Astros,Cardinals,0.527,0.473,live
2023-06-27,Reds,Orioles,0.461,0.539,live
2023-06-27,Marlins,Red Sox,0.501,0.499,live
2023-06-27,Nationals,Mariners,0.28800000000000003,0.7120000000000001,live
2023-06-27,Brewers,Mets,0.46399999999999997,0.536,live
2023-06-27,Giants,Blue Jays,0.4,0.6,live
2023-06-28,Dodgers,Rockies,0.6859999999999999,0.314,live
2023-06-28,Nationals,Mariners,0.324,0.6759999999999999,live
2023-06-28,Rays,Diamondbacks,0.46399999999999997,0.536,live
2023-06-28,Phillies,Cubs,0.517,0.483,live
2023-06-28,Guardians,Royals,0.537,0.46299999999999997,live
2023-06-28,Padres,Pirates,0.542,0.45799999999999996,live
2023-06-28,Twins,Braves,0.408,0.5920000000000001,live
2023-06-28,Brewers,Mets,0.429,0.5710000000000001,live
2023-06-28,Nationals,Mariners,0.389,0.611,live
2023-06-28,White Sox,Angels,0.379,0.621,live
2023-06-28,Yankees,Athletics,0.625,0.375,live
2023-06-28,Giants,Blue Jays,0.489,0.511,live
2023-06-28,Tigers,Rangers,0.38,0.62,live
2023-06-28,Astros,Cardinals,0.507,0.493,live
2023-06-28,Marlins,Red Sox,0.47100000000000003,0.529,live
2023-06-28,Reds,Orioles,0.40299999999999997,0.597,live
2023-06-29,Dodgers,Rockies,0.574,0.426,live
2023-06-29,White Sox,Angels,0.447,0.5529999999999999,live
2023-06-29,Guardians,Royals,0.585,0.415,live
2023-06-29,Yankees,Athletics,0.58,0.42,live
2023-06-29,Rays,Diamondbacks,0.583,0.41700000000000004,live
2023-06-29,Phillies,Cubs,0.502,0.498,live
2023-06-29,Tigers,Rangers,0.349,0.6509999999999999,live
2023-09-17,Cubs,Diamondbacks,0.48200000000000004,0.518,live
2023-09-18,Phillies,Braves,0.484,0.516,live
2023-09-18,Brewers,Cardinals,0.581,0.419,live
2023-09-18,Mets,Marlins,0.44799999999999995,0.552,live
2023-09-19,Rockies,Padres,0.33799999999999997,0.662,live
2023-09-19,Mets,Marlins,0.457,0.5429999999999999,live
2023-09-20,Red Sox,Rangers,0.465,0.535,live
2023-09-20,Mets,Marlins,0.48200000000000004,0.518,live
2023-09-20,Rockies,Padres,0.32799999999999996,0.672,live
2023-09-20,Brewers,Cardinals,0.49,0.51,live
2023-09-21,Mets,Phillies,0.386,0.614,live
2023-09-21,Brewers,Cardinals,0.494,0.506,live
2023-09-21,Pirates,Cubs,0.40700000000000003,0.593,live
2023-09-22,White Sox,Red Sox,0.355,0.645,live
2023-09-22,Brewers,Marlins,0.532,0.46799999999999997,live
2023-09-23,Brewers,Marlins,0.536,0.46399999999999997,live
2023-09-23,Blue Jays,Rays,0.47700000000000004,0.523,live
2023-09-23,Mets,Phillies,0.406,0.594,live
2023-09-23,Rockies,Cubs,0.298,0.7020000000000001,live
2023-09-24,Mariners,Rangers,0.44799999999999995,0.552,live
2023-09-24,Rockies,Cubs,0.371,0.629,live
2023-09-24,Royals,Astros,0.318,0.682,live
2023-09-24,Brewers,Marlins,0.507,0.493,live
2023-09-24,Diamondbacks,Yankees,0.55,0.45,live
2023-09-24,Cardinals,Padres,0.38299999999999995,0.617,live
2023-09-25,Diamondbacks,Yankees,0.534,0.466,live
2023-09-26,Cubs,Braves,0.40399999999999997,0.596,live
2023-09-26,Diamondbacks,White Sox,0.552,0.44799999999999995,live
2023-09-26,Yankees,Blue Jays,0.387,0.613,live
2023-09-26,Royals,Tigers,0.43799999999999994,0.562,live
2023-09-26,Astros,Mariners,0.48700000000000004,0.513,live
2023-09-26,Cardinals,Brewers,0.489,0.511,live
2023-09-27,Athletics,Twins,0.297,0.703,live
2023-09-27,Cardinals,Brewers,0.424,0.5760000000000001,live
2023-09-27,Yankees,Blue Jays,0.513,0.48700000000000004,live
2023-09-27,Diamondbacks,White Sox,0.514,0.486,live
2023-09-27,Pirates,Phillies,0.39799999999999996,0.602,live
2023-09-27,Rays,Red Sox,0.5579999999999999,0.442,live
2023-09-27,Marlins,Mets,0.499,0.501,live
2023-09-27,Marlins,Mets,0.43200000000000005,0.568,live
2023-09-28,Pirates,Phillies,0.331,0.669,live
2023-09-28,Cubs,Braves,0.455,0.545,live
2023-09-28,Red Sox,Orioles,0.45299999999999996,0.547,live
2023-09-28,Yankees,Blue Jays,0.389,0.611,live
2023-09-28,Astros,Mariners,0.531,0.469,live
2023-09-28,Cardinals,Brewers,0.397,0.603,live
2023-09-30,Astros,Diamondbacks,0.418,0.5820000000000001,live
2023-09-30,Marlins,Pirates,0.534,0.466,live
2023-09-30,Rays,Blue Jays,0.423,0.5770000000000001,live
2023-09-30,Phillies,Mets,0.513,0.48700000000000004,live
2023-09-30,Cubs,Brewers,0.501,0.499,live
2023-09-30,Cubs,Brewers,0.48200000000000004,0.518,live
2023-09-30,Yankees,Royals,0.578,0.42200000000000004,live
2023-09-30,Yankees,Royals,0.598,0.402,live
2023-10-01,Phillies,Mets,0.539,0.461,live
2023-10-01,Reds,Cardinals,0.498,0.502,live
2023-10-01,Guardians,Tigers,0.469,0.531,live
2023-10-01,Rangers,Mariners,0.449,0.551,live
2023-10-01,Yankees,Royals,0.5589999999999999,0.441,live
2023-10-01,Cubs,Brewers,0.486,0.514,live
2023-10-01,Rays,Blue Jays,0.444,0.556,live
2023-10-01,Astros,Diamondbacks,0.501,0.499,live
2023-10-01,Astros,Diamondbacks,0.524,0.47600000000000003,live
2023-10-01,Twins,Rockies,0.64,0.36,live
2023-10-01,Padres,White Sox,0.5579999999999999,0.442,live
2023-10-03,Diamondbacks,Brewers,0.376,0.624,live
2023-10-03,Rangers,Rays,0.45,0.55,live
2023-10-03,Blue Jays,Twins,0.51,0.49,live
2023-10-04,Rangers,Rays,0.46399999999999997,0.536,live
2023-10-04,Marlins,Phillies,0.415,0.585,live
2023-10-04,Blue Jays,Twins,0.47700000000000004,0.523,live
2023-10-04,Diamondbacks,Brewers,0.513,0.48700000000000004,live
2023-10-05,Marlins,Phillies,0.41600000000000004,0.584,live
2023-10-10,Astros,Twins,0.48,0.52,live
2023-10-11,Astros,Twins,0.439,0.561,live
2024-03-28,Yankees,Astros,0.406,0.594,live
2024-03-29,Brewers,Mets,0.466,0.534,live
2024-03-30,Cardinals,Dodgers,0.354,0.6459999999999999,live
2024-03-30,Yankees,Astros,0.479,0.521,live
2024-03-30,Cubs,Rangers,0.504,0.496,live
2024-03-30,Yankees,Astros,0.446,0.5539999999999999,live
2024-03-30,Brewers,Mets,0.473,0.527,live
2024-03-31,Rockies,Diamondbacks,0.40299999999999997,0.597,live
2024-03-31,Twins,Royals,0.586,0.414,live
2024-03-31,Yankees,Astros,0.456,0.544,live
2024-03-31,Cubs,Rangers,0.505,0.495,live
2024-03-31,Cardinals,Dodgers,0.353,0.647,live
2024-03-31,Brewers,Mets,0.466,0.534,live
2024-04-02,Giants,Dodgers,0.392,0.608,live
2024-04-02,Angels,Marlins,0.43200000000000005,0.568,live
2024-04-02,Reds,Phillies,0.425,0.575,live
2024-04-02,Guardians,Mariners,0.47700000000000004,0.523,live
2024-04-02,Twins,Brewers,0.469,0.531,live
2024-04-02,Royals,Orioles,0.335,0.665,live
2024-04-02,Yankees,Diamondbacks,0.568,0.43200000000000005,live
2024-04-02,Rangers,Rays,0.49200000000000005,0.508,live
2024-04-02,Rockies,Cubs,0.31,0.69,live
2024-04-02,Braves,White Sox,0.635,0.365,live
2024-04-02,Blue Jays,Astros,0.489,0.511,live
2024-04-03,Red Sox,Athletics,0.561,0.439,live
2024-04-03,Pirates,Nationals,0.573,0.42700000000000005,live
2024-04-03,Blue Jays,Astros,0.415,0.585,live
2024-04-03,Twins,Brewers,0.493,0.507,live
2024-04-03,Guardians,Mariners,0.43,0.57,live
2024-04-03,Yankees,Diamondbacks,0.44299999999999995,0.557,live
2024-04-03,Red Sox,Athletics,0.628,0.37200000000000005,live
2024-04-03,Royals,Orioles,0.376,0.624,live
2024-04-03,Angels,Marlins,0.461,0.539,live
2024-04-03,Cardinals,Padres,0.456,0.544,live
2024-04-03,Giants,Dodgers,0.341,0.659,live
2024-04-03,Guardians,Mariners,0.41100000000000003,0.589,live
2024-04-03,Yankees,Diamondbacks,0.46799999999999997,0.532,live
2024-04-03,Cardinals,Padres,0.429,0.5710000000000001,live
2024-04-03,Rangers,Rays,0.49,0.51,live
2024-04-04,Guardians,Twins,0.451,0.5489999999999999,live
2024-04-04,Rockies,Cubs,0.342,0.6579999999999999,live
2024-04-04,Blue Jays,Astros,0.478,0.522,live
2024-04-04,Reds,Phillies,0.42100000000000004,0.579,live
2024-04-04,Giants,Dodgers,0.321,0.679,live
2024-04-05,Padres,Giants,0.501,0.499,live
2024-04-06,Astros,Rangers,0.473,0.527,live
2024-04-06,Phillies,Nationals,0.598,0.402,live
2024-04-06,Blue Jays,Yankees,0.521,0.479,live
2024-04-06,Diamondbacks,Braves,0.318,0.682,live
2024-04-06,Red Sox,Angels,0.503,0.49700000000000005,live
2024-04-06,Athletics,Tigers,0.414,0.586,live
2024-04-06,Mets,Reds,0.48,0.52,live
2024-04-06,Marlins,Cardinals,0.42,0.58,live
2024-04-06,Guardians,Twins,0.414,0.586,live
2024-04-06,Mariners,Brewers,0.507,0.493,live
2024-04-06,Astros,Rangers,0.521,0.479,live
2024-04-06,Orioles,Pirates,0.609,0.391,live
2024-04-06,Dodgers,Cubs,0.556,0.444,live
2024-04-06,White Sox,Royals,0.369,0.631,live
2024-04-07,Diamondbacks,Braves,0.358,0.642,live
2024-04-07,Red Sox,Angels,0.509,0.491,live
2024-04-07,Rays,Rockies,0.622,0.37799999999999995,live
2024-04-07,Mariners,Brewers,0.486,0.514,live
2024-04-07,Orioles,Pirates,0.56,0.44,live
2024-04-07,White Sox,Royals,0.466,0.534,live
2024-04-07,Red Sox,Angels,0.49200000000000005,0.508,live
2024-04-07,Rays,Rockies,0.602,0.39799999999999996,live
2024-04-07,Astros,Rangers,0.485,0.515,live
2024-04-07,Mets,Reds,0.46,0.54,live
2024-04-07,Blue Jays,Yankees,0.473,0.527,live
2024-04-07,Padres,Giants,0.42100000000000004,0.579,live
2024-04-07,Phillies,Nationals,0.57,0.43,live
2024-04-07,Padres,Giants,0.509,0.491,live
2024-04-07,Marlins,Cardinals,0.43,0.57,live
2024-04-07,Athletics,Tigers,0.405,0.595,live
2024-04-07,Dodgers,Cubs,0.507,0.493,live
2024-04-08,White Sox,Guardians,0.335,0.665,live
2024-04-09,White Sox,Guardians,0.335,0.665,live
2024-04-09,Phillies,Cardinals,0.512,0.488,live
2024-04-09,Nationals,Giants,0.36200000000000004,0.638,live
2024-04-09,Astros,Rangers,0.541,0.45899999999999996,live
2024-04-09,Rays,Angels,0.594,0.406,live
2024-04-09,Brewers,Reds,0.466,0.534,live
2024-04-09,Astros,Royals,0.499,0.501,live
2024-04-10,Rays,Angels,0.547,0.45299999999999996,live
2024-04-10,Dodgers,Twins,0.579,0.42100000000000004,live
2024-04-10,Astros,Royals,0.514,0.486,live
2024-04-10,Nationals,Giants,0.42200000000000004,0.578,live
2024-04-10,White Sox,Guardians,0.336,0.664,live
2024-04-10,Rays,Angels,0.5820000000000001,0.418,live
2024-04-11,Athletics,Rangers,0.396,0.604,live
2024-04-11,Mets,Braves,0.419,0.581,live
2024-04-11,Orioles,Red Sox,0.515,0.485,live
2024-04-12,Royals,Mets,0.47200000000000003,0.528,live
2024-04-12,Twins,Tigers,0.504,0.496,live
2024-04-12,Brewers,Orioles,0.488,0.512,live
2024-04-12,Angels,Red Sox,0.47,0.53,live
2024-04-12,Reds,White Sox,0.581,0.419,live
2024-04-13,Royals,Mets,0.42200000000000004,0.578,live
2024-04-13,Twins,Tigers,0.51,0.49,live
2024-04-13,Yankees,Guardians,0.544,0.456,live
2024-04-13,Padres,Dodgers,0.40399999999999997,0.596,live
2024-04-13,Nationals,Athletics,0.449,0.551,live
2024-04-14,Cardinals,Diamondbacks,0.42,0.58,live
2024-04-14,Brewers,Orioles,0.40399999999999997,0.596,live
2024-04-14,Royals,Mets,0.503,0.49700000000000005,live
2024-04-14,Yankees,Guardians,0.517,0.483,live
2024-04-14,Nationals,Athletics,0.507,0.493,live
2024-04-14,Reds,White Sox,0.605,0.395,live
2024-04-15,Twins,Orioles,0.43200000000000005,0.568,live
2024-04-15,Royals,White Sox,0.629,0.371,live
2024-04-15,Angels,Rays,0.41,0.59,live
2024-04-16,Angels,Rays,0.369,0.631,live
2024-04-16,Nationals,Dodgers,0.29100000000000004,0.7090000000000001,live
2024-04-16,Reds,Mariners,0.49,0.51,live
2024-04-16,Pirates,Mets,0.42100000000000004,0.579,live
2024-04-16,Braves,Astros,0.531,0.469,live
2024-04-16,Rangers,Tigers,0.51,0.49,live
2024-04-16,Twins,Orioles,0.42,0.58,live
2024-04-16,Guardians,Red Sox,0.534,0.466,live
2024-04-16,Cardinals,Athletics,0.602,0.39799999999999996,live
2024-04-17,Twins,Orioles,0.447,0.5529999999999999,live
2024-04-17,Royals,White Sox,0.614,0.386,live
2024-04-17,Royals,White Sox,0.595,0.405,live
2024-04-17,Rangers,Tigers,0.429,0.5710000000000001,live
2024-04-17,Guardians,Red Sox,0.456,0.544,live
2024-04-17,Nationals,Dodgers,0.303,0.6970000000000001,live
2024-04-17,Cardinals,Athletics,0.544,0.456,live
2024-04-17,Nationals,Dodgers,0.319,0.6809999999999999,live
2024-04-17,Braves,Astros,0.5720000000000001,0.428,live
2024-04-18,Rangers,Tigers,0.512,0.488,live
2024-04-19,Orioles,Royals,0.593,0.40700000000000003,live
2024-04-19,Athletics,Guardians,0.425,0.575,live
2024-04-19,Rangers,Braves,0.40299999999999997,0.597,live
2024-04-19,Angels,Reds,0.426,0.574,live
2024-04-19,Marlins,Cubs,0.387,0.613,live
2024-04-19,Astros,Nationals,0.5720000000000001,0.428,live
2024-04-19,Red Sox,Pirates,0.483,0.517,live
2024-04-20,Athletics,Guardians,0.34,0.66,live
2024-04-20,Brewers,Cardinals,0.506,0.494,live
2024-04-20,Red Sox,Pirates,0.486,0.514,live
2024-04-20,Marlins,Cubs,0.37,0.63,live
2024-04-20,Rangers,Braves,0.42700000000000005,0.573,live
2024-04-20,Astros,Nationals,0.5870000000000001,0.413,live
2024-04-20,Orioles,Royals,0.552,0.44799999999999995,live
2024-04-20,Angels,Reds,0.426,0.574,live
2024-04-20,Tigers,Twins,0.41100000000000003,0.589,live
2024-04-20,Marlins,Cubs,0.35600000000000004,0.644,live
2024-04-21,Mets,Dodgers,0.35700000000000004,0.643,live
2024-04-21,Astros,Nationals,0.516,0.484,live
2024-04-21,Athletics,Guardians,0.335,0.665,live
2024-04-21,Angels,Reds,0.37799999999999995,0.622,live
2024-04-21,Blue Jays,Padres,0.506,0.494,live
2024-04-21,Red Sox,Pirates,0.444,0.556,live
2024-04-21,Marlins,Cubs,0.473,0.527,live
2024-04-21,Rangers,Braves,0.387,0.613,live
2024-04-22,Mariners,Rockies,0.5660000000000001,0.434,live
2024-04-22,Diamondbacks,Cardinals,0.46299999999999997,0.537,live
2024-04-22,Marlins,Braves,0.34700000000000003,0.653,live
2024-04-23,Dodgers,Nationals,0.66,0.34,live
2024-04-23,Red Sox,Guardians,0.509,0.491,live
2024-04-23,Astros,Cubs,0.434,0.5660000000000001,live
2024-04-23,Diamondbacks,Cardinals,0.462,0.5379999999999999,live
2024-04-23,Marlins,Braves,0.33899999999999997,0.6609999999999999,live
2024-04-24,Astros,Cubs,0.429,0.5710000000000001,live
2024-04-24,Red Sox,Guardians,0.462,0.5379999999999999,live
2024-04-24,Diamondbacks,Cardinals,0.517,0.483,live
2024-04-24,Marlins,Braves,0.318,0.682,live
2024-04-25,Phillies,Reds,0.586,0.414,live
2024-04-25,White Sox,Twins,0.31,0.69,live
2024-04-25,Red Sox,Guardians,0.441,0.5589999999999999,live
2024-04-25,Astros,Cubs,0.494,0.506,live
2024-04-26,Cardinals,Mets,0.425,0.575,live
2024-04-26,Guardians,Braves,0.35700000000000004,0.643,live
2024-04-26,Cubs,Red Sox,0.555,0.445,live
2024-04-27,Twins,Angels,0.531,0.469,live
2024-04-27,Cardinals,Mets,0.541,0.45899999999999996,live
2024-04-27,Diamondbacks,Mariners,0.552,0.44799999999999995,live
2024-04-27,Nationals,Marlins,0.40700000000000003,0.593,live
2024-04-27,Dodgers,Blue Jays,0.599,0.401,live
2024-04-27,Guardians,Braves,0.40299999999999997,0.597,live
2024-04-27,Cubs,Red Sox,0.508,0.49200000000000005,live
2024-04-28,Rays,White Sox,0.5920000000000001,0.408,live
2024-04-28,Cubs,Red Sox,0.46,0.54,live
2024-04-28,Phillies,Padres,0.451,0.5489999999999999,live
2024-04-28,Royals,Tigers,0.418,0.5820000000000001,live
2024-04-28,Diamondbacks,Mariners,0.401,0.599,live
2024-04-28,Cardinals,Mets,0.408,0.5920000000000001,live
2024-04-28,Guardians,Braves,0.366,0.634,live
2024-04-29,Twins,White Sox,0.6679999999999999,0.332,live
2024-04-29,Rays,Brewers,0.462,0.5379999999999999,live
2024-04-30,Twins,White Sox,0.633,0.36700000000000005,live
2024-04-30,Braves,Mariners,0.562,0.43799999999999994,live
2024-04-30,Dodgers,Diamondbacks,0.627,0.373,live
2024-04-30,Giants,Red Sox,0.505,0.495,live
2024-04-30,Cubs,Mets,0.494,0.506,live
2024-04-30,Rays,Brewers,0.368,0.632,live
2024-04-30,Cardinals,Tigers,0.418,0.5820000000000001,live
2024-05-01,Braves,Mariners,0.621,0.379,live
2024-05-01,Cardinals,Tigers,0.469,0.531,live
2024-05-01,Cubs,Mets,0.534,0.466,live
2024-05-01,Braves,Mariners,0.514,0.486,live
2024-05-01,Phillies,Angels,0.622,0.37799999999999995,live
2024-05-01,Rays,Brewers,0.42200000000000004,0.578,live
2024-05-01,Giants,Red Sox,0.428,0.5720000000000001,live
2024-05-02,Giants,Red Sox,0.441,0.5589999999999999,live
2024-05-02,Dodgers,Diamondbacks,0.552,0.44799999999999995,live
2024-05-02,Yankees,Orioles,0.42700000000000005,0.573,live
2024-05-02,Cubs,Mets,0.484,0.516,live
2024-05-03,Mets,Rays,0.48100000000000004,0.519,live
2024-05-03,Tigers,Yankees,0.42200000000000004,0.578,live
2024-05-04,Mets,Rays,0.484,0.516,live
2024-05-04,Red Sox,Twins,0.526,0.474,live
2024-05-04,White Sox,Cardinals,0.282,0.718,live
2024-05-04,Braves,Dodgers,0.522,0.478,live
2024-05-04,Marlins,Athletics,0.495,0.505,live
2024-05-04,Tigers,Yankees,0.434,0.5660000000000001,live
2024-05-04,Red Sox,Twins,0.382,0.618,live
2024-05-05,Braves,Dodgers,0.42100000000000004,0.579,live
2024-05-05,Braves,Dodgers,0.43799999999999994,0.562,live
2024-05-05,Red Sox,Twins,0.386,0.614,live
2024-05-05,Mets,Rays,0.43700000000000006,0.563,live
2024-05-05,White Sox,Cardinals,0.364,0.636,live
2024-05-06,White Sox,Rays,0.36200000000000004,0.638,live
2024-05-06,Mets,Cardinals,0.509,0.491,live
2024-05-07,Red Sox,Braves,0.39299999999999996,0.607,live
2024-05-07,Mets,Cardinals,0.518,0.48200000000000004,live
2024-05-08,Giants,Rockies,0.532,0.46799999999999997,live
2024-05-08,Red Sox,Braves,0.34299999999999997,0.657,live
2024-05-08,Tigers,Guardians,0.40399999999999997,0.596,live
2024-05-09,Cardinals,Brewers,0.528,0.47200000000000003,live
2024-05-10,Guardians,White Sox,0.633,0.36700000000000005,live
2024-05-10,Cubs,Pirates,0.48100000000000004,0.519,live
2024-05-10,Guardians,White Sox,0.539,0.461,live
2024-05-11,Guardians,White Sox,0.606,0.39399999999999996,live
2024-05-11,Nationals,Red Sox,0.39,0.61,live
2024-05-11,Braves,Mets,0.568,0.43200000000000005,live
2024-05-11,Braves,Mets,0.5429999999999999,0.457,live
2024-05-12,Rangers,Rockies,0.578,0.42200000000000004,live
2024-05-12,Rangers,Rockies,0.597,0.40299999999999997,live
2024-05-12,Cubs,Pirates,0.478,0.522,live
2024-05-12,Nationals,Red Sox,0.452,0.5479999999999999,live
2024-05-14,Athletics,Astros,0.365,0.635,live
2024-05-14,Cubs,Braves,0.345,0.655,live
