date,league,category,text,gt,apt,sheet_id
2025-10-16,CFB,sharp,UCONN OVER 55.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,UCF UNDER 52.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,UMASS UNDER 45.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,TEXAS AM OVER 60.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,OHIO UNDER 42.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,WASHINGTON STATE OVER 55.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,KENTUCKY UNDER 44.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,AUBURN UNDER 44.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,sharp,CINCINNATI OVER 56.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,PITTSBURGH -4,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,CLEVELAND -1.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,GREEN BAY -4.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,ATLANTA +4.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,JACKSONVILLE UNDER 46.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,PHILADELPHIA OVER 42.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,CLEVELAND UNDER 40.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,sharp,WASHINGTON UNDER 50.5,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,,squares,NBA PRESEASON,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,,squares,HOUSTON +9,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NHL,squares,COLORADO -160,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NHL,squares,MONTREAL -160,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NHL,squares,WINNIPEG -136,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NHL,squares,TORONTO -135,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,squares,OLE MISS +6.5 10/18,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,CFB,squares,PURDUE +3.5 10/18,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,squares,NY GIANTS +7 10/19,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,squares,INDIANAPOLIS +1.5 10/19,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,squares,TAMPA +4.5 10/20,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,squares,MIAMI +3 10/19,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-16,NFL,squares,NEW ENGLAND -7,,,1V058mrBSVsYMuWN1T8sxNCzt1ANzesmVHcsPJ7pExGk
2025-10-17,,book_needs,NBA PRESEASON,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,,book_needs,PHILADELPHIA -5.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,NEBRASKA -9.5 10/17,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,DUKE -1.5 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,LSU PK 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,MICHIGAN -5.5 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,GEORGIA -7.5 10/8,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,NORTHWESTERN -3.5 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,NOTRE DAME -9.5 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,book_needs,TEXAS TECH -7.5 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,book_needs,DENVER -7 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,book_needs,LA CHARGERS -1.5 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,book_needs,TENNESSEE +7 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,book_needs,CLEVELAND -3 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,book_needs,DETROIT -4.5 10/20,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,book_needs,NY JETS +1.5 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,mega_sharps,UCF UNDER 52.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,mega_sharps,CLEVELAND UNDER 40.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,mega_sharps,TEXAS AM OVER 60.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,mega_sharps,TEXAS TECH -10,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,mega_sharps,IOWA UNDER 39.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,,sharp,NBA PRESEASON,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,,sharp,OKC -5.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,,sharp,BROOKLYN OVER 223.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,MLB,sharp,LA DODGERS UNDER 8,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NHL,sharp,DETROIT +135,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NHL,sharp,CHICAGO UNDER 6.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,ARMY +11.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,NORTHERN ILLINOIS +12.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,UAB +21.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,LOUISIANA +4,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,CINCINNATI -21.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,MINNESOTA UNDER 47.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,GEORGIA TECH OVER 60.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,UCF UNDER 52.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,OHIO UNDER 42.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,WASHINGTON STATE OVER 55.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,KENTUCKY UNDER 44.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,sharp,AUBURN UNDER 44.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,sharp,CLEVELAND -1.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,sharp,GREEN BAY -4.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,sharp,ATLANTA +4.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,sharp,JACKSONVILLE UNDER 46.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,sharp,PHILADELPHIA OVER 42.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,sharp,CLEVELAND UNDER 40.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,sharp,WASHINGTON UNDER 50.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,,squares,NBA PRESEASON,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,,squares,MINNESOTA +5.5,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NHL,squares,VANCOUVER -140,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NHL,squares,WASHINGTON -125,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,squares,PURDUE +3.5 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,CFB,squares,CENTRAL MICHIGAN +3.5 10/18,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,squares,NY GIANTS +7 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,squares,INDIANAPOLIS +1.5 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,squares,TAMPA +4.5 10/20,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,squares,MIAMI +3 10/19,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,squares,NEW ENGLAND -7,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-17,NFL,whale,MINNESOTA +7.5 -115 65K,,,1gyU8tvdZ0GPPdTjvjChdfdRanrQI36uZ0TSFGFzP_HE
2025-10-18,,book_needs,NBA PRESEASON,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,book_needs,BUFFALO +120,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,book_needs,NEW JERSEY -110,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,book_needs,ST LOUIS +105,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,book_needs,LA KINGS +120,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,DUKE -1.5 10/18,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,MICHIGAN -5.5 10/18,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,GEORGIA -7.5 10/8,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,NOTRE DAME -9.5 10/18,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,TEXAS TECH -7.5 10/18,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,OKLAHOMA -4.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,UTAH -3.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,BOWLING GREEN -3.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,TEXAS -12.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,book_needs,MISSISSIPPI STATE +9.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,book_needs,DENVER -7 10/19,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,book_needs,LA CHARGERS -1.5 10/19,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,book_needs,TENNESSEE +7 10/19,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,book_needs,CLEVELAND -3 10/19,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,mega_sharps,UCF UNDER 52.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,mega_sharps,TEXAS AM OVER 60.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,mega_sharps,TEXAS TECH -10,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,mega_sharps,IOWA UNDER 39.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,mega_sharps,CINCINNATI -21.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,mega_sharps,CLEVELAND UNDER 40.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,,sharp,NBA PRESEASON,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,,sharp,WASHINGTON OVER 227,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,,sharp,PHOENIX UNDER 228.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,sharp,EDMONTON -110,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,sharp,PHILADELPHIA -105,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,sharp,COLORADO -250,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,sharp,MINNESOTA OVER 6,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,ARMY +11.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,ARIZONA +1.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,NORTHERN ILLINOIS +12.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,UAB +21.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,LOUISIANA +4,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,CINCINNATI -21.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,GEORGIA TECH OVER 60.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,UCF UNDER 52.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,TOLEDO UNDER 50.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,OHIO UNDER 42.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,CLEMSON UNDER 51.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,WASHINGTON STATE OVER 55.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,KENTUCKY UNDER 44.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,AUBURN UNDER 44.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,sharp,CINCINNATI OVER 56.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,CLEVELAND -1.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,GREEN BAY -4.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,DALLAS +1,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,ATLANTA +4.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,JACKSONVILLE UNDER 46.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,PHILADELPHIA OVER 42.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,CLEVELAND UNDER 40.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,sharp,WASHINGTON UNDER 50.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,,squares,NBA PRESEASON,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,squares,FLORIDA -145,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,squares,MONTREAL -120,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,squares,OTTAWA -145,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,squares,DALLAS -125,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NHL,squares,CAROLINA -140,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,squares,PURDUE +3.5 10/18,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,squares,CENTRAL MICHIGAN +3.5 10/18,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,CFB,squares,OHIO STATE -25.5,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,squares,NY GIANTS +7 10/19,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,squares,INDIANAPOLIS +1.5 10/19,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,squares,TAMPA +4.5 10/20,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,squares,MIAMI +3 10/19,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-18,NFL,squares,NEW ENGLAND -7,,,1IRzS6LXd3cxgtQPjxb6BiN1a60GKtXenPhRFIAuUrRM
2025-10-19,NBA,book_needs,LA LAKERS +2.5 10/21,2025-10-22 20:00:00,2025-10-18 14:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NBA,book_needs,NY KNICKS -4 10/22,2025-10-22 22:00:00,2025-10-18 14:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NBA,book_needs,ATLANTA -5.5 10/22,,,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NHL,book_needs,DETROIT +115,15:00:00,1030AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NHL,book_needs,VANCOUVER +135,,,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NHL,book_needs,ANAHEIM -130,,,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,book_needs,LA CHARGERS -1.5 10/19,2025-10-19 13:00:00,2025-10-14 09:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,book_needs,TENNESSEE +7 10/19,10/19 425PM,2025-10-18 14:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,book_needs,SF -1.5,10/19 820PM,10/13 915AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,mega_sharps,CLEVELAND UNDER 40.5,2025-10-19 13:00:00,10/16 845AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,model_best,BEARS -4,2025-10-19 13:00:00,10/16 845AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,model_best,CHARGERS UNDER 47,,,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NBA,sharp,WASHINGTON OVER 227,2025-10-22 20:00:00,2025-10-18 14:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NBA,sharp,PHOENIX UNDER 228.5,2025-10-22 22:00:00,2025-10-18 14:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NHL,sharp,DETROIT +118,15:00:00,1030AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,CFB,sharp,MTSU +10.5,10/2 730PM,10/19 1030AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,CFB,sharp,USF +1,2025-10-25 12:00:00,10/19 1030AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,CFB,sharp,WAKE FOREST +4.5,2025-10-25 12:00:00,10/19 1030AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,CFB,sharp,UTAH -14.5,10/25 1015PM,10/19 1030AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,CFB,sharp,UTAH UNDER 50.5,10/25 1015PM,10/19 1030AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,sharp,CLEVELAND -1.5,2025-10-19 13:00:00,2025-10-14 09:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,sharp,DALLAS +1,10/19 425PM,2025-10-18 14:00:00,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,sharp,ATLANTA +4.5,10/19 820PM,10/13 915AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,sharp,JACKSONVILLE UNDER 46.5,10/19 930AM,10/13 915AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,sharp,PHILADELPHIA OVER 42.5,2025-10-19 13:00:00,10/15 840AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,sharp,CLEVELAND UNDER 40.5,2025-10-19 13:00:00,10/16 845AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
2025-10-19,NFL,sharp,GREEN BAY -4.5,10/19 425PM,10/13 915AM,1y7E1cTgF5Em2p1ibWdXxQesZTw5zdVRBQbuwfvGQNbs
