season,week,asof_date,team_id,team_abbr,team_name,rank,previous,points
2024,16,2024-02-19,239,bay,Baylor Bears,11,12,959.0
2024,16,2024-02-19,356,ill,Illinois Fighting Illini,12,14,853.0
2024,16,2024-02-19,333,ala,Alabama Crimson Tide,13,15,803.0
2024,16,2024-02-19,2,aub,Auburn Tigers,14,13,690.0
2024,16,2024-02-19,156,crei,Creighton Bluejays,15,17,612.0
2024,16,2024-02-19,2168,day,Dayton Flyers,16,16,584.0
2024,16,2024-02-19,96,uk,Kentucky Wildcats,17,22,540.0
2024,16,2024-02-19,2608,smc,Saint Mary's Gaels,18,18,486.0
2024,16,2024-02-19,21,sdsu,San Diego State Aztecs,19,0,374.0
2024,16,2024-02-19,2579,sc,South Carolina Gamecocks,20,11,346.0
2024,16,2024-02-19,265,wsu,Washington State Cougars,21,0,215.0
2024,16,2024-02-19,36,csu,Colorado State Rams,22,0,171.0
2024,16,2024-02-19,2641,ttu,Texas Tech Red Raiders,23,0,135.0
2024,16,2024-02-19,57,fla,Florida Gators,24,0,124.0
2024,16,2024-02-19,252,byu,BYU Cougars,25,19,123.0
2024,17,2024-02-26,248,hou,Houston Cougars,1,2,1540.0
2024,17,2024-02-26,2509,pur,Purdue Boilermakers,2,3,1460.0
2024,17,2024-02-26,41,conn,UConn Huskies,3,1,1459.0
2024,17,2024-02-26,2633,tenn,Tennessee Volunteers,4,5,1338.0
2024,17,2024-02-26,269,marq,Marquette Golden Eagles,5,7,1243.0
2024,17,2024-02-26,12,ariz,Arizona Wildcats,6,4,1188.0
2024,17,2024-02-26,2305,ku,Kansas Jayhawks,7,9,1156.0
2024,17,2024-02-26,66,isu,Iowa State Cyclones,8,6,1155.0
2024,17,2024-02-26,153,unc,North Carolina Tar Heels,9,10,1130.0
2024,17,2024-02-26,150,duke,Duke Blue Devils,10,8,976.0
2024,17,2024-02-26,2,aub,Auburn Tigers,11,14,862.0
2024,17,2024-02-26,156,crei,Creighton Bluejays,12,15,738.0
2024,17,2024-02-26,356,ill,Illinois Fighting Illini,13,12,726.0
2024,17,2024-02-26,333,ala,Alabama Crimson Tide,14,13,695.0
2024,17,2024-02-26,239,bay,Baylor Bears,15,11,689.0
2024,17,2024-02-26,96,uk,Kentucky Wildcats,16,17,649.0
2024,17,2024-02-26,2608,smc,Saint Mary's Gaels,17,18,646.0
2024,17,2024-02-26,2579,sc,South Carolina Gamecocks,18,20,471.0
2024,17,2024-02-26,265,wsu,Washington State Cougars,19,21,361.0
2024,17,2024-02-26,21,sdsu,San Diego State Aztecs,20,19,305.0
2024,17,2024-02-26,2168,day,Dayton Flyers,21,16,261.0
2024,17,2024-02-26,328,usu,Utah State Aggies,22,0,207.0
2024,17,2024-02-26,2250,gonz,Gonzaga Bulldogs,23,0,184.0
2024,17,2024-02-26,57,fla,Florida Gators,24,24,140.0
2024,17,2024-02-26,58,usf,South Florida Bulls,25,0,127.0
2024,18,2024-03-04,248,hou,Houston Cougars,1,1,1539.0
2024,18,2024-03-04,41,conn,UConn Huskies,2,3,1462.0
2024,18,2024-03-04,2509,pur,Purdue Boilermakers,3,2,1459.0
2024,18,2024-03-04,2633,tenn,Tennessee Volunteers,4,4,1364.0
2024,18,2024-03-04,12,ariz,Arizona Wildcats,5,6,1252.0
2024,18,2024-03-04,66,isu,Iowa State Cyclones,6,8,1212.0
2024,18,2024-03-04,153,unc,North Carolina Tar Heels,7,9,1201.0
2024,18,2024-03-04,269,marq,Marquette Golden Eagles,8,5,1056.0
2024,18,2024-03-04,150,duke,Duke Blue Devils,9,10,1051.0
2024,18,2024-03-04,156,crei,Creighton Bluejays,10,12,983.0
2024,18,2024-03-04,239,bay,Baylor Bears,11,15,901.0
2024,18,2024-03-04,356,ill,Illinois Fighting Illini,12,13,834.0
2024,18,2024-03-04,2,aub,Auburn Tigers,13,11,746.0
2024,18,2024-03-04,2305,ku,Kansas Jayhawks,14,7,723.0
2024,18,2024-03-04,96,uk,Kentucky Wildcats,15,16,711.0
2024,18,2024-03-04,333,ala,Alabama Crimson Tide,16,14,592.0
2024,18,2024-03-04,2579,sc,South Carolina Gamecocks,17,18,579.0
2024,18,2024-03-04,265,wsu,Washington State Cougars,18,19,484.0
2024,18,2024-03-04,2250,gonz,Gonzaga Bulldogs,19,23,396.0
2024,18,2024-03-04,252,byu,BYU Cougars,20,0,343.0
2024,18,2024-03-04,21,sdsu,San Diego State Aztecs,21,20,338.0
2024,18,2024-03-04,328,usu,Utah State Aggies,22,22,285.0
2024,18,2024-03-04,2608,smc,Saint Mary's Gaels,23,17,268.0
2024,18,2024-03-04,58,usf,South Florida Bulls,24,25,154.0
2024,18,2024-03-04,2168,day,Dayton Flyers,25,21,50.0
2024,19,2024-03-11,248,hou,Houston Cougars,1,1,1540.0
2024,19,2024-03-11,41,conn,UConn Huskies,2,2,1471.0
2024,19,2024-03-11,2509,pur,Purdue Boilermakers,3,3,1453.0
2024,19,2024-03-11,153,unc,North Carolina Tar Heels,4,7,1361.0
2024,19,2024-03-11,2633,tenn,Tennessee Volunteers,5,4,1291.0
2024,19,2024-03-11,12,ariz,Arizona Wildcats,6,5,1125.0
2024,19,2024-03-11,66,isu,Iowa State Cyclones,7,6,1120.0
2024,19,2024-03-11,156,crei,Creighton Bluejays,8,10,1094.0
2024,19,2024-03-11,96,uk,Kentucky Wildcats,9,15,1018.0
2024,19,2024-03-11,269,marq,Marquette Golden Eagles,10,8,1011.0
2024,19,2024-03-11,150,duke,Duke Blue Devils,11,9,976.0
2024,19,2024-03-11,2,aub,Auburn Tigers,12,13,914.0
2024,19,2024-03-11,356,ill,Illinois Fighting Illini,13,12,802.0
2024,19,2024-03-11,239,bay,Baylor Bears,14,11,786.0
2024,19,2024-03-11,2579,sc,South Carolina Gamecocks,15,17,567.0
2024,19,2024-03-11,2305,ku,Kansas Jayhawks,16,14,558.0
2024,19,2024-03-11,2250,gonz,Gonzaga Bulldogs,17,19,511.0
2024,19,2024-03-11,328,usu,Utah State Aggies,18,22,486.0
2024,19,2024-03-11,333,ala,Alabama Crimson Tide,19,16,432.0
2024,19,2024-03-11,252,byu,BYU Cougars,20,20,381.0
2024,19,2024-03-11,2608,smc,Saint Mary's Gaels,21,23,306.0
2024,19,2024-03-11,265,wsu,Washington State Cougars,22,18,239.0
2024,19,2024-03-11,2440,nev,Nevada Wolf Pack,23,0,223.0
2024,19,2024-03-11,2168,day,Dayton Flyers,24,25,155.0
2024,19,2024-03-11,2641,ttu,Texas Tech Red Raiders,25,0,149.0
2024,20,2024-03-18,41,conn,UConn Huskies,1,2,1549.0
2024,20,2024-03-18,248,hou,Houston Cougars,2,1,1460.0
2024,20,2024-03-18,2509,pur,Purdue Boilermakers,3,3,1436.0
2024,20,2024-03-18,66,isu,Iowa State Cyclones,4,7,1342.0
2024,20,2024-03-18,153,unc,North Carolina Tar Heels,5,4,1325.0
2024,20,2024-03-18,2633,tenn,Tennessee Volunteers,6,5,1158.0
2024,20,2024-03-18,2,aub,Auburn Tigers,7,12,1096.0
2024,20,2024-03-18,269,marq,Marquette Golden Eagles,8,10,1082.0
2024,20,2024-03-18,12,ariz,Arizona Wildcats,9,6,1080.0
2024,20,2024-03-18,356,ill,Illinois Fighting Illini,10,13,1040.0
2024,20,2024-03-18,156,crei,Creighton Bluejays,11,8,920.0
2024,20,2024-03-18,96,uk,Kentucky Wildcats,12,9,866.0
2024,20,2024-03-18,150,duke,Duke Blue Devils,13,11,834.0
2024,20,2024-03-18,239,bay,Baylor Bears,14,14,806.0
2024,20,2024-03-18,2608,smc,Saint Mary's Gaels,15,21,568.0
2024,20,2024-03-18,2579,sc,South Carolina Gamecocks,16,15,527.0
2024,20,2024-03-18,2305,ku,Kansas Jayhawks,17,16,445.0
2024,20,2024-03-18,2250,gonz,Gonzaga Bulldogs,18,17,413.0
2024,20,2024-03-18,333,ala,Alabama Crimson Tide,19,19,380.0
2024,20,2024-03-18,328,usu,Utah State Aggies,20,18,346.0
2024,20,2024-03-18,252,byu,BYU Cougars,21,20,310.0
2024,20,2024-03-18,2641,ttu,Texas Tech Red Raiders,22,25,205.0
2024,20,2024-03-18,275,wis,Wisconsin Badgers,23,0,175.0
2024,20,2024-03-18,21,sdsu,San Diego State Aztecs,24,0,158.0
2024,20,2024-03-18,265,wsu,Washington State Cougars,25,22,138.0
