season,week,asof_date,team_id,team_abbr,team_name,rank,previous,points
2022,16,2022-02-21,275,wis,Wisconsin Badgers,13,15,735.0
2022,16,2022-02-21,248,hou,Houston Cougars,14,14,734.0
2022,16,2022-02-21,356,ill,Illinois Fighting Illini,15,12,666.0
2022,16,2022-02-21,30,usc,USC Trojans,16,17,586.0
2022,16,2022-02-21,2633,tenn,Tennessee Volunteers,17,16,580.0
2022,16,2022-02-21,8,ark,Arkansas Razorbacks,18,23,502.0
2022,16,2022-02-21,93,mur,Murray State Racers,19,21,371.0
2022,16,2022-02-21,251,tex,Texas Longhorns,20,20,349.0
2022,16,2022-02-21,41,conn,UConn Huskies,21,24,340.0
2022,16,2022-02-21,194,osu,Ohio State Buckeyes,22,18,320.0
2022,16,2022-02-21,2608,smc,Saint Mary's Gaels,23,0,148.0
2022,16,2022-02-21,333,ala,Alabama Crimson Tide,24,25,63.0
2022,16,2022-02-21,2294,iowa,Iowa Hawkeyes,25,0,59.0
2022,17,2022-02-28,2250,gonz,Gonzaga Bulldogs,1,1,1504.0
2022,17,2022-02-28,12,ariz,Arizona Wildcats,2,2,1360.0
2022,17,2022-02-28,239,bay,Baylor Bears,3,10,1342.0
2022,17,2022-02-28,150,duke,Duke Blue Devils,4,7,1306.0
2022,17,2022-02-28,2,aub,Auburn Tigers,5,3,1268.0
2022,17,2022-02-28,2305,ku,Kansas Jayhawks,6,5,1224.0
2022,17,2022-02-28,96,uk,Kentucky Wildcats,7,6,1215.0
2022,17,2022-02-28,2509,pur,Purdue Boilermakers,8,4,1129.0
2022,17,2022-02-28,2507,prov,Providence Friars,9,11,1021.0
2022,17,2022-02-28,275,wis,Wisconsin Badgers,10,13,865.0
2022,17,2022-02-28,222,vill,Villanova Wildcats,11,8,861.0
2022,17,2022-02-28,2641,ttu,Texas Tech Red Raiders,12,9,850.0
2022,17,2022-02-28,2633,tenn,Tennessee Volunteers,13,17,770.0
2022,17,2022-02-28,248,hou,Houston Cougars,14,14,759.0
2022,17,2022-02-28,8,ark,Arkansas Razorbacks,14,18,759.0
2022,17,2022-02-28,30,usc,USC Trojans,16,16,557.0
2022,17,2022-02-28,26,ucla,UCLA Bruins,17,12,498.0
2022,17,2022-02-28,41,conn,UConn Huskies,18,21,480.0
2022,17,2022-02-28,2608,smc,Saint Mary's Gaels,19,23,449.0
2022,17,2022-02-28,356,ill,Illinois Fighting Illini,20,15,383.0
2022,17,2022-02-28,251,tex,Texas Longhorns,21,20,364.0
2022,17,2022-02-28,93,mur,Murray State Racers,22,19,333.0
2022,17,2022-02-28,194,osu,Ohio State Buckeyes,23,22,191.0
2022,17,2022-02-28,2294,iowa,Iowa Hawkeyes,24,25,99.0
2022,17,2022-02-28,333,ala,Alabama Crimson Tide,25,24,90.0
2022,18,2022-03-07,2250,gonz,Gonzaga Bulldogs,1,1,1514.0
2022,18,2022-03-07,12,ariz,Arizona Wildcats,2,2,1435.0
2022,18,2022-03-07,239,bay,Baylor Bears,3,3,1402.0
2022,18,2022-03-07,2,aub,Auburn Tigers,4,5,1331.0
2022,18,2022-03-07,96,uk,Kentucky Wildcats,5,7,1306.0
2022,18,2022-03-07,2305,ku,Kansas Jayhawks,6,6,1170.0
2022,18,2022-03-07,150,duke,Duke Blue Devils,7,4,1100.0
2022,18,2022-03-07,222,vill,Villanova Wildcats,8,11,1096.0
2022,18,2022-03-07,2633,tenn,Tennessee Volunteers,9,13,967.0
2022,18,2022-03-07,2509,pur,Purdue Boilermakers,9,8,967.0
2022,18,2022-03-07,2507,prov,Providence Friars,11,9,951.0
2022,18,2022-03-07,275,wis,Wisconsin Badgers,12,10,857.0
2022,18,2022-03-07,26,ucla,UCLA Bruins,13,17,737.0
2022,18,2022-03-07,2641,ttu,Texas Tech Red Raiders,14,12,730.0
2022,18,2022-03-07,8,ark,Arkansas Razorbacks,15,14,687.0
2022,18,2022-03-07,356,ill,Illinois Fighting Illini,16,20,612.0
2022,18,2022-03-07,2608,smc,Saint Mary's Gaels,17,19,506.0
2022,18,2022-03-07,248,hou,Houston Cougars,18,14,502.0
2022,18,2022-03-07,93,mur,Murray State Racers,19,22,424.0
2022,18,2022-03-07,41,conn,UConn Huskies,20,18,370.0
2022,18,2022-03-07,30,usc,USC Trojans,21,16,279.0
2022,18,2022-03-07,251,tex,Texas Longhorns,22,21,216.0
2022,18,2022-03-07,36,csu,Colorado State Rams,23,0,194.0
2022,18,2022-03-07,2294,iowa,Iowa Hawkeyes,24,24,189.0
2022,18,2022-03-07,153,unc,North Carolina Tar Heels,25,0,56.0
2022,19,2022-03-14,2250,gonz,Gonzaga Bulldogs,1,1,1518.0
2022,19,2022-03-14,12,ariz,Arizona Wildcats,2,2,1470.0
2022,19,2022-03-14,2305,ku,Kansas Jayhawks,3,6,1388.0
2022,19,2022-03-14,239,bay,Baylor Bears,4,3,1286.0
2022,19,2022-03-14,2633,tenn,Tennessee Volunteers,5,9,1235.0
2022,19,2022-03-14,222,vill,Villanova Wildcats,6,8,1211.0
2022,19,2022-03-14,96,uk,Kentucky Wildcats,7,5,1178.0
2022,19,2022-03-14,2,aub,Auburn Tigers,8,4,1144.0
2022,19,2022-03-14,150,duke,Duke Blue Devils,9,7,986.0
2022,19,2022-03-14,2509,pur,Purdue Boilermakers,10,9,958.0
2022,19,2022-03-14,26,ucla,UCLA Bruins,11,13,823.0
2022,19,2022-03-14,2641,ttu,Texas Tech Red Raiders,12,14,819.0
2022,19,2022-03-14,2507,prov,Providence Friars,13,11,723.0
2022,19,2022-03-14,275,wis,Wisconsin Badgers,14,12,685.0
2022,19,2022-03-14,248,hou,Houston Cougars,15,18,665.0
2022,19,2022-03-14,2294,iowa,Iowa Hawkeyes,16,24,661.0
2022,19,2022-03-14,8,ark,Arkansas Razorbacks,17,15,578.0
2022,19,2022-03-14,2608,smc,Saint Mary's Gaels,18,17,508.0
2022,19,2022-03-14,356,ill,Illinois Fighting Illini,19,16,457.0
2022,19,2022-03-14,93,mur,Murray State Racers,20,19,425.0
2022,19,2022-03-14,41,conn,UConn Huskies,21,20,353.0
2022,19,2022-03-14,30,usc,USC Trojans,22,21,170.0
2022,19,2022-03-14,68,bois,Boise State Broncos,23,0,165.0
2022,19,2022-03-14,36,csu,Colorado State Rams,24,23,82.0
2022,19,2022-03-14,251,tex,Texas Longhorns,25,22,72.0
